 0.2000000E+01 -0.1424889E-01  0.5193528E-07  0.2072253E-01  0.6473688E-02
 0.4000000E+01 -0.1424905E-01  0.2069060E-06  0.2072253E-01  0.6473686E-02
 0.6000000E+01 -0.1424931E-01  0.4636597E-06  0.2072253E-01  0.6473681E-02
 0.8000000E+01 -0.1424967E-01  0.8209441E-06  0.2072253E-01  0.6473673E-02
 0.1000000E+02 -0.1425014E-01  0.1277508E-05  0.2072253E-01  0.6473661E-02
 0.1200000E+02 -0.1425071E-01  0.1832099E-05  0.2072253E-01  0.6473643E-02
 0.1400000E+02 -0.1425139E-01  0.2483466E-05  0.2072253E-01  0.6473621E-02
 0.1600000E+02 -0.1425216E-01  0.3230361E-05  0.2072252E-01  0.6473591E-02
 0.1800000E+02 -0.1425304E-01  0.4071533E-05  0.2072252E-01  0.6473554E-02
 0.2000000E+02 -0.1425402E-01  0.5005737E-05  0.2072252E-01  0.6473510E-02
 0.2200000E+02 -0.1425510E-01  0.6031726E-05  0.2072252E-01  0.6473457E-02
 0.2400000E+02 -0.1425627E-01  0.7148253E-05  0.2072252E-01  0.6473394E-02
 0.2600000E+02 -0.1425755E-01  0.8354076E-05  0.2072252E-01  0.6473321E-02
 0.2800000E+02 -0.1425893E-01  0.9647955E-05  0.2072252E-01  0.6473237E-02
 0.3000000E+02 -0.1426040E-01  0.1102865E-04  0.2072252E-01  0.6473142E-02
 0.3200000E+02 -0.1426198E-01  0.1249492E-04  0.2072251E-01  0.6473035E-02
 0.3400000E+02 -0.1426364E-01  0.1404553E-04  0.2072251E-01  0.6472915E-02
 0.3600000E+02 -0.1426541E-01  0.1567925E-04  0.2072251E-01  0.6472781E-02
 0.3800000E+02 -0.1426727E-01  0.1739484E-04  0.2072251E-01  0.6472633E-02
 0.4000000E+02 -0.1426923E-01  0.1919108E-04  0.2072251E-01  0.6472470E-02
 0.4200000E+02 -0.1427128E-01  0.2106674E-04  0.2072251E-01  0.6472291E-02
 0.4400000E+02 -0.1427343E-01  0.2302061E-04  0.2072250E-01  0.6472096E-02
 0.4600000E+02 -0.1427567E-01  0.2505145E-04  0.2072250E-01  0.6471885E-02
 0.4800000E+02 -0.1427800E-01  0.2715805E-04  0.2072250E-01  0.6471656E-02
 0.5000000E+02 -0.1428043E-01  0.2933920E-04  0.2072250E-01  0.6471409E-02
 0.5200000E+02 -0.1428294E-01  0.3159369E-04  0.2072249E-01  0.6471143E-02
 0.5400000E+02 -0.1428555E-01  0.3392032E-04  0.2072249E-01  0.6470859E-02
 0.5600000E+02 -0.1428825E-01  0.3631787E-04  0.2072249E-01  0.6470555E-02
 0.5800000E+02 -0.1429104E-01  0.3878516E-04  0.2072248E-01  0.6470231E-02
 0.6000000E+02 -0.1429392E-01  0.4132099E-04  0.2072248E-01  0.6469886E-02
 0.6200000E+02 -0.1429688E-01  0.4392417E-04  0.2072248E-01  0.6469520E-02
 0.6400000E+02 -0.1429994E-01  0.4659351E-04  0.2072248E-01  0.6469132E-02
 0.6600000E+02 -0.1430308E-01  0.4932782E-04  0.2072247E-01  0.6468722E-02
 0.6800000E+02 -0.1430631E-01  0.5212594E-04  0.2072247E-01  0.6468288E-02
 0.7000000E+02 -0.1430962E-01  0.5498668E-04  0.2072246E-01  0.6467831E-02
 0.7200000E+02 -0.1431302E-01  0.5790888E-04  0.2072246E-01  0.6467350E-02
 0.7400000E+02 -0.1431650E-01  0.6089138E-04  0.2072246E-01  0.6466844E-02
 0.7600000E+02 -0.1432007E-01  0.6393303E-04  0.2072245E-01  0.6466314E-02
 0.7800000E+02 -0.1432372E-01  0.6703266E-04  0.2072245E-01  0.6465759E-02
 0.8000000E+02 -0.1432745E-01  0.7018915E-04  0.2072244E-01  0.6465179E-02
 0.8200000E+02 -0.1433127E-01  0.7340134E-04  0.2072244E-01  0.6464572E-02
 0.8400000E+02 -0.1433516E-01  0.7666810E-04  0.2072243E-01  0.6463939E-02
 0.8600000E+02 -0.1433914E-01  0.7998829E-04  0.2072243E-01  0.6463279E-02
 0.8800000E+02 -0.1434320E-01  0.8336078E-04  0.2072242E-01  0.6462590E-02
 0.9000000E+02 -0.1434733E-01  0.8678447E-04  0.2072242E-01  0.6461874E-02
 0.9200000E+02 -0.1435154E-01  0.9025825E-04  0.2072241E-01  0.6461129E-02
 0.9400000E+02 -0.1435583E-01  0.9378100E-04  0.2072241E-01  0.6460357E-02
 0.9600000E+02 -0.1436020E-01  0.9735163E-04  0.2072240E-01  0.6459555E-02
 0.9800000E+02 -0.1436464E-01  0.1009691E-03  0.2072240E-01  0.6458725E-02
 0.1000000E+03 -0.1436916E-01  0.1046322E-03  0.2072239E-01  0.6457864E-02
 0.1020000E+03 -0.1437375E-01  0.1083399E-03  0.2072239E-01  0.6456971E-02
 0.1040000E+03 -0.1437842E-01  0.1120912E-03  0.2072238E-01  0.6456048E-02
 0.1060000E+03 -0.1438316E-01  0.1158849E-03  0.2072237E-01  0.6455095E-02
 0.1080000E+03 -0.1438797E-01  0.1197201E-03  0.2072237E-01  0.6454112E-02
 0.1100000E+03 -0.1439286E-01  0.1235956E-03  0.2072236E-01  0.6453097E-02
 0.1120000E+03 -0.1439781E-01  0.1275105E-03  0.2072235E-01  0.6452050E-02
 0.1140000E+03 -0.1440284E-01  0.1314637E-03  0.2072234E-01  0.6450972E-02
 0.1160000E+03 -0.1440793E-01  0.1354541E-03  0.2072234E-01  0.6449861E-02
 0.1180000E+03 -0.1441309E-01  0.1394808E-03  0.2072233E-01  0.6448716E-02
 0.1200000E+03 -0.1441833E-01  0.1435427E-03  0.2072232E-01  0.6447539E-02
 0.1220000E+03 -0.1442362E-01  0.1476388E-03  0.2072231E-01  0.6446329E-02
 0.1240000E+03 -0.1442899E-01  0.1517681E-03  0.2072231E-01  0.6445085E-02
 0.1260000E+03 -0.1443442E-01  0.1559296E-03  0.2072230E-01  0.6443807E-02
 0.1280000E+03 -0.1443992E-01  0.1601224E-03  0.2072229E-01  0.6442495E-02
 0.1300000E+03 -0.1444548E-01  0.1643454E-03  0.2072228E-01  0.6441150E-02
 0.1320000E+03 -0.1445110E-01  0.1685977E-03  0.2072227E-01  0.6439771E-02
 0.1340000E+03 -0.1445678E-01  0.1728784E-03  0.2072226E-01  0.6438356E-02
 0.1360000E+03 -0.1446253E-01  0.1771865E-03  0.2072225E-01  0.6436906E-02
 0.1380000E+03 -0.1446834E-01  0.1815210E-03  0.2072224E-01  0.6435421E-02
 0.1400000E+03 -0.1447421E-01  0.1858810E-03  0.2072223E-01  0.6433901E-02
 0.1420000E+03 -0.1448014E-01  0.1902656E-03  0.2072222E-01  0.6432345E-02
 0.1440000E+03 -0.1448613E-01  0.1946738E-03  0.2072221E-01  0.6430753E-02
 0.1460000E+03 -0.1449218E-01  0.1991048E-03  0.2072220E-01  0.6429126E-02
 0.1480000E+03 -0.1449829E-01  0.2035577E-03  0.2072219E-01  0.6427464E-02
 0.1500000E+03 -0.1450445E-01  0.2080315E-03  0.2072218E-01  0.6425765E-02
 0.1520000E+03 -0.1451067E-01  0.2125254E-03  0.2072217E-01  0.6424029E-02
 0.1540000E+03 -0.1451694E-01  0.2170385E-03  0.2072216E-01  0.6422256E-02
 0.1560000E+03 -0.1452327E-01  0.2215699E-03  0.2072215E-01  0.6420447E-02
 0.1580000E+03 -0.1452965E-01  0.2261189E-03  0.2072214E-01  0.6418601E-02
 0.1600000E+03 -0.1453609E-01  0.2306844E-03  0.2072212E-01  0.6416719E-02
 0.1620000E+03 -0.1454258E-01  0.2352657E-03  0.2072211E-01  0.6414800E-02
 0.1640000E+03 -0.1454912E-01  0.2398620E-03  0.2072210E-01  0.6412842E-02
 0.1660000E+03 -0.1455571E-01  0.2444725E-03  0.2072208E-01  0.6410850E-02
 0.1680000E+03 -0.1456235E-01  0.2490962E-03  0.2072207E-01  0.6408819E-02
 0.1700000E+03 -0.1456904E-01  0.2537325E-03  0.2072206E-01  0.6406751E-02
 0.1720000E+03 -0.1457578E-01  0.2583805E-03  0.2072204E-01  0.6404643E-02
 0.1740000E+03 -0.1458257E-01  0.2630395E-03  0.2072203E-01  0.6402498E-02
 0.1760000E+03 -0.1458941E-01  0.2677086E-03  0.2072202E-01  0.6400316E-02
 0.1780000E+03 -0.1459629E-01  0.2723871E-03  0.2072200E-01  0.6398097E-02
 0.1800000E+03 -0.1460322E-01  0.2770742E-03  0.2072199E-01  0.6395839E-02
 0.1820000E+03 -0.1461020E-01  0.2817692E-03  0.2072197E-01  0.6393544E-02
 0.1840000E+03 -0.1461721E-01  0.2864714E-03  0.2072195E-01  0.6391211E-02
 0.1860000E+03 -0.1462428E-01  0.2911800E-03  0.2072194E-01  0.6388841E-02
 0.1880000E+03 -0.1463139E-01  0.2958943E-03  0.2072192E-01  0.6386431E-02
 0.1900000E+03 -0.1463854E-01  0.3006135E-03  0.2072191E-01  0.6383983E-02
 0.1920000E+03 -0.1464573E-01  0.3053370E-03  0.2072189E-01  0.6381497E-02
 0.1940000E+03 -0.1465296E-01  0.3100641E-03  0.2072187E-01  0.6378974E-02
 0.1960000E+03 -0.1466024E-01  0.3147941E-03  0.2072185E-01  0.6376412E-02
 0.1980000E+03 -0.1466755E-01  0.3195263E-03  0.2072184E-01  0.6373811E-02
 0.2000000E+03 -0.1467491E-01  0.3242600E-03  0.2072182E-01  0.6371173E-02
 0.2020000E+03 -0.1468230E-01  0.3289947E-03  0.2072180E-01  0.6368496E-02
 0.2040000E+03 -0.1468973E-01  0.3337295E-03  0.2072178E-01  0.6365781E-02
 0.2060000E+03 -0.1469720E-01  0.3384640E-03  0.2072176E-01  0.6363028E-02
 0.2080000E+03 -0.1470470E-01  0.3431974E-03  0.2072174E-01  0.6360238E-02
 0.2100000E+03 -0.1471224E-01  0.3479292E-03  0.2072172E-01  0.6357408E-02
 0.2120000E+03 -0.1471982E-01  0.3526587E-03  0.2072170E-01  0.6354541E-02
 0.2140000E+03 -0.1472743E-01  0.3573853E-03  0.2072168E-01  0.6351634E-02
 0.2160000E+03 -0.1473508E-01  0.3621084E-03  0.2072166E-01  0.6348690E-02
 0.2180000E+03 -0.1474276E-01  0.3668275E-03  0.2072164E-01  0.6345709E-02
 0.2200000E+03 -0.1475047E-01  0.3715419E-03  0.2072162E-01  0.6342691E-02
 0.2220000E+03 -0.1475821E-01  0.3762512E-03  0.2072160E-01  0.6339633E-02
 0.2240000E+03 -0.1476599E-01  0.3809546E-03  0.2072157E-01  0.6336537E-02
 0.2260000E+03 -0.1477380E-01  0.3856518E-03  0.2072155E-01  0.6333403E-02
 0.2280000E+03 -0.1478164E-01  0.3903420E-03  0.2072153E-01  0.6330231E-02
 0.2300000E+03 -0.1478951E-01  0.3950249E-03  0.2072150E-01  0.6327023E-02
 0.2320000E+03 -0.1479740E-01  0.3996998E-03  0.2072148E-01  0.6323775E-02
 0.2340000E+03 -0.1480533E-01  0.4043664E-03  0.2072146E-01  0.6320491E-02
 0.2360000E+03 -0.1481329E-01  0.4090239E-03  0.2072143E-01  0.6317169E-02
 0.2380000E+03 -0.1482127E-01  0.4136720E-03  0.2072141E-01  0.6313810E-02
 0.2400000E+03 -0.1482928E-01  0.4183102E-03  0.2072138E-01  0.6310413E-02
 0.2420000E+03 -0.1483732E-01  0.4229379E-03  0.2072135E-01  0.6306977E-02
 0.2440000E+03 -0.1484538E-01  0.4275548E-03  0.2072133E-01  0.6303507E-02
 0.2460000E+03 -0.1485346E-01  0.4321603E-03  0.2072130E-01  0.6300001E-02
 0.2480000E+03 -0.1486157E-01  0.4367539E-03  0.2072127E-01  0.6296455E-02
 0.2500000E+03 -0.1486971E-01  0.4413353E-03  0.2072125E-01  0.6292872E-02
 0.2520000E+03 -0.1487787E-01  0.4459040E-03  0.2072122E-01  0.6289254E-02
 0.2540000E+03 -0.1488605E-01  0.4504595E-03  0.2072119E-01  0.6285598E-02
 0.2560000E+03 -0.1489426E-01  0.4550015E-03  0.2072116E-01  0.6281906E-02
 0.2580000E+03 -0.1490248E-01  0.4595295E-03  0.2072113E-01  0.6278177E-02
 0.2600000E+03 -0.1491073E-01  0.4640431E-03  0.2072110E-01  0.6274413E-02
 0.2620000E+03 -0.1491900E-01  0.4685419E-03  0.2072107E-01  0.6270611E-02
 0.2640000E+03 -0.1492729E-01  0.4730255E-03  0.2072104E-01  0.6266773E-02
 0.2660000E+03 -0.1493560E-01  0.4774936E-03  0.2072101E-01  0.6262900E-02
 0.2680000E+03 -0.1494393E-01  0.4819457E-03  0.2072098E-01  0.6258991E-02
 0.2700000E+03 -0.1495228E-01  0.4863814E-03  0.2072095E-01  0.6255045E-02
 0.2720000E+03 -0.1496065E-01  0.4908005E-03  0.2072091E-01  0.6251065E-02
 0.2740000E+03 -0.1496903E-01  0.4952026E-03  0.2072088E-01  0.6247049E-02
 0.2760000E+03 -0.1497744E-01  0.4995873E-03  0.2072085E-01  0.6242998E-02
 0.2780000E+03 -0.1498586E-01  0.5039543E-03  0.2072081E-01  0.6238911E-02
 0.2800000E+03 -0.1499429E-01  0.5083032E-03  0.2072078E-01  0.6234789E-02
 0.2820000E+03 -0.1500274E-01  0.5126338E-03  0.2072074E-01  0.6230633E-02
 0.2840000E+03 -0.1501121E-01  0.5169456E-03  0.2072071E-01  0.6226443E-02
 0.2860000E+03 -0.1501969E-01  0.5212385E-03  0.2072067E-01  0.6222218E-02
 0.2880000E+03 -0.1502819E-01  0.5255121E-03  0.2072064E-01  0.6217958E-02
 0.2900000E+03 -0.1503670E-01  0.5297661E-03  0.2072060E-01  0.6213663E-02
 0.2920000E+03 -0.1504522E-01  0.5340002E-03  0.2072056E-01  0.6209336E-02
 0.2940000E+03 -0.1505376E-01  0.5382141E-03  0.2072052E-01  0.6204973E-02
 0.2960000E+03 -0.1506232E-01  0.5424076E-03  0.2072048E-01  0.6200577E-02
 0.2980000E+03 -0.1507088E-01  0.5465804E-03  0.2072045E-01  0.6196147E-02
 0.3000000E+03 -0.1507945E-01  0.5507322E-03  0.2072041E-01  0.6191685E-02
 0.3020000E+03 -0.1508804E-01  0.5548628E-03  0.2072037E-01  0.6187190E-02
 0.3040000E+03 -0.1509664E-01  0.5589720E-03  0.2072033E-01  0.6182662E-02
 0.3060000E+03 -0.1510524E-01  0.5630594E-03  0.2072028E-01  0.6178099E-02
 0.3080000E+03 -0.1511386E-01  0.5671249E-03  0.2072024E-01  0.6173505E-02
 0.3100000E+03 -0.1512249E-01  0.5711683E-03  0.2072020E-01  0.6168878E-02
 0.3120000E+03 -0.1513113E-01  0.5751892E-03  0.2072016E-01  0.6164219E-02
 0.3140000E+03 -0.1513978E-01  0.5791876E-03  0.2072011E-01  0.6159526E-02
 0.3160000E+03 -0.1514843E-01  0.5831631E-03  0.2072007E-01  0.6154803E-02
 0.3180000E+03 -0.1515714E-01  0.5871157E-03  0.2072003E-01  0.6150000E-02
 0.3200000E+03 -0.1516581E-01  0.5910450E-03  0.2071998E-01  0.6145213E-02
 0.3220000E+03 -0.1517449E-01  0.5949510E-03  0.2071994E-01  0.6140395E-02
 0.3240000E+03 -0.1518318E-01  0.5988333E-03  0.2071989E-01  0.6135546E-02
 0.3260000E+03 -0.1519187E-01  0.6026919E-03  0.2071984E-01  0.6130665E-02
 0.3280000E+03 -0.1520057E-01  0.6065266E-03  0.2071980E-01  0.6125754E-02
 0.3300000E+03 -0.1520927E-01  0.6103372E-03  0.2071975E-01  0.6120812E-02
 0.3320000E+03 -0.1521798E-01  0.6141235E-03  0.2071970E-01  0.6115840E-02
 0.3340000E+03 -0.1522670E-01  0.6178854E-03  0.2071965E-01  0.6110837E-02
