-0.2060457E+00 -0.2895619E+01
 0.3085180E-02  0.8446822E+01
 0.3483171E-01  0.6391212E+01
 0.1782279E+00  0.5013674E+01
-0.6734929E-01  0.7470180E+01
 0.7069309E+00 -0.3329646E+01
-0.6351866E-02  0.7228832E+01
 0.2598380E+00  0.6166014E+01
 0.5566733E+00 -0.3741647E+01
-0.1062031E+00  0.5138874E+01
-0.7482315E-01 -0.3310308E+01
 0.6974847E-01  0.6051544E+01
-0.1381613E+01 -0.3922257E+01
-0.3348940E-01 -0.3148623E+01
-0.8523612E-01  0.5445131E+01
-0.2182299E+00  0.6330258E+01
-0.1523248E+00 -0.3734894E+01
-0.2385193E+00  0.3905308E+01
 0.3580778E+00 -0.3591830E+01
 0.3840542E+00 -0.3364773E+01
 0.4450737E+00 -0.3747324E+01
-0.1172585E+00  0.4083881E+01
 0.1573140E+00  0.6504285E+01
 0.2262327E-01 -0.3691924E+01
 0.2348471E+00  0.4021360E+01
 0.7031579E+00 -0.2142812E+01
-0.6154556E+00 -0.3693677E+01
-0.4594899E-01  0.5220660E+01
 0.9660727E-01  0.8347758E+01
-0.3538565E+00  0.6097783E+01
 0.4271231E+01 -0.4208737E+01
 0.4495203E-02  0.8774844E+01
-0.7559077E-01  0.5914355E+01
-0.1324328E-01  0.7596496E+01
-0.1395493E+00  0.7247323E+01
-0.3545253E+00 -0.2156899E+01
 0.4605822E+00 -0.3705319E+01
 0.1625219E+00  0.4399717E+01
-0.6428894E+00 -0.3713369E+01
 0.1177517E+01 -0.3770526E+01
 0.3996214E+00  0.4491439E+01
-0.2525813E+00  0.6662143E+01
-0.7830151E-01 -0.1389419E+01
-0.8442104E+00 -0.3208070E+01
 0.3135357E-01  0.3881667E+01
-0.8826867E-01  0.6904131E+01
 0.2469568E+00  0.6301029E+01
-0.3795179E+00 -0.3714071E+01
-0.2476688E+00 -0.3128555E+01
-0.2496286E+00  0.5111972E+01
-0.3956633E+00 -0.3737784E+01
-0.1679582E-01 -0.2045371E+01
-0.5637082E+00 -0.3540968E+01
-0.1997163E+00 -0.3704149E+01
-0.9530202E+00 -0.2650266E+01
 0.5684340E-01 -0.3584522E+01
-0.1744731E+00  0.1016810E+02
 0.4296622E+01 -0.4162814E+01
-0.2180559E-01  0.7875623E+01
-0.6185174E+00 -0.3641098E+01
-0.2650707E+00  0.5209239E+01
 0.5926932E+00 -0.3426715E+01
-0.2346667E+00 -0.3600430E+01
-0.1941668E+00  0.3440060E+01
-0.2929864E-02  0.8209918E+01
 0.1723821E-02  0.7977362E+01
 0.2028057E+01 -0.3964633E+01
 0.1936115E+00 -0.2566874E+01
-0.1414528E+00  0.6833560E+01
-0.1106277E+00 -0.3518645E+01
 0.1562729E+01 -0.3904039E+01
-0.6370340E+00  0.2952248E+01
-0.6590987E-01  0.6717704E+01
-0.8596765E-02  0.8557022E+01
 0.1780610E-01  0.6785811E+01
 0.7128090E+00 -0.3741691E+01
-0.9486760E-01  0.3677825E+01
 0.6078439E-01 -0.3372845E+01
-0.1172914E-01  0.7147383E+01
 0.4886809E+00 -0.3516181E+01
 0.7180841E+00 -0.3749826E+01
-0.4363662E-01  0.6853870E+01
 0.1980539E+00 -0.3726935E+01
-0.1512887E+00  0.5974644E+01
-0.4591639E-01  0.9101504E+01
-0.2637276E+00 -0.2884085E+01
 0.2633292E+00 -0.3685654E+01
 0.1696219E-02  0.5443642E+01
-0.2449125E+00  0.6577683E+01
 0.2634707E+01 -0.3970476E+01
-0.1054720E+01 -0.3776682E+01
-0.1390777E-02  0.8194930E+01
-0.1428843E-01  0.4578984E+01
-0.2373001E+00  0.5833241E+01
 0.1980676E-01  0.4199679E+01
 0.1669878E+00 -0.3740085E+01
-0.1514831E+01 -0.3863191E+01
 0.3686776E-01  0.1059822E+02
 0.9974926E-01 -0.2416396E+01
-0.1603017E+00 -0.3417458E+01
-0.3173268E+00 -0.3696897E+01
 0.7443645E+00 -0.3766079E+01
-0.3639552E+00  0.5169050E+01
-0.1423190E+00 -0.3473285E+01
 0.9294802E-01  0.7318484E+01
 0.3016953E+00  0.3594641E+01
 0.4603898E+00 -0.3750000E+01
 0.1477521E+00 -0.3353686E+01
 0.3257343E+00 -0.3630072E+01
 0.1637622E+00  0.6680785E+01
-0.2383037E+01 -0.3982676E+01
-0.1808602E+01 -0.3904814E+01
 0.1754513E+00  0.6922410E+01
 0.9076826E-01 -0.3557074E+01
 0.1665122E-01  0.7982813E+01
 0.2159390E+00  0.5019247E+01
-0.4454924E+00 -0.3751446E+01
-0.3899674E+01 -0.4173102E+01
 0.1006591E+00 -0.2380502E+01
