 0.4000000E-02  0.9998900E+00  0.1348885E-01  0.9999809E+00
 0.8000000E-02  0.9996839E+00  0.2247936E-01  0.9999366E+00
 0.1200000E-01  0.9993755E+00  0.3146665E-01  0.9998708E+00
 0.1600000E-01  0.9989648E+00  0.4044937E-01  0.9997834E+00
 0.2000000E-01  0.9984519E+00  0.4942614E-01  0.9996745E+00
 0.2400000E-01  0.9978369E+00  0.5839561E-01  0.9995441E+00
 0.2800000E-01  0.9971198E+00  0.6735641E-01  0.9993922E+00
 0.3200000E-01  0.9963009E+00  0.7630720E-01  0.9992188E+00
 0.3600000E-01  0.9953802E+00  0.8524661E-01  0.9990239E+00
 0.4000000E-01  0.9943580E+00  0.9417330E-01  0.9988075E+00
 0.4400000E-01  0.9932345E+00  0.1030859E+00  0.9985697E+00
 0.4800000E-01  0.9920098E+00  0.1119831E+00  0.9983104E+00
 0.5200000E-01  0.9906843E+00  0.1208635E+00  0.9980298E+00
 0.5600000E-01  0.9892582E+00  0.1297258E+00  0.9977277E+00
 0.6000000E-01  0.9877317E+00  0.1385687E+00  0.9974042E+00
 0.6400000E-01  0.9861051E+00  0.1473908E+00  0.9970594E+00
 0.6800000E-01  0.9843789E+00  0.1561909E+00  0.9966932E+00
 0.7200000E-01  0.9825533E+00  0.1649675E+00  0.9963058E+00
 0.7600000E-01  0.9806286E+00  0.1737194E+00  0.9958971E+00
 0.8000000E-01  0.9786054E+00  0.1824453E+00  0.9954671E+00
 0.8400000E-01  0.9764839E+00  0.1911438E+00  0.9950159E+00
 0.8800000E-01  0.9742645E+00  0.1998137E+00  0.9945436E+00
 0.9200000E-01  0.9719478E+00  0.2084538E+00  0.9940501E+00
 0.9600000E-01  0.9695342E+00  0.2170626E+00  0.9935355E+00
 0.1000000E+00  0.9670242E+00  0.2256390E+00  0.9929999E+00
 0.1040000E+00  0.9644182E+00  0.2341817E+00  0.9924432E+00
 0.1080000E+00  0.9617168E+00  0.2426894E+00  0.9918655E+00
 0.1120000E+00  0.9589204E+00  0.2511609E+00  0.9912670E+00
 0.1160000E+00  0.9560298E+00  0.2595949E+00  0.9906475E+00
 0.1200000E+00  0.9530454E+00  0.2679902E+00  0.9900072E+00
 0.1240000E+00  0.9499678E+00  0.2763457E+00  0.9893461E+00
 0.1280000E+00  0.9467976E+00  0.2846600E+00  0.9886643E+00
 0.1320000E+00  0.9435355E+00  0.2929321E+00  0.9879618E+00
 0.1360000E+00  0.9401821E+00  0.3011606E+00  0.9872386E+00
 0.1400000E+00  0.9367381E+00  0.3093444E+00  0.9864949E+00
 0.1440000E+00  0.9332041E+00  0.3174825E+00  0.9857307E+00
 0.1480000E+00  0.9295808E+00  0.3255735E+00  0.9849460E+00
 0.1520000E+00  0.9258690E+00  0.3336164E+00  0.9841409E+00
 0.1560000E+00  0.9220693E+00  0.3416100E+00  0.9833154E+00
 0.1600000E+00  0.9181826E+00  0.3495533E+00  0.9824697E+00
 0.1640000E+00  0.9142095E+00  0.3574450E+00  0.9816038E+00
 0.1680000E+00  0.9101510E+00  0.3652842E+00  0.9807178E+00
 0.1720000E+00  0.9060076E+00  0.3730697E+00  0.9798116E+00
 0.1760000E+00  0.9017804E+00  0.3808005E+00  0.9788855E+00
 0.1800000E+00  0.8974700E+00  0.3884754E+00  0.9779395E+00
 0.1840000E+00  0.8930774E+00  0.3960936E+00  0.9769736E+00
 0.1880000E+00  0.8886033E+00  0.4036539E+00  0.9759879E+00
 0.1920000E+00  0.8840487E+00  0.4111553E+00  0.9749825E+00
 0.1960000E+00  0.8794145E+00  0.4185968E+00  0.9739575E+00
 0.2000000E+00  0.8747015E+00  0.4259775E+00  0.9729129E+00
 0.2040000E+00  0.8699106E+00  0.4332964E+00  0.9718489E+00
 0.2080000E+00  0.8650428E+00  0.4405525E+00  0.9707655E+00
 0.2120000E+00  0.8600991E+00  0.4477449E+00  0.9696628E+00
 0.2160000E+00  0.8550803E+00  0.4548727E+00  0.9685409E+00
 0.2200000E+00  0.8499874E+00  0.4619349E+00  0.9673998E+00
 0.2240000E+00  0.8448215E+00  0.4689307E+00  0.9662398E+00
 0.2280000E+00  0.8395834E+00  0.4758591E+00  0.9650607E+00
 0.2320000E+00  0.8342743E+00  0.4827194E+00  0.9638628E+00
 0.2360000E+00  0.8288950E+00  0.4895107E+00  0.9626462E+00
 0.2400000E+00  0.8234467E+00  0.4962321E+00  0.9614109E+00
 0.2440000E+00  0.8179304E+00  0.5028829E+00  0.9601570E+00
 0.2480000E+00  0.8123471E+00  0.5094623E+00  0.9588846E+00
 0.2520000E+00  0.8066979E+00  0.5159694E+00  0.9575939E+00
 0.2560000E+00  0.8009839E+00  0.5224036E+00  0.9562848E+00
 0.2600000E+00  0.7952061E+00  0.5287640E+00  0.9549576E+00
 0.2640000E+00  0.7893656E+00  0.5350500E+00  0.9536124E+00
 0.2680000E+00  0.7834635E+00  0.5412609E+00  0.9522491E+00
 0.2720000E+00  0.7775009E+00  0.5473959E+00  0.9508680E+00
 0.2760000E+00  0.7714790E+00  0.5534544E+00  0.9494691E+00
 0.2800000E+00  0.7653988E+00  0.5594358E+00  0.9480526E+00
 0.2840000E+00  0.7592615E+00  0.5653393E+00  0.9466185E+00
 0.2880000E+00  0.7530682E+00  0.5711645E+00  0.9451670E+00
 0.2920000E+00  0.7468201E+00  0.5769106E+00  0.9436981E+00
 0.2960000E+00  0.7405183E+00  0.5825772E+00  0.9422121E+00
 0.3000000E+00  0.7341641E+00  0.5881637E+00  0.9407090E+00
