 0.2080000E+00 -0.1674635E+00 -0.1235040E+00 -0.7802105E-01 -0.2846549E-01  0.2810169E-01  0.9338493E-01  0.1629144E+00  0.2206472E+00  0.2461513E+00  0.2452013E+00
 0.2100000E+00 -0.1690461E+00 -0.1246780E+00 -0.7876224E-01 -0.2873182E-01  0.2838089E-01  0.9429992E-01  0.1645142E+00  0.2228054E+00  0.2485176E+00  0.2473535E+00
 0.2120000E+00 -0.1706282E+00 -0.1258516E+00 -0.7950316E-01 -0.2899793E-01  0.2866036E-01  0.9521538E-01  0.1661150E+00  0.2249646E+00  0.2508838E+00  0.2494993E+00
 0.2140000E+00 -0.1722097E+00 -0.1270249E+00 -0.8024381E-01 -0.2926380E-01  0.2894009E-01  0.9613132E-01  0.1677167E+00  0.2271249E+00  0.2532497E+00  0.2516388E+00
 0.2160000E+00 -0.1737906E+00 -0.1281977E+00 -0.8098418E-01 -0.2952944E-01  0.2922010E-01  0.9704774E-01  0.1693193E+00  0.2292861E+00  0.2556154E+00  0.2537720E+00
 0.2180000E+00 -0.1753708E+00 -0.1293702E+00 -0.8172427E-01 -0.2979483E-01  0.2950038E-01  0.9796466E-01  0.1709229E+00  0.2314483E+00  0.2579809E+00  0.2558986E+00
 0.2200000E+00 -0.1769505E+00 -0.1305423E+00 -0.8246408E-01 -0.3005998E-01  0.2978094E-01  0.9888206E-01  0.1725274E+00  0.2336116E+00  0.2603462E+00  0.2580187E+00
 0.2220000E+00 -0.1785296E+00 -0.1317140E+00 -0.8320360E-01 -0.3032489E-01  0.3006179E-01  0.9979995E-01  0.1741329E+00  0.2357759E+00  0.2627112E+00  0.2601322E+00
 0.2240000E+00 -0.1801080E+00 -0.1328854E+00 -0.8394282E-01 -0.3058954E-01  0.3034292E-01  0.1007183E+00  0.1757394E+00  0.2379413E+00  0.2650760E+00  0.2622389E+00
 0.2260000E+00 -0.1816859E+00 -0.1340563E+00 -0.8468176E-01 -0.3085393E-01  0.3062434E-01  0.1016372E+00  0.1773469E+00  0.2401077E+00  0.2674405E+00  0.2643389E+00
 0.2280000E+00 -0.1832632E+00 -0.1352268E+00 -0.8542039E-01 -0.3111807E-01  0.3090605E-01  0.1025566E+00  0.1789553E+00  0.2422751E+00  0.2698047E+00  0.2664321E+00
 0.2300000E+00 -0.1848398E+00 -0.1363969E+00 -0.8615872E-01 -0.3138194E-01  0.3118805E-01  0.1034765E+00  0.1805647E+00  0.2444436E+00  0.2721686E+00  0.2685183E+00
 0.2320000E+00 -0.1864159E+00 -0.1375667E+00 -0.8689674E-01 -0.3164555E-01  0.3147036E-01  0.1043970E+00  0.1821752E+00  0.2466131E+00  0.2745322E+00  0.2705975E+00
 0.2340000E+00 -0.1879914E+00 -0.1387360E+00 -0.8763445E-01 -0.3190888E-01  0.3175296E-01  0.1053179E+00  0.1837866E+00  0.2487837E+00  0.2768954E+00  0.2726696E+00
 0.2360000E+00 -0.1895663E+00 -0.1399048E+00 -0.8837184E-01 -0.3217194E-01  0.3203587E-01  0.1062393E+00  0.1853991E+00  0.2509554E+00  0.2792583E+00  0.2747346E+00
 0.2380000E+00 -0.1911406E+00 -0.1410733E+00 -0.8910892E-01 -0.3243472E-01  0.3231909E-01  0.1071613E+00  0.1870125E+00  0.2531281E+00  0.2816208E+00  0.2767924E+00
 0.2400000E+00 -0.1927143E+00 -0.1422413E+00 -0.8984567E-01 -0.3269722E-01  0.3260262E-01  0.1080838E+00  0.1886270E+00  0.2553019E+00  0.2839829E+00  0.2788428E+00
 0.2420000E+00 -0.1942874E+00 -0.1434090E+00 -0.9058209E-01 -0.3295944E-01  0.3288647E-01  0.1090068E+00  0.1902425E+00  0.2574768E+00  0.2863447E+00  0.2808859E+00
 0.2440000E+00 -0.1958599E+00 -0.1445761E+00 -0.9131817E-01 -0.3322136E-01  0.3317063E-01  0.1099304E+00  0.1918591E+00  0.2596527E+00  0.2887060E+00  0.2829216E+00
 0.2460000E+00 -0.1974318E+00 -0.1457429E+00 -0.9205392E-01 -0.3348298E-01  0.3345511E-01  0.1108545E+00  0.1934766E+00  0.2618298E+00  0.2910669E+00  0.2849497E+00
 0.2480000E+00 -0.1990031E+00 -0.1469092E+00 -0.9278932E-01 -0.3374431E-01  0.3373992E-01  0.1117791E+00  0.1950953E+00  0.2640079E+00  0.2934273E+00  0.2869702E+00
 0.2500000E+00 -0.2005738E+00 -0.1480750E+00 -0.9352438E-01 -0.3400533E-01  0.3402505E-01  0.1127043E+00  0.1967149E+00  0.2661871E+00  0.2957872E+00  0.2889831E+00
 0.2520000E+00 -0.2021439E+00 -0.1492404E+00 -0.9425909E-01 -0.3426605E-01  0.3431051E-01  0.1136300E+00  0.1983357E+00  0.2683674E+00  0.2981467E+00  0.2909882E+00
 0.2540000E+00 -0.2037135E+00 -0.1504054E+00 -0.9499344E-01 -0.3452646E-01  0.3459631E-01  0.1145562E+00  0.1999575E+00  0.2705487E+00  0.3005056E+00  0.2929855E+00
 0.2560000E+00 -0.2052824E+00 -0.1515698E+00 -0.9572743E-01 -0.3478655E-01  0.3488245E-01  0.1154830E+00  0.2015803E+00  0.2727312E+00  0.3028640E+00  0.2949749E+00
 0.2580000E+00 -0.2068507E+00 -0.1527339E+00 -0.9646105E-01 -0.3504631E-01  0.3516892E-01  0.1164104E+00  0.2032042E+00  0.2749148E+00  0.3052218E+00  0.2969564E+00
 0.2600000E+00 -0.2084185E+00 -0.1538974E+00 -0.9719430E-01 -0.3530576E-01  0.3545574E-01  0.1173383E+00  0.2048292E+00  0.2770994E+00  0.3075791E+00  0.2989299E+00
 0.2620000E+00 -0.2099857E+00 -0.1550605E+00 -0.9792718E-01 -0.3556487E-01  0.3574290E-01  0.1182668E+00  0.2064553E+00  0.2792852E+00  0.3099357E+00  0.3008952E+00
 0.2640000E+00 -0.2115522E+00 -0.1562231E+00 -0.9865968E-01 -0.3582365E-01  0.3603041E-01  0.1191958E+00  0.2080825E+00  0.2814721E+00  0.3122917E+00  0.3028524E+00
 0.2660000E+00 -0.2131182E+00 -0.1573852E+00 -0.9939179E-01 -0.3608210E-01  0.3631828E-01  0.1201254E+00  0.2097107E+00  0.2836600E+00  0.3146471E+00  0.3048014E+00
 0.2680000E+00 -0.2146836E+00 -0.1585468E+00 -0.1001235E+00 -0.3634020E-01  0.3660650E-01  0.1210555E+00  0.2113400E+00  0.2858491E+00  0.3170019E+00  0.3067420E+00
