 0.1000000E-01  0.3554286E+00  0.4141246E+00  0.4728205E+00  0.5315165E+00  0.5902125E+00  0.6489084E+00  0.7076044E+00  0.7663004E+00  0.8249964E+00  0.8836923E+00  0.9423883E+00  0.1001084E+01  0.1059780E+01  0.1118476E+01  0.1177172E+01  0.1235868E+01  0.1294564E+01  0.1353260E+01  0.1411956E+01  0.1470652E+01  0.1529348E+01  0.1588044E+01  0.1646740E+01  0.1705436E+01  0.1764132E+01  0.1822828E+01  0.1881524E+01  0.1940220E+01  0.1998916E+01  0.2057612E+01  0.2116308E+01  0.2175004E+01  0.2233700E+01  0.2292396E+01  0.2351092E+01  0.2409788E+01  0.2468483E+01  0.2527179E+01  0.2585875E+01  0.2644571E+01
 0.2000000E-01  0.3554286E+00  0.4141245E+00  0.4728205E+00  0.5315165E+00  0.5902125E+00  0.6489084E+00  0.7076044E+00  0.7663004E+00  0.8249963E+00  0.8836923E+00  0.9423883E+00  0.1001084E+01  0.1059780E+01  0.1118476E+01  0.1177172E+01  0.1235868E+01  0.1294564E+01  0.1353260E+01  0.1411956E+01  0.1470652E+01  0.1529348E+01  0.1588044E+01  0.1646740E+01  0.1705436E+01  0.1764132E+01  0.1822828E+01  0.1881524E+01  0.1940220E+01  0.1998916E+01  0.2057612E+01  0.2116308E+01  0.2175004E+01  0.2233700E+01  0.2292396E+01  0.2351092E+01  0.2409788E+01  0.2468483E+01  0.2527179E+01  0.2585875E+01  0.2644571E+01
 0.3000000E-01  0.3554285E+00  0.4141245E+00  0.4728205E+00  0.5315164E+00  0.5902124E+00  0.6489084E+00  0.7076044E+00  0.7663003E+00  0.8249963E+00  0.8836923E+00  0.9423882E+00  0.1001084E+01  0.1059780E+01  0.1118476E+01  0.1177172E+01  0.1235868E+01  0.1294564E+01  0.1353260E+01  0.1411956E+01  0.1470652E+01  0.1529348E+01  0.1588044E+01  0.1646740E+01  0.1705436E+01  0.1764132E+01  0.1822828E+01  0.1881524E+01  0.1940220E+01  0.1998916E+01  0.2057612E+01  0.2116308E+01  0.2175004E+01  0.2233700E+01  0.2292396E+01  0.2351092E+01  0.2409788E+01  0.2468483E+01  0.2527179E+01  0.2585875E+01  0.2644571E+01
 0.4000000E-01  0.3554285E+00  0.4141244E+00  0.4728204E+00  0.5315164E+00  0.5902123E+00  0.6489083E+00  0.7076043E+00  0.7663003E+00  0.8249962E+00  0.8836922E+00  0.9423882E+00  0.1001084E+01  0.1059780E+01  0.1118476E+01  0.1177172E+01  0.1235868E+01  0.1294564E+01  0.1353260E+01  0.1411956E+01  0.1470652E+01  0.1529348E+01  0.1588044E+01  0.1646740E+01  0.1705436E+01  0.1764132E+01  0.1822828E+01  0.1881524E+01  0.1940220E+01  0.1998916E+01  0.2057612E+01  0.2116308E+01  0.2175004E+01  0.2233700E+01  0.2292396E+01  0.2351092E+01  0.2409788E+01  0.2468483E+01  0.2527179E+01  0.2585875E+01  0.2644571E+01
 0.5000000E-01  0.3554284E+00  0.4141243E+00  0.4728203E+00  0.5315163E+00  0.5902123E+00  0.6489082E+00  0.7076042E+00  0.7663002E+00  0.8249962E+00  0.8836922E+00  0.9423881E+00  0.1001084E+01  0.1059780E+01  0.1118476E+01  0.1177172E+01  0.1235868E+01  0.1294564E+01  0.1353260E+01  0.1411956E+01  0.1470652E+01  0.1529348E+01  0.1588044E+01  0.1646740E+01  0.1705436E+01  0.1764132E+01  0.1822828E+01  0.1881524E+01  0.1940220E+01  0.1998916E+01  0.2057612E+01  0.2116308E+01  0.2175004E+01  0.2233700E+01  0.2292396E+01  0.2351092E+01  0.2409788E+01  0.2468484E+01  0.2527179E+01  0.2585875E+01  0.2644571E+01
 0.6000000E-01  0.3554283E+00  0.4141242E+00  0.4728202E+00  0.5315162E+00  0.5902122E+00  0.6489082E+00  0.7076041E+00  0.7663001E+00  0.8249961E+00  0.8836921E+00  0.9423881E+00  0.1001084E+01  0.1059780E+01  0.1118476E+01  0.1177172E+01  0.1235868E+01  0.1294564E+01  0.1353260E+01  0.1411956E+01  0.1470652E+01  0.1529348E+01  0.1588044E+01  0.1646740E+01  0.1705436E+01  0.1764132E+01  0.1822828E+01  0.1881524E+01  0.1940220E+01  0.1998916E+01  0.2057612E+01  0.2116308E+01  0.2175004E+01  0.2233700E+01  0.2292396E+01  0.2351092E+01  0.2409788E+01  0.2468484E+01  0.2527179E+01  0.2585875E+01  0.2644571E+01
 0.7000000E-01  0.3554281E+00  0.4141241E+00  0.4728201E+00  0.5315161E+00  0.5902121E+00  0.6489081E+00  0.7076040E+00  0.7663000E+00  0.8249960E+00  0.8836920E+00  0.9423880E+00  0.1001084E+01  0.1059780E+01  0.1118476E+01  0.1177172E+01  0.1235868E+01  0.1294564E+01  0.1353260E+01  0.1411956E+01  0.1470652E+01  0.1529348E+01  0.1588044E+01  0.1646740E+01  0.1705436E+01  0.1764132E+01  0.1822828E+01  0.1881524E+01  0.1940220E+01  0.1998916E+01  0.2057612E+01  0.2116308E+01  0.2175004E+01  0.2233700E+01  0.2292396E+01  0.2351092E+01  0.2409788E+01  0.2468484E+01  0.2527180E+01  0.2585875E+01  0.2644571E+01
 0.8000000E-01  0.3554280E+00  0.4141240E+00  0.4728200E+00  0.5315160E+00  0.5902119E+00  0.6489079E+00  0.7076039E+00  0.7662999E+00  0.8249959E+00  0.8836919E+00  0.9423879E+00  0.1001084E+01  0.1059780E+01  0.1118476E+01  0.1177172E+01  0.1235868E+01  0.1294564E+01  0.1353260E+01  0.1411956E+01  0.1470652E+01  0.1529348E+01  0.1588044E+01  0.1646740E+01  0.1705436E+01  0.1764132E+01  0.1822828E+01  0.1881524E+01  0.1940220E+01  0.1998916E+01  0.2057612E+01  0.2116308E+01  0.2175004E+01  0.2233700E+01  0.2292396E+01  0.2351092E+01  0.2409788E+01  0.2468484E+01  0.2527180E+01  0.2585876E+01  0.2644572E+01
 0.9000000E-01  0.3554278E+00  0.4141238E+00  0.4728198E+00  0.5315158E+00  0.5902118E+00  0.6489078E+00  0.7076038E+00  0.7662998E+00  0.8249958E+00  0.8836918E+00  0.9423878E+00  0.1001084E+01  0.1059780E+01  0.1118476E+01  0.1177172E+01  0.1235868E+01  0.1294564E+01  0.1353260E+01  0.1411956E+01  0.1470652E+01  0.1529348E+01  0.1588044E+01  0.1646740E+01  0.1705436E+01  0.1764132E+01  0.1822828E+01  0.1881524E+01  0.1940220E+01  0.1998916E+01  0.2057612E+01  0.2116308E+01  0.2175004E+01  0.2233700E+01  0.2292396E+01  0.2351092E+01  0.2409788E+01  0.2468484E+01  0.2527180E+01  0.2585876E+01  0.2644572E+01
 0.1000000E+00  0.3554276E+00  0.4141236E+00  0.4728196E+00  0.5315156E+00  0.5902116E+00  0.6489076E+00  0.7076036E+00  0.7662996E+00  0.8249956E+00  0.8836916E+00  0.9423876E+00  0.1001084E+01  0.1059780E+01  0.1118476E+01  0.1177172E+01  0.1235868E+01  0.1294564E+01  0.1353260E+01  0.1411956E+01  0.1470652E+01  0.1529348E+01  0.1588044E+01  0.1646740E+01  0.1705436E+01  0.1764132E+01  0.1822828E+01  0.1881524E+01  0.1940220E+01  0.1998916E+01  0.2057612E+01  0.2116308E+01  0.2175004E+01  0.2233700E+01  0.2292396E+01  0.2351092E+01  0.2409788E+01  0.2468484E+01  0.2527180E+01  0.2585876E+01  0.2644572E+01
