 0.3000000E+01 -0.2272100E-01  0.5914039E-06  0.9025915E-01  0.6753874E-01
 0.6000000E+01 -0.2272100E-01  0.2036334E-05  0.9025737E-01  0.6753841E-01
 0.9000000E+01 -0.2272100E-01  0.3959832E-05  0.9025462E-01  0.6753758E-01
 0.1200000E+02 -0.2272100E-01  0.6108430E-05  0.9025105E-01  0.6753615E-01
 0.1500000E+02 -0.2272100E-01  0.8314586E-05  0.9024676E-01  0.6753407E-01
 0.1800000E+02 -0.2272100E-01  0.1047108E-04  0.9024186E-01  0.6753132E-01
 0.2100000E+02 -0.2272101E-01  0.1251264E-04  0.9023644E-01  0.6752795E-01
 0.2400000E+02 -0.2272101E-01  0.1440280E-04  0.9023058E-01  0.6752397E-01
 0.2700000E+02 -0.2272101E-01  0.1612455E-04  0.9022434E-01  0.6751945E-01
 0.3000000E+02 -0.2272101E-01  0.1767375E-04  0.9021777E-01  0.6751443E-01
 0.3300000E+02 -0.2272101E-01  0.1905445E-04  0.9021093E-01  0.6750897E-01
 0.3600000E+02 -0.2272102E-01  0.2027572E-04  0.9020385E-01  0.6750311E-01
 0.3900000E+02 -0.2272102E-01  0.2134940E-04  0.9019657E-01  0.6749690E-01
 0.4200000E+02 -0.2272102E-01  0.2228859E-04  0.9018911E-01  0.6749038E-01
 0.4500000E+02 -0.2272102E-01  0.2310672E-04  0.9018151E-01  0.6748360E-01
 0.4800000E+02 -0.2272103E-01  0.2381687E-04  0.9017379E-01  0.6747658E-01
 0.5100000E+02 -0.2272103E-01  0.2443142E-04  0.9016596E-01  0.6746936E-01
 0.5400000E+02 -0.2272103E-01  0.2496181E-04  0.9015804E-01  0.6746197E-01
 0.5700000E+02 -0.2272104E-01  0.2541847E-04  0.9015004E-01  0.6745442E-01
 0.6000000E+02 -0.2272104E-01  0.2581078E-04  0.9014198E-01  0.6744675E-01
 0.6300000E+02 -0.2272104E-01  0.2614711E-04  0.9013386E-01  0.6743896E-01
