 0.3000000E+01 -0.2272100E-01  0.6383855E-06  0.9025915E-01  0.6753879E-01
 0.6000000E+01 -0.2272100E-01  0.2553453E-05  0.9025723E-01  0.6753879E-01
 0.9000000E+01 -0.2272100E-01  0.5744936E-05  0.9025404E-01  0.6753879E-01
 0.1200000E+02 -0.2272100E-01  0.1021239E-04  0.9024957E-01  0.6753878E-01
 0.1500000E+02 -0.2272100E-01  0.1595519E-04  0.9024383E-01  0.6753878E-01
 0.1800000E+02 -0.2272101E-01  0.2297255E-04  0.9023681E-01  0.6753878E-01
 0.2100000E+02 -0.2272101E-01  0.3126348E-04  0.9022852E-01  0.6753878E-01
 0.2400000E+02 -0.2272101E-01  0.4082683E-04  0.9021896E-01  0.6753878E-01
 0.2700000E+02 -0.2272102E-01  0.5166127E-04  0.9020813E-01  0.6753877E-01
 0.3000000E+02 -0.2272102E-01  0.6376531E-04  0.9019602E-01  0.6753877E-01
 0.3300000E+02 -0.2272102E-01  0.7713726E-04  0.9018265E-01  0.6753876E-01
 0.3600000E+02 -0.2272103E-01  0.9177527E-04  0.9016802E-01  0.6753876E-01
 0.3900000E+02 -0.2272104E-01  0.1076773E-03  0.9015211E-01  0.6753876E-01
 0.4200000E+02 -0.2272104E-01  0.1248412E-03  0.9013495E-01  0.6753875E-01
 0.4500000E+02 -0.2272105E-01  0.1432646E-03  0.9011653E-01  0.6753875E-01
 0.4800000E+02 -0.2272105E-01  0.1629448E-03  0.9009685E-01  0.6753874E-01
 0.5100000E+02 -0.2272106E-01  0.1838794E-03  0.9007592E-01  0.6753873E-01
 0.5400000E+02 -0.2272107E-01  0.2060652E-03  0.9005373E-01  0.6753873E-01
 0.5700000E+02 -0.2272108E-01  0.2294994E-03  0.9003030E-01  0.6753872E-01
 0.6000000E+02 -0.2272109E-01  0.2541786E-03  0.9000562E-01  0.6753871E-01
 0.6300000E+02 -0.2272110E-01  0.2800996E-03  0.8997970E-01  0.6753871E-01
 0.6600000E+02 -0.2272110E-01  0.3072588E-03  0.8995255E-01  0.6753870E-01
 0.6900000E+02 -0.2272111E-01  0.3356525E-03  0.8992415E-01  0.6753869E-01
 0.7200000E+02 -0.2272112E-01  0.3652769E-03  0.8989453E-01  0.6753868E-01
 0.7500000E+02 -0.2272114E-01  0.3961278E-03  0.8986368E-01  0.6753868E-01
 0.7800000E+02 -0.2272115E-01  0.4282013E-03  0.8983161E-01  0.6753867E-01
 0.8100000E+02 -0.2272116E-01  0.4614928E-03  0.8979832E-01  0.6753866E-01
 0.8400000E+02 -0.2272117E-01  0.4959981E-03  0.8976382E-01  0.6753865E-01
 0.8700000E+02 -0.2272118E-01  0.5317124E-03  0.8972811E-01  0.6753864E-01
 0.9000000E+02 -0.2272119E-01  0.5686309E-03  0.8969119E-01  0.6753863E-01
 0.9300000E+02 -0.2272121E-01  0.6067488E-03  0.8965308E-01  0.6753862E-01
 0.9600000E+02 -0.2272122E-01  0.6460610E-03  0.8961377E-01  0.6753861E-01
