-0.1763423E+01 -0.3118071E-01 -0.3118071E-01
-0.3118071E-01 -0.1763423E+01 -0.3118071E-01
-0.3118071E-01 -0.3118071E-01 -0.1763423E+01
-0.4619314E+01 -0.5934475E-13  0.4619314E+01
