 0.2200000E+00  0.9489142E+00 -0.2850393E+00  0.9908005E+00
 0.2220000E+00  0.9480088E+00 -0.2874764E+00  0.9906379E+00
 0.2240000E+00  0.9470961E+00 -0.2899098E+00  0.9904740E+00
 0.2260000E+00  0.9461761E+00 -0.2923394E+00  0.9903088E+00
 0.2280000E+00  0.9452487E+00 -0.2947654E+00  0.9901423E+00
 0.2300000E+00  0.9443141E+00 -0.2971875E+00  0.9899745E+00
 0.2320000E+00  0.9433722E+00 -0.2996058E+00  0.9898054E+00
 0.2340000E+00  0.9424231E+00 -0.3020203E+00  0.9896351E+00
 0.2360000E+00  0.9414668E+00 -0.3044310E+00  0.9894635E+00
 0.2380000E+00  0.9405033E+00 -0.3068377E+00  0.9892906E+00
 0.2400000E+00  0.9395326E+00 -0.3092406E+00  0.9891164E+00
 0.2420000E+00  0.9385548E+00 -0.3116395E+00  0.9889410E+00
 0.2440000E+00  0.9375698E+00 -0.3140345E+00  0.9887643E+00
 0.2460000E+00  0.9365777E+00 -0.3164255E+00  0.9885863E+00
 0.2480000E+00  0.9355786E+00 -0.3188124E+00  0.9884071E+00
 0.2500000E+00  0.9345724E+00 -0.3211954E+00  0.9882267E+00
 0.2520000E+00  0.9335591E+00 -0.3235743E+00  0.9880450E+00
 0.2540000E+00  0.9325388E+00 -0.3259491E+00  0.9878621E+00
 0.2560000E+00  0.9315115E+00 -0.3283198E+00  0.9876779E+00
 0.2580000E+00  0.9304773E+00 -0.3306864E+00  0.9874925E+00
 0.2600000E+00  0.9294361E+00 -0.3330488E+00  0.9873059E+00
 0.2620000E+00  0.9283879E+00 -0.3354070E+00  0.9871180E+00
 0.2640000E+00  0.9273328E+00 -0.3377611E+00  0.9869289E+00
 0.2660000E+00  0.9262709E+00 -0.3401109E+00  0.9867387E+00
 0.2680000E+00  0.9252021E+00 -0.3424565E+00  0.9865472E+00
 0.2700000E+00  0.9241264E+00 -0.3447978E+00  0.9863544E+00
 0.2720000E+00  0.9230439E+00 -0.3471348E+00  0.9861605E+00
 0.2740000E+00  0.9219546E+00 -0.3494675E+00  0.9859654E+00
 0.2760000E+00  0.9208585E+00 -0.3517958E+00  0.9857691E+00
 0.2780000E+00  0.9197557E+00 -0.3541198E+00  0.9855716E+00
 0.2800000E+00  0.9186462E+00 -0.3564394E+00  0.9853729E+00
 0.2820000E+00  0.9175299E+00 -0.3587546E+00  0.9851731E+00
 0.2840000E+00  0.9164069E+00 -0.3610654E+00  0.9849720E+00
 0.2860000E+00  0.9152773E+00 -0.3633717E+00  0.9847698E+00
 0.2880000E+00  0.9141411E+00 -0.3656735E+00  0.9845664E+00
 0.2900000E+00  0.9129982E+00 -0.3679708E+00  0.9843618E+00
 0.2920000E+00  0.9118487E+00 -0.3702637E+00  0.9841561E+00
 0.2940000E+00  0.9106926E+00 -0.3725519E+00  0.9839492E+00
 0.2960000E+00  0.9095301E+00 -0.3748357E+00  0.9837412E+00
 0.2980000E+00  0.9083609E+00 -0.3771148E+00  0.9835320E+00
 0.3000000E+00  0.9071853E+00 -0.3793893E+00  0.9833216E+00
 0.3020000E+00  0.9060032E+00 -0.3816593E+00  0.9831102E+00
 0.3040000E+00  0.9048146E+00 -0.3839245E+00  0.9828976E+00
 0.3060000E+00  0.9036197E+00 -0.3861851E+00  0.9826838E+00
 0.3080000E+00  0.9024183E+00 -0.3884411E+00  0.9824689E+00
 0.3100000E+00  0.9012105E+00 -0.3906923E+00  0.9822529E+00
 0.3120000E+00  0.8999963E+00 -0.3929388E+00  0.9820358E+00
 0.3140000E+00  0.8987758E+00 -0.3951805E+00  0.9818175E+00
 0.3160000E+00  0.8975491E+00 -0.3974175E+00  0.9815982E+00
 0.3180000E+00  0.8963160E+00 -0.3996497E+00  0.9813777E+00
 0.3200000E+00  0.8950766E+00 -0.4018771E+00  0.9811561E+00
 0.3220000E+00  0.8938310E+00 -0.4040997E+00  0.9809335E+00
 0.3240000E+00  0.8925792E+00 -0.4063174E+00  0.9807097E+00
 0.3260000E+00  0.8913212E+00 -0.4085303E+00  0.9804848E+00
 0.3280000E+00  0.8900570E+00 -0.4107382E+00  0.9802589E+00
 0.3300000E+00  0.8887867E+00 -0.4129413E+00  0.9800318E+00
 0.3320000E+00  0.8875103E+00 -0.4151395E+00  0.9798037E+00
 0.3340000E+00  0.8862277E+00 -0.4173327E+00  0.9795745E+00
 0.3360000E+00  0.8849391E+00 -0.4195210E+00  0.9793442E+00
 0.3380000E+00  0.8836444E+00 -0.4217043E+00  0.9791129E+00
 0.3400000E+00  0.8823437E+00 -0.4238826E+00  0.9788805E+00
 0.3420000E+00  0.8810371E+00 -0.4260559E+00  0.9786470E+00
 0.3440000E+00  0.8797244E+00 -0.4282242E+00  0.9784125E+00
 0.3460000E+00  0.8784058E+00 -0.4303874E+00  0.9781769E+00
 0.3480000E+00  0.8770812E+00 -0.4325456E+00  0.9779403E+00
 0.3500000E+00  0.8757508E+00 -0.4346987E+00  0.9777026E+00
 0.3520000E+00  0.8744144E+00 -0.4368467E+00  0.9774639E+00
 0.3540000E+00  0.8730723E+00 -0.4389896E+00  0.9772241E+00
 0.3560000E+00  0.8717243E+00 -0.4411273E+00  0.9769834E+00
 0.3580000E+00  0.8703704E+00 -0.4432599E+00  0.9767415E+00
 0.3600000E+00  0.8690108E+00 -0.4453873E+00  0.9764987E+00
 0.3620000E+00  0.8676455E+00 -0.4475096E+00  0.9762549E+00
 0.3640000E+00  0.8662744E+00 -0.4496267E+00  0.9760100E+00
 0.3660000E+00  0.8648976E+00 -0.4517385E+00  0.9757641E+00
 0.3680000E+00  0.8635151E+00 -0.4538451E+00  0.9755172E+00
 0.3700000E+00  0.8621270E+00 -0.4559465E+00  0.9752693E+00
 0.3720000E+00  0.8607333E+00 -0.4580426E+00  0.9750204E+00
 0.3740000E+00  0.8593339E+00 -0.4601335E+00  0.9747705E+00
 0.3760000E+00  0.8579289E+00 -0.4622190E+00  0.9745196E+00
 0.3780000E+00  0.8565184E+00 -0.4642992E+00  0.9742677E+00
 0.3800000E+00  0.8551024E+00 -0.4663742E+00  0.9740149E+00
 0.3820000E+00  0.8536809E+00 -0.4684437E+00  0.9737610E+00
 0.3840000E+00  0.8522538E+00 -0.4705080E+00  0.9735062E+00
 0.3860000E+00  0.8508214E+00 -0.4725668E+00  0.9732504E+00
 0.3880000E+00  0.8493834E+00 -0.4746203E+00  0.9729936E+00
 0.3900000E+00  0.8479401E+00 -0.4766684E+00  0.9727359E+00
 0.3920000E+00  0.8464914E+00 -0.4787110E+00  0.9724772E+00
 0.3940000E+00  0.8450373E+00 -0.4807483E+00  0.9722176E+00
 0.3960000E+00  0.8435779E+00 -0.4827801E+00  0.9719570E+00
 0.3980000E+00  0.8421132E+00 -0.4848064E+00  0.9716954E+00
 0.4000000E+00  0.8406432E+00 -0.4868273E+00  0.9714329E+00
 0.4020000E+00  0.8391680E+00 -0.4888427E+00  0.9711695E+00
 0.4040000E+00  0.8376875E+00 -0.4908526E+00  0.9709051E+00
 0.4060000E+00  0.8362018E+00 -0.4928570E+00  0.9706398E+00
 0.4080000E+00  0.8347110E+00 -0.4948559E+00  0.9703735E+00
 0.4100000E+00  0.8332149E+00 -0.4968492E+00  0.9701063E+00
 0.4120000E+00  0.8317138E+00 -0.4988370E+00  0.9698382E+00
 0.4140000E+00  0.8302075E+00 -0.5008192E+00  0.9695692E+00
 0.4160000E+00  0.8286962E+00 -0.5027959E+00  0.9692993E+00
 0.4180000E+00  0.8271798E+00 -0.5047670E+00  0.9690284E+00
 0.4200000E+00  0.8256583E+00 -0.5067324E+00  0.9687567E+00
 0.4220000E+00  0.8241319E+00 -0.5086923E+00  0.9684840E+00
 0.4240000E+00  0.8226005E+00 -0.5106465E+00  0.9682104E+00
 0.4260000E+00  0.8210641E+00 -0.5125951E+00  0.9679360E+00
 0.4280000E+00  0.8195228E+00 -0.5145381E+00  0.9676606E+00
 0.4300000E+00  0.8179766E+00 -0.5164754E+00  0.9673844E+00
 0.4320000E+00  0.8164255E+00 -0.5184070E+00  0.9671072E+00
 0.4340000E+00  0.8148696E+00 -0.5203329E+00  0.9668292E+00
 0.4360000E+00  0.8133088E+00 -0.5222531E+00  0.9665503E+00
 0.4380000E+00  0.8117432E+00 -0.5241677E+00  0.9662706E+00
 0.4400000E+00  0.8101729E+00 -0.5260765E+00  0.9659899E+00
 0.4420000E+00  0.8085977E+00 -0.5279796E+00  0.9657084E+00
 0.4440000E+00  0.8070179E+00 -0.5298769E+00  0.9654260E+00
 0.4460000E+00  0.8054334E+00 -0.5317685E+00  0.9651428E+00
 0.4480000E+00  0.8038441E+00 -0.5336543E+00  0.9648587E+00
 0.4500000E+00  0.8022503E+00 -0.5355344E+00  0.9645738E+00
 0.4520000E+00  0.8006518E+00 -0.5374086E+00  0.9642880E+00
 0.4540000E+00  0.7990487E+00 -0.5392771E+00  0.9640013E+00
 0.4560000E+00  0.7974410E+00 -0.5411398E+00  0.9637139E+00
 0.4580000E+00  0.7958288E+00 -0.5429966E+00  0.9634255E+00
 0.4600000E+00  0.7942120E+00 -0.5448477E+00  0.9631364E+00
 0.4620000E+00  0.7925907E+00 -0.5466928E+00  0.9628464E+00
 0.4640000E+00  0.7909650E+00 -0.5485322E+00  0.9625556E+00
 0.4660000E+00  0.7893348E+00 -0.5503657E+00  0.9622639E+00
 0.4680000E+00  0.7877002E+00 -0.5521933E+00  0.9619715E+00
 0.4700000E+00  0.7860612E+00 -0.5540151E+00  0.9616782E+00
 0.4720000E+00  0.7844178E+00 -0.5558310E+00  0.9613841E+00
 0.4740000E+00  0.7827701E+00 -0.5576409E+00  0.9610892E+00
 0.4760000E+00  0.7811180E+00 -0.5594450E+00  0.9607935E+00
 0.4780000E+00  0.7794617E+00 -0.5612432E+00  0.9604970E+00
 0.4800000E+00  0.7778011E+00 -0.5630355E+00  0.9601997E+00
 0.4820000E+00  0.7761362E+00 -0.5648218E+00  0.9599016E+00
 0.4840000E+00  0.7744671E+00 -0.5666022E+00  0.9596027E+00
 0.4860000E+00  0.7727938E+00 -0.5683766E+00  0.9593030E+00
 0.4880000E+00  0.7711163E+00 -0.5701451E+00  0.9590025E+00
 0.4900000E+00  0.7694347E+00 -0.5719076E+00  0.9587012E+00
 0.4920000E+00  0.7677489E+00 -0.5736642E+00  0.9583992E+00
 0.4940000E+00  0.7660591E+00 -0.5754148E+00  0.9580964E+00
 0.4960000E+00  0.7643652E+00 -0.5771594E+00  0.9577928E+00
 0.4980000E+00  0.7626672E+00 -0.5788980E+00  0.9574884E+00
 0.5000000E+00  0.7609652E+00 -0.5806306E+00  0.9571833E+00
 0.5020000E+00  0.7592592E+00 -0.5823572E+00  0.9568774E+00
 0.5040000E+00  0.7575493E+00 -0.5840777E+00  0.9565708E+00
 0.5060000E+00  0.7558354E+00 -0.5857923E+00  0.9562634E+00
 0.5080000E+00  0.7541175E+00 -0.5875008E+00  0.9559553E+00
 0.5100000E+00  0.7523958E+00 -0.5892033E+00  0.9556464E+00
 0.5120000E+00  0.7506702E+00 -0.5908997E+00  0.9553367E+00
 0.5140000E+00  0.7489408E+00 -0.5925901E+00  0.9550263E+00
 0.5160000E+00  0.7472075E+00 -0.5942745E+00  0.9547152E+00
 0.5180000E+00  0.7454704E+00 -0.5959527E+00  0.9544034E+00
 0.5200000E+00  0.7437296E+00 -0.5976249E+00  0.9540908E+00
 0.5220000E+00  0.7419850E+00 -0.5992910E+00  0.9537775E+00
 0.5240000E+00  0.7402367E+00 -0.6009510E+00  0.9534634E+00
 0.5260000E+00  0.7384847E+00 -0.6026050E+00  0.9531487E+00
 0.5280000E+00  0.7367290E+00 -0.6042528E+00  0.9528332E+00
 0.5300000E+00  0.7349697E+00 -0.6058945E+00  0.9525170E+00
 0.5320000E+00  0.7332067E+00 -0.6075302E+00  0.9522001E+00
 0.5340000E+00  0.7314401E+00 -0.6091597E+00  0.9518825E+00
 0.5360000E+00  0.7296700E+00 -0.6107831E+00  0.9515641E+00
 0.5380000E+00  0.7278963E+00 -0.6124003E+00  0.9512451E+00
 0.5400000E+00  0.7261191E+00 -0.6140115E+00  0.9509254E+00
 0.5420000E+00  0.7243384E+00 -0.6156165E+00  0.9506050E+00
 0.5440000E+00  0.7225543E+00 -0.6172153E+00  0.9502838E+00
 0.5460000E+00  0.7207666E+00 -0.6188080E+00  0.9499620E+00
 0.5480000E+00  0.7189756E+00 -0.6203945E+00  0.9496395E+00
 0.5500000E+00  0.7171811E+00 -0.6219749E+00  0.9493164E+00
 0.5520000E+00  0.7153833E+00 -0.6235492E+00  0.9489925E+00
 0.5540000E+00  0.7135821E+00 -0.6251172E+00  0.9486680E+00
 0.5560000E+00  0.7117776E+00 -0.6266791E+00  0.9483428E+00
 0.5580000E+00  0.7099698E+00 -0.6282348E+00  0.9480169E+00
 0.5600000E+00  0.7081587E+00 -0.6297843E+00  0.9476903E+00
 0.5620000E+00  0.7063443E+00 -0.6313277E+00  0.9473631E+00
 0.5640000E+00  0.7045267E+00 -0.6328648E+00  0.9470353E+00
 0.5660000E+00  0.7027059E+00 -0.6343958E+00  0.9467067E+00
 0.5680000E+00  0.7008820E+00 -0.6359205E+00  0.9463775E+00
 0.5700000E+00  0.6990548E+00 -0.6374391E+00  0.9460477E+00
 0.5720000E+00  0.6972246E+00 -0.6389514E+00  0.9457172E+00
 0.5740000E+00  0.6953912E+00 -0.6404575E+00  0.9453861E+00
 0.5760000E+00  0.6935548E+00 -0.6419575E+00  0.9450543E+00
 0.5780000E+00  0.6917153E+00 -0.6434512E+00  0.9447219E+00
 0.5800000E+00  0.6898727E+00 -0.6449386E+00  0.9443888E+00
 0.5820000E+00  0.6880272E+00 -0.6464199E+00  0.9440551E+00
 0.5840000E+00  0.6861786E+00 -0.6478949E+00  0.9437208E+00
 0.5860000E+00  0.6843271E+00 -0.6493637E+00  0.9433858E+00
 0.5880000E+00  0.6824727E+00 -0.6508263E+00  0.9430502E+00
 0.5900000E+00  0.6806153E+00 -0.6522826E+00  0.9427140E+00
 0.5920000E+00  0.6787551E+00 -0.6537327E+00  0.9423772E+00
 0.5940000E+00  0.6768920E+00 -0.6551765E+00  0.9420398E+00
 0.5960000E+00  0.6750260E+00 -0.6566141E+00  0.9417017E+00
 0.5980000E+00  0.6731572E+00 -0.6580454E+00  0.9413631E+00
 0.6000000E+00  0.6712857E+00 -0.6594705E+00  0.9410238E+00
 0.6020000E+00  0.6694113E+00 -0.6608893E+00  0.9406839E+00
 0.6040000E+00  0.6675342E+00 -0.6623019E+00  0.9403434E+00
 0.6060000E+00  0.6656544E+00 -0.6637082E+00  0.9400024E+00
 0.6080000E+00  0.6637719E+00 -0.6651083E+00  0.9396607E+00
 0.6100000E+00  0.6618867E+00 -0.6665021E+00  0.9393184E+00
 0.6120000E+00  0.6599989E+00 -0.6678896E+00  0.9389756E+00
 0.6140000E+00  0.6581085E+00 -0.6692709E+00  0.9386321E+00
 0.6160000E+00  0.6562154E+00 -0.6706459E+00  0.9382881E+00
 0.6180000E+00  0.6543198E+00 -0.6720146E+00  0.9379435E+00
 0.6200000E+00  0.6524216E+00 -0.6733770E+00  0.9375983E+00
 0.6220000E+00  0.6505208E+00 -0.6747332E+00  0.9372525E+00
 0.6240000E+00  0.6486176E+00 -0.6760831E+00  0.9369062E+00
 0.6260000E+00  0.6467119E+00 -0.6774267E+00  0.9365593E+00
 0.6280000E+00  0.6448037E+00 -0.6787641E+00  0.9362118E+00
 0.6300000E+00  0.6428931E+00 -0.6800952E+00  0.9358637E+00
 0.6320000E+00  0.6409800E+00 -0.6814200E+00  0.9355151E+00
 0.6340000E+00  0.6390646E+00 -0.6827385E+00  0.9351660E+00
 0.6360000E+00  0.6371468E+00 -0.6840507E+00  0.9348162E+00
 0.6380000E+00  0.6352267E+00 -0.6853566E+00  0.9344660E+00
 0.6400000E+00  0.6333042E+00 -0.6866563E+00  0.9341151E+00
 0.6420000E+00  0.6313795E+00 -0.6879497E+00  0.9337638E+00
 0.6440000E+00  0.6294524E+00 -0.6892368E+00  0.9334118E+00
 0.6460000E+00  0.6275231E+00 -0.6905176E+00  0.9330594E+00
 0.6480000E+00  0.6255916E+00 -0.6917921E+00  0.9327064E+00
 0.6500000E+00  0.6236579E+00 -0.6930603E+00  0.9323528E+00
 0.6520000E+00  0.6217220E+00 -0.6943223E+00  0.9319988E+00
 0.6540000E+00  0.6197840E+00 -0.6955779E+00  0.9316442E+00
 0.6560000E+00  0.6178438E+00 -0.6968273E+00  0.9312890E+00
 0.6580000E+00  0.6159015E+00 -0.6980704E+00  0.9309334E+00
 0.6600000E+00  0.6139571E+00 -0.6993072E+00  0.9305772E+00
 0.6620000E+00  0.6120106E+00 -0.7005377E+00  0.9302205E+00
 0.6640000E+00  0.6100621E+00 -0.7017620E+00  0.9298632E+00
 0.6660000E+00  0.6081116E+00 -0.7029799E+00  0.9295055E+00
 0.6680000E+00  0.6061591E+00 -0.7041916E+00  0.9291472E+00
 0.6700000E+00  0.6042046E+00 -0.7053970E+00  0.9287885E+00
 0.6720000E+00  0.6022481E+00 -0.7065961E+00  0.9284292E+00
 0.6740000E+00  0.6002898E+00 -0.7077889E+00  0.9280694E+00
 0.6760000E+00  0.5983295E+00 -0.7089754E+00  0.9277092E+00
 0.6780000E+00  0.5963673E+00 -0.7101557E+00  0.9273484E+00
 0.6800000E+00  0.5944033E+00 -0.7113296E+00  0.9269871E+00
 0.6820000E+00  0.5924374E+00 -0.7124973E+00  0.9266253E+00
 0.6840000E+00  0.5904697E+00 -0.7136588E+00  0.9262631E+00
 0.6860000E+00  0.5885003E+00 -0.7148139E+00  0.9259003E+00
 0.6880000E+00  0.5865290E+00 -0.7159628E+00  0.9255371E+00
 0.6900000E+00  0.5845560E+00 -0.7171053E+00  0.9251734E+00
 0.6920000E+00  0.5825813E+00 -0.7182417E+00  0.9248092E+00
 0.6940000E+00  0.5806049E+00 -0.7193717E+00  0.9244445E+00
 0.6960000E+00  0.5786268E+00 -0.7204955E+00  0.9240794E+00
 0.6980000E+00  0.5766470E+00 -0.7216130E+00  0.9237137E+00
 0.7000000E+00  0.5746656E+00 -0.7227242E+00  0.9233476E+00
 0.7020000E+00  0.5726826E+00 -0.7238292E+00  0.9229811E+00
 0.7040000E+00  0.5706980E+00 -0.7249279E+00  0.9226140E+00
 0.7060000E+00  0.5687118E+00 -0.7260204E+00  0.9222466E+00
 0.7080000E+00  0.5667240E+00 -0.7271066E+00  0.9218786E+00
 0.7100000E+00  0.5647348E+00 -0.7281865E+00  0.9215102E+00
 0.7120000E+00  0.5627440E+00 -0.7292602E+00  0.9211413E+00
 0.7140000E+00  0.5607518E+00 -0.7303277E+00  0.9207720E+00
 0.7160000E+00  0.5587581E+00 -0.7313889E+00  0.9204022E+00
 0.7180000E+00  0.5567629E+00 -0.7324438E+00  0.9200320E+00
 0.7200000E+00  0.5547664E+00 -0.7334925E+00  0.9196614E+00
 0.7220000E+00  0.5527684E+00 -0.7345350E+00  0.9192903E+00
 0.7240000E+00  0.5507691E+00 -0.7355712E+00  0.9189187E+00
 0.7260000E+00  0.5487684E+00 -0.7366012E+00  0.9185467E+00
 0.7280000E+00  0.5467664E+00 -0.7376249E+00  0.9181743E+00
 0.7300000E+00  0.5447631E+00 -0.7386425E+00  0.9178015E+00
 0.7320000E+00  0.5427585E+00 -0.7396538E+00  0.9174282E+00
 0.7340000E+00  0.5407526E+00 -0.7406588E+00  0.9170545E+00
 0.7360000E+00  0.5387455E+00 -0.7416577E+00  0.9166804E+00
