 0.1600000E-01 -0.7876892E+01 -0.7621163E+01 -0.7365433E+01 -0.7109703E+01 -0.6853973E+01 -0.6598243E+01 -0.6342514E+01 -0.6086784E+01 -0.5831054E+01 -0.5575324E+01 -0.5319595E+01 -0.5063865E+01 -0.4808135E+01 -0.4552406E+01 -0.4296676E+01 -0.4040947E+01 -0.3785217E+01 -0.3529489E+01 -0.3273762E+01 -0.3018036E+01 -0.2762315E+01 -0.2506602E+01 -0.2250903E+01 -0.1995230E+01
 0.1700000E-01 -0.7873086E+01 -0.7617340E+01 -0.7361593E+01 -0.7105846E+01 -0.6850100E+01 -0.6594353E+01 -0.6338606E+01 -0.6082860E+01 -0.5827113E+01 -0.5571367E+01 -0.5315620E+01 -0.5059873E+01 -0.4804127E+01 -0.4548380E+01 -0.4292634E+01 -0.4036888E+01 -0.3781142E+01 -0.3525397E+01 -0.3269653E+01 -0.3013911E+01 -0.2758174E+01 -0.2502446E+01 -0.2246734E+01 -0.1991052E+01
 0.1800000E-01 -0.7869292E+01 -0.7613527E+01 -0.7357763E+01 -0.7101998E+01 -0.6846234E+01 -0.6590469E+01 -0.6334705E+01 -0.6078940E+01 -0.5823176E+01 -0.5567411E+01 -0.5311647E+01 -0.5055882E+01 -0.4800118E+01 -0.4544354E+01 -0.4288589E+01 -0.4032825E+01 -0.3777062E+01 -0.3521299E+01 -0.3265537E+01 -0.3009779E+01 -0.2754025E+01 -0.2498281E+01 -0.2242556E+01 -0.1986864E+01
 0.1900000E-01 -0.7865509E+01 -0.7609726E+01 -0.7353942E+01 -0.7098159E+01 -0.6842376E+01 -0.6586592E+01 -0.6330809E+01 -0.6075025E+01 -0.5819242E+01 -0.5563459E+01 -0.5307675E+01 -0.5051892E+01 -0.4796108E+01 -0.4540325E+01 -0.4284542E+01 -0.4028759E+01 -0.3772977E+01 -0.3517195E+01 -0.3261415E+01 -0.3005638E+01 -0.2749867E+01 -0.2494107E+01 -0.2238367E+01 -0.1982665E+01
 0.2000000E-01 -0.7861738E+01 -0.7605935E+01 -0.7350132E+01 -0.7094328E+01 -0.6838525E+01 -0.6582722E+01 -0.6326918E+01 -0.6071115E+01 -0.5815312E+01 -0.5559508E+01 -0.5303705E+01 -0.5047902E+01 -0.4792099E+01 -0.4536295E+01 -0.4280492E+01 -0.4024690E+01 -0.3768887E+01 -0.3513086E+01 -0.3257286E+01 -0.3001490E+01 -0.2745701E+01 -0.2489923E+01 -0.2234168E+01 -0.1978455E+01
 0.2100000E-01 -0.7857979E+01 -0.7602155E+01 -0.7346331E+01 -0.7090506E+01 -0.6834682E+01 -0.6578858E+01 -0.6323033E+01 -0.6067209E+01 -0.5811385E+01 -0.5555561E+01 -0.5299736E+01 -0.5043912E+01 -0.4788088E+01 -0.4532264E+01 -0.4276440E+01 -0.4020616E+01 -0.3764793E+01 -0.3508971E+01 -0.3253151E+01 -0.2997335E+01 -0.2741526E+01 -0.2485730E+01 -0.2229960E+01 -0.1974235E+01
 0.2200000E-01 -0.7854232E+01 -0.7598385E+01 -0.7342539E+01 -0.7086693E+01 -0.6830847E+01 -0.6575000E+01 -0.6319154E+01 -0.6063308E+01 -0.5807462E+01 -0.5551616E+01 -0.5295769E+01 -0.5039923E+01 -0.4784077E+01 -0.4528231E+01 -0.4272385E+01 -0.4016540E+01 -0.3760695E+01 -0.3504851E+01 -0.3249009E+01 -0.2993172E+01 -0.2737342E+01 -0.2481528E+01 -0.2225741E+01 -0.1970004E+01
 0.2300000E-01 -0.7850496E+01 -0.7594627E+01 -0.7338758E+01 -0.7082888E+01 -0.6827019E+01 -0.6571150E+01 -0.6315281E+01 -0.6059411E+01 -0.5803542E+01 -0.5547673E+01 -0.5291804E+01 -0.5035935E+01 -0.4780066E+01 -0.4524197E+01 -0.4268328E+01 -0.4012459E+01 -0.3756592E+01 -0.3500725E+01 -0.3244861E+01 -0.2989001E+01 -0.2733151E+01 -0.2477316E+01 -0.2221511E+01 -0.1965763E+01
 0.2400000E-01 -0.7846772E+01 -0.7590879E+01 -0.7334986E+01 -0.7079092E+01 -0.6823199E+01 -0.6567306E+01 -0.6311413E+01 -0.6055519E+01 -0.5799626E+01 -0.5543733E+01 -0.5287840E+01 -0.5031947E+01 -0.4776054E+01 -0.4520161E+01 -0.4264268E+01 -0.4008376E+01 -0.3752484E+01 -0.3496594E+01 -0.3240706E+01 -0.2984823E+01 -0.2728950E+01 -0.2473095E+01 -0.2217272E+01 -0.1961511E+01
 0.2500000E-01 -0.7843060E+01 -0.7587141E+01 -0.7331223E+01 -0.7075305E+01 -0.6819387E+01 -0.6563468E+01 -0.6307550E+01 -0.6051632E+01 -0.5795714E+01 -0.5539796E+01 -0.5283877E+01 -0.5027959E+01 -0.4772041E+01 -0.4516123E+01 -0.4260205E+01 -0.4004288E+01 -0.3748372E+01 -0.3492457E+01 -0.3236544E+01 -0.2980638E+01 -0.2724741E+01 -0.2468864E+01 -0.2213023E+01 -0.1957248E+01
 0.2600000E-01 -0.7839359E+01 -0.7583415E+01 -0.7327471E+01 -0.7071526E+01 -0.6815582E+01 -0.6559638E+01 -0.6303693E+01 -0.6047749E+01 -0.5791805E+01 -0.5535861E+01 -0.5279916E+01 -0.5023972E+01 -0.4768028E+01 -0.4512084E+01 -0.4256140E+01 -0.4000197E+01 -0.3744255E+01 -0.3488314E+01 -0.3232376E+01 -0.2976445E+01 -0.2720524E+01 -0.2464624E+01 -0.2208764E+01 -0.1952975E+01
 0.2700000E-01 -0.7835670E+01 -0.7579699E+01 -0.7323728E+01 -0.7067756E+01 -0.6811785E+01 -0.6555814E+01 -0.6299842E+01 -0.6043871E+01 -0.5787900E+01 -0.5531928E+01 -0.5275957E+01 -0.5019986E+01 -0.4764015E+01 -0.4508044E+01 -0.4252073E+01 -0.3996103E+01 -0.3740133E+01 -0.3484166E+01 -0.3228202E+01 -0.2972244E+01 -0.2716298E+01 -0.2460375E+01 -0.2204494E+01 -0.1948691E+01
 0.2800000E-01 -0.7831993E+01 -0.7575994E+01 -0.7319994E+01 -0.7063995E+01 -0.6807995E+01 -0.6551996E+01 -0.6295997E+01 -0.6039997E+01 -0.5783998E+01 -0.5527999E+01 -0.5271999E+01 -0.5016000E+01 -0.4760001E+01 -0.4504002E+01 -0.4248003E+01 -0.3992005E+01 -0.3736007E+01 -0.3480012E+01 -0.3224020E+01 -0.2968036E+01 -0.2712064E+01 -0.2456116E+01 -0.2200215E+01 -0.1944397E+01
 0.2900000E-01 -0.7828328E+01 -0.7572299E+01 -0.7316271E+01 -0.7060242E+01 -0.6804214E+01 -0.6548185E+01 -0.6292157E+01 -0.6036128E+01 -0.5780100E+01 -0.5524071E+01 -0.5268043E+01 -0.5012014E+01 -0.4755986E+01 -0.4499958E+01 -0.4243930E+01 -0.3987903E+01 -0.3731877E+01 -0.3475853E+01 -0.3219832E+01 -0.2963820E+01 -0.2707821E+01 -0.2451849E+01 -0.2195925E+01 -0.1940093E+01
 0.3000000E-01 -0.7824674E+01 -0.7568615E+01 -0.7312557E+01 -0.7056498E+01 -0.6800439E+01 -0.6544381E+01 -0.6288322E+01 -0.6032264E+01 -0.5776205E+01 -0.5520147E+01 -0.5264088E+01 -0.5008030E+01 -0.4751971E+01 -0.4495913E+01 -0.4239855E+01 -0.3983798E+01 -0.3727742E+01 -0.3471688E+01 -0.3215638E+01 -0.2959596E+01 -0.2703570E+01 -0.2447571E+01 -0.2191626E+01 -0.1935777E+01
 0.3100000E-01 -0.7821032E+01 -0.7564942E+01 -0.7308852E+01 -0.7052763E+01 -0.6796673E+01 -0.6540583E+01 -0.6284493E+01 -0.6028404E+01 -0.5772314E+01 -0.5516224E+01 -0.5260135E+01 -0.5004045E+01 -0.4747956E+01 -0.4491866E+01 -0.4235777E+01 -0.3979689E+01 -0.3723602E+01 -0.3467517E+01 -0.3211437E+01 -0.2955366E+01 -0.2699310E+01 -0.2443285E+01 -0.2187316E+01 -0.1931452E+01
 0.3200000E-01 -0.7817401E+01 -0.7561280E+01 -0.7305158E+01 -0.7049036E+01 -0.6792914E+01 -0.6536792E+01 -0.6280670E+01 -0.6024548E+01 -0.5768427E+01 -0.5512305E+01 -0.5256183E+01 -0.5000061E+01 -0.4743940E+01 -0.4487818E+01 -0.4231697E+01 -0.3975577E+01 -0.3719458E+01 -0.3463341E+01 -0.3207230E+01 -0.2951127E+01 -0.2695042E+01 -0.2438989E+01 -0.2182997E+01 -0.1927116E+01
 0.3300000E-01 -0.7813783E+01 -0.7557628E+01 -0.7301473E+01 -0.7045318E+01 -0.6789163E+01 -0.6533008E+01 -0.6276853E+01 -0.6020698E+01 -0.5764543E+01 -0.5508388E+01 -0.5252233E+01 -0.4996078E+01 -0.4739923E+01 -0.4483768E+01 -0.4227614E+01 -0.3971461E+01 -0.3715309E+01 -0.3459160E+01 -0.3203016E+01 -0.2946881E+01 -0.2690765E+01 -0.2434684E+01 -0.2178667E+01 -0.1922769E+01
 0.3400000E-01 -0.7810176E+01 -0.7553987E+01 -0.7297797E+01 -0.7041608E+01 -0.6785419E+01 -0.6529230E+01 -0.6273041E+01 -0.6016851E+01 -0.5760662E+01 -0.5504473E+01 -0.5248284E+01 -0.4992095E+01 -0.4735906E+01 -0.4479717E+01 -0.4223529E+01 -0.3967341E+01 -0.3711156E+01 -0.3454972E+01 -0.3198795E+01 -0.2942628E+01 -0.2686480E+01 -0.2430370E+01 -0.2174328E+01 -0.1918412E+01
 0.3500000E-01 -0.7806580E+01 -0.7550356E+01 -0.7294132E+01 -0.7037907E+01 -0.6781683E+01 -0.6525458E+01 -0.6269234E+01 -0.6013010E+01 -0.5756785E+01 -0.5500561E+01 -0.5244337E+01 -0.4988112E+01 -0.4731888E+01 -0.4475664E+01 -0.4219441E+01 -0.3963219E+01 -0.3706998E+01 -0.3450780E+01 -0.3194568E+01 -0.2938367E+01 -0.2682187E+01 -0.2426046E+01 -0.2169978E+01 -0.1914045E+01
 0.3600000E-01 -0.7802997E+01 -0.7546736E+01 -0.7290476E+01 -0.7034215E+01 -0.6777954E+01 -0.6521694E+01 -0.6265433E+01 -0.6009173E+01 -0.5752912E+01 -0.5496652E+01 -0.5240391E+01 -0.4984131E+01 -0.4727870E+01 -0.4471610E+01 -0.4215351E+01 -0.3959092E+01 -0.3702835E+01 -0.3446581E+01 -0.3190334E+01 -0.2934098E+01 -0.2677885E+01 -0.2421713E+01 -0.2165619E+01 -0.1909667E+01
 0.3700000E-01 -0.7799425E+01 -0.7543127E+01 -0.7286829E+01 -0.7030531E+01 -0.6774234E+01 -0.6517936E+01 -0.6261638E+01 -0.6005340E+01 -0.5749042E+01 -0.5492745E+01 -0.5236447E+01 -0.4980149E+01 -0.4723852E+01 -0.4467555E+01 -0.4211258E+01 -0.3954962E+01 -0.3698668E+01 -0.3442378E+01 -0.3186094E+01 -0.2929822E+01 -0.2673574E+01 -0.2417371E+01 -0.2161249E+01 -0.1905279E+01
 0.3800000E-01 -0.7795864E+01 -0.7539528E+01 -0.7283192E+01 -0.7026856E+01 -0.6770520E+01 -0.6514184E+01 -0.6257848E+01 -0.6001512E+01 -0.5745176E+01 -0.5488840E+01 -0.5232504E+01 -0.4976168E+01 -0.4719833E+01 -0.4463497E+01 -0.4207162E+01 -0.3950828E+01 -0.3694497E+01 -0.3438168E+01 -0.3181847E+01 -0.2925539E+01 -0.2669256E+01 -0.2413019E+01 -0.2156870E+01 -0.1900881E+01
 0.3900000E-01 -0.7792316E+01 -0.7535940E+01 -0.7279565E+01 -0.7023190E+01 -0.6766815E+01 -0.6510439E+01 -0.6254064E+01 -0.5997689E+01 -0.5741314E+01 -0.5484938E+01 -0.5228563E+01 -0.4972188E+01 -0.4715813E+01 -0.4459438E+01 -0.4203064E+01 -0.3946691E+01 -0.3690320E+01 -0.3433953E+01 -0.3177594E+01 -0.2921248E+01 -0.2664929E+01 -0.2408658E+01 -0.2152481E+01 -0.1896472E+01
 0.4000000E-01 -0.7788779E+01 -0.7532363E+01 -0.7275948E+01 -0.7019532E+01 -0.6763117E+01 -0.6506701E+01 -0.6250286E+01 -0.5993870E+01 -0.5737454E+01 -0.5481039E+01 -0.5224624E+01 -0.4968208E+01 -0.4711793E+01 -0.4455378E+01 -0.4198964E+01 -0.3942551E+01 -0.3686140E+01 -0.3429733E+01 -0.3173334E+01 -0.2916950E+01 -0.2660593E+01 -0.2404288E+01 -0.2148081E+01 -0.1892053E+01
 0.4100000E-01 -0.7785253E+01 -0.7528797E+01 -0.7272340E+01 -0.7015883E+01 -0.6759426E+01 -0.6502969E+01 -0.6246513E+01 -0.5990056E+01 -0.5733599E+01 -0.5477142E+01 -0.5220685E+01 -0.4964229E+01 -0.4707772E+01 -0.4451316E+01 -0.4194861E+01 -0.3938407E+01 -0.3681955E+01 -0.3425507E+01 -0.3169068E+01 -0.2912644E+01 -0.2656249E+01 -0.2399909E+01 -0.2143672E+01 -0.1887624E+01
 0.4200000E-01 -0.7781740E+01 -0.7525241E+01 -0.7268741E+01 -0.7012242E+01 -0.6755743E+01 -0.6499244E+01 -0.6242745E+01 -0.5986246E+01 -0.5729747E+01 -0.5473248E+01 -0.5216749E+01 -0.4960250E+01 -0.4703751E+01 -0.4447253E+01 -0.4190755E+01 -0.3934259E+01 -0.3677765E+01 -0.3421275E+01 -0.3164795E+01 -0.2908330E+01 -0.2651897E+01 -0.2395521E+01 -0.2139253E+01 -0.1883184E+01
 0.4300000E-01 -0.7778238E+01 -0.7521695E+01 -0.7265153E+01 -0.7008610E+01 -0.6752068E+01 -0.6495526E+01 -0.6238983E+01 -0.5982441E+01 -0.5725898E+01 -0.5469356E+01 -0.5212814E+01 -0.4956272E+01 -0.4699730E+01 -0.4443188E+01 -0.4186647E+01 -0.3930108E+01 -0.3673571E+01 -0.3417038E+01 -0.3160515E+01 -0.2904009E+01 -0.2647536E+01 -0.2391123E+01 -0.2134824E+01 -0.1878734E+01
 0.4400000E-01 -0.7774747E+01 -0.7518160E+01 -0.7261574E+01 -0.7004987E+01 -0.6748400E+01 -0.6491814E+01 -0.6235227E+01 -0.5978640E+01 -0.5722054E+01 -0.5465467E+01 -0.5208880E+01 -0.4952294E+01 -0.4695708E+01 -0.4439122E+01 -0.4182537E+01 -0.3925953E+01 -0.3669372E+01 -0.3412796E+01 -0.3156229E+01 -0.2899681E+01 -0.2643167E+01 -0.2386716E+01 -0.2130386E+01 -0.1874274E+01
 0.4500000E-01 -0.7771268E+01 -0.7514636E+01 -0.7258004E+01 -0.7001372E+01 -0.6744740E+01 -0.6488108E+01 -0.6231476E+01 -0.5974844E+01 -0.5718212E+01 -0.5461580E+01 -0.5204948E+01 -0.4948317E+01 -0.4691685E+01 -0.4435054E+01 -0.4178423E+01 -0.3921795E+01 -0.3665168E+01 -0.3408548E+01 -0.3151937E+01 -0.2895345E+01 -0.2638789E+01 -0.2382300E+01 -0.2125937E+01 -0.1869804E+01
 0.4600000E-01 -0.7767801E+01 -0.7511123E+01 -0.7254444E+01 -0.6997766E+01 -0.6741088E+01 -0.6484409E+01 -0.6227731E+01 -0.5971053E+01 -0.5714374E+01 -0.5457696E+01 -0.5201018E+01 -0.4944340E+01 -0.4687662E+01 -0.4430984E+01 -0.4174308E+01 -0.3917633E+01 -0.3660961E+01 -0.3404294E+01 -0.3147638E+01 -0.2891002E+01 -0.2634403E+01 -0.2377875E+01 -0.2121479E+01 -0.1865324E+01
 0.4700000E-01 -0.7764345E+01 -0.7507620E+01 -0.7250894E+01 -0.6994168E+01 -0.6737443E+01 -0.6480717E+01 -0.6223991E+01 -0.5967266E+01 -0.5710540E+01 -0.5453814E+01 -0.5197089E+01 -0.4940363E+01 -0.4683638E+01 -0.4426913E+01 -0.4170190E+01 -0.3913467E+01 -0.3656748E+01 -0.3400035E+01 -0.3143333E+01 -0.2886651E+01 -0.2630009E+01 -0.2373441E+01 -0.2117010E+01 -0.1860833E+01
 0.4800000E-01 -0.7760901E+01 -0.7504127E+01 -0.7247353E+01 -0.6990579E+01 -0.6733805E+01 -0.6477031E+01 -0.6220257E+01 -0.5963483E+01 -0.5706709E+01 -0.5449935E+01 -0.5193161E+01 -0.4936388E+01 -0.4679614E+01 -0.4422841E+01 -0.4166069E+01 -0.3909298E+01 -0.3652531E+01 -0.3395770E+01 -0.3139021E+01 -0.2882293E+01 -0.2625606E+01 -0.2368997E+01 -0.2112532E+01 -0.1856333E+01
 0.4900000E-01 -0.7757469E+01 -0.7500646E+01 -0.7243822E+01 -0.6986999E+01 -0.6730175E+01 -0.6473352E+01 -0.6216529E+01 -0.5959705E+01 -0.5702882E+01 -0.5446059E+01 -0.5189235E+01 -0.4932412E+01 -0.4675589E+01 -0.4418767E+01 -0.4161946E+01 -0.3905126E+01 -0.3648310E+01 -0.3391500E+01 -0.3134702E+01 -0.2877927E+01 -0.2621195E+01 -0.2364545E+01 -0.2108045E+01 -0.1851822E+01
 0.5000000E-01 -0.7754048E+01 -0.7497174E+01 -0.7240301E+01 -0.6983427E+01 -0.6726553E+01 -0.6469679E+01 -0.6212806E+01 -0.5955932E+01 -0.5699058E+01 -0.5442185E+01 -0.5185311E+01 -0.4928438E+01 -0.4671564E+01 -0.4414692E+01 -0.4157820E+01 -0.3900950E+01 -0.3644084E+01 -0.3387224E+01 -0.3130377E+01 -0.2873554E+01 -0.2616776E+01 -0.2360083E+01 -0.2103547E+01 -0.1847301E+01
 0.5100000E-01 -0.7750639E+01 -0.7493714E+01 -0.7236789E+01 -0.6979864E+01 -0.6722938E+01 -0.6466013E+01 -0.6209088E+01 -0.5952163E+01 -0.5695238E+01 -0.5438313E+01 -0.5181388E+01 -0.4924463E+01 -0.4667539E+01 -0.4410615E+01 -0.4153692E+01 -0.3896771E+01 -0.3639853E+01 -0.3382943E+01 -0.3126046E+01 -0.2869174E+01 -0.2612348E+01 -0.2355612E+01 -0.2099040E+01 -0.1842770E+01
 0.5200000E-01 -0.7747241E+01 -0.7490264E+01 -0.7233286E+01 -0.6976309E+01 -0.6719331E+01 -0.6462354E+01 -0.6205376E+01 -0.5948399E+01 -0.5691421E+01 -0.5434444E+01 -0.5177467E+01 -0.4920489E+01 -0.4663513E+01 -0.4406536E+01 -0.4149561E+01 -0.3892588E+01 -0.3635618E+01 -0.3378656E+01 -0.3121708E+01 -0.2864786E+01 -0.2607912E+01 -0.2351132E+01 -0.2094523E+01 -0.1838229E+01
 0.5300000E-01 -0.7743855E+01 -0.7486824E+01 -0.7229793E+01 -0.6972762E+01 -0.6715732E+01 -0.6458701E+01 -0.6201670E+01 -0.5944639E+01 -0.5687608E+01 -0.5430577E+01 -0.5173547E+01 -0.4916516E+01 -0.4659486E+01 -0.4402456E+01 -0.4145428E+01 -0.3888401E+01 -0.3631379E+01 -0.3374364E+01 -0.3117364E+01 -0.2860390E+01 -0.2603468E+01 -0.2346642E+01 -0.2089996E+01 -0.1833678E+01
 0.5400000E-01 -0.7740481E+01 -0.7483395E+01 -0.7226310E+01 -0.6969225E+01 -0.6712140E+01 -0.6455054E+01 -0.6197969E+01 -0.5940884E+01 -0.5683799E+01 -0.5426713E+01 -0.5169628E+01 -0.4912543E+01 -0.4655459E+01 -0.4398375E+01 -0.4141292E+01 -0.3884211E+01 -0.3627135E+01 -0.3370066E+01 -0.3113013E+01 -0.2855988E+01 -0.2599016E+01 -0.2342144E+01 -0.2085459E+01 -0.1829117E+01
 0.5500000E-01 -0.7737118E+01 -0.7479977E+01 -0.7222836E+01 -0.6965696E+01 -0.6708555E+01 -0.6451414E+01 -0.6194274E+01 -0.5937133E+01 -0.5679992E+01 -0.5422852E+01 -0.5165711E+01 -0.4908571E+01 -0.4651431E+01 -0.4394292E+01 -0.4137154E+01 -0.3880018E+01 -0.3622886E+01 -0.3365763E+01 -0.3108656E+01 -0.2851577E+01 -0.2594555E+01 -0.2337637E+01 -0.2080913E+01 -0.1824546E+01
 0.5600000E-01 -0.7733766E+01 -0.7476569E+01 -0.7219372E+01 -0.6962175E+01 -0.6704978E+01 -0.6447781E+01 -0.6190584E+01 -0.5933387E+01 -0.5676190E+01 -0.5418993E+01 -0.5161796E+01 -0.4904599E+01 -0.4647403E+01 -0.4390207E+01 -0.4133013E+01 -0.3875821E+01 -0.3618633E+01 -0.3361455E+01 -0.3104292E+01 -0.2847160E+01 -0.2590086E+01 -0.2333120E+01 -0.2076357E+01 -0.1819966E+01
