 0.2600000E-01  0.2308963E-04  0.8726825E-04  0.3916081E-03  0.1432017E-02  0.4576628E-02  0.1262880E-01  0.3015704E-01  0.6228675E-01  0.1112819E+00  0.1719697E+00  0.2298665E+00  0.2657602E+00  0.2657623E+00  0.2298722E+00  0.1719774E+00  0.1112896E+00  0.6229291E-01  0.3016108E-01  0.1263098E-01  0.4577538E-02  0.1432317E-02  0.3916287E-03  0.8726166E-04  0.2305738E-04
 0.2700000E-01  0.2305701E-04  0.8739241E-04  0.3916473E-03  0.1432519E-02  0.4577601E-02  0.1263118E-01  0.3016143E-01  0.6229416E-01  0.1112926E+00  0.1719836E+00  0.2298828E+00  0.2657778E+00  0.2657801E+00  0.2298889E+00  0.1719919E+00  0.1113009E+00  0.6230081E-01  0.3016580E-01  0.1263354E-01  0.4578585E-02  0.1432843E-02  0.3916705E-03  0.8738557E-04  0.2302234E-04
 0.2800000E-01  0.2302405E-04  0.8751743E-04  0.3916896E-03  0.1433028E-02  0.4578596E-02  0.1263361E-01  0.3016592E-01  0.6230174E-01  0.1113036E+00  0.1719979E+00  0.2298994E+00  0.2657958E+00  0.2657983E+00  0.2299061E+00  0.1720068E+00  0.1113125E+00  0.6230891E-01  0.3017063E-01  0.1263616E-01  0.4579658E-02  0.1433378E-02  0.3917154E-03  0.8751032E-04  0.2298688E-04
 0.2900000E-01  0.2299086E-04  0.8764305E-04  0.3917352E-03  0.1433543E-02  0.4579615E-02  0.1263610E-01  0.3017052E-01  0.6230948E-01  0.1113148E+00  0.1720124E+00  0.2299165E+00  0.2658143E+00  0.2658169E+00  0.2299236E+00  0.1720220E+00  0.1113244E+00  0.6231718E-01  0.3017557E-01  0.1263883E-01  0.4580757E-02  0.1433920E-02  0.3917637E-03  0.8763564E-04  0.2295109E-04
 0.3000000E-01  0.2295755E-04  0.8776899E-04  0.3917845E-03  0.1434065E-02  0.4580658E-02  0.1263863E-01  0.3017521E-01  0.6231740E-01  0.1113263E+00  0.1720273E+00  0.2299339E+00  0.2658331E+00  0.2658360E+00  0.2299415E+00  0.1720376E+00  0.1113365E+00  0.6232565E-01  0.3018063E-01  0.1264156E-01  0.4581883E-02  0.1434469E-02  0.3918159E-03  0.8776126E-04  0.2291508E-04
 0.3100000E-01  0.2292422E-04  0.8789499E-04  0.3918378E-03  0.1434593E-02  0.4581724E-02  0.1264120E-01  0.3018000E-01  0.6232547E-01  0.1113380E+00  0.1720426E+00  0.2299517E+00  0.2658524E+00  0.2658554E+00  0.2299599E+00  0.1720535E+00  0.1113490E+00  0.6233429E-01  0.3018579E-01  0.1264434E-01  0.4583036E-02  0.1435025E-02  0.3918723E-03  0.8788692E-04  0.2287898E-04
 0.3200000E-01  0.2289099E-04  0.8802081E-04  0.3918955E-03  0.1435126E-02  0.4582816E-02  0.1264383E-01  0.3018490E-01  0.6233372E-01  0.1113500E+00  0.1720581E+00  0.2299699E+00  0.2658721E+00  0.2658753E+00  0.2299786E+00  0.1720698E+00  0.1113617E+00  0.6234313E-01  0.3019108E-01  0.1264717E-01  0.4584217E-02  0.1435588E-02  0.3919331E-03  0.8801236E-04  0.2284288E-04
 0.3300000E-01  0.2285797E-04  0.8814619E-04  0.3919579E-03  0.1435664E-02  0.4583932E-02  0.1264650E-01  0.3018989E-01  0.6234213E-01  0.1113622E+00  0.1720740E+00  0.2299885E+00  0.2658922E+00  0.2658956E+00  0.2299978E+00  0.1720864E+00  0.1113746E+00  0.6235215E-01  0.3019647E-01  0.1265006E-01  0.4585425E-02  0.1436156E-02  0.3919989E-03  0.8813732E-04  0.2280689E-04
 0.3400000E-01  0.2282526E-04  0.8827089E-04  0.3920254E-03  0.1436207E-02  0.4585073E-02  0.1264922E-01  0.3019499E-01  0.6235071E-01  0.1113747E+00  0.1720902E+00  0.2300075E+00  0.2659127E+00  0.2659164E+00  0.2300173E+00  0.1721034E+00  0.1113879E+00  0.6236135E-01  0.3020198E-01  0.1265300E-01  0.4586660E-02  0.1436731E-02  0.3920698E-03  0.8826157E-04  0.2277113E-04
 0.3500000E-01  0.2279297E-04  0.8839468E-04  0.3920983E-03  0.1436755E-02  0.4586239E-02  0.1265199E-01  0.3020019E-01  0.6235945E-01  0.1113874E+00  0.1721067E+00  0.2300268E+00  0.2659337E+00  0.2659376E+00  0.2300373E+00  0.1721207E+00  0.1114014E+00  0.6237074E-01  0.3020761E-01  0.1265600E-01  0.4587925E-02  0.1437310E-02  0.3921463E-03  0.8838487E-04  0.2273571E-04
 0.3600000E-01  0.2276120E-04  0.8851732E-04  0.3921768E-03  0.1437307E-02  0.4587431E-02  0.1265480E-01  0.3020549E-01  0.6236836E-01  0.1114004E+00  0.1721235E+00  0.2300466E+00  0.2659550E+00  0.2659591E+00  0.2300576E+00  0.1721384E+00  0.1114152E+00  0.6238031E-01  0.3021335E-01  0.1265905E-01  0.4589217E-02  0.1437894E-02  0.3922285E-03  0.8850698E-04  0.2270072E-04
 0.3700000E-01  0.2273007E-04  0.8863860E-04  0.3922613E-03  0.1437862E-02  0.4588649E-02  0.1265765E-01  0.3021089E-01  0.6237743E-01  0.1114136E+00  0.1721407E+00  0.2300667E+00  0.2659768E+00  0.2659812E+00  0.2300784E+00  0.1721564E+00  0.1114293E+00  0.6239007E-01  0.3021920E-01  0.1266215E-01  0.4590538E-02  0.1438484E-02  0.3923169E-03  0.8862768E-04  0.2266628E-04
 0.3800000E-01  0.2269966E-04  0.8875831E-04  0.3923521E-03  0.1438421E-02  0.4589893E-02  0.1266056E-01  0.3021640E-01  0.6238667E-01  0.1114270E+00  0.1721582E+00  0.2300872E+00  0.2659990E+00  0.2660036E+00  0.2300996E+00  0.1721748E+00  0.1114436E+00  0.6240001E-01  0.3022517E-01  0.1266530E-01  0.4591888E-02  0.1439077E-02  0.3924116E-03  0.8874677E-04  0.2263248E-04
 0.3900000E-01  0.2267008E-04  0.8887626E-04  0.3924493E-03  0.1438984E-02  0.4591163E-02  0.1266350E-01  0.3022200E-01  0.6239607E-01  0.1114408E+00  0.1721760E+00  0.2301081E+00  0.2660216E+00  0.2660265E+00  0.2301211E+00  0.1721935E+00  0.1114582E+00  0.6241013E-01  0.3023125E-01  0.1266850E-01  0.4593268E-02  0.1439675E-02  0.3925130E-03  0.8886403E-04  0.2259943E-04
 0.4000000E-01  0.2264143E-04  0.8899225E-04  0.3925532E-03  0.1439549E-02  0.4592459E-02  0.1266650E-01  0.3022771E-01  0.6240564E-01  0.1114547E+00  0.1721942E+00  0.2301294E+00  0.2660447E+00  0.2660497E+00  0.2301431E+00  0.1722126E+00  0.1114731E+00  0.6242044E-01  0.3023744E-01  0.1267176E-01  0.4594676E-02  0.1440277E-02  0.3926212E-03  0.8897928E-04  0.2256723E-04
 0.4100000E-01  0.2261378E-04  0.8910611E-04  0.3926641E-03  0.1440118E-02  0.4593782E-02  0.1266954E-01  0.3023352E-01  0.6241537E-01  0.1114690E+00  0.1722126E+00  0.2301511E+00  0.2660681E+00  0.2660734E+00  0.2301655E+00  0.1722320E+00  0.1114883E+00  0.6243093E-01  0.3024375E-01  0.1267507E-01  0.4596114E-02  0.1440882E-02  0.3927366E-03  0.8909235E-04  0.2253596E-04
 0.4200000E-01  0.2258724E-04  0.8921767E-04  0.3927822E-03  0.1440689E-02  0.4595131E-02  0.1267262E-01  0.3023943E-01  0.6242526E-01  0.1114834E+00  0.1722314E+00  0.2301731E+00  0.2660920E+00  0.2660976E+00  0.2301882E+00  0.1722517E+00  0.1115038E+00  0.6244160E-01  0.3025017E-01  0.1267842E-01  0.4597581E-02  0.1441491E-02  0.3928592E-03  0.8920306E-04  0.2250572E-04
 0.4300000E-01  0.2256188E-04  0.8932679E-04  0.3929076E-03  0.1441262E-02  0.4596507E-02  0.1267575E-01  0.3024544E-01  0.6243532E-01  0.1114982E+00  0.1722505E+00  0.2301955E+00  0.2661162E+00  0.2661221E+00  0.2302114E+00  0.1722718E+00  0.1115195E+00  0.6245246E-01  0.3025671E-01  0.1268183E-01  0.4599078E-02  0.1442103E-02  0.3929894E-03  0.8931125E-04  0.2247660E-04
 0.4400000E-01  0.2253779E-04  0.8943333E-04  0.3930405E-03  0.1441838E-02  0.4597911E-02  0.1267892E-01  0.3025156E-01  0.6244555E-01  0.1115131E+00  0.1722700E+00  0.2302184E+00  0.2661409E+00  0.2661471E+00  0.2302350E+00  0.1722923E+00  0.1115355E+00  0.6246349E-01  0.3026336E-01  0.1268530E-01  0.4600604E-02  0.1442718E-02  0.3931272E-03  0.8941679E-04  0.2244867E-04
 0.4500000E-01  0.2251504E-04  0.8953715E-04  0.3931810E-03  0.1442416E-02  0.4599340E-02  0.1268214E-01  0.3025777E-01  0.6245593E-01  0.1115284E+00  0.1722897E+00  0.2302415E+00  0.2661660E+00  0.2661725E+00  0.2302589E+00  0.1723131E+00  0.1115517E+00  0.6247471E-01  0.3027012E-01  0.1268881E-01  0.4602160E-02  0.1443336E-02  0.3932728E-03  0.8951955E-04  0.2242201E-04
 0.4600000E-01  0.2249369E-04  0.8963815E-04  0.3933293E-03  0.1442997E-02  0.4600797E-02  0.1268540E-01  0.3026409E-01  0.6246648E-01  0.1115438E+00  0.1723098E+00  0.2302651E+00  0.2661915E+00  0.2661983E+00  0.2302833E+00  0.1723342E+00  0.1115683E+00  0.6248611E-01  0.3027700E-01  0.1269237E-01  0.4603746E-02  0.1443957E-02  0.3934264E-03  0.8961941E-04  0.2239670E-04
 0.4700000E-01  0.2247382E-04  0.8973623E-04  0.3934855E-03  0.1443579E-02  0.4602281E-02  0.1268870E-01  0.3027051E-01  0.6247719E-01  0.1115596E+00  0.1723302E+00  0.2302891E+00  0.2662175E+00  0.2662245E+00  0.2303081E+00  0.1723557E+00  0.1115851E+00  0.6249770E-01  0.3028399E-01  0.1269598E-01  0.4605361E-02  0.1444581E-02  0.3935879E-03  0.8971626E-04  0.2237281E-04
 0.4800000E-01  0.2245548E-04  0.8983131E-04  0.3936496E-03  0.1444163E-02  0.4603791E-02  0.1269205E-01  0.3027702E-01  0.6248807E-01  0.1115755E+00  0.1723509E+00  0.2303134E+00  0.2662438E+00  0.2662512E+00  0.2303333E+00  0.1723775E+00  0.1116021E+00  0.6250946E-01  0.3029110E-01  0.1269965E-01  0.4607006E-02  0.1445208E-02  0.3937576E-03  0.8981002E-04  0.2235040E-04
 0.4900000E-01  0.2243873E-04  0.8992330E-04  0.3938216E-03  0.1444749E-02  0.4605328E-02  0.1269545E-01  0.3028364E-01  0.6249911E-01  0.1115918E+00  0.1723719E+00  0.2303382E+00  0.2662706E+00  0.2662783E+00  0.2303588E+00  0.1723997E+00  0.1116195E+00  0.6252141E-01  0.3029832E-01  0.1270336E-01  0.4608681E-02  0.1445838E-02  0.3939355E-03  0.8990061E-04  0.2232952E-04
 0.5000000E-01  0.2242362E-04  0.9001216E-04  0.3940018E-03  0.1445338E-02  0.4606892E-02  0.1269889E-01  0.3029037E-01  0.6251031E-01  0.1116082E+00  0.1723933E+00  0.2303633E+00  0.2662978E+00  0.2663057E+00  0.2303848E+00  0.1724222E+00  0.1116371E+00  0.6253354E-01  0.3030565E-01  0.1270713E-01  0.4610385E-02  0.1446470E-02  0.3941215E-03  0.8998798E-04  0.2231023E-04
 0.5100000E-01  0.2241019E-04  0.9009785E-04  0.3941899E-03  0.1445928E-02  0.4608482E-02  0.1270237E-01  0.3029719E-01  0.6252167E-01  0.1116249E+00  0.1724150E+00  0.2303888E+00  0.2663254E+00  0.2663337E+00  0.2304112E+00  0.1724451E+00  0.1116550E+00  0.6254585E-01  0.3031309E-01  0.1271095E-01  0.4612118E-02  0.1447105E-02  0.3943157E-03  0.9007207E-04  0.2229258E-04
 0.5200000E-01  0.2239847E-04  0.9018032E-04  0.3943861E-03  0.1446520E-02  0.4610099E-02  0.1270590E-01  0.3030411E-01  0.6253320E-01  0.1116419E+00  0.1724370E+00  0.2304146E+00  0.2663534E+00  0.2663620E+00  0.2304379E+00  0.1724683E+00  0.1116732E+00  0.6255834E-01  0.3032065E-01  0.1271482E-01  0.4613880E-02  0.1447743E-02  0.3945182E-03  0.9015285E-04  0.2227661E-04
 0.5300000E-01  0.2238850E-04  0.9025957E-04  0.3945902E-03  0.1447115E-02  0.4611742E-02  0.1270947E-01  0.3031113E-01  0.6254489E-01  0.1116591E+00  0.1724593E+00  0.2304409E+00  0.2663818E+00  0.2663908E+00  0.2304651E+00  0.1724918E+00  0.1116916E+00  0.6257101E-01  0.3032831E-01  0.1271874E-01  0.4615672E-02  0.1448384E-02  0.3947288E-03  0.9023030E-04  0.2226234E-04
 0.5400000E-01  0.2238031E-04  0.9033559E-04  0.3948022E-03  0.1447712E-02  0.4613411E-02  0.1271309E-01  0.3031825E-01  0.6255674E-01  0.1116766E+00  0.1724820E+00  0.2304675E+00  0.2664106E+00  0.2664199E+00  0.2304927E+00  0.1725157E+00  0.1117103E+00  0.6258386E-01  0.3033609E-01  0.1272271E-01  0.4617492E-02  0.1449028E-02  0.3949475E-03  0.9030442E-04  0.2224983E-04
 0.5500000E-01  0.2237391E-04  0.9040840E-04  0.3950221E-03  0.1448311E-02  0.4615106E-02  0.1271675E-01  0.3032547E-01  0.6256876E-01  0.1116943E+00  0.1725049E+00  0.2304945E+00  0.2664399E+00  0.2664495E+00  0.2305206E+00  0.1725400E+00  0.1117293E+00  0.6259690E-01  0.3034398E-01  0.1272673E-01  0.4619340E-02  0.1449675E-02  0.3951742E-03  0.9037521E-04  0.2223908E-04
 0.5600000E-01  0.2236931E-04  0.9047802E-04  0.3952498E-03  0.1448913E-02  0.4616826E-02  0.1272045E-01  0.3033279E-01  0.6258093E-01  0.1117122E+00  0.1725282E+00  0.2305219E+00  0.2664695E+00  0.2664796E+00  0.2305490E+00  0.1725646E+00  0.1117485E+00  0.6261011E-01  0.3035198E-01  0.1273080E-01  0.4621217E-02  0.1450326E-02  0.3954088E-03  0.9044269E-04  0.2223011E-04
 0.5700000E-01  0.2236653E-04  0.9054449E-04  0.3954850E-03  0.1449518E-02  0.4618572E-02  0.1272421E-01  0.3034020E-01  0.6259327E-01  0.1117304E+00  0.1725518E+00  0.2305497E+00  0.2664996E+00  0.2665100E+00  0.2305778E+00  0.1725895E+00  0.1117680E+00  0.6262351E-01  0.3036010E-01  0.1273492E-01  0.4623122E-02  0.1450979E-02  0.3956513E-03  0.9050690E-04  0.2222294E-04
 0.5800000E-01  0.2236557E-04  0.9060785E-04  0.3957278E-03  0.1450125E-02  0.4620342E-02  0.1272800E-01  0.3034772E-01  0.6260577E-01  0.1117489E+00  0.1725758E+00  0.2305779E+00  0.2665301E+00  0.2665409E+00  0.2306069E+00  0.1726148E+00  0.1117878E+00  0.6263709E-01  0.3036832E-01  0.1273910E-01  0.4625055E-02  0.1451637E-02  0.3959014E-03  0.9056789E-04  0.2221757E-04
 0.5900000E-01  0.2236641E-04  0.9066818E-04  0.3959778E-03  0.1450736E-02  0.4622138E-02  0.1273185E-01  0.3035533E-01  0.6261844E-01  0.1117675E+00  0.1726000E+00  0.2306064E+00  0.2665610E+00  0.2665721E+00  0.2306365E+00  0.1726404E+00  0.1118079E+00  0.6265084E-01  0.3037665E-01  0.1274333E-01  0.4627015E-02  0.1452298E-02  0.3961590E-03  0.9062570E-04  0.2221401E-04
 0.6000000E-01  0.2236907E-04  0.9072553E-04  0.3962351E-03  0.1451350E-02  0.4623957E-02  0.1273573E-01  0.3036304E-01  0.6263127E-01  0.1117865E+00  0.1726246E+00  0.2306353E+00  0.2665923E+00  0.2666038E+00  0.2306664E+00  0.1726664E+00  0.1118282E+00  0.6266478E-01  0.3038509E-01  0.1274761E-01  0.4629002E-02  0.1452964E-02  0.3964240E-03  0.9068043E-04  0.2221224E-04
