 0.2000000E-02  0.9997172E+00 -0.1650901E-01
 0.9600000E-01  0.8879255E+00 -0.3386559E+00
 0.9800000E-01  0.8845002E+00 -0.3439573E+00
 0.1000000E+00  0.8811213E+00 -0.3492154E+00
 0.1020000E+00  0.8776670E+00 -0.3544157E+00
 0.1040000E+00  0.8742613E+00 -0.3595740E+00
 0.1060000E+00  0.8707806E+00 -0.3646767E+00
 0.1080000E+00  0.8673502E+00 -0.3697389E+00
 0.1100000E+00  0.8638452E+00 -0.3747475E+00
 0.1120000E+00  0.8603921E+00 -0.3797167E+00
 0.1140000E+00  0.8568647E+00 -0.3846346E+00
 0.1160000E+00  0.8533906E+00 -0.3895139E+00
 0.1180000E+00  0.8498424E+00 -0.3943440E+00
 0.1200000E+00  0.8463489E+00 -0.3991363E+00
 0.1220000E+00  0.8427815E+00 -0.4038813E+00
 0.1240000E+00  0.8392701E+00 -0.4085894E+00
 0.1260000E+00  0.8356849E+00 -0.4132520E+00
 0.1280000E+00  0.8321568E+00 -0.4178782E+00
 0.1300000E+00  0.8285553E+00 -0.4224609E+00
 0.1320000E+00  0.8250119E+00 -0.4270078E+00
 0.1340000E+00  0.8213953E+00 -0.4315130E+00
 0.1360000E+00  0.8178378E+00 -0.4359829E+00
 0.1380000E+00  0.8142073E+00 -0.4404131E+00
 0.1400000E+00  0.8106369E+00 -0.4448083E+00
 0.1420000E+00  0.8069937E+00 -0.4491659E+00
 0.1440000E+00  0.8034113E+00 -0.4534888E+00
 0.1460000E+00  0.7997562E+00 -0.4577760E+00
 0.1480000E+00  0.7961627E+00 -0.4620289E+00
 0.1500000E+00  0.7924966E+00 -0.4662481E+00
 0.1520000E+00  0.7888926E+00 -0.4704333E+00
 0.1540000E+00  0.7852162E+00 -0.4745867E+00
 0.1560000E+00  0.7816022E+00 -0.4787062E+00
 0.1580000E+00  0.7779159E+00 -0.4827959E+00
 0.1600000E+00  0.7742922E+00 -0.4868518E+00
 0.1620000E+00  0.7705963E+00 -0.4908796E+00
 0.1640000E+00  0.7669632E+00 -0.4948738E+00
 0.1660000E+00  0.7632579E+00 -0.4988417E+00
 0.1680000E+00  0.7596155E+00 -0.5027757E+00
 0.1700000E+00  0.7559011E+00 -0.5066852E+00
 0.1720000E+00  0.7522495E+00 -0.5105607E+00
 0.1740000E+00  0.7485260E+00 -0.5144132E+00
 0.1760000E+00  0.7448655E+00 -0.5182314E+00
 0.1780000E+00  0.7411332E+00 -0.5220283E+00
 0.1800000E+00  0.7374639E+00 -0.5257906E+00
 0.1820000E+00  0.7337229E+00 -0.5295330E+00
 0.1840000E+00  0.7300450E+00 -0.5332405E+00
 0.1860000E+00  0.7262958E+00 -0.5369297E+00
 0.1880000E+00  0.7226096E+00 -0.5405837E+00
 0.1900000E+00  0.7188525E+00 -0.5442207E+00
 0.1920000E+00  0.7151583E+00 -0.5478223E+00
 0.1940000E+00  0.7113936E+00 -0.5514085E+00
 0.1960000E+00  0.7076918E+00 -0.5549589E+00
 0.1980000E+00  0.7039199E+00 -0.5584954E+00
 0.2000000E+00  0.7002108E+00 -0.5619959E+00
 0.2020000E+00  0.6964318E+00 -0.5654841E+00
 0.2040000E+00  0.6927156E+00 -0.5689358E+00
 0.2060000E+00  0.6889300E+00 -0.5723770E+00
 0.2080000E+00  0.6852068E+00 -0.5757814E+00
 0.2100000E+00  0.6814146E+00 -0.5791767E+00
 0.2120000E+00  0.6776844E+00 -0.5825350E+00
 0.2140000E+00  0.6738856E+00 -0.5858858E+00
 0.2160000E+00  0.6701485E+00 -0.5891992E+00
 0.2180000E+00  0.6663430E+00 -0.5925066E+00
 0.2200000E+00  0.6625988E+00 -0.5957763E+00
 0.2220000E+00  0.6587865E+00 -0.5990414E+00
 0.2240000E+00  0.6550349E+00 -0.6022685E+00
 0.2260000E+00  0.6512157E+00 -0.6054922E+00
 0.2280000E+00  0.6474566E+00 -0.6086776E+00
 0.2300000E+00  0.6436302E+00 -0.6118610E+00
 0.2320000E+00  0.6398634E+00 -0.6150055E+00
 0.2340000E+00  0.6360296E+00 -0.6181493E+00
 0.2360000E+00  0.6322549E+00 -0.6212538E+00
 0.2380000E+00  0.6284136E+00 -0.6243589E+00
 0.2400000E+00  0.6246308E+00 -0.6274242E+00
 0.2420000E+00  0.6207818E+00 -0.6304912E+00
 0.2440000E+00  0.6169907E+00 -0.6335180E+00
 0.2460000E+00  0.6131339E+00 -0.6365477E+00
 0.2480000E+00  0.6093344E+00 -0.6395368E+00
 0.2500000E+00  0.6054696E+00 -0.6425299E+00
 0.2520000E+00  0.6016615E+00 -0.6454818E+00
 0.2540000E+00  0.5977887E+00 -0.6484390E+00
 0.2560000E+00  0.5939718E+00 -0.6513546E+00
 0.2580000E+00  0.5900907E+00 -0.6542766E+00
 0.2600000E+00  0.5862650E+00 -0.6571565E+00
 0.2620000E+00  0.5823755E+00 -0.6600439E+00
 0.2640000E+00  0.5785407E+00 -0.6628888E+00
 0.2660000E+00  0.5746426E+00 -0.6657422E+00
 0.2680000E+00  0.5707986E+00 -0.6685528E+00
 0.2700000E+00  0.5668919E+00 -0.6713729E+00
 0.2720000E+00  0.5630385E+00 -0.6741498E+00
 0.2740000E+00  0.5591228E+00 -0.6769373E+00
 0.2760000E+00  0.5552599E+00 -0.6796812E+00
 0.2780000E+00  0.5513353E+00 -0.6824367E+00
 0.2800000E+00  0.5474626E+00 -0.6851482E+00
 0.2820000E+00  0.5435288E+00 -0.6878724E+00
 0.2840000E+00  0.5396463E+00 -0.6905524E+00
 0.2860000E+00  0.5357032E+00 -0.6932461E+00
 0.2880000E+00  0.5318106E+00 -0.6958953E+00
 0.2900000E+00  0.5278578E+00 -0.6985593E+00
 0.2920000E+00  0.5239548E+00 -0.7011786E+00
 0.2940000E+00  0.5199920E+00 -0.7038139E+00
 0.2960000E+00  0.5160781E+00 -0.7064042E+00
 0.2980000E+00  0.5121048E+00 -0.7090116E+00
 0.3000000E+00  0.5081793E+00 -0.7115738E+00
 0.3020000E+00  0.5041947E+00 -0.7141542E+00
 0.3040000E+00  0.5002568E+00 -0.7166891E+00
 0.3060000E+00  0.4962601E+00 -0.7192432E+00
 0.3080000E+00  0.4923088E+00 -0.7217515E+00
 0.3100000E+00  0.4882987E+00 -0.7242799E+00
 0.3120000E+00  0.4843330E+00 -0.7267621E+00
 0.3140000E+00  0.4803084E+00 -0.7292651E+00
 0.3160000E+00  0.4763269E+00 -0.7317214E+00
 0.3180000E+00  0.4722867E+00 -0.7341990E+00
 0.3200000E+00  0.4682883E+00 -0.7366293E+00
 0.3220000E+00  0.4642313E+00 -0.7390813E+00
 0.3240000E+00  0.4602150E+00 -0.7414853E+00
 0.3260000E+00  0.4561401E+00 -0.7439111E+00
 0.3280000E+00  0.4521050E+00 -0.7462883E+00
 0.3300000E+00  0.4480116E+00 -0.7486873E+00
 0.3320000E+00  0.4439571E+00 -0.7510369E+00
 0.3340000E+00  0.4398448E+00 -0.7534084E+00
 0.3360000E+00  0.4357707E+00 -0.7557296E+00
 0.3380000E+00  0.4316394E+00 -0.7580729E+00
 0.3400000E+00  0.4275458E+00 -0.7603653E+00
 0.3420000E+00  0.4233956E+00 -0.7626798E+00
 0.3440000E+00  0.4192829E+00 -0.7649429E+00
 0.3460000E+00  0.4151142E+00 -0.7672284E+00
 0.3480000E+00  0.4109827E+00 -0.7694621E+00
 0.3500000E+00  0.4067961E+00 -0.7717188E+00
 0.3520000E+00  0.4026461E+00 -0.7739233E+00
 0.3540000E+00  0.3984419E+00 -0.7761516E+00
 0.3560000E+00  0.3942739E+00 -0.7783276E+00
 0.3580000E+00  0.3900523E+00 -0.7805282E+00
 0.3600000E+00  0.3858662E+00 -0.7826765E+00
 0.3620000E+00  0.3816270E+00 -0.7848504E+00
 0.3640000E+00  0.3774226E+00 -0.7869720E+00
 0.3660000E+00  0.3731654E+00 -0.7891202E+00
 0.3680000E+00  0.3689419E+00 -0.7912162E+00
 0.3700000E+00  0.3646657E+00 -0.7933396E+00
 0.3720000E+00  0.3604221E+00 -0.7954108E+00
 0.3740000E+00  0.3561256E+00 -0.7975103E+00
 0.3760000E+00  0.3518605E+00 -0.7995573E+00
 0.3780000E+00  0.3475424E+00 -0.8016334E+00
 0.3800000E+00  0.3432542E+00 -0.8036566E+00
 0.3820000E+00  0.3389126E+00 -0.8057093E+00
 0.3840000E+00  0.3345997E+00 -0.8077089E+00
 0.3860000E+00  0.3302331E+00 -0.8097380E+00
 0.3880000E+00  0.3258938E+00 -0.8117134E+00
 0.3900000E+00  0.3215006E+00 -0.8137185E+00
 0.3920000E+00  0.3171335E+00 -0.8156692E+00
 0.3940000E+00  0.3127122E+00 -0.8176495E+00
 0.3960000E+00  0.3083158E+00 -0.8195746E+00
 0.3980000E+00  0.3038652E+00 -0.8215293E+00
 0.4000000E+00  0.2994385E+00 -0.8234281E+00
 0.4020000E+00  0.2949575E+00 -0.8253562E+00
 0.4040000E+00  0.2904994E+00 -0.8272277E+00
 0.4060000E+00  0.2859869E+00 -0.8291283E+00
 0.4080000E+00  0.2814964E+00 -0.8309717E+00
 0.4100000E+00  0.2769514E+00 -0.8328440E+00
 0.4120000E+00  0.2724276E+00 -0.8346583E+00
 0.4140000E+00  0.2678491E+00 -0.8365013E+00
 0.4160000E+00  0.2632907E+00 -0.8382857E+00
 0.4180000E+00  0.2586776E+00 -0.8400985E+00
 0.4200000E+00  0.2540835E+00 -0.8418519E+00
 0.4220000E+00  0.2494345E+00 -0.8436332E+00
 0.4240000E+00  0.2448035E+00 -0.8453544E+00
 0.4260000E+00  0.2401171E+00 -0.8471028E+00
 0.4280000E+00  0.2354479E+00 -0.8487901E+00
 0.4300000E+00  0.2307231E+00 -0.8505038E+00
 0.4320000E+00  0.2260145E+00 -0.8521554E+00
 0.4340000E+00  0.2212501E+00 -0.8538322E+00
 0.4360000E+00  0.2165013E+00 -0.8554458E+00
 0.4380000E+00  0.2116966E+00 -0.8570831E+00
 0.4400000E+00  0.2069070E+00 -0.8586561E+00
 0.4420000E+00  0.2020617E+00 -0.8602514E+00
 0.4440000E+00  0.1972313E+00 -0.8617810E+00
 0.4460000E+00  0.1923458E+00 -0.8633315E+00
 0.4480000E+00  0.1874752E+00 -0.8648151E+00
 0.4500000E+00  0.1825501E+00 -0.8663182E+00
 0.4520000E+00  0.1776402E+00 -0.8677533E+00
 0.4540000E+00  0.1726769E+00 -0.8692067E+00
 0.4560000E+00  0.1677293E+00 -0.8705913E+00
 0.4580000E+00  0.1627293E+00 -0.8719931E+00
 0.4600000E+00  0.1577455E+00 -0.8733256E+00
 0.4620000E+00  0.1527105E+00 -0.8746746E+00
 0.4640000E+00  0.1476924E+00 -0.8759538E+00
 0.4660000E+00  0.1426241E+00 -0.8772492E+00
 0.4680000E+00  0.1375732E+00 -0.8784747E+00
 0.4700000E+00  0.1324729E+00 -0.8797162E+00
 0.4720000E+00  0.1273903E+00 -0.8808877E+00
 0.4740000E+00  0.1222591E+00 -0.8820751E+00
 0.4760000E+00  0.1171457E+00 -0.8831926E+00
 0.4780000E+00  0.1119840E+00 -0.8843261E+00
 0.4800000E+00  0.1068400E+00 -0.8853897E+00
 0.4820000E+00  0.1016481E+00 -0.8864689E+00
 0.4840000E+00  0.9647351E-01 -0.8874784E+00
 0.4860000E+00  0.9125103E-01 -0.8885031E+00
 0.4880000E+00  0.8604546E-01 -0.8894578E+00
 0.4900000E+00  0.8079202E-01 -0.8904272E+00
 0.4920000E+00  0.7555509E-01 -0.8913262E+00
 0.4940000E+00  0.7027032E-01 -0.8922389E+00
 0.4960000E+00  0.6500175E-01 -0.8930807E+00
 0.4980000E+00  0.5968550E-01 -0.8939352E+00
 0.5000000E+00  0.5438532E-01 -0.8947181E+00
 0.5020000E+00  0.4903782E-01 -0.8955123E+00
 0.5040000E+00  0.4370649E-01 -0.8962343E+00
 0.5060000E+00  0.3832842E-01 -0.8969665E+00
 0.5080000E+00  0.3296684E-01 -0.8976256E+00
 0.5100000E+00  0.2755934E-01 -0.8982938E+00
 0.5120000E+00  0.2216886E-01 -0.8988884E+00
 0.5140000E+00  0.1673341E-01 -0.8994909E+00
 0.5160000E+00  0.1131564E-01 -0.9000196E+00
 0.5180000E+00  0.5853940E-02 -0.9005555E+00
 0.5200000E+00  0.4106196E-03 -0.9010173E+00
 0.5220000E+00 -0.5075626E-02 -0.9014859E+00
 0.5240000E+00 -0.1054287E-01 -0.9018804E+00
 0.5260000E+00 -0.1605214E-01 -0.9022814E+00
 0.5280000E+00 -0.2154194E-01 -0.9026085E+00
 0.5300000E+00 -0.2707309E-01 -0.9029419E+00
 0.5320000E+00 -0.3258450E-01 -0.9032017E+00
 0.5340000E+00 -0.3813680E-01 -0.9034677E+00
 0.5360000E+00 -0.4366935E-01 -0.9036604E+00
 0.5380000E+00 -0.4924256E-01 -0.9038591E+00
 0.5400000E+00 -0.5479622E-01 -0.9039847E+00
 0.5420000E+00 -0.6039051E-01 -0.9041157E+00
 0.5440000E+00 -0.6596560E-01 -0.9041738E+00
 0.5460000E+00 -0.7158138E-01 -0.9042366E+00
 0.5480000E+00 -0.7717837E-01 -0.9042263E+00
 0.5500000E+00 -0.8281614E-01 -0.9042195E+00
 0.5520000E+00 -0.8843548E-01 -0.9041395E+00
 0.5540000E+00 -0.9409557E-01 -0.9040615E+00
 0.5560000E+00 -0.9973748E-01 -0.9039097E+00
 0.5580000E+00 -0.1054199E+00 -0.9037582E+00
 0.5600000E+00 -0.1110841E+00 -0.9035324E+00
 0.5620000E+00 -0.1167884E+00 -0.9033049E+00
 0.5640000E+00 -0.1224742E+00 -0.9030025E+00
 0.5660000E+00 -0.1281993E+00 -0.9026964E+00
 0.5680000E+00 -0.1339053E+00 -0.9023147E+00
 0.5700000E+00 -0.1396494E+00 -0.9019275E+00
 0.5720000E+00 -0.1453737E+00 -0.9014640E+00
 0.5740000E+00 -0.1511347E+00 -0.9009933E+00
 0.5760000E+00 -0.1568747E+00 -0.9004460E+00
 0.5780000E+00 -0.1626500E+00 -0.8998901E+00
 0.5800000E+00 -0.1684031E+00 -0.8992572E+00
 0.5820000E+00 -0.1741897E+00 -0.8986146E+00
 0.5840000E+00 -0.1799527E+00 -0.8978951E+00
 0.5860000E+00 -0.1857478E+00 -0.8971652E+00
 0.5880000E+00 -0.1915179E+00 -0.8963585E+00
 0.5900000E+00 -0.1973185E+00 -0.8955410E+00
 0.5920000E+00 -0.2030930E+00 -0.8946472E+00
 0.5940000E+00 -0.2088965E+00 -0.8937422E+00
 0.5960000E+00 -0.2146730E+00 -0.8927617E+00
 0.5980000E+00 -0.2204773E+00 -0.8917699E+00
 0.6000000E+00 -0.2262539E+00 -0.8907033E+00
 0.6020000E+00 -0.2320573E+00 -0.8896253E+00
 0.6040000E+00 -0.2378325E+00 -0.8884732E+00
 0.6060000E+00 -0.2436340E+00 -0.8873097E+00
 0.6080000E+00 -0.2494070E+00 -0.8860728E+00
 0.6100000E+00 -0.2552057E+00 -0.8848241E+00
 0.6120000E+00 -0.2609760E+00 -0.8835027E+00
 0.6140000E+00 -0.2667716E+00 -0.8821688E+00
 0.6160000E+00 -0.2725390E+00 -0.8807627E+00
 0.6180000E+00 -0.2783315E+00 -0.8793430E+00
 0.6200000E+00 -0.2840958E+00 -0.8778513E+00
 0.6220000E+00 -0.2898850E+00 -0.8763446E+00
 0.6240000E+00 -0.2956461E+00 -0.8747659E+00
 0.6260000E+00 -0.3014314E+00 -0.8731704E+00
 0.6280000E+00 -0.3071886E+00 -0.8715027E+00
 0.6300000E+00 -0.3129691E+00 -0.8698161E+00
 0.6320000E+00 -0.3187211E+00 -0.8680568E+00
 0.6340000E+00 -0.3244952E+00 -0.8662763E+00
 0.6360000E+00 -0.3302399E+00 -0.8644227E+00
 0.6380000E+00 -0.3360050E+00 -0.8625456E+00
 0.6400000E+00 -0.3417393E+00 -0.8605948E+00
 0.6420000E+00 -0.3474918E+00 -0.8586185E+00
 0.6440000E+00 -0.3532118E+00 -0.8565683E+00
 0.6460000E+00 -0.3589472E+00 -0.8544908E+00
 0.6480000E+00 -0.3646479E+00 -0.8523394E+00
 0.6500000E+00 -0.3703612E+00 -0.8501596E+00
 0.6520000E+00 -0.3760371E+00 -0.8479064E+00
 0.6540000E+00 -0.3817225E+00 -0.8456244E+00
 0.6560000E+00 -0.3873680E+00 -0.8432699E+00
 0.6580000E+00 -0.3930199E+00 -0.8408871E+00
 0.6600000E+00 -0.3986293E+00 -0.8384332E+00
 0.6620000E+00 -0.4042425E+00 -0.8359522E+00
 0.6640000E+00 -0.4098109E+00 -0.8334021E+00
 0.6660000E+00 -0.4153810E+00 -0.8308267E+00
 0.6680000E+00 -0.4209046E+00 -0.8281845E+00
 0.6700000E+00 -0.4264284E+00 -0.8255194E+00
 0.6720000E+00 -0.4319046E+00 -0.8227899E+00
 0.6740000E+00 -0.4373803E+00 -0.8200398E+00
 0.6760000E+00 -0.4428081E+00 -0.8172279E+00
 0.6780000E+00 -0.4482356E+00 -0.8143978E+00
 0.6800000E+00 -0.4536156E+00 -0.8115080E+00
 0.6820000E+00 -0.4589960E+00 -0.8086017E+00
 0.6840000E+00 -0.4643300E+00 -0.8056376E+00
 0.6860000E+00 -0.4696655E+00 -0.8026580E+00
 0.6880000E+00 -0.4749562E+00 -0.7996217E+00
 0.6900000E+00 -0.4802497E+00 -0.7965702E+00
 0.6920000E+00 -0.4855000E+00 -0.7934624E+00
 0.6940000E+00 -0.4907544E+00 -0.7903387E+00
 0.6960000E+00 -0.4959671E+00 -0.7871584E+00
 0.6980000E+00 -0.5011847E+00 -0.7839605E+00
 0.7000000E+00 -0.5063618E+00 -0.7807054E+00
 0.7020000E+00 -0.5115438E+00 -0.7774302E+00
 0.7040000E+00 -0.5166859E+00 -0.7740966E+00
 0.7060000E+00 -0.5218322E+00 -0.7707402E+00
 0.7080000E+00 -0.5269384E+00 -0.7673240E+00
 0.7100000E+00 -0.5320471E+00 -0.7638820E+00
 0.7120000E+00 -0.5371147E+00 -0.7603791E+00
 0.7140000E+00 -0.5421823E+00 -0.7568477E+00
 0.7160000E+00 -0.5472069E+00 -0.7532544E+00
 0.7180000E+00 -0.5522283E+00 -0.7496303E+00
 0.7200000E+00 -0.5572043E+00 -0.7459441E+00
 0.7220000E+00 -0.5621733E+00 -0.7422256E+00
 0.7240000E+00 -0.5670939E+00 -0.7384451E+00
 0.7260000E+00 -0.5720036E+00 -0.7346318E+00
 0.7280000E+00 -0.5768617E+00 -0.7307576E+00
 0.7300000E+00 -0.5817049E+00 -0.7268508E+00
 0.7320000E+00 -0.5864933E+00 -0.7228849E+00
 0.7340000E+00 -0.5912630E+00 -0.7188877E+00
 0.7360000E+00 -0.5959749E+00 -0.7148336E+00
 0.7380000E+00 -0.6006649E+00 -0.7107504E+00
 0.7400000E+00 -0.6052944E+00 -0.7066132E+00
 0.7420000E+00 -0.6098993E+00 -0.7024495E+00
 0.7440000E+00 -0.6144414E+00 -0.6982352E+00
 0.7460000E+00 -0.6189570E+00 -0.6939977E+00
 0.7480000E+00 -0.6234082E+00 -0.6897130E+00
 0.7500000E+00 -0.6278317E+00 -0.6854088E+00
 0.7520000E+00 -0.6321897E+00 -0.6810610E+00
 0.7540000E+00 -0.6365195E+00 -0.6766977E+00
 0.7560000E+00 -0.6407834E+00 -0.6722942E+00
 0.7580000E+00 -0.6450195E+00 -0.6678792E+00
 0.7600000E+00 -0.6491897E+00 -0.6634274E+00
 0.7620000E+00 -0.6533333E+00 -0.6589680E+00
 0.7640000E+00 -0.6574118E+00 -0.6544750E+00
 0.7660000E+00 -0.6614653E+00 -0.6499780E+00
 0.7680000E+00 -0.6654552E+00 -0.6454502E+00
 0.7700000E+00 -0.6694226E+00 -0.6409216E+00
 0.7720000E+00 -0.6733282E+00 -0.6363646E+00
 0.7740000E+00 -0.6772144E+00 -0.6318096E+00
 0.7760000E+00 -0.6810412E+00 -0.6272277E+00
 0.7780000E+00 -0.6848519E+00 -0.6226499E+00
 0.7800000E+00 -0.6886063E+00 -0.6180463E+00
 0.7820000E+00 -0.6923481E+00 -0.6134477E+00
 0.7840000E+00 -0.6960366E+00 -0.6088236E+00
 0.7860000E+00 -0.6997162E+00 -0.6042048E+00
 0.7880000E+00 -0.7033459E+00 -0.5995597E+00
 0.7900000E+00 -0.7069699E+00 -0.5949189E+00
 0.7920000E+00 -0.7105469E+00 -0.5902503E+00
 0.7940000E+00 -0.7141211E+00 -0.5855842E+00
 0.7960000E+00 -0.7176510E+00 -0.5808880E+00
 0.7980000E+00 -0.7211800E+00 -0.5761913E+00
 0.8000000E+00 -0.7246666E+00 -0.5714617E+00
 0.8020000E+00 -0.7281533E+00 -0.5667280E+00
 0.8040000E+00 -0.7315987E+00 -0.5619581E+00
 0.8060000E+00 -0.7350438E+00 -0.5571801E+00
 0.8080000E+00 -0.7384476E+00 -0.5523624E+00
 0.8100000E+00 -0.7418497E+00 -0.5475326E+00
 0.8120000E+00 -0.7452095E+00 -0.5426600E+00
 0.8140000E+00 -0.7485646E+00 -0.5377714E+00
 0.8160000E+00 -0.7518756E+00 -0.5328372E+00
 0.8180000E+00 -0.7551780E+00 -0.5278838E+00
 0.8200000E+00 -0.7584334E+00 -0.5228829E+00
 0.8220000E+00 -0.7616756E+00 -0.5178604E+00
 0.8240000E+00 -0.7648672E+00 -0.5127895E+00
 0.8260000E+00 -0.7680406E+00 -0.5076956E+00
 0.8280000E+00 -0.7711595E+00 -0.5025535E+00
 0.8300000E+00 -0.7742548E+00 -0.4973882E+00
 0.8320000E+00 -0.7772917E+00 -0.4921759E+00
 0.8340000E+00 -0.7802999E+00 -0.4869412E+00
 0.8360000E+00 -0.7832459E+00 -0.4816617E+00
 0.8380000E+00 -0.7861586E+00 -0.4763617E+00
 0.8400000E+00 -0.7890058E+00 -0.4710199E+00
 0.8420000E+00 -0.7918156E+00 -0.4656604E+00
 0.8440000E+00 -0.7945571E+00 -0.4602627E+00
 0.8460000E+00 -0.7972580E+00 -0.4548506E+00
 0.8480000E+00 -0.7998884E+00 -0.4494042E+00
 0.8500000E+00 -0.8024759E+00 -0.4439472E+00
 0.8520000E+00 -0.8049911E+00 -0.4384601E+00
 0.8540000E+00 -0.8074620E+00 -0.4329664E+00
 0.8560000E+00 -0.8098594E+00 -0.4274467E+00
 0.8580000E+00 -0.8122117E+00 -0.4219245E+00
 0.8600000E+00 -0.8144900E+00 -0.4163804E+00
 0.8620000E+00 -0.8167228E+00 -0.4108379E+00
 0.8640000E+00 -0.8188815E+00 -0.4052775E+00
 0.8660000E+00 -0.8209950E+00 -0.3997227E+00
 0.8680000E+00 -0.8230344E+00 -0.3941539E+00
 0.8700000E+00 -0.8250294E+00 -0.3885948E+00
 0.8720000E+00 -0.8269507E+00 -0.3830254E+00
 0.8740000E+00 -0.8288289E+00 -0.3774698E+00
 0.8760000E+00 -0.8306341E+00 -0.3719076E+00
 0.8780000E+00 -0.8323978E+00 -0.3663632E+00
 0.8800000E+00 -0.8340898E+00 -0.3608159E+00
 0.8820000E+00 -0.8357424E+00 -0.3552904E+00
 0.8840000E+00 -0.8373248E+00 -0.3497656E+00
 0.8860000E+00 -0.8388707E+00 -0.3442665E+00
 0.8880000E+00 -0.8403485E+00 -0.3387714E+00
 0.8900000E+00 -0.8417931E+00 -0.3333059E+00
 0.8920000E+00 -0.8431725E+00 -0.3278475E+00
 0.8940000E+00 -0.8445228E+00 -0.3224221E+00
 0.8960000E+00 -0.8458111E+00 -0.3170064E+00
 0.8980000E+00 -0.8470749E+00 -0.3116264E+00
 0.9000000E+00 -0.8482807E+00 -0.3062583E+00
 0.9020000E+00 -0.8494671E+00 -0.3009281E+00
 0.9040000E+00 -0.8505999E+00 -0.2956109E+00
 0.9060000E+00 -0.8517186E+00 -0.2903327E+00
 0.9080000E+00 -0.8527884E+00 -0.2850680E+00
 0.9100000E+00 -0.8538497E+00 -0.2798426E+00
 0.9120000E+00 -0.8548666E+00 -0.2746299E+00
 0.9140000E+00 -0.8558803E+00 -0.2694558E+00
 0.9160000E+00 -0.8568543E+00 -0.2642929E+00
 0.9180000E+00 -0.8578298E+00 -0.2591668E+00
 0.9200000E+00 -0.8587696E+00 -0.2540493E+00
 0.9220000E+00 -0.8597153E+00 -0.2489661E+00
 0.9240000E+00 -0.8606284E+00 -0.2438884E+00
 0.9260000E+00 -0.8615510E+00 -0.2388418E+00
 0.9280000E+00 -0.8624435E+00 -0.2337970E+00
 0.9300000E+00 -0.8633480E+00 -0.2287798E+00
 0.9320000E+00 -0.8642241E+00 -0.2237603E+00
 0.9340000E+00 -0.8651138E+00 -0.2187649E+00
 0.9360000E+00 -0.8659759E+00 -0.2137633E+00
 0.9380000E+00 -0.8668523E+00 -0.2087821E+00
 0.9400000E+00 -0.8677012E+00 -0.2037911E+00
 0.9420000E+00 -0.8685645E+00 -0.1988171E+00
 0.9440000E+00 -0.8693998E+00 -0.1938301E+00
 0.9460000E+00 -0.8702489E+00 -0.1888572E+00
 0.9480000E+00 -0.8710691E+00 -0.1838685E+00
