 0.0000000E+00  0.1743167E-03  0.3199164E-03  0.2098629E-02  0.5993968E-02  0.1793028E-01  0.4150074E-01  0.8352166E-01  0.1395297E+00  0.1973716E+00  0.2343455E+00  0.2343455E+00  0.1973716E+00  0.1395297E+00  0.8352166E-01  0.4150074E-01  0.1793028E-01  0.5993968E-02  0.2098629E-02  0.3199164E-03  0.1743167E-03
 0.1000000E+00  0.1743071E-03  0.3199432E-03  0.2098532E-02  0.5994030E-02  0.1793001E-01  0.4150084E-01  0.8352137E-01  0.1395299E+00  0.1973714E+00  0.2343457E+00  0.2343454E+00  0.1973717E+00  0.1395297E+00  0.8352172E-01  0.4150084E-01  0.1793028E-01  0.5994043E-02  0.2098608E-02  0.3199383E-03  0.1743137E-03
 0.2000000E+00  0.1742744E-03  0.3200243E-03  0.2098226E-02  0.5994211E-02  0.1792919E-01  0.4150115E-01  0.8352047E-01  0.1395305E+00  0.1973709E+00  0.2343461E+00  0.2343449E+00  0.1973719E+00  0.1395297E+00  0.8352189E-01  0.4150116E-01  0.1793029E-01  0.5994269E-02  0.2098544E-02  0.3200046E-03  0.1743046E-03
 0.3000000E+00  0.1742185E-03  0.3201593E-03  0.2097710E-02  0.5994513E-02  0.1792780E-01  0.4150166E-01  0.8351896E-01  0.1395315E+00  0.1973699E+00  0.2343469E+00  0.2343441E+00  0.1973722E+00  0.1395296E+00  0.8352216E-01  0.4150170E-01  0.1793031E-01  0.5994647E-02  0.2098437E-02  0.3201152E-03  0.1742893E-03
 0.4000000E+00  0.1741394E-03  0.3203481E-03  0.2096986E-02  0.5994933E-02  0.1792586E-01  0.4150238E-01  0.8351685E-01  0.1395330E+00  0.1973686E+00  0.2343481E+00  0.2343431E+00  0.1973726E+00  0.1395296E+00  0.8352255E-01  0.4150245E-01  0.1793033E-01  0.5995175E-02  0.2098287E-02  0.3202698E-03  0.1742680E-03
 0.5000000E+00  0.1740372E-03  0.3205903E-03  0.2096054E-02  0.5995471E-02  0.1792337E-01  0.4150329E-01  0.8351414E-01  0.1395348E+00  0.1973668E+00  0.2343495E+00  0.2343417E+00  0.1973731E+00  0.1395296E+00  0.8352305E-01  0.4150341E-01  0.1793036E-01  0.5995854E-02  0.2098095E-02  0.3204681E-03  0.1742406E-03
 0.6000000E+00  0.1739118E-03  0.3208852E-03  0.2094915E-02  0.5996125E-02  0.1792032E-01  0.4150440E-01  0.8351084E-01  0.1395371E+00  0.1973647E+00  0.2343513E+00  0.2343400E+00  0.1973737E+00  0.1395296E+00  0.8352366E-01  0.4150459E-01  0.1793039E-01  0.5996683E-02  0.2097862E-02  0.3207098E-03  0.1742072E-03
 0.7000000E+00  0.1737633E-03  0.3212323E-03  0.2093568E-02  0.5996892E-02  0.1791673E-01  0.4150570E-01  0.8350694E-01  0.1395398E+00  0.1973623E+00  0.2343533E+00  0.2343381E+00  0.1973744E+00  0.1395296E+00  0.8352438E-01  0.4150598E-01  0.1793044E-01  0.5997659E-02  0.2097587E-02  0.3209944E-03  0.1741679E-03
 0.8000000E+00  0.1735918E-03  0.3216308E-03  0.2092015E-02  0.5997769E-02  0.1791259E-01  0.4150719E-01  0.8350246E-01  0.1395428E+00  0.1973595E+00  0.2343557E+00  0.2343358E+00  0.1973753E+00  0.1395296E+00  0.8352521E-01  0.4150758E-01  0.1793049E-01  0.5998783E-02  0.2097272E-02  0.3213213E-03  0.1741228E-03
 0.9000000E+00  0.1733972E-03  0.3220799E-03  0.2090257E-02  0.5998754E-02  0.1790791E-01  0.4150885E-01  0.8349741E-01  0.1395462E+00  0.1973563E+00  0.2343583E+00  0.2343333E+00  0.1973762E+00  0.1395296E+00  0.8352615E-01  0.4150939E-01  0.1793055E-01  0.6000052E-02  0.2096918E-02  0.3216898E-03  0.1740721E-03
 0.1000000E+01  0.1731796E-03  0.3225785E-03  0.2088295E-02  0.5999844E-02  0.1790269E-01  0.4151068E-01  0.8349179E-01  0.1395500E+00  0.1973528E+00  0.2343613E+00  0.2343305E+00  0.1973772E+00  0.1395296E+00  0.8352720E-01  0.4151142E-01  0.1793063E-01  0.6001465E-02  0.2096526E-02  0.3220993E-03  0.1740159E-03
 0.1100000E+01  0.1729391E-03  0.3231255E-03  0.2086131E-02  0.6001033E-02  0.1789695E-01  0.4151268E-01  0.8348562E-01  0.1395542E+00  0.1973489E+00  0.2343645E+00  0.2343275E+00  0.1973783E+00  0.1395296E+00  0.8352836E-01  0.4151365E-01  0.1793072E-01  0.6003020E-02  0.2096097E-02  0.3225490E-03  0.1739542E-03
