 0.8800000E+00  0.4304893E+01 -0.1138497E-16  0.2160040E+02  0.4359041E-07  0.6952741-309
 0.8900000E+00  0.4478561E+01  0.4066379E-18  0.2142551E+02  0.4246988E-07  0.6952741-309
 0.9000000E+00  0.4657000E+01  0.2353478E-17  0.2124589E+02  0.4140061E-07  0.6952741-309
 0.9100000E+00  0.4840056E+01  0.2439226E-17  0.2106169E+02  0.4038462E-07  0.6952741-309
 0.9200000E+00  0.5027550E+01 -0.2579761E-17  0.2087311E+02  0.3940939E-07  0.6952741-309
 0.9300000E+00  0.5219283E+01 -0.1759938E-16  0.2068034E+02  0.3844674E-07  0.6952741-309
 0.9400000E+00  0.5415031E+01  0.3601080E-17  0.2048361E+02  0.3745320E-07  0.6952741-309
 0.9500000E+00  0.5614551E+01 -0.1291870E-16  0.2028317E+02  0.3637339E-07  0.6952741-309
 0.9600000E+00  0.5817578E+01  0.3895961E-17  0.2007930E+02  0.3514666E-07  0.6952741-309
 0.9700000E+00  0.6023829E+01 -0.1441022E-16  0.1987227E+02  0.3371667E-07  0.6952741-309
 0.9800000E+00  0.6233000E+01 -0.8579714E-17  0.1966241E+02  0.3204280E-07  0.6952741-309
 0.9900000E+00  0.6444771E+01 -0.4212414E-16  0.1945002E+02  0.3011105E-07  0.6952741-309
 0.1000000E+01  0.6658807E+01 -0.8313898E-17  0.1923546E+02  0.2794255E-07  0.6952741-309
 0.1010000E+01  0.6874759E+01  0.3279328E-16  0.1901907E+02  0.2559668E-07  0.6952741-309
 0.1020000E+01  0.7092264E+01  0.2993473E-16  0.1880122E+02  0.2316817E-07  0.6952741-309
 0.1030000E+01  0.7310949E+01  0.3843975E-17  0.1858228E+02  0.2077685E-07  0.6952741-309
 0.1040000E+01  0.7530433E+01 -0.2005587E-16  0.1836264E+02  0.1855134E-07  0.6952741-309
 0.1050000E+01  0.7750326E+01  0.1594352E-16  0.1814269E+02  0.1660897E-07  0.6952741-309
 0.1060000E+01  0.7970234E+01  0.9035183E-17  0.1792282E+02  0.1503497E-07  0.6952741-309
 0.1070000E+01  0.8189762E+01  0.2948936E-17  0.1770344E+02  0.1386501E-07  0.6952741-309
 0.1080000E+01  0.8408510E+01  0.1075750E-16  0.1748493E+02  0.1307432E-07  0.6952741-309
 0.1090000E+01  0.8626081E+01 -0.1639499E-17  0.1726770E+02  0.1257630E-07  0.6952741-309
 0.1100000E+01  0.8842079E+01 -0.1850830E-16  0.1705214E+02  0.1223158E-07  0.6952741-309
 0.1110000E+01  0.9056114E+01 -0.1598512E-16  0.1683864E+02  0.1186679E-07  0.6952741-309
 0.1120000E+01  0.9267800E+01 -0.2356466E-16  0.1662758E+02  0.1130052E-07  0.6952741-309
 0.1130000E+01  0.9476761E+01 -0.1190604E-16  0.1641935E+02  0.1037238E-07  0.6952741-309
 0.1140000E+01  0.9682627E+01  0.1141623E-16  0.1621429E+02  0.8970515E-08  0.6952741-309
 0.1150000E+01  0.9885043E+01  0.2531338E-16  0.1601278E+02  0.7052740E-08  0.6952741-309
 0.1160000E+01  0.1008366E+02  0.9192094E-17  0.1581515E+02  0.4657576E-08  0.6952741-309
 0.1170000E+01  0.1027815E+02  0.4954278E-16  0.1562173E+02  0.1902883E-08  0.6952741-309
 0.1180000E+01  0.1046819E+02 -0.1132767E-16  0.1543283E+02 -0.1028076E-08  0.6952741-309
 0.1190000E+01  0.1065348E+02 -0.8974994E-17  0.1524875E+02 -0.3911345E-08  0.6952741-309
 0.1200000E+01  0.1083374E+02  0.6115100E-17  0.1506979E+02 -0.6514191E-08  0.6952741-309
 0.1210000E+01  0.1100869E+02  0.1453052E-16  0.1489619E+02 -0.8629383E-08  0.6952741-309
 0.1220000E+01  0.1117809E+02 -0.1775876E-16  0.1472820E+02 -0.1010674E-07  0.6952741-309
 0.1230000E+01  0.1134169E+02  0.1908836E-16  0.1456607E+02 -0.1087712E-07  0.6952741-309
 0.1240000E+01  0.1149929E+02  0.5395478E-17  0.1440998E+02 -0.1096515E-07  0.6952741-309
 0.1250000E+01  0.1165069E+02  0.7287274E-17  0.1426015E+02 -0.1048870E-07  0.6952741-309
 0.1260000E+01  0.1179572E+02  0.7460606E-17  0.1411673E+02 -0.9645074E-08  0.6952741-309
 0.1270000E+01  0.1193421E+02  0.8637185E-17  0.1397988E+02 -0.8685447E-08  0.6952741-309
 0.1280000E+01  0.1206603E+02 -0.7778972E-16  0.1384973E+02 -0.7881298E-08  0.6952741-309
 0.1290000E+01  0.1219106E+02 -0.5273176E-16  0.1372640E+02 -0.7487063E-08  0.6952741-309
 0.1300000E+01  0.1230921E+02  0.8964803E-17  0.1360997E+02 -0.7704261E-08  0.6952741-309
 0.1310000E+01  0.1242039E+02  0.1516701E-16  0.1350054E+02 -0.8651806E-08  0.6952741-309
 0.1320000E+01  0.1252453E+02  0.2437121E-16  0.1339815E+02 -0.1034663E-07  0.6952741-309
 0.1330000E+01  0.1262160E+02 -0.8293553E-16  0.1330284E+02 -0.1269725E-07  0.6952741-309
 0.1340000E+01  0.1271157E+02  0.1874599E-16  0.1321464E+02 -0.1551125E-07  0.6952741-309
 0.1350000E+01  0.1279442E+02  0.3575048E-16  0.1313355E+02 -0.1851581E-07  0.6952741-309
 0.1360000E+01  0.1287017E+02 -0.8187780E-17  0.1305956E+02 -0.2138873E-07  0.6952741-309
 0.1370000E+01  0.1293883E+02  0.1257634E-16  0.1299266E+02 -0.2379603E-07  0.6952741-309
 0.1380000E+01  0.1300045E+02  0.7261424E-16  0.1293278E+02 -0.2543125E-07  0.6952741-309
 0.1390000E+01  0.1305507E+02 -0.4360389E-16  0.1287990E+02 -0.2605182E-07  0.6952741-309
 0.1400000E+01  0.1310275E+02 -0.2463646E-16  0.1283392E+02 -0.2550779E-07  0.6952741-309
 0.1410000E+01  0.1314358E+02 -0.5125777E-16  0.1279478E+02 -0.2375981E-07  0.6952741-309
 0.1420000E+01  0.1317765E+02  0.5095151E-16  0.1276238E+02 -0.2088457E-07  0.6952741-309
 0.1430000E+01  0.1320504E+02  0.2092894E-16  0.1273663E+02 -0.1706735E-07  0.6952741-309
 0.1440000E+01  0.1322588E+02 -0.1576168E-16  0.1271740E+02 -0.1258329E-07  0.6952741-309
 0.1450000E+01  0.1324029E+02  0.6321941E-17  0.1270457E+02 -0.7769980E-08  0.6952741-309
 0.1460000E+01  0.1324839E+02  0.1484770E-16  0.1269802E+02 -0.2994916E-08  0.6952741-309
 0.1470000E+01  0.1325031E+02  0.2712869E-17  0.1269760E+02  0.1378438E-08  0.6952741-309
 0.1480000E+01  0.1324622E+02 -0.2460692E-16  0.1270317E+02  0.5022379E-08  0.6952741-309
 0.1490000E+01  0.1323625E+02  0.1255371E-16  0.1271457E+02  0.7671527E-08  0.6952741-309
 0.1500000E+01  0.1322057E+02 -0.1062731E-16  0.1273165E+02  0.9142130E-08  0.6952741-309
 0.1510000E+01  0.1319933E+02  0.3639036E-16  0.1275424E+02  0.9343006E-08  0.6952741-309
 0.1520000E+01  0.1317271E+02 -0.1983900E-16  0.1278217E+02  0.8277888E-08  0.6952741-309
 0.1530000E+01  0.1314087E+02 -0.2918563E-16  0.1281527E+02  0.6039766E-08  0.6952741-309
 0.1540000E+01  0.1310400E+02 -0.9273687E-17  0.1285337E+02  0.2798446E-08  0.6952741-309
 0.1550000E+01  0.1306227E+02  0.4883137E-16  0.1289628E+02 -0.1217065E-08  0.6952741-309
 0.1560000E+01  0.1301585E+02  0.1623732E-17  0.1294382E+02 -0.5739407E-08  0.6952741-309
 0.1570000E+01  0.1296494E+02  0.5933485E-17  0.1299582E+02 -0.1048499E-07  0.6952741-309
 0.1580000E+01  0.1290971E+02  0.5976077E-16  0.1305209E+02 -0.1517536E-07  0.6952741-309
 0.1590000E+01  0.1285035E+02  0.1302679E-16  0.1311244E+02 -0.1955609E-07  0.6952741-309
 0.1600000E+01  0.1278705E+02 -0.1479255E-16  0.1317670E+02 -0.2341167E-07  0.6952741-309
 0.1610000E+01  0.1271998E+02 -0.1401955E-16  0.1324467E+02 -0.2657543E-07  0.6952741-309
 0.1620000E+01  0.1264934E+02  0.3389539E-16  0.1331617E+02 -0.2893416E-07  0.6952741-309
 0.1630000E+01  0.1257529E+02 -0.3464777E-16  0.1339103E+02 -0.3042754E-07  0.6952741-309
 0.1640000E+01  0.1249803E+02 -0.2941503E-16  0.1346905E+02 -0.3104328E-07  0.6952741-309
 0.1650000E+01  0.1241773E+02  0.3664877E-16  0.1355007E+02 -0.3080910E-07  0.6952741-309
 0.1660000E+01  0.1233458E+02  0.1132396E-16  0.1363391E+02 -0.2978321E-07  0.6952741-309
 0.1670000E+01  0.1224873E+02  0.1027453E-16  0.1372039E+02 -0.2804452E-07  0.6952741-309
 0.1680000E+01  0.1216037E+02  0.2564867E-16  0.1380934E+02 -0.2568409E-07  0.6952741-309
 0.1690000E+01  0.1206966E+02 -0.4350368E-16  0.1390060E+02 -0.2279840E-07  0.6952741-309
 0.1700000E+01  0.1197677E+02 -0.1249419E-16  0.1399400E+02 -0.1948493E-07  0.6952741-309
 0.1710000E+01  0.1188186E+02  0.2799849E-17  0.1408938E+02 -0.1583987E-07  0.6952741-309
 0.1720000E+01  0.1178509E+02  0.5844877E-17  0.1418659E+02 -0.1195759E-07  0.6952741-309
 0.1730000E+01  0.1168660E+02  0.2903337E-17  0.1428547E+02 -0.7931270E-08  0.6952741-309
 0.1740000E+01  0.1158656E+02  0.3996084E-16  0.1438587E+02 -0.3854090E-08  0.6952741-309
 0.1750000E+01  0.1148510E+02 -0.1983206E-16  0.1448765E+02  0.1793425E-09  0.6952741-309
 0.1760000E+01  0.1138236E+02 -0.5039314E-16  0.1459068E+02  0.4071671E-08  0.6952741-309
 0.1770000E+01  0.1127849E+02  0.1273249E-16  0.1469480E+02  0.7721745E-08  0.6952741-309
 0.1780000E+01  0.1117360E+02 -0.4758923E-17  0.1479991E+02  0.1102403E-07  0.6952741-309
 0.1790000E+01  0.1106784E+02  0.4034651E-17  0.1490586E+02  0.1386874E-07  0.6952741-309
 0.1800000E+01  0.1096132E+02  0.5835114E-17  0.1501255E+02  0.1614329E-07  0.6952741-309
 0.1810000E+01  0.1085415E+02 -0.1595547E-16  0.1511984E+02  0.1773548E-07  0.6952741-309
 0.1820000E+01  0.1074646E+02 -0.3625446E-16  0.1522764E+02  0.1853916E-07  0.6952741-309
 0.1830000E+01  0.1063835E+02 -0.1755792E-16  0.1533583E+02  0.1846263E-07  0.6952741-309
 0.1840000E+01  0.1052992E+02  0.8433074E-17  0.1544431E+02  0.1743954E-07  0.6952741-309
 0.1850000E+01  0.1042128E+02  0.1395027E-16  0.1555299E+02  0.1544155E-07  0.6952741-309
 0.1860000E+01  0.1031250E+02 -0.1797014E-17  0.1566176E+02  0.1249116E-07  0.6952741-309
 0.1870000E+01  0.1020370E+02  0.3225740E-16  0.1577055E+02  0.8672400E-08  0.6952741-309
 0.1880000E+01  0.1009494E+02  0.1014309E-16  0.1587927E+02  0.4136937E-08  0.6952741-309
 0.1890000E+01  0.9986318E+01 -0.1317860E-16  0.1598784E+02 -0.8966200E-09  0.6952741-309
 0.1900000E+01  0.9877898E+01  0.2144106E-16  0.1609619E+02 -0.6152063E-08  0.6952741-309
 0.1910000E+01  0.9769755E+01 -0.2259501E-17  0.1620424E+02 -0.1131391E-07  0.6952741-309
 0.1920000E+01  0.9661956E+01 -0.1588879E-16  0.1631193E+02 -0.1605373E-07  0.6952741-309
 0.1930000E+01  0.9554565E+01  0.1936215E-16  0.1641920E+02 -0.2006198E-07  0.6952741-309
 0.1940000E+01  0.9447640E+01  0.2490452E-16  0.1652599E+02 -0.2308135E-07  0.6952741-309
 0.1950000E+01  0.9341236E+01  0.4454714E-17  0.1663225E+02 -0.2493709E-07  0.6952741-309
 0.1960000E+01  0.9235403E+01 -0.2078976E-16  0.1673792E+02 -0.2555955E-07  0.6952741-309
 0.1970000E+01  0.9130190E+01  0.3794015E-16  0.1684296E+02 -0.2499492E-07  0.6952741-309
 0.1980000E+01  0.9025640E+01 -0.1338699E-16  0.1694733E+02 -0.2340184E-07  0.6952741-309
 0.1990000E+01  0.8921792E+01 -0.5613713E-18  0.1705098E+02 -0.2103341E-07  0.6952741-309
 0.2000000E+01  0.8818684E+01 -0.2086819E-16  0.1715389E+02 -0.1820651E-07  0.6952741-309
 0.2010000E+01  0.8716348E+01 -0.4348634E-16  0.1725601E+02 -0.1526235E-07  0.6952741-309
 0.2020000E+01  0.8614815E+01 -0.1383933E-17  0.1735733E+02 -0.1252387E-07  0.6952741-309
 0.2030000E+01  0.8514113E+01 -0.1177138E-16  0.1745781E+02 -0.1025598E-07  0.6952741-309
 0.2040000E+01  0.8414266E+01  0.1449215E-16  0.1755743E+02 -0.8634661E-08  0.6952741-309
 0.2050000E+01  0.8315295E+01 -0.1475685E-16  0.1765617E+02 -0.7729383E-08  0.6952741-309
 0.2060000E+01  0.8217219E+01 -0.4739296E-17  0.1775400E+02 -0.7501300E-08  0.6952741-309
 0.2070000E+01  0.8120055E+01  0.2242318E-16  0.1785093E+02 -0.7817168E-08  0.6952741-309
 0.2080000E+01  0.8023818E+01 -0.1418372E-16  0.1794692E+02 -0.8476331E-08  0.6952741-309
 0.2090000E+01  0.7928520E+01  0.1215580E-17  0.1804197E+02 -0.9246144E-08  0.6952741-309
 0.2100000E+01  0.7834170E+01  0.3781660E-17  0.1813607E+02 -0.9899765E-08  0.6952741-309
 0.2110000E+01  0.7740776E+01  0.1560603E-16  0.1822921E+02 -0.1025022E-07  0.6952741-309
 0.2120000E+01  0.7648345E+01 -0.6897282E-17  0.1832139E+02 -0.1017535E-07  0.6952741-309
 0.2130000E+01  0.7556882E+01 -0.3427472E-17  0.1841260E+02 -0.9630075E-08  0.6952741-309
 0.2140000E+01  0.7466390E+01  0.6126627E-17  0.1850284E+02 -0.8644844E-08  0.6952741-309
 0.2150000E+01  0.7376870E+01 -0.9318204E-17  0.1859210E+02 -0.7311531E-08  0.6952741-309
 0.2160000E+01  0.7288323E+01 -0.2164240E-16  0.1868039E+02 -0.5760325E-08  0.6952741-309
 0.2170000E+01  0.7200748E+01  0.1087338E-16  0.1876771E+02 -0.4132507E-08  0.6952741-309
 0.2180000E+01  0.7114142E+01 -0.8468392E-18  0.1885406E+02 -0.2554522E-08  0.6952741-309
 0.2190000E+01  0.7028504E+01  0.1056984E-16  0.1893945E+02 -0.1118153E-08  0.6952741-309
