-0.7057057E+01  0.1240528E-05  0.9420246E-10
-0.7037037E+01  0.2121581E-05  0.1884806E-09
-0.7017017E+01  0.3591342E-05  0.3732632E-09
-0.6996997E+01  0.6017246E-05  0.7316569E-09
-0.6976977E+01  0.9978899E-05  0.1419527E-08
-0.6956957E+01  0.1637991E-04  0.2725988E-08
-0.6936937E+01  0.2661241E-04  0.5181410E-08
-0.6916917E+01  0.4279577E-04  0.9748009E-08
-0.6896897E+01  0.6811793E-04  0.1815214E-07
-0.6876877E+01  0.1073164E-03  0.3345674E-07
-0.6856857E+01  0.1673456E-03  0.6103563E-07
-0.6836837E+01  0.2582894E-03  0.1102115E-06
-0.6816817E+01  0.3945871E-03  0.1969766E-06
-0.6796797E+01  0.5966546E-03  0.3484546E-06
-0.6776777E+01  0.8929910E-03  0.6101289E-06
-0.6756757E+01  0.1322864E-02  0.1057404E-05
-0.6736737E+01  0.1939666E-02  0.1813862E-05
-0.6716717E+01  0.2815029E-02  0.3079721E-05
-0.6696697E+01  0.4043734E-02  0.5175620E-05
-0.6676677E+01  0.5749449E-02  0.8609093E-05
-0.6656657E+01  0.8091215E-02  0.1417413E-04
-0.6636637E+01  0.1127055E-01  0.2309825E-04
-0.6616617E+01  0.1553891E-01  0.3725683E-04
-0.6596597E+01  0.2120508E-01  0.5948077E-04
-0.6576577E+01  0.2864199E-01  0.9399205E-04
-0.6556557E+01  0.3829220E-01  0.1470109E-03
-0.6536537E+01  0.5067123E-01  0.2275894E-03
-0.6516517E+01  0.6636765E-01  0.3487373E-03
-0.6496496E+01  0.8603900E-01  0.5289184E-03
-0.6476476E+01  0.1104023E+00  0.7940042E-03
-0.6456456E+01  0.1402184E+00  0.1179780E-02
-0.6436436E+01  0.1762688E+00  0.1735093E-02
-0.6416416E+01  0.2193260E+00  0.2525741E-02
-0.6396396E+01  0.2701149E+00  0.3639139E-02
-0.6376376E+01  0.3292691E+00  0.5189821E-02
-0.6356356E+01  0.3972806E+00  0.7325715E-02
-0.6336336E+01  0.4744469E+00  0.1023509E-01
-0.6316316E+01  0.5608177E+00  0.1415393E-01
-0.6296296E+01  0.6561450E+00  0.1937343E-01
-0.6276276E+01  0.7598394E+00  0.2624701E-01
-0.6256256E+01  0.8709389E+00  0.3519631E-01
-0.6236236E+01  0.9880923E+00  0.4671521E-01
-0.6216216E+01  0.1109561E+01  0.6137103E-01
-0.6196196E+01  0.1233244E+01  0.7980174E-01
-0.6176176E+01  0.1356721E+01  0.1027082E+00
-0.6156156E+01  0.1477325E+01  0.1308405E+00
-0.6136136E+01  0.1592229E+01  0.1649768E+00
-0.6116116E+01  0.1698552E+01  0.2058958E+00
-0.6096096E+01  0.1793478E+01  0.2543409E+00
-0.6076076E+01  0.1874378E+01  0.3109773E+00
-0.6056056E+01  0.1938930E+01  0.3763441E+00
-0.6036036E+01  0.1985232E+01  0.4508015E+00
-0.6016016E+01  0.2011889E+01  0.5344778E+00
-0.5995996E+01  0.2018092E+01  0.6272170E+00
-0.5975976E+01  0.2003649E+01  0.7285341E+00
-0.5955956E+01  0.1969003E+01  0.8375792E+00
-0.5935936E+01  0.1915203E+01  0.9531161E+00
-0.5915916E+01  0.1843858E+01  0.1073519E+01
-0.5895896E+01  0.1757049E+01  0.1196788E+01
-0.5875876E+01  0.1657235E+01  0.1320593E+01
-0.5855856E+01  0.1547136E+01  0.1442330E+01
-0.5835836E+01  0.1429607E+01  0.1559208E+01
-0.5815816E+01  0.1307521E+01  0.1668352E+01
-0.5795796E+01  0.1183654E+01  0.1766912E+01
-0.5775776E+01  0.1060583E+01  0.1852193E+01
-0.5755756E+01  0.9406073E+00  0.1921770E+01
-0.5735736E+01  0.8256882E+00  0.1973606E+01
-0.5715716E+01  0.7174105E+00  0.2006150E+01
-0.5695696E+01  0.6169690E+00  0.2018414E+01
-0.5675676E+01  0.5251735E+00  0.2010024E+01
-0.5655656E+01  0.4424724E+00  0.1981235E+01
-0.5635636E+01  0.3689891E+00  0.1932923E+01
