 0.3554286E+00  0.1743167E-03  0.1743167E-03  0.0000000E+00
 0.4759098E+00  0.3199164E-03  0.3199164E-03  0.0000000E+00
 0.5963910E+00  0.2098629E-02  0.2098629E-02  0.0000000E+00
 0.7168722E+00  0.5993968E-02  0.5993968E-02  0.0000000E+00
 0.8373534E+00  0.1793028E-01  0.1793028E-01  0.0000000E+00
 0.9578346E+00  0.4150074E-01  0.4150074E-01  0.0000000E+00
 0.1078316E+01  0.8352166E-01  0.8352166E-01  0.0000000E+00
 0.1198797E+01  0.1395297E+00  0.1395297E+00  0.0000000E+00
 0.1319278E+01  0.1973716E+00  0.1973716E+00  0.0000000E+00
 0.1439759E+01  0.2343455E+00  0.2343455E+00  0.0000000E+00
 0.1560241E+01  0.2343455E+00  0.2343455E+00  0.0000000E+00
 0.1680722E+01  0.1973716E+00  0.1973716E+00  0.0000000E+00
 0.1801203E+01  0.1395297E+00  0.1395297E+00  0.0000000E+00
 0.1921684E+01  0.8352166E-01  0.8352166E-01  0.0000000E+00
 0.2042165E+01  0.4150074E-01  0.4150074E-01  0.0000000E+00
 0.2162647E+01  0.1793028E-01  0.1793028E-01  0.0000000E+00
 0.2283128E+01  0.5993968E-02  0.5993968E-02  0.0000000E+00
 0.2403609E+01  0.2098629E-02  0.2098629E-02  0.0000000E+00
 0.2524090E+01  0.3199164E-03  0.3199164E-03  0.0000000E+00
 0.2644571E+01  0.1743167E-03  0.1743167E-03  0.0000000E+00
