 0.9900000E-01  0.8847823E+00 -0.3426271E+00
 0.1000000E+00  0.8830636E+00 -0.3452628E+00
 0.1010000E+00  0.8813412E+00 -0.3478847E+00
 0.1020000E+00  0.8796151E+00 -0.3504929E+00
 0.1030000E+00  0.8778856E+00 -0.3530876E+00
 0.1040000E+00  0.8761528E+00 -0.3556689E+00
 0.1050000E+00  0.8744168E+00 -0.3582367E+00
 0.1060000E+00  0.8726779E+00 -0.3607913E+00
 0.1070000E+00  0.8709361E+00 -0.3633328E+00
 0.1080000E+00  0.8691916E+00 -0.3658612E+00
 0.1090000E+00  0.8674447E+00 -0.3683768E+00
 0.1100000E+00  0.8656953E+00 -0.3708795E+00
 0.1110000E+00  0.8639437E+00 -0.3733697E+00
 0.1120000E+00  0.8621901E+00 -0.3758473E+00
 0.1130000E+00  0.8604344E+00 -0.3783126E+00
 0.1140000E+00  0.8586770E+00 -0.3807658E+00
 0.1150000E+00  0.8569179E+00 -0.3832069E+00
 0.1160000E+00  0.8551572E+00 -0.3856361E+00
 0.1170000E+00  0.8533950E+00 -0.3880536E+00
 0.1180000E+00  0.8516315E+00 -0.3904596E+00
 0.1190000E+00  0.8498667E+00 -0.3928542E+00
 0.1200000E+00  0.8481008E+00 -0.3952376E+00
 0.1210000E+00  0.8463338E+00 -0.3976101E+00
 0.1220000E+00  0.8445659E+00 -0.3999717E+00
 0.1230000E+00  0.8427970E+00 -0.4023226E+00
 0.1240000E+00  0.8410273E+00 -0.4046631E+00
 0.1250000E+00  0.8392567E+00 -0.4069933E+00
 0.1260000E+00  0.8374854E+00 -0.4093135E+00
 0.1270000E+00  0.8357134E+00 -0.4116237E+00
 0.1280000E+00  0.8339407E+00 -0.4139242E+00
 0.1290000E+00  0.8321673E+00 -0.4162152E+00
 0.1300000E+00  0.8303933E+00 -0.4184969E+00
 0.1310000E+00  0.8286186E+00 -0.4207694E+00
 0.1320000E+00  0.8268432E+00 -0.4230329E+00
 0.1330000E+00  0.8250671E+00 -0.4252875E+00
 0.1340000E+00  0.8232903E+00 -0.4275336E+00
 0.1350000E+00  0.8215128E+00 -0.4297711E+00
 0.1360000E+00  0.8197345E+00 -0.4320004E+00
 0.1370000E+00  0.8179554E+00 -0.4342215E+00
 0.1380000E+00  0.8161753E+00 -0.4364345E+00
 0.1390000E+00  0.8143943E+00 -0.4386397E+00
 0.1400000E+00  0.8126123E+00 -0.4408372E+00
 0.1410000E+00  0.8108293E+00 -0.4430270E+00
 0.1420000E+00  0.8090450E+00 -0.4452094E+00
 0.1430000E+00  0.8072595E+00 -0.4473844E+00
 0.1440000E+00  0.8054726E+00 -0.4495521E+00
 0.1450000E+00  0.8036843E+00 -0.4517126E+00
 0.1460000E+00  0.8018944E+00 -0.4538660E+00
 0.1470000E+00  0.8001029E+00 -0.4560125E+00
 0.1480000E+00  0.7983097E+00 -0.4581519E+00
 0.1490000E+00  0.7965146E+00 -0.4602845E+00
 0.1500000E+00  0.7947175E+00 -0.4624102E+00
 0.1510000E+00  0.7929184E+00 -0.4645292E+00
 0.1520000E+00  0.7911172E+00 -0.4666413E+00
 0.1530000E+00  0.7893137E+00 -0.4687467E+00
 0.1540000E+00  0.7875078E+00 -0.4708453E+00
 0.1550000E+00  0.7856994E+00 -0.4729372E+00
 0.1560000E+00  0.7838885E+00 -0.4750224E+00
 0.1570000E+00  0.7820749E+00 -0.4771007E+00
 0.1580000E+00  0.7802586E+00 -0.4791723E+00
 0.1590000E+00  0.7784395E+00 -0.4812370E+00
 0.1600000E+00  0.7766174E+00 -0.4832948E+00
 0.1610000E+00  0.7747924E+00 -0.4853457E+00
 0.1620000E+00  0.7729643E+00 -0.4873896E+00
 0.1630000E+00  0.7711331E+00 -0.4894264E+00
 0.1640000E+00  0.7692987E+00 -0.4914562E+00
 0.1650000E+00  0.7674611E+00 -0.4934787E+00
 0.1660000E+00  0.7656203E+00 -0.4954939E+00
 0.1670000E+00  0.7637762E+00 -0.4975017E+00
 0.1680000E+00  0.7619289E+00 -0.4995020E+00
 0.1690000E+00  0.7600782E+00 -0.5014948E+00
 0.1700000E+00  0.7582242E+00 -0.5034799E+00
 0.1710000E+00  0.7563669E+00 -0.5054573E+00
 0.1720000E+00  0.7545064E+00 -0.5074268E+00
 0.1730000E+00  0.7526426E+00 -0.5093883E+00
 0.1740000E+00  0.7507756E+00 -0.5113417E+00
 0.1750000E+00  0.7489054E+00 -0.5132870E+00
 0.1760000E+00  0.7470321E+00 -0.5152239E+00
 0.1770000E+00  0.7451558E+00 -0.5171525E+00
 0.1780000E+00  0.7432765E+00 -0.5190727E+00
 0.1790000E+00  0.7413944E+00 -0.5209842E+00
 0.1800000E+00  0.7395094E+00 -0.5228871E+00
 0.1810000E+00  0.7376218E+00 -0.5247812E+00
 0.1820000E+00  0.7357317E+00 -0.5266666E+00
 0.1830000E+00  0.7338391E+00 -0.5285430E+00
 0.1840000E+00  0.7319442E+00 -0.5304105E+00
 0.1850000E+00  0.7300471E+00 -0.5322689E+00
 0.1860000E+00  0.7281480E+00 -0.5341183E+00
 0.1870000E+00  0.7262470E+00 -0.5359585E+00
 0.1880000E+00  0.7243443E+00 -0.5377896E+00
 0.1890000E+00  0.7224401E+00 -0.5396115E+00
 0.1900000E+00  0.7205344E+00 -0.5414242E+00
 0.1910000E+00  0.7186276E+00 -0.5432276E+00
 0.1920000E+00  0.7167196E+00 -0.5450219E+00
 0.1930000E+00  0.7148109E+00 -0.5468070E+00
 0.1940000E+00  0.7129014E+00 -0.5485829E+00
 0.1950000E+00  0.7109915E+00 -0.5503496E+00
 0.1960000E+00  0.7090812E+00 -0.5521073E+00
 0.1970000E+00  0.7071708E+00 -0.5538559E+00
 0.1980000E+00  0.7052604E+00 -0.5555956E+00
 0.1990000E+00  0.7033503E+00 -0.5573263E+00
 0.2000000E+00  0.7014405E+00 -0.5590483E+00
 0.2010000E+00  0.6995313E+00 -0.5607615E+00
 0.2020000E+00  0.6976229E+00 -0.5624661E+00
 0.2030000E+00  0.6957154E+00 -0.5641623E+00
 0.2040000E+00  0.6938090E+00 -0.5658501E+00
 0.2050000E+00  0.6919038E+00 -0.5675297E+00
 0.2060000E+00  0.6900000E+00 -0.5692013E+00
 0.2070000E+00  0.6880978E+00 -0.5708649E+00
 0.2080000E+00  0.6861972E+00 -0.5725208E+00
 0.2090000E+00  0.6842984E+00 -0.5741692E+00
 0.2100000E+00  0.6824015E+00 -0.5758102E+00
 0.2110000E+00  0.6805066E+00 -0.5774441E+00
 0.2120000E+00  0.6786139E+00 -0.5790709E+00
 0.2130000E+00  0.6767234E+00 -0.5806910E+00
 0.2140000E+00  0.6748352E+00 -0.5823046E+00
 0.2150000E+00  0.6729494E+00 -0.5839118E+00
 0.2160000E+00  0.6710660E+00 -0.5855129E+00
 0.2170000E+00  0.6691851E+00 -0.5871080E+00
 0.2180000E+00  0.6673067E+00 -0.5886976E+00
 0.2190000E+00  0.6654308E+00 -0.5902816E+00
 0.2200000E+00  0.6635575E+00 -0.5918605E+00
 0.2210000E+00  0.6616867E+00 -0.5934344E+00
 0.2220000E+00  0.6598185E+00 -0.5950036E+00
 0.2230000E+00  0.6579528E+00 -0.5965682E+00
 0.2240000E+00  0.6560895E+00 -0.5981286E+00
 0.2250000E+00  0.6542286E+00 -0.5996849E+00
 0.2260000E+00  0.6523702E+00 -0.6012374E+00
 0.2270000E+00  0.6505140E+00 -0.6027862E+00
 0.2280000E+00  0.6486600E+00 -0.6043317E+00
 0.2290000E+00  0.6468081E+00 -0.6058740E+00
 0.2300000E+00  0.6449582E+00 -0.6074133E+00
 0.2310000E+00  0.6431101E+00 -0.6089499E+00
 0.2320000E+00  0.6412639E+00 -0.6104839E+00
 0.2330000E+00  0.6394192E+00 -0.6120155E+00
 0.2340000E+00  0.6375760E+00 -0.6135449E+00
 0.2350000E+00  0.6357341E+00 -0.6150722E+00
 0.2360000E+00  0.6338933E+00 -0.6165976E+00
 0.2370000E+00  0.6320535E+00 -0.6181214E+00
 0.2380000E+00  0.6302145E+00 -0.6196435E+00
 0.2390000E+00  0.6283760E+00 -0.6211641E+00
 0.2400000E+00  0.6265380E+00 -0.6226835E+00
 0.2410000E+00  0.6247002E+00 -0.6242015E+00
 0.2420000E+00  0.6228624E+00 -0.6257185E+00
 0.2430000E+00  0.6210243E+00 -0.6272344E+00
 0.2440000E+00  0.6191859E+00 -0.6287493E+00
 0.2450000E+00  0.6173468E+00 -0.6302632E+00
 0.2460000E+00  0.6155068E+00 -0.6317763E+00
 0.2470000E+00  0.6136658E+00 -0.6332886E+00
 0.2480000E+00  0.6118235E+00 -0.6348000E+00
 0.2490000E+00  0.6099797E+00 -0.6363107E+00
 0.2500000E+00  0.6081341E+00 -0.6378205E+00
 0.2510000E+00  0.6062866E+00 -0.6393296E+00
 0.2520000E+00  0.6044370E+00 -0.6408377E+00
 0.2530000E+00  0.6025849E+00 -0.6423450E+00
 0.2540000E+00  0.6007303E+00 -0.6438514E+00
 0.2550000E+00  0.5988729E+00 -0.6453568E+00
 0.2560000E+00  0.5970126E+00 -0.6468611E+00
 0.2570000E+00  0.5951490E+00 -0.6483643E+00
 0.2580000E+00  0.5932821E+00 -0.6498662E+00
 0.2590000E+00  0.5914117E+00 -0.6513668E+00
 0.2600000E+00  0.5895375E+00 -0.6528659E+00
 0.2610000E+00  0.5876595E+00 -0.6543635E+00
 0.2620000E+00  0.5857774E+00 -0.6558594E+00
 0.2630000E+00  0.5838911E+00 -0.6573534E+00
 0.2640000E+00  0.5820006E+00 -0.6588454E+00
 0.2650000E+00  0.5801055E+00 -0.6603353E+00
 0.2660000E+00  0.5782059E+00 -0.6618228E+00
 0.2670000E+00  0.5763015E+00 -0.6633079E+00
 0.2680000E+00  0.5743924E+00 -0.6647904E+00
 0.2690000E+00  0.5724784E+00 -0.6662700E+00
 0.2700000E+00  0.5705595E+00 -0.6677466E+00
 0.2710000E+00  0.5686355E+00 -0.6692201E+00
 0.2720000E+00  0.5667064E+00 -0.6706901E+00
 0.2730000E+00  0.5647722E+00 -0.6721566E+00
 0.2740000E+00  0.5628329E+00 -0.6736194E+00
 0.2750000E+00  0.5608883E+00 -0.6750782E+00
 0.2760000E+00  0.5589386E+00 -0.6765328E+00
 0.2770000E+00  0.5569836E+00 -0.6779831E+00
 0.2780000E+00  0.5550235E+00 -0.6794289E+00
 0.2790000E+00  0.5530582E+00 -0.6808700E+00
 0.2800000E+00  0.5510878E+00 -0.6823062E+00
 0.2810000E+00  0.5491122E+00 -0.6837373E+00
 0.2820000E+00  0.5471317E+00 -0.6851631E+00
 0.2830000E+00  0.5451462E+00 -0.6865834E+00
 0.2840000E+00  0.5431558E+00 -0.6879982E+00
 0.2850000E+00  0.5411606E+00 -0.6894072E+00
 0.2860000E+00  0.5391607E+00 -0.6908102E+00
 0.2870000E+00  0.5371562E+00 -0.6922071E+00
 0.2880000E+00  0.5351471E+00 -0.6935977E+00
 0.2890000E+00  0.5331338E+00 -0.6949820E+00
 0.2900000E+00  0.5311161E+00 -0.6963597E+00
 0.2910000E+00  0.5290944E+00 -0.6977307E+00
 0.2920000E+00  0.5270687E+00 -0.6990950E+00
 0.2930000E+00  0.5250392E+00 -0.7004524E+00
 0.2940000E+00  0.5230060E+00 -0.7018028E+00
 0.2950000E+00  0.5209693E+00 -0.7031461E+00
 0.2960000E+00  0.5189293E+00 -0.7044822E+00
 0.2970000E+00  0.5168861E+00 -0.7058111E+00
 0.2980000E+00  0.5148400E+00 -0.7071327E+00
 0.2990000E+00  0.5127910E+00 -0.7084469E+00
 0.3000000E+00  0.5107394E+00 -0.7097537E+00
 0.3010000E+00  0.5086853E+00 -0.7110531E+00
 0.3020000E+00  0.5066290E+00 -0.7123450E+00
 0.3030000E+00  0.5045706E+00 -0.7136294E+00
 0.3040000E+00  0.5025103E+00 -0.7149064E+00
 0.3050000E+00  0.5004482E+00 -0.7161759E+00
 0.3060000E+00  0.4983847E+00 -0.7174379E+00
 0.3070000E+00  0.4963198E+00 -0.7186925E+00
 0.3080000E+00  0.4942537E+00 -0.7199398E+00
 0.3090000E+00  0.4921866E+00 -0.7211797E+00
 0.3100000E+00  0.4901188E+00 -0.7224123E+00
 0.3110000E+00  0.4880502E+00 -0.7236377E+00
 0.3120000E+00  0.4859813E+00 -0.7248560E+00
 0.3130000E+00  0.4839119E+00 -0.7260672E+00
 0.3140000E+00  0.4818425E+00 -0.7272715E+00
 0.3150000E+00  0.4797730E+00 -0.7284689E+00
 0.3160000E+00  0.4777037E+00 -0.7296595E+00
 0.3170000E+00  0.4756347E+00 -0.7308436E+00
 0.3180000E+00  0.4735661E+00 -0.7320211E+00
 0.3190000E+00  0.4714980E+00 -0.7331922E+00
 0.3200000E+00  0.4694307E+00 -0.7343572E+00
 0.3210000E+00  0.4673641E+00 -0.7355160E+00
 0.3220000E+00  0.4652984E+00 -0.7366689E+00
 0.3230000E+00  0.4632336E+00 -0.7378160E+00
 0.3240000E+00  0.4611700E+00 -0.7389576E+00
 0.3250000E+00  0.4591075E+00 -0.7400936E+00
 0.3260000E+00  0.4570462E+00 -0.7412244E+00
 0.3270000E+00  0.4549863E+00 -0.7423500E+00
 0.3280000E+00  0.4529277E+00 -0.7434707E+00
 0.3290000E+00  0.4508704E+00 -0.7445867E+00
 0.3300000E+00  0.4488146E+00 -0.7456980E+00
 0.3310000E+00  0.4467602E+00 -0.7468050E+00
 0.3320000E+00  0.4447073E+00 -0.7479077E+00
 0.3330000E+00  0.4426559E+00 -0.7490064E+00
 0.3340000E+00  0.4406059E+00 -0.7501013E+00
 0.3350000E+00  0.4385574E+00 -0.7511924E+00
 0.3360000E+00  0.4365104E+00 -0.7522801E+00
 0.3370000E+00  0.4344647E+00 -0.7533644E+00
 0.3380000E+00  0.4324205E+00 -0.7544456E+00
 0.3390000E+00  0.4303775E+00 -0.7555238E+00
 0.3400000E+00  0.4283359E+00 -0.7565993E+00
 0.3410000E+00  0.4262954E+00 -0.7576721E+00
 0.3420000E+00  0.4242561E+00 -0.7587424E+00
 0.3430000E+00  0.4222179E+00 -0.7598104E+00
 0.3440000E+00  0.4201806E+00 -0.7608763E+00
 0.3450000E+00  0.4181442E+00 -0.7619402E+00
 0.3460000E+00  0.4161086E+00 -0.7630022E+00
 0.3470000E+00  0.4140737E+00 -0.7640625E+00
 0.3480000E+00  0.4120393E+00 -0.7651212E+00
 0.3490000E+00  0.4100054E+00 -0.7661785E+00
 0.3500000E+00  0.4079718E+00 -0.7672344E+00
 0.3510000E+00  0.4059384E+00 -0.7682891E+00
 0.3520000E+00  0.4039050E+00 -0.7693428E+00
 0.3530000E+00  0.4018716E+00 -0.7703954E+00
 0.3540000E+00  0.3998379E+00 -0.7714472E+00
 0.3550000E+00  0.3978038E+00 -0.7724981E+00
 0.3560000E+00  0.3957692E+00 -0.7735483E+00
 0.3570000E+00  0.3937340E+00 -0.7745978E+00
 0.3580000E+00  0.3916979E+00 -0.7756467E+00
 0.3590000E+00  0.3896608E+00 -0.7766951E+00
 0.3600000E+00  0.3876226E+00 -0.7777431E+00
 0.3610000E+00  0.3855830E+00 -0.7787905E+00
 0.3620000E+00  0.3835420E+00 -0.7798376E+00
 0.3630000E+00  0.3814993E+00 -0.7808844E+00
 0.3640000E+00  0.3794548E+00 -0.7819307E+00
 0.3650000E+00  0.3774083E+00 -0.7829767E+00
 0.3660000E+00  0.3753597E+00 -0.7840224E+00
 0.3670000E+00  0.3733088E+00 -0.7850678E+00
 0.3680000E+00  0.3712555E+00 -0.7861129E+00
 0.3690000E+00  0.3691995E+00 -0.7871575E+00
 0.3700000E+00  0.3671408E+00 -0.7882018E+00
 0.3710000E+00  0.3650791E+00 -0.7892458E+00
 0.3720000E+00  0.3630144E+00 -0.7902892E+00
 0.3730000E+00  0.3609464E+00 -0.7913322E+00
 0.3740000E+00  0.3588750E+00 -0.7923747E+00
 0.3750000E+00  0.3568001E+00 -0.7934166E+00
 0.3760000E+00  0.3547216E+00 -0.7944579E+00
 0.3770000E+00  0.3526392E+00 -0.7954985E+00
 0.3780000E+00  0.3505529E+00 -0.7965383E+00
 0.3790000E+00  0.3484625E+00 -0.7975773E+00
 0.3800000E+00  0.3463679E+00 -0.7986153E+00
 0.3810000E+00  0.3442690E+00 -0.7996524E+00
 0.3820000E+00  0.3421656E+00 -0.8006884E+00
 0.3830000E+00  0.3400577E+00 -0.8017232E+00
 0.3840000E+00  0.3379452E+00 -0.8027567E+00
 0.3850000E+00  0.3358279E+00 -0.8037889E+00
 0.3860000E+00  0.3337057E+00 -0.8048196E+00
 0.3870000E+00  0.3315786E+00 -0.8058488E+00
 0.3880000E+00  0.3294464E+00 -0.8068762E+00
 0.3890000E+00  0.3273091E+00 -0.8079019E+00
 0.3900000E+00  0.3251666E+00 -0.8089257E+00
 0.3910000E+00  0.3230188E+00 -0.8099475E+00
 0.3920000E+00  0.3208656E+00 -0.8109671E+00
 0.3930000E+00  0.3187071E+00 -0.8119846E+00
 0.3940000E+00  0.3165431E+00 -0.8129997E+00
 0.3950000E+00  0.3143735E+00 -0.8140123E+00
 0.3960000E+00  0.3121984E+00 -0.8150223E+00
 0.3970000E+00  0.3100176E+00 -0.8160296E+00
 0.3980000E+00  0.3078312E+00 -0.8170342E+00
 0.3990000E+00  0.3056391E+00 -0.8180357E+00
 0.4000000E+00  0.3034413E+00 -0.8190343E+00
 0.4010000E+00  0.3012377E+00 -0.8200296E+00
 0.4020000E+00  0.2990283E+00 -0.8210217E+00
 0.4030000E+00  0.2968132E+00 -0.8220104E+00
 0.4040000E+00  0.2945922E+00 -0.8229956E+00
 0.4050000E+00  0.2923654E+00 -0.8239771E+00
 0.4060000E+00  0.2901328E+00 -0.8249549E+00
 0.4070000E+00  0.2878944E+00 -0.8259289E+00
 0.4080000E+00  0.2856502E+00 -0.8268988E+00
 0.4090000E+00  0.2834001E+00 -0.8278648E+00
 0.4100000E+00  0.2811442E+00 -0.8288265E+00
 0.4110000E+00  0.2788825E+00 -0.8297840E+00
 0.4120000E+00  0.2766151E+00 -0.8307371E+00
 0.4130000E+00  0.2743418E+00 -0.8316857E+00
 0.4140000E+00  0.2720629E+00 -0.8326297E+00
 0.4150000E+00  0.2697781E+00 -0.8335691E+00
 0.4160000E+00  0.2674877E+00 -0.8345037E+00
 0.4170000E+00  0.2651917E+00 -0.8354334E+00
 0.4180000E+00  0.2628899E+00 -0.8363582E+00
 0.4190000E+00  0.2605826E+00 -0.8372779E+00
 0.4200000E+00  0.2582697E+00 -0.8381925E+00
 0.4210000E+00  0.2559512E+00 -0.8391019E+00
 0.4220000E+00  0.2536273E+00 -0.8400060E+00
 0.4230000E+00  0.2512978E+00 -0.8409047E+00
 0.4240000E+00  0.2489630E+00 -0.8417980E+00
 0.4250000E+00  0.2466227E+00 -0.8426858E+00
 0.4260000E+00  0.2442772E+00 -0.8435680E+00
 0.4270000E+00  0.2419263E+00 -0.8444445E+00
 0.4280000E+00  0.2395702E+00 -0.8453153E+00
 0.4290000E+00  0.2372088E+00 -0.8461803E+00
 0.4300000E+00  0.2348423E+00 -0.8470395E+00
 0.4310000E+00  0.2324707E+00 -0.8478927E+00
 0.4320000E+00  0.2300941E+00 -0.8487400E+00
 0.4330000E+00  0.2277124E+00 -0.8495812E+00
 0.4340000E+00  0.2253258E+00 -0.8504164E+00
 0.4350000E+00  0.2229342E+00 -0.8512454E+00
 0.4360000E+00  0.2205378E+00 -0.8520682E+00
 0.4370000E+00  0.2181366E+00 -0.8528848E+00
 0.4380000E+00  0.2157306E+00 -0.8536951E+00
 0.4390000E+00  0.2133199E+00 -0.8544991E+00
 0.4400000E+00  0.2109046E+00 -0.8552967E+00
 0.4410000E+00  0.2084847E+00 -0.8560879E+00
 0.4420000E+00  0.2060602E+00 -0.8568727E+00
 0.4430000E+00  0.2036312E+00 -0.8576510E+00
 0.4440000E+00  0.2011978E+00 -0.8584228E+00
 0.4450000E+00  0.1987600E+00 -0.8591880E+00
 0.4460000E+00  0.1963178E+00 -0.8599467E+00
 0.4470000E+00  0.1938714E+00 -0.8606988E+00
 0.4480000E+00  0.1914207E+00 -0.8614442E+00
 0.4490000E+00  0.1889658E+00 -0.8621830E+00
 0.4500000E+00  0.1865068E+00 -0.8629150E+00
 0.4510000E+00  0.1840437E+00 -0.8636404E+00
 0.4520000E+00  0.1815766E+00 -0.8643591E+00
 0.4530000E+00  0.1791055E+00 -0.8650710E+00
 0.4540000E+00  0.1766305E+00 -0.8657762E+00
 0.4550000E+00  0.1741515E+00 -0.8664746E+00
 0.4560000E+00  0.1716688E+00 -0.8671663E+00
 0.4570000E+00  0.1691822E+00 -0.8678511E+00
 0.4580000E+00  0.1666919E+00 -0.8685291E+00
 0.4590000E+00  0.1641979E+00 -0.8692003E+00
 0.4600000E+00  0.1617002E+00 -0.8698647E+00
 0.4610000E+00  0.1591990E+00 -0.8705223E+00
 0.4620000E+00  0.1566941E+00 -0.8711730E+00
 0.4630000E+00  0.1541857E+00 -0.8718169E+00
 0.4640000E+00  0.1516739E+00 -0.8724540E+00
 0.4650000E+00  0.1491586E+00 -0.8730842E+00
 0.4660000E+00  0.1466399E+00 -0.8737076E+00
 0.4670000E+00  0.1441178E+00 -0.8743242E+00
 0.4680000E+00  0.1415924E+00 -0.8749339E+00
 0.4690000E+00  0.1390637E+00 -0.8755368E+00
 0.4700000E+00  0.1365318E+00 -0.8761329E+00
 0.4710000E+00  0.1339966E+00 -0.8767222E+00
 0.4720000E+00  0.1314582E+00 -0.8773047E+00
 0.4730000E+00  0.1289167E+00 -0.8778804E+00
 0.4740000E+00  0.1263720E+00 -0.8784493E+00
 0.4750000E+00  0.1238242E+00 -0.8790114E+00
 0.4760000E+00  0.1212733E+00 -0.8795668E+00
 0.4770000E+00  0.1187193E+00 -0.8801155E+00
 0.4780000E+00  0.1161623E+00 -0.8806574E+00
 0.4790000E+00  0.1136023E+00 -0.8811926E+00
 0.4800000E+00  0.1110393E+00 -0.8817210E+00
 0.4810000E+00  0.1084733E+00 -0.8822428E+00
 0.4820000E+00  0.1059043E+00 -0.8827580E+00
