 0.2000000E-02 -0.1999994E+01  0.1999994E+01
 0.4000000E-02 -0.1999974E+01  0.1999974E+01
 0.6000000E-02 -0.1999951E+01  0.1999951E+01
 0.8000000E-02 -0.1999925E+01  0.1999925E+01
 0.1000000E-01 -0.1999896E+01  0.1999896E+01
 0.1200000E-01 -0.1999864E+01  0.1999864E+01
 0.1400000E-01 -0.1999829E+01  0.1999829E+01
 0.1600000E-01 -0.1999790E+01  0.1999790E+01
 0.1800000E-01 -0.1999749E+01  0.1999749E+01
 0.2000000E-01 -0.1999705E+01  0.1999705E+01
 0.2200000E-01 -0.1999657E+01  0.1999657E+01
 0.2400000E-01 -0.1999607E+01  0.1999607E+01
 0.2600000E-01 -0.1999553E+01  0.1999553E+01
 0.2800000E-01 -0.1999497E+01  0.1999497E+01
 0.3000000E-01 -0.1999437E+01  0.1999437E+01
 0.3200000E-01 -0.1999375E+01  0.1999375E+01
 0.3400000E-01 -0.1999309E+01  0.1999309E+01
 0.3600000E-01 -0.1999240E+01  0.1999240E+01
 0.3800000E-01 -0.1999168E+01  0.1999168E+01
 0.4000000E-01 -0.1999093E+01  0.1999093E+01
 0.4200000E-01 -0.1999015E+01  0.1999015E+01
 0.4400000E-01 -0.1998934E+01  0.1998934E+01
 0.4600000E-01 -0.1998850E+01  0.1998850E+01
 0.4800000E-01 -0.1998763E+01  0.1998763E+01
 0.5000000E-01 -0.1998673E+01  0.1998673E+01
 0.5200000E-01 -0.1998580E+01  0.1998580E+01
 0.5400000E-01 -0.1998483E+01  0.1998483E+01
 0.5600000E-01 -0.1998384E+01  0.1998384E+01
 0.5800000E-01 -0.1998281E+01  0.1998281E+01
 0.6000000E-01 -0.1998176E+01  0.1998176E+01
 0.6200000E-01 -0.1998067E+01  0.1998067E+01
 0.6400000E-01 -0.1997955E+01  0.1997955E+01
 0.6600000E-01 -0.1997841E+01  0.1997841E+01
 0.6800000E-01 -0.1997723E+01  0.1997723E+01
 0.7000000E-01 -0.1997602E+01  0.1997602E+01
 0.7200000E-01 -0.1997478E+01  0.1997478E+01
 0.7400000E-01 -0.1997351E+01  0.1997351E+01
 0.7600000E-01 -0.1997221E+01  0.1997221E+01
 0.7800000E-01 -0.1997087E+01  0.1997087E+01
 0.8000000E-01 -0.1996951E+01  0.1996951E+01
 0.8200000E-01 -0.1996812E+01  0.1996812E+01
 0.8400000E-01 -0.1996669E+01  0.1996669E+01
 0.8600000E-01 -0.1996524E+01  0.1996524E+01
 0.8800000E-01 -0.1996375E+01  0.1996375E+01
 0.9000000E-01 -0.1996223E+01  0.1996223E+01
