 0.5000000E-01  0.0000000E+00  0.0000000E+00
 0.1000000E+00  0.0000000E+00  0.0000000E+00
 0.1500000E+00  0.0000000E+00  0.0000000E+00
 0.2000000E+00  0.0000000E+00  0.0000000E+00
 0.2500000E+00  0.0000000E+00  0.0000000E+00
 0.3000000E+00  0.0000000E+00  0.0000000E+00
 0.3500000E+00  0.0000000E+00  0.0000000E+00
 0.4000000E+00  0.0000000E+00  0.0000000E+00
 0.4500000E+00  0.0000000E+00  0.0000000E+00
 0.5000000E+00  0.0000000E+00  0.0000000E+00
 0.5500000E+00  0.0000000E+00  0.0000000E+00
 0.6000000E+00  0.0000000E+00  0.0000000E+00
 0.6500000E+00  0.0000000E+00  0.0000000E+00
 0.7000000E+00  0.0000000E+00  0.0000000E+00
 0.7500000E+00  0.0000000E+00  0.0000000E+00
 0.8000000E+00  0.0000000E+00  0.0000000E+00
 0.8500000E+00  0.0000000E+00  0.0000000E+00
 0.9000000E+00  0.1105807E-03  0.1376575E-03
 0.9500000E+00  0.4601376E-03  0.5898139E-03
 0.1000000E+01  0.1137790E-02  0.1448777E-02
 0.1050000E+01  0.2446972E-02  0.3076176E-02
 0.1100000E+01  0.5377007E-02  0.6701660E-02
 0.1150000E+01  0.8340948E-02  0.1048981E-01
 0.1200000E+01  0.1270229E-01  0.1599816E-01
 0.1250000E+01  0.2035741E-01  0.2561882E-01
 0.1300000E+01  0.2725621E-01  0.3432794E-01
 0.1350000E+01  0.3614409E-01  0.4535387E-01
 0.1400000E+01  0.4593400E-01  0.5753932E-01
 0.1450000E+01  0.5724067E-01  0.7165316E-01
 0.1500000E+01  0.7121560E-01  0.8907076E-01
 0.1550000E+01  0.8651181E-01  0.1082541E+00
 0.1600000E+01  0.1026464E+00  0.1284943E+00
 0.1650000E+01  0.1173400E+00  0.1472155E+00
 0.1700000E+01  0.1329232E+00  0.1668068E+00
 0.1750000E+01  0.1493983E+00  0.1877897E+00
 0.1800000E+01  0.1650433E+00  0.2077766E+00
 0.1850000E+01  0.1783274E+00  0.2250599E+00
 0.1900000E+01  0.1899203E+00  0.2403415E+00
 0.1950000E+01  0.2025278E+00  0.2568232E+00
 0.2000000E+01  0.2140366E+00  0.2719741E+00
 0.2050000E+01  0.2251422E+00  0.2865836E+00
 0.2100000E+01  0.2345265E+00  0.2992138E+00
 0.2150000E+01  0.2424312E+00  0.3098791E+00
 0.2200000E+01  0.2501636E+00  0.3202044E+00
 0.2250000E+01  0.2551986E+00  0.3273033E+00
 0.2300000E+01  0.2602942E+00  0.3344925E+00
 0.2350000E+01  0.2639024E+00  0.3398557E+00
 0.2400000E+01  0.2673622E+00  0.3451070E+00
 0.2450000E+01  0.2713066E+00  0.3508309E+00
 0.2500000E+01  0.2739886E+00  0.3549507E+00
 0.2550000E+01  0.2769967E+00  0.3593923E+00
 0.2600000E+01  0.2789366E+00  0.3623554E+00
 0.2650000E+01  0.2811033E+00  0.3655171E+00
 0.2700000E+01  0.2822544E+00  0.3673015E+00
 0.2750000E+01  0.2835429E+00  0.3691885E+00
 0.2800000E+01  0.2842373E+00  0.3701960E+00
 0.2850000E+01  0.2850843E+00  0.3713278E+00
 0.2900000E+01  0.2857280E+00  0.3721136E+00
 0.2950000E+01  0.2861886E+00  0.3725974E+00
 0.3000000E+01  0.2862475E+00  0.3725111E+00
 0.3050000E+01  0.2862761E+00  0.3723590E+00
 0.3100000E+01  0.2861725E+00  0.3720266E+00
 0.3150000E+01  0.2860710E+00  0.3717066E+00
 0.3200000E+01  0.2861017E+00  0.3715804E+00
 0.3250000E+01  0.2859179E+00  0.3711990E+00
 0.3300000E+01  0.2859948E+00  0.3711820E+00
 0.3350000E+01  0.2858736E+00  0.3709385E+00
 0.3400000E+01  0.2857914E+00  0.3707754E+00
 0.3450000E+01  0.2858632E+00  0.3708387E+00
 0.3500000E+01  0.2859557E+00  0.3709428E+00
 0.3550000E+01  0.2859677E+00  0.3709711E+00
 0.3600000E+01  0.2860116E+00  0.3710647E+00
 0.3650000E+01  0.2860869E+00  0.3712219E+00
 0.3700000E+01  0.2861888E+00  0.3714317E+00
 0.3750000E+01  0.2863079E+00  0.3716749E+00
 0.3800000E+01  0.2864323E+00  0.3719275E+00
 0.3850000E+01  0.2865496E+00  0.3721651E+00
 0.3900000E+01  0.2866492E+00  0.3723669E+00
 0.3950000E+01  0.2867236E+00  0.3725192E+00
 0.4000000E+01  0.2867690E+00  0.3726155E+00
 0.4050000E+01  0.2867857E+00  0.3726569E+00
 0.4100000E+01  0.2867777E+00  0.3726505E+00
 0.4150000E+01  0.2867520E+00  0.3726088E+00
 0.4200000E+01  0.2867183E+00  0.3725491E+00
 0.4250000E+01  0.2866950E+00  0.3725082E+00
 0.4300000E+01  0.2866878E+00  0.3724973E+00
 0.4350000E+01  0.2866999E+00  0.3725230E+00
 0.4400000E+01  0.2867316E+00  0.3725858E+00
 0.4450000E+01  0.2867800E+00  0.3726804E+00
 0.4500000E+01  0.2868398E+00  0.3727966E+00
 0.4550000E+01  0.2869036E+00  0.3729204E+00
 0.4600000E+01  0.2869632E+00  0.3730362E+00
 0.4650000E+01  0.2870103E+00  0.3731284E+00
 0.4700000E+01  0.2870381E+00  0.3731832E+00
 0.4750000E+01  0.2870422E+00  0.3731915E+00
 0.4800000E+01  0.2870215E+00  0.3731511E+00
 0.4850000E+01  0.2869791E+00  0.3730677E+00
 0.4900000E+01  0.2869211E+00  0.3729540E+00
 0.4950000E+01  0.2868560E+00  0.3728267E+00
 0.5000000E+01  0.2867930E+00  0.3727038E+00
