-0.6000000E+01 -0.6000000E+01  0.3445730-235
-0.5878788E+01 -0.6000000E+01  0.1799704-228
-0.5757576E+01 -0.6000000E+01  0.5874011-222
-0.5636364E+01 -0.6000000E+01  0.1198070-215
-0.5515152E+01 -0.6000000E+01  0.1527016-209
-0.5393939E+01 -0.6000000E+01  0.1216238-203
-0.5272727E+01 -0.6000000E+01  0.6053512-198
-0.5151515E+01 -0.6000000E+01  0.1882825-192
-0.5030303E+01 -0.6000000E+01  0.3659540-187
-0.4909091E+01 -0.6000000E+01  0.4444846-182
-0.4787879E+01 -0.6000000E+01  0.3373656-177
-0.4666667E+01 -0.6000000E+01  0.1600142-172
-0.4545455E+01 -0.6000000E+01  0.4742750-168
-0.4424242E+01 -0.6000000E+01  0.8784473-164
-0.4303030E+01 -0.6000000E+01  0.1016752-159
-0.4181818E+01 -0.6000000E+01  0.7354074-156
-0.4060606E+01 -0.6000000E+01  0.3323952-152
-0.3939394E+01 -0.6000000E+01  0.9388483-149
-0.3818182E+01 -0.6000000E+01  0.1657104-145
-0.3696970E+01 -0.6000000E+01  0.1827755-142
-0.3575758E+01 -0.6000000E+01  0.1259796-139
-0.3454545E+01 -0.6000000E+01  0.5426202-137
-0.3333333E+01 -0.6000000E+01  0.1460513-134
-0.3212121E+01 -0.6000000E+01  0.2456569-132
-0.3090909E+01 -0.6000000E+01  0.2582061-130
-0.2969697E+01 -0.6000000E+01  0.1695984-128
-0.2848485E+01 -0.6000000E+01  0.6962416-127
-0.2727273E+01 -0.6000000E+01  0.1790876-125
-0.2606061E+01 -0.6000000E+01  0.3007708-124
-0.2484848E+01 -0.6000000E+01  0.5788622-123
-0.2363636E+01 -0.6000000E+01  0.1161608-120
-0.2242424E+01 -0.6000000E+01  0.9924139-118
-0.2121212E+01 -0.6000000E+01  0.6685904-115
-0.2000000E+01 -0.6000000E+01  0.2856870-112
-0.1878788E+01 -0.6000000E+01  0.7634429-110
-0.1757576E+01 -0.6000000E+01  0.1274779-107
-0.1636364E+01 -0.6000000E+01  0.1329957-105
-0.1515152E+01 -0.6000000E+01  0.8670832-104
-0.1393939E+01 -0.6000000E+01  0.3536666-102
-0.1272727E+01 -0.6000000E+01  0.9073482-101
-0.1151515E+01 -0.6000000E+01  0.1499247E-99
-0.1030303E+01 -0.6000000E+01  0.1756306E-98
-0.9090909E+00 -0.6000000E+01  0.1984257E-97
-0.7878788E+00 -0.6000000E+01  0.3504903E-96
-0.6666667E+00 -0.6000000E+01  0.9392778E-95
-0.5454545E+00 -0.6000000E+01  0.2345587E-93
-0.4242424E+00 -0.6000000E+01  0.4107178E-92
-0.3030303E+00 -0.6000000E+01  0.4626201E-91
-0.1818182E+00 -0.6000000E+01  0.3281047E-90
-0.6060606E-01 -0.6000000E+01  0.1457663E-89
 0.6060606E-01 -0.6000000E+01  0.4051024E-89
 0.1818182E+00 -0.6000000E+01  0.7039486E-89
 0.3030303E+00 -0.6000000E+01  0.7647112E-89
 0.4242424E+00 -0.6000000E+01  0.5192576E-89
 0.5454545E+00 -0.6000000E+01  0.2203754E-89
 0.6666667E+00 -0.6000000E+01  0.5845406E-90
 0.7878788E+00 -0.6000000E+01  0.9689930E-91
 0.9090909E+00 -0.6000000E+01  0.1003853E-91
 0.1030303E+01 -0.6000000E+01  0.6499188E-93
 0.1151515E+01 -0.6000000E+01  0.2629758E-94
 0.1272727E+01 -0.6000000E+01  0.6653865E-96
 0.1393939E+01 -0.6000000E+01  0.1057001E-97
 0.1515152E+01 -0.6000000E+01  0.1096397E-99
 0.1636364E+01 -0.6000000E+01  0.1700554-101
 0.1757576E+01 -0.6000000E+01  0.3207320-101
 0.1878788E+01 -0.6000000E+01  0.3477889-100
 0.2000000E+01 -0.6000000E+01  0.2615821E-99
 0.2121212E+01 -0.6000000E+01  0.1236636E-98
 0.2242424E+01 -0.6000000E+01  0.3655200E-98
 0.2363636E+01 -0.6000000E+01  0.6751740E-98
 0.2484848E+01 -0.6000000E+01  0.7793568E-98
 0.2606061E+01 -0.6000000E+01  0.5621742E-98
 0.2727273E+01 -0.6000000E+01  0.2534074E-98
 0.2848485E+01 -0.6000000E+01  0.7138081E-99
 0.2969697E+01 -0.6000000E+01  0.1256485E-99
 0.3090909E+01 -0.6000000E+01  0.1382125-100
 0.3212121E+01 -0.6000000E+01  0.9500595-102
 0.3333333E+01 -0.6000000E+01  0.4081015-103
 0.3454545E+01 -0.6000000E+01  0.1095467-104
 0.3575758E+01 -0.6000000E+01  0.1837572-106
 0.3696970E+01 -0.6000000E+01  0.1926208-108
 0.3818182E+01 -0.6000000E+01  0.1261757-110
 0.3939394E+01 -0.6000000E+01  0.5164902-113
 0.4060606E+01 -0.6000000E+01  0.1321181-115
 0.4181818E+01 -0.6000000E+01  0.2111914-118
 0.4303030E+01 -0.6000000E+01  0.2109619-121
 0.4424242E+01 -0.6000000E+01  0.1316878-124
 0.4545455E+01 -0.6000000E+01  0.5136897-128
 0.4666667E+01 -0.6000000E+01  0.1252189-131
 0.4787879E+01 -0.6000000E+01  0.1907449-135
 0.4909091E+01 -0.6000000E+01  0.1815724-139
 0.5030303E+01 -0.6000000E+01  0.1080091-143
 0.5151515E+01 -0.6000000E+01  0.4014991-148
 0.5272727E+01 -0.6000000E+01  0.9326587-153
 0.5393939E+01 -0.6000000E+01  0.1353863-157
 0.5515152E+01 -0.6000000E+01  0.1228119-162
 0.5636364E+01 -0.6000000E+01  0.6961774-168
 0.5757576E+01 -0.6000000E+01  0.2466115-173
 0.5878788E+01 -0.6000000E+01  0.5459092-179
 0.6000000E+01 -0.6000000E+01  0.7551641-185
  
  
-0.6000000E+01 -0.5878788E+01  0.2588496-228
-0.5878788E+01 -0.5878788E+01  0.1351971-221
-0.5757576E+01 -0.5878788E+01  0.4412666-215
-0.5636364E+01 -0.5878788E+01  0.9000124-209
-0.5515152E+01 -0.5878788E+01  0.1147122-202
-0.5393939E+01 -0.5878788E+01  0.9136604-197
-0.5272727E+01 -0.5878788E+01  0.4547510-191
-0.5151515E+01 -0.5878788E+01  0.1414413-185
-0.5030303E+01 -0.5878788E+01  0.2749114-180
-0.4909091E+01 -0.5878788E+01  0.3339051-175
-0.4787879E+01 -0.5878788E+01  0.2534353-170
-0.4666667E+01 -0.5878788E+01  0.1202057-165
-0.4545455E+01 -0.5878788E+01  0.3562842-161
-0.4424242E+01 -0.5878788E+01  0.6599059-157
-0.4303030E+01 -0.5878788E+01  0.7638028-153
-0.4181818E+01 -0.5878788E+01  0.5524517-149
-0.4060606E+01 -0.5878788E+01  0.2497015-145
