 0.2000000E-01  0.3203249E-01  0.9324349E-01  0.3687687E-01  0.4257524E-01  0.6099593E+00  0.3890516E+00  0.3800016E+00  0.2041949E+00  0.1857226E+00  0.2216054E+00  0.5438404E-01  0.1409261E-01  0.4842737E-02  0.2698908E+00  0.3288913E-01  0.2412161E+00  0.7100832E-01  0.6837069E-01  0.1833768E+00  0.4986119E-01  0.9620505E-01  0.1934965E+00  0.5045452E-01  0.5319117E-01  0.4835482E+00  0.1408436E+00  0.5523657E-02  0.6708006E-01  0.7241652E-01  0.1430641E+00  0.6979145E-01  0.2623911E-01  0.6944619E-01  0.5357966E+00  0.1525639E+00  0.5778630E-01  0.2004187E+00  0.6737024E-01  0.6070997E-01  0.1810972E+00  0.1065922E+00  0.1141719E+00  0.2013526E+00  0.9486040E-01  0.9521884E-01  0.3669437E-01  0.7426296E-01  0.1054782E+00  0.3011918E-01  0.1064914E+00  0.5307011E+00  0.8713167E-01  0.3835753E-01  0.3453007E-01  0.2099559E+00  0.1831723E+00  0.1810984E-01  0.6163929E-01  0.2251965E+00  0.3787350E+00
 0.2200000E-01  0.3252661E-01  0.9425030E-01  0.3693638E-01  0.4244584E-01  0.6010566E+00  0.3799255E+00  0.3685325E+00  0.2051918E+00  0.1819396E+00  0.2218383E+00  0.5450327E-01  0.1407944E-01  0.4864977E-02  0.2693261E+00  0.3289007E-01  0.2395851E+00  0.7138388E-01  0.6815139E-01  0.1816673E+00  0.5282120E-01  0.9450111E-01  0.1920639E+00  0.5043029E-01  0.5309160E-01  0.4712099E+00  0.1402198E+00  0.5522997E-02  0.6721971E-01  0.7248814E-01  0.1500083E+00  0.7067967E-01  0.2681955E-01  0.6943191E-01  0.5329229E+00  0.1482940E+00  0.5662055E-01  0.2007712E+00  0.6741395E-01  0.6073517E-01  0.1808853E+00  0.1064779E+00  0.1140324E+00  0.2019705E+00  0.9535174E-01  0.9545679E-01  0.3680084E-01  0.7449519E-01  0.1141138E+00  0.3010776E-01  0.1051925E+00  0.5154948E+00  0.8717215E-01  0.3840982E-01  0.3446841E-01  0.2095425E+00  0.1905017E+00  0.1799636E-01  0.6150640E-01  0.2236292E+00  0.3674999E+00
 0.2400000E-01  0.3305786E-01  0.9545577E-01  0.3700275E-01  0.4230366E-01  0.5913409E+00  0.3700742E+00  0.3562551E+00  0.2066485E+00  0.1777891E+00  0.2220441E+00  0.5463213E-01  0.1406488E-01  0.4889284E-02  0.2686982E+00  0.3289026E-01  0.2378318E+00  0.7178901E-01  0.6791146E-01  0.1797854E+00  0.5579730E-01  0.9268680E-01  0.1904993E+00  0.5040307E-01  0.5293079E-01  0.4581256E+00  0.1395242E+00  0.5522177E-02  0.6737738E-01  0.7256505E-01  0.1567073E+00  0.7152107E-01  0.2743786E-01  0.6942274E-01  0.5296680E+00  0.1438123E+00  0.5529101E-01  0.2011217E+00  0.6737692E-01  0.6076406E-01  0.1806510E+00  0.1063541E+00  0.1138815E+00  0.2026511E+00  0.9587211E-01  0.9570927E-01  0.3691349E-01  0.7472857E-01  0.1223967E+00  0.3009474E-01  0.1037920E+00  0.4992955E+00  0.8718248E-01  0.3849064E-01  0.3440074E-01  0.2090902E+00  0.1971666E+00  0.1786610E-01  0.6136534E-01  0.2219112E+00  0.3556234E+00
 0.2600000E-01  0.3362307E-01  0.9688493E-01  0.3707641E-01  0.4214887E-01  0.5808479E+00  0.3595502E+00  0.3432483E+00  0.2086013E+00  0.1732864E+00  0.2222133E+00  0.5477019E-01  0.1404891E-01  0.4915636E-02  0.2680063E+00  0.3288963E-01  0.2359665E+00  0.7222210E-01  0.6765118E-01  0.1777326E+00  0.5877051E-01  0.9077803E-01  0.1888055E+00  0.5037287E-01  0.5270042E-01  0.4444122E+00  0.1387558E+00  0.5521208E-02  0.6755397E-01  0.7264700E-01  0.1631025E+00  0.7229730E-01  0.2809137E-01  0.6941989E-01  0.5260176E+00  0.1391635E+00  0.5378898E-01  0.2014621E+00  0.6724819E-01  0.6079698E-01  0.1803941E+00  0.1062215E+00  0.1137198E+00  0.2033940E+00  0.9641765E-01  0.9597482E-01  0.3703138E-01  0.7495827E-01  0.1303096E+00  0.3008013E-01  0.1022978E+00  0.4822316E+00  0.8715889E-01  0.3860443E-01  0.3432712E-01  0.2086001E+00  0.2030943E+00  0.1771768E-01  0.6121741E-01  0.2200472E+00  0.3432251E+00
 0.2800000E-01  0.3421865E-01  0.9856087E-01  0.3715776E-01  0.4198158E-01  0.5696219E+00  0.3484089E+00  0.3295901E+00  0.2110562E+00  0.1684496E+00  0.2223355E+00  0.5491699E-01  0.1403155E-01  0.4944007E-02  0.2672495E+00  0.3288808E-01  0.2339998E+00  0.7268142E-01  0.6737085E-01  0.1755112E+00  0.6172566E-01  0.8879186E-01  0.1869858E+00  0.5033970E-01  0.5239337E-01  0.4301880E+00  0.1379141E+00  0.5520101E-02  0.6775026E-01  0.7273374E-01  0.1691512E+00  0.7299172E-01  0.2877726E-01  0.6942437E-01  0.5219603E+00  0.1343879E+00  0.5210607E-01  0.2017840E+00  0.6701929E-01  0.6083421E-01  0.1801145E+00  0.1060804E+00  0.1135481E+00  0.2041974E+00  0.9698434E-01  0.9625217E-01  0.3715355E-01  0.7517927E-01  0.1378388E+00  0.3006391E-01  0.1007190E+00  0.4644350E+00  0.8709939E-01  0.3875461E-01  0.3424760E-01  0.2080731E+00  0.2082355E+00  0.1754969E-01  0.6106398E-01  0.2180441E+00  0.3304220E+00
 0.3000000E-01  0.3484064E-01  0.1005034E+00  0.3724716E-01  0.4180184E-01  0.5577173E+00  0.3367076E+00  0.3153566E+00  0.2139875E+00  0.1632990E+00  0.2224000E+00  0.5507207E-01  0.1401279E-01  0.4974364E-02  0.2664274E+00  0.3288556E-01  0.2319434E+00  0.7316518E-01  0.6707086E-01  0.1731248E+00  0.6465078E-01  0.8674658E-01  0.1850436E+00  0.5030359E-01  0.5200430E-01  0.4155711E+00  0.1369996E+00  0.5518866E-02  0.6796694E-01  0.7282500E-01  0.1748243E+00  0.7358955E-01  0.2949257E-01  0.6943698E-01  0.5174891E+00  0.1295198E+00  0.5023432E-01  0.2020783E+00  0.6668441E-01  0.6087606E-01  0.1798120E+00  0.1059313E+00  0.1133672E+00  0.2050586E+00  0.9756805E-01  0.9654026E-01  0.3727903E-01  0.7538639E-01  0.1449738E+00  0.3004609E-01  0.9906546E-01  0.4460397E+00  0.8700419E-01  0.3894330E-01  0.3416226E-01  0.2075105E+00  0.2125622E+00  0.1736071E-01  0.6090649E-01  0.2159106E+00  0.3173258E+00
 0.3200000E-01  0.3548482E-01  0.1027277E+00  0.3734490E-01  0.4160962E-01  0.5451992E+00  0.3245044E+00  0.3006201E+00  0.2173389E+00  0.1578564E+00  0.2223953E+00  0.5523495E-01  0.1399264E-01  0.5006669E-02  0.2655398E+00  0.3288201E-01  0.2298095E+00  0.7367152E-01  0.6675167E-01  0.1705784E+00  0.6753667E-01  0.8466160E-01  0.1829822E+00  0.5026456E-01  0.5153015E-01  0.4006768E+00  0.1360136E+00  0.5517513E-02  0.6820452E-01  0.7292050E-01  0.1801046E+00  0.7407797E-01  0.3023416E-01  0.6945826E-01  0.5126016E+00  0.1245873E+00  0.4816637E-01  0.2023359E+00  0.6624060E-01  0.6092278E-01  0.1794867E+00  0.1057748E+00  0.1131777E+00  0.2059735E+00  0.9816455E-01  0.9683827E-01  0.3740683E-01  0.7557432E-01  0.1517071E+00  0.3002665E-01  0.9734851E-01  0.4271792E+00  0.8687601E-01  0.3917102E-01  0.3407119E-01  0.2069135E+00  0.2160642E+00  0.1714932E-01  0.6074639E-01  0.2136580E+00  0.3040402E+00
 0.3400000E-01  0.3614676E-01  0.1052433E+00  0.3745119E-01  0.4140472E-01  0.5321434E+00  0.3118580E+00  0.2854484E+00  0.2210259E+00  0.1521447E+00  0.2223095E+00  0.5540515E-01  0.1397109E-01  0.5040879E-02  0.2645864E+00  0.3287738E-01  0.2276111E+00  0.7419851E-01  0.6641381E-01  0.1678786E+00  0.7037654E-01  0.8255743E-01  0.1808053E+00  0.5022266E-01  0.5097080E-01  0.3856168E+00  0.1349584E+00  0.5516050E-02  0.6846335E-01  0.7301992E-01  0.1849845E+00  0.7444611E-01  0.3099864E-01  0.6948847E-01  0.5073005E+00  0.1196111E+00  0.4589548E-01  0.2025470E+00  0.6568782E-01  0.6097462E-01  0.1791387E+00  0.1056112E+00  0.1129805E+00  0.2069368E+00  0.9876958E-01  0.9714561E-01  0.3753599E-01  0.7573761E-01  0.1580337E+00  0.3000559E-01  0.9558048E-01  0.4079847E+00  0.8672040E-01  0.3943651E-01  0.3397449E-01  0.2062837E+00  0.2187474E+00  0.1691406E-01  0.6058521E-01  0.2112999E+00  0.2906588E+00
 0.3600000E-01  0.3682193E-01  0.1080530E+00  0.3756611E-01  0.4118684E-01  0.5186372E+00  0.2988264E+00  0.2699039E+00  0.2249413E+00  0.1461871E+00  0.2221303E+00  0.5558220E-01  0.1394815E-01  0.5076947E-02  0.2635676E+00  0.3287166E-01  0.2253617E+00  0.7474423E-01  0.6605795E-01  0.1650337E+00  0.7316574E-01  0.8045556E-01  0.1785163E+00  0.5017792E-01  0.5032973E-01  0.3704970E+00  0.1338372E+00  0.5514482E-02  0.6874354E-01  0.7312294E-01  0.1894649E+00  0.7468510E-01  0.3178232E-01  0.6952755E-01  0.5015937E+00  0.1146051E+00  0.4341559E-01  0.2027020E+00  0.6502897E-01  0.6103174E-01  0.1787682E+00  0.1054410E+00  0.1127764E+00  0.2079416E+00  0.9937892E-01  0.9746198E-01  0.3766555E-01  0.7587071E-01  0.1639510E+00  0.2998292E-01  0.9377502E-01  0.3885832E+00  0.8654597E-01  0.3973652E-01  0.3387228E-01  0.2056229E+00  0.2206310E+00  0.1665346E-01  0.6042445E-01  0.2088525E+00  0.2772636E+00
 0.3800000E-01  0.3750582E-01  0.1111522E+00  0.3768964E-01  0.4095542E-01  0.5047799E+00  0.2854667E+00  0.2540429E+00  0.2289605E+00  0.1400064E+00  0.2218448E+00  0.5576563E-01  0.1392383E-01  0.5114819E-02  0.2624839E+00  0.3286484E-01  0.2230753E+00  0.7530671E-01  0.6568484E-01  0.1620541E+00  0.7590153E-01  0.7837831E-01  0.1761190E+00  0.5013041E-01  0.4961484E-01  0.3554170E+00  0.1326549E+00  0.5512815E-02  0.6904499E-01  0.7322923E-01  0.1935533E+00  0.7478798E-01  0.3258121E-01  0.6957513E-01  0.4954948E+00  0.1095760E+00  0.4072140E-01  0.2027910E+00  0.6426988E-01  0.6109427E-01  0.1783755E+00  0.1052647E+00  0.1125661E+00  0.2089795E+00  0.9998839E-01  0.9778728E-01  0.3779461E-01  0.7596795E-01  0.1694584E+00  0.2995861E-01  0.9194709E-01  0.3690961E+00  0.8636453E-01  0.4006566E-01  0.3376470E-01  0.2049328E+00  0.2217457E+00  0.1636597E-01  0.6026567E-01  0.2063348E+00  0.2639238E+00
 0.4000000E-01  0.3819404E-01  0.1145288E+00  0.3782160E-01  0.4070969E-01  0.4906822E+00  0.2718345E+00  0.2379158E+00  0.2329477E+00  0.1336247E+00  0.2214399E+00  0.5595498E-01  0.1389812E-01  0.5154440E-02  0.2613363E+00  0.3285692E-01  0.2207667E+00  0.7588402E-01  0.6529542E-01  0.1589525E+00  0.7858289E-01  0.7634855E-01  0.1736166E+00  0.5008018E-01  0.4883945E-01  0.3404692E+00  0.1314171E+00  0.5511050E-02  0.6936734E-01  0.7333845E-01  0.1972630E+00  0.7474961E-01  0.3339088E-01  0.6963054E-01  0.4890229E+00  0.1045239E+00  0.3780834E-01  0.2028038E+00  0.6341925E-01  0.6116228E-01  0.1779611E+00  0.1050827E+00  0.1123503E+00  0.2100407E+00  0.1005940E+00  0.9812159E-01  0.3792229E-01  0.7602361E-01  0.1745570E+00  0.2993268E-01  0.9011304E-01  0.3496386E+00  0.8619113E-01  0.4041634E-01  0.3365192E-01  0.2042153E+00  0.2221316E+00  0.1604994E-01  0.6011039E-01  0.2037683E+00  0.2506951E+00
 0.4200000E-01  0.3888244E-01  0.1181630E+00  0.3796167E-01  0.4044859E-01  0.4764670E+00  0.2579840E+00  0.2215669E+00  0.2367619E+00  0.1270624E+00  0.2209021E+00  0.5614984E-01  0.1387104E-01  0.5195750E-02  0.2601260E+00  0.3284792E-01  0.2184511E+00  0.7647421E-01  0.6489080E-01  0.1557440E+00  0.8121034E-01  0.7438940E-01  0.1710128E+00  0.5002730E-01  0.4802337E-01  0.3257387E+00  0.1301309E+00  0.5509189E-02  0.6970998E-01  0.7345023E-01  0.2006114E+00  0.7456654E-01  0.3420646E-01  0.6969280E-01  0.4822026E+00  0.9944332E-01  0.3467290E-01  0.2027306E+00  0.6248862E-01  0.6123574E-01  0.1775255E+00  0.1048953E+00  0.1121297E+00  0.2111144E+00  0.1011921E+00  0.9846516E-01  0.3804778E-01  0.7603200E-01  0.1792491E+00  0.2990511E-01  0.8829069E-01  0.3303186E+00  0.8604407E-01  0.4077881E-01  0.3353411E-01  0.2034728E+00  0.2218367E+00  0.1570359E-01  0.5996015E-01  0.2011770E+00  0.2376201E+00
 0.4400000E-01  0.3956721E-01  0.1220279E+00  0.3810936E-01  0.4017068E-01  0.4622684E+00  0.2439680E+00  0.2050350E+00  0.2402624E+00  0.1203384E+00  0.2202177E+00  0.5634978E-01  0.1384260E-01  0.5238684E-02  0.2588548E+00  0.3283789E-01  0.2161444E+00  0.7707538E-01  0.6447228E-01  0.1524463E+00  0.8378574E-01  0.7252376E-01  0.1683107E+00  0.4997183E-01  0.4719421E-01  0.3113028E+00  0.1288046E+00  0.5507230E-02  0.7007203E-01  0.7356421E-01  0.2036193E+00  0.7423693E-01  0.3502251E-01  0.6976066E-01  0.4750637E+00  0.9432394E-01  0.3131303E-01  0.2025614E+00  0.6149226E-01  0.6131455E-01  0.1770696E+00  0.1047031E+00  0.1119049E+00  0.2121884E+00  0.1017793E+00  0.9881829E-01  0.3817030E-01  0.7598754E-01  0.1835385E+00  0.2987591E-01  0.8649933E-01  0.3112377E+00  0.8594468E-01  0.4114127E-01  0.3341147E-01  0.2027074E+00  0.2209147E+00  0.1532490E-01  0.5981645E-01  0.1985873E+00  0.2247287E+00
 0.4600000E-01  0.4024497E-01  0.1260895E+00  0.3826406E-01  0.3987417E-01  0.4482319E+00  0.2298385E+00  0.1883540E+00  0.2433131E+00  0.1134694E+00  0.2193726E+00  0.5655443E-01  0.1381280E-01  0.5283177E-02  0.2575247E+00  0.3282688E-01  0.2138628E+00  0.7768569E-01  0.6404139E-01  0.1490801E+00  0.8631215E-01  0.7077383E-01  0.1655135E+00  0.4991384E-01  0.4638879E-01  0.2972321E+00  0.1274475E+00  0.5505170E-02  0.7045235E-01  0.7368002E-01  0.2063097E+00  0.7376035E-01  0.3583300E-01  0.6983265E-01  0.4676412E+00  0.8915206E-01  0.2772936E-01  0.2022864E+00  0.6044717E-01  0.6139853E-01  0.1765942E+00  0.1045063E+00  0.1116765E+00  0.2132497E+00  0.1023526E+00  0.9918131E-01  0.3828917E-01  0.7588491E-01  0.1874295E+00  0.2984508E-01  0.8475972E-01  0.2924913E+00  0.8591713E-01  0.4149012E-01  0.3328424E-01  0.2019217E+00  0.2194243E+00  0.1491160E-01  0.5968079E-01  0.1960276E+00  0.2120401E+00
 0.4800000E-01  0.4091285E-01  0.1303079E+00  0.3842502E-01  0.3955681E-01  0.4345132E+00  0.2156479E+00  0.1715537E+00  0.2457866E+00  0.1064702E+00  0.2183529E+00  0.5676343E-01  0.1378165E-01  0.5329163E-02  0.2561381E+00  0.3281494E-01  0.2116233E+00  0.7830332E-01  0.6359993E-01  0.1456692E+00  0.8879364E-01  0.6916053E-01  0.1626241E+00  0.4985340E-01  0.4565451E-01  0.2835910E+00  0.1260699E+00  0.5503006E-02  0.7084958E-01  0.7379728E-01  0.2087068E+00  0.7313766E-01  0.3663123E-01  0.6990709E-01  0.4599749E+00  0.8391210E-01  0.2392781E-01  0.2018961E+00  0.5937305E-01  0.6148736E-01  0.1761004E+00  0.1043054E+00  0.1114451E+00  0.2142846E+00  0.1029098E+00  0.9955448E-01  0.3840377E-01  0.7571925E-01  0.1909275E+00  0.2981260E-01  0.8309409E-01  0.2741704E+00  0.8598798E-01  0.4181033E-01  0.3315265E-01  0.2011182E+00  0.2174273E+00  0.1446106E-01  0.5955465E-01  0.1935280E+00  0.1995639E+00
