 0.1532000E+01 -0.2845611E+01 -0.2134439E+01 -0.1614190E+01 -0.1246289E+01 -0.6783091E+00 -0.4467104E+00 -0.3612683E+00 -0.7133156E-01  0.3030045E+00  0.7386081E+00  0.1260942E+01  0.1503278E+01  0.1941104E+01  0.2188808E+01  0.2309543E+01
 0.1533000E+01 -0.2847439E+01 -0.2133848E+01 -0.1614988E+01 -0.1246355E+01 -0.6765557E+00 -0.4476810E+00 -0.3639516E+00 -0.7674781E-01  0.2990441E+00  0.7387159E+00  0.1265821E+01  0.1507886E+01  0.1947746E+01  0.2194859E+01  0.2312195E+01
 0.1534000E+01 -0.2849177E+01 -0.2133227E+01 -0.1615775E+01 -0.1246362E+01 -0.6750525E+00 -0.4487742E+00 -0.3666398E+00 -0.8231412E-01  0.2950512E+00  0.7388098E+00  0.1270709E+01  0.1512471E+01  0.1954276E+01  0.2200833E+01  0.2314880E+01
 0.1535000E+01 -0.2850831E+01 -0.2132576E+01 -0.1616551E+01 -0.1246309E+01 -0.6737902E+00 -0.4499891E+00 -0.3693355E+00 -0.8805063E-01  0.2910271E+00  0.7388902E+00  0.1275611E+01  0.1517035E+01  0.1960709E+01  0.2206726E+01  0.2317592E+01
 0.1536000E+01 -0.2852408E+01 -0.2131895E+01 -0.1617317E+01 -0.1246197E+01 -0.6727581E+00 -0.4513250E+00 -0.3720412E+00 -0.9397950E-01  0.2869733E+00  0.7389573E+00  0.1280530E+01  0.1521574E+01  0.1967058E+01  0.2212533E+01  0.2320328E+01
 0.1537000E+01 -0.2853913E+01 -0.2131184E+01 -0.1618070E+01 -0.1246023E+01 -0.6719440E+00 -0.4527819E+00 -0.3747590E+00 -0.1001251E+00  0.2828918E+00  0.7390115E+00  0.1285469E+01  0.1526090E+01  0.1973334E+01  0.2218254E+01  0.2323083E+01
 0.1538000E+01 -0.2855352E+01 -0.2130444E+01 -0.1618813E+01 -0.1245788E+01 -0.6713345E+00 -0.4543599E+00 -0.3774909E+00 -0.1065143E+00  0.2787848E+00  0.7390533E+00  0.1290430E+01  0.1530581E+01  0.1979551E+01  0.2223887E+01  0.2325857E+01
 0.1539000E+01 -0.2856729E+01 -0.2129673E+01 -0.1619544E+01 -0.1245491E+01 -0.6709146E+00 -0.4560596E+00 -0.3802387E+00 -0.1131764E+00  0.2746548E+00  0.7390830E+00  0.1295415E+01  0.1535047E+01  0.1985720E+01  0.2229433E+01  0.2328644E+01
 0.1540000E+01 -0.2858048E+01 -0.2128874E+01 -0.1620262E+01 -0.1245130E+01 -0.6706682E+00 -0.4578818E+00 -0.3830037E+00 -0.1201432E+00  0.2705049E+00  0.7391012E+00  0.1300428E+01  0.1539489E+01  0.1991850E+01  0.2234893E+01  0.2331445E+01
 0.1541000E+01 -0.2859313E+01 -0.2128046E+01 -0.1620969E+01 -0.1244704E+01 -0.6705783E+00 -0.4598274E+00 -0.3857867E+00 -0.1274485E+00  0.2663385E+00  0.7391083E+00  0.1305470E+01  0.1543907E+01  0.1997953E+01  0.2240268E+01  0.2334257E+01
 0.1542000E+01 -0.2860527E+01 -0.2127189E+01 -0.1621664E+01 -0.1244212E+01 -0.6706273E+00 -0.4618973E+00 -0.3885880E+00 -0.1351265E+00  0.2621595E+00  0.7391049E+00  0.1310543E+01  0.1548301E+01  0.2004039E+01  0.2245560E+01  0.2337079E+01
 0.1543000E+01 -0.2861693E+01 -0.2126304E+01 -0.1622348E+01 -0.1243654E+01 -0.6707973E+00 -0.4640924E+00 -0.3914072E+00 -0.1432100E+00  0.2579723E+00  0.7390915E+00  0.1315649E+01  0.1552672E+01  0.2010117E+01  0.2250773E+01  0.2339910E+01
 0.1544000E+01 -0.2862814E+01 -0.2125392E+01 -0.1623019E+01 -0.1243027E+01 -0.6710707E+00 -0.4664132E+00 -0.3942427E+00 -0.1517264E+00  0.2537818E+00  0.7390687E+00  0.1320788E+01  0.1557021E+01  0.2016196E+01  0.2255910E+01  0.2342749E+01
 0.1545000E+01 -0.2863892E+01 -0.2124454E+01 -0.1623680E+01 -0.1242331E+01 -0.6714310E+00 -0.4688601E+00 -0.3970919E+00 -0.1606906E+00  0.2495935E+00  0.7390372E+00  0.1325963E+01  0.1561348E+01  0.2022286E+01  0.2260974E+01  0.2345596E+01
 0.1546000E+01 -0.2864930E+01 -0.2123491E+01 -0.1624329E+01 -0.1241565E+01 -0.6718633E+00 -0.4714335E+00 -0.3999507E+00 -0.1700968E+00  0.2454130E+00  0.7389975E+00  0.1331174E+01  0.1565654E+01  0.2028396E+01  0.2265968E+01  0.2348451E+01
 0.1547000E+01 -0.2865929E+01 -0.2122503E+01 -0.1624969E+01 -0.1240726E+01 -0.6723559E+00 -0.4741356E+00 -0.4028138E+00 -0.1799074E+00  0.2412462E+00  0.7389503E+00  0.1336422E+01  0.1569940E+01  0.2034536E+01  0.2270896E+01  0.2351313E+01
 0.1548000E+01 -0.2866893E+01 -0.2121494E+01 -0.1625598E+01 -0.1239813E+01 -0.6729016E+00 -0.4769728E+00 -0.4056752E+00 -0.1900431E+00  0.2370983E+00  0.7388962E+00  0.1341707E+01  0.1574207E+01  0.2040714E+01  0.2275763E+01  0.2354183E+01
 0.1549000E+01 -0.2867822E+01 -0.2120463E+01 -0.1626218E+01 -0.1238824E+01 -0.6734989E+00 -0.4799623E+00 -0.4085289E+00 -0.2003804E+00  0.2329739E+00  0.7388357E+00  0.1347030E+01  0.1578456E+01  0.2046939E+01  0.2280571E+01  0.2357061E+01
 0.1550000E+01 -0.2868719E+01 -0.2119413E+01 -0.1626829E+01 -0.1237757E+01 -0.6741520E+00 -0.4831407E+00 -0.4113698E+00 -0.2107592E+00  0.2288759E+00  0.7387692E+00  0.1352390E+01  0.1582688E+01  0.2053221E+01  0.2285326E+01  0.2359948E+01
 0.1551000E+01 -0.2869584E+01 -0.2118345E+01 -0.1627432E+01 -0.1236612E+01 -0.6748700E+00 -0.4865750E+00 -0.4141935E+00 -0.2210008E+00  0.2248062E+00  0.7386972E+00  0.1357788E+01  0.1586904E+01  0.2059570E+01  0.2290030E+01  0.2362844E+01
 0.1552000E+01 -0.2870420E+01 -0.2117261E+01 -0.1628025E+01 -0.1235390E+01 -0.6756635E+00 -0.4903755E+00 -0.4169941E+00 -0.2309225E+00  0.2207657E+00  0.7386198E+00  0.1363223E+01  0.1591106E+01  0.2065994E+01  0.2294688E+01  0.2365750E+01
 0.1553000E+01 -0.2871227E+01 -0.2116162E+01 -0.1628610E+01 -0.1234101E+01 -0.6765406E+00 -0.4947165E+00 -0.4197610E+00 -0.2403398E+00  0.2167560E+00  0.7385370E+00  0.1368694E+01  0.1595293E+01  0.2072503E+01  0.2299305E+01  0.2368666E+01
 0.1554000E+01 -0.2872007E+01 -0.2115049E+01 -0.1629186E+01 -0.1232764E+01 -0.6775031E+00 -0.4998857E+00 -0.4224753E+00 -0.2490546E+00  0.2127808E+00  0.7384488E+00  0.1374200E+01  0.1599466E+01  0.2079108E+01  0.2303883E+01  0.2371595E+01
 0.1555000E+01 -0.2872760E+01 -0.2113924E+01 -0.1629753E+01 -0.1231418E+01 -0.6785430E+00 -0.5064085E+00 -0.4251054E+00 -0.2568346E+00  0.2088478E+00  0.7383551E+00  0.1379742E+01  0.1603628E+01  0.2085818E+01  0.2308427E+01  0.2374536E+01
 0.1556000E+01 -0.2873488E+01 -0.2112789E+01 -0.1630314E+01 -0.1230140E+01 -0.6796361E+00 -0.5154298E+00 -0.4275971E+00 -0.2633891E+00  0.2049744E+00  0.7382559E+00  0.1385317E+01  0.1607778E+01  0.2092643E+01  0.2312940E+01  0.2377492E+01
 0.1557000E+01 -0.2874191E+01 -0.2111646E+01 -0.1630873E+01 -0.1229067E+01 -0.6807294E+00 -0.5304514E+00 -0.4298516E+00 -0.2683534E+00  0.2012038E+00  0.7381512E+00  0.1390924E+01  0.1611917E+01  0.2099595E+01  0.2317426E+01  0.2380463E+01
 0.1558000E+01 -0.2874871E+01 -0.2110500E+01 -0.1631444E+01 -0.1228436E+01 -0.6817114E+00 -0.5767356E+00 -0.4316629E+00 -0.2713159E+00  0.1976799E+00  0.7380415E+00  0.1396562E+01  0.1616046E+01  0.2106684E+01  0.2321889E+01  0.2383450E+01
 0.1559000E+01 -0.2875529E+01 -0.2109359E+01 -0.1632124E+01 -0.1228434E+01 -0.6823705E+00 -0.5904288E+00 -0.4325510E+00 -0.2721734E+00  0.1953941E+00  0.7379278E+00  0.1402228E+01  0.1620165E+01  0.2113920E+01  0.2326331E+01  0.2386455E+01
 0.1560000E+01 -0.2876174E+01 -0.2108280E+01 -0.1632834E+01 -0.1227294E+01 -0.6831673E+00 -0.5933811E+00 -0.4344182E+00 -0.2750793E+00  0.1920018E+00  0.7378224E+00  0.1407916E+01  0.1624276E+01  0.2121319E+01  0.2330754E+01  0.2389478E+01
 0.1561000E+01 -0.2876793E+01 -0.2107185E+01 -0.1633413E+01 -0.1198589E+01 -0.6830253E+00 -0.5931309E+00 -0.4341520E+00 -0.2798126E+00  0.1883628E+00  0.7377080E+00  0.1413629E+01  0.1628380E+01  0.2128885E+01  0.2335166E+01  0.2392523E+01
 0.1562000E+01 -0.2877384E+01 -0.2106001E+01 -0.1633650E+01 -0.1182175E+01 -0.6825760E+00 -0.5920895E+00 -0.4264338E+00 -0.2836710E+00  0.1848688E+00  0.7375800E+00  0.1419367E+01  0.1632475E+01  0.2136626E+01  0.2339569E+01  0.2395591E+01
 0.1563000E+01 -0.2877944E+01 -0.2104832E+01 -0.1633856E+01 -0.1170507E+01 -0.6824423E+00 -0.5912458E+00 -0.4146873E+00 -0.2855967E+00  0.1818773E+00  0.7374331E+00  0.1425130E+01  0.1636561E+01  0.2144548E+01  0.2343967E+01  0.2398685E+01
 0.1564000E+01 -0.2878470E+01 -0.2103633E+01 -0.1633972E+01 -0.1161541E+01 -0.6824190E+00 -0.5905497E+00 -0.4059157E+00 -0.2867752E+00  0.1791500E+00  0.7372613E+00  0.1430916E+01  0.1640639E+01  0.2152656E+01  0.2348364E+01  0.2401805E+01
 0.1565000E+01 -0.2878961E+01 -0.2102389E+01 -0.1633963E+01 -0.1156412E+01 -0.6823847E+00 -0.5898417E+00 -0.4014428E+00 -0.2885078E+00  0.1760409E+00  0.7370623E+00  0.1436725E+01  0.1644707E+01  0.2160953E+01  0.2352763E+01  0.2404955E+01
 0.1566000E+01 -0.2879417E+01 -0.2101107E+01 -0.1633811E+01 -0.1153206E+01 -0.6822757E+00 -0.5890956E+00 -0.3994725E+00 -0.2910719E+00  0.1725338E+00  0.7368408E+00  0.1442556E+01  0.1648766E+01  0.2169441E+01  0.2357166E+01  0.2408134E+01
 0.1567000E+01 -0.2879844E+01 -0.2099796E+01 -0.1633513E+01 -0.1150922E+01 -0.6821042E+00 -0.5883313E+00 -0.3985669E+00 -0.2940411E+00  0.1688536E+00  0.7366023E+00  0.1448403E+01  0.1652817E+01  0.2178119E+01  0.2361573E+01  0.2411344E+01
 0.1568000E+01 -0.2880243E+01 -0.2098467E+01 -0.1633070E+01 -0.1149223E+01 -0.6819336E+00 -0.5875863E+00 -0.3981418E+00 -0.2971026E+00  0.1651093E+00  0.7363501E+00  0.1454265E+01  0.1656858E+01  0.2186980E+01  0.2365986E+01  0.2414584E+01
 0.1569000E+01 -0.2880616E+01 -0.2097127E+01 -0.1632482E+01 -0.1147999E+01 -0.6818031E+00 -0.5868941E+00 -0.3980251E+00 -0.3001559E+00  0.1613343E+00  0.7360860E+00  0.1460139E+01  0.1660889E+01  0.2196013E+01  0.2370406E+01  0.2417856E+01
 0.1570000E+01 -0.2880966E+01 -0.2095782E+01 -0.1631743E+01 -0.1147200E+01 -0.6817291E+00 -0.5862771E+00 -0.3981663E+00 -0.3031802E+00  0.1575388E+00  0.7358114E+00  0.1466022E+01  0.1664911E+01  0.2205201E+01  0.2374834E+01  0.2421161E+01
 0.1571000E+01 -0.2881292E+01 -0.2094439E+01 -0.1630844E+01 -0.1146797E+01 -0.6817196E+00 -0.5857536E+00 -0.3985451E+00 -0.3061754E+00  0.1537276E+00  0.7355270E+00  0.1471913E+01  0.1668924E+01  0.2214520E+01  0.2379271E+01  0.2424498E+01
 0.1572000E+01 -0.2881595E+01 -0.2093105E+01 -0.1629775E+01 -0.1146774E+01 -0.6817804E+00 -0.5853427E+00 -0.3991496E+00 -0.3091455E+00  0.1499038E+00  0.7352340E+00  0.1477808E+01  0.1672928E+01  0.2223943E+01  0.2383716E+01  0.2427868E+01
 0.1573000E+01 -0.2881876E+01 -0.2091791E+01 -0.1628521E+01 -0.1147128E+01 -0.6819171E+00 -0.5850661E+00 -0.3999724E+00 -0.3120957E+00  0.1460703E+00  0.7349330E+00  0.1483705E+01  0.1676923E+01  0.2233436E+01  0.2388169E+01  0.2431272E+01
 0.1574000E+01 -0.2882136E+01 -0.2090505E+01 -0.1627065E+01 -0.1147864E+01 -0.6821354E+00 -0.5849488E+00 -0.4010096E+00 -0.3150314E+00  0.1422293E+00  0.7346252E+00  0.1489603E+01  0.1680910E+01  0.2242965E+01  0.2392632E+01  0.2434710E+01
 0.1575000E+01 -0.2882376E+01 -0.2089260E+01 -0.1625386E+01 -0.1149002E+01 -0.6824412E+00 -0.5850198E+00 -0.4022600E+00 -0.3179583E+00  0.1383828E+00  0.7343112E+00  0.1495499E+01  0.1684890E+01  0.2252491E+01  0.2397102E+01  0.2438182E+01
 0.1576000E+01 -0.2882596E+01 -0.2088069E+01 -0.1623454E+01 -0.1150575E+01 -0.6828408E+00 -0.5853124E+00 -0.4037243E+00 -0.3208818E+00  0.1345325E+00  0.7339919E+00  0.1501392E+01  0.1688863E+01  0.2261979E+01  0.2401580E+01  0.2441690E+01
 0.1577000E+01 -0.2882796E+01 -0.2086945E+01 -0.1621233E+01 -0.1152637E+01 -0.6833413E+00 -0.5858641E+00 -0.4054040E+00 -0.3238072E+00  0.1306797E+00  0.7336681E+00  0.1507279E+01  0.1692830E+01  0.2271395E+01  0.2406065E+01  0.2445234E+01
 0.1578000E+01 -0.2882977E+01 -0.2085902E+01 -0.1618671E+01 -0.1155273E+01 -0.6839498E+00 -0.5867155E+00 -0.4073008E+00 -0.3267388E+00  0.1268257E+00  0.7333405E+00  0.1513158E+01  0.1696791E+01  0.2280709E+01  0.2410558E+01  0.2448815E+01
 0.1579000E+01 -0.2883141E+01 -0.2084954E+01 -0.1615696E+01 -0.1158620E+01 -0.6846741E+00 -0.5879083E+00 -0.4094146E+00 -0.3296796E+00  0.1229710E+00  0.7330100E+00  0.1519029E+01  0.1700749E+01  0.2289896E+01  0.2415059E+01  0.2452434E+01
 0.1580000E+01 -0.2883286E+01 -0.2084117E+01 -0.1612199E+01 -0.1162900E+01 -0.6855214E+00 -0.5894811E+00 -0.4117430E+00 -0.3326312E+00  0.1191161E+00  0.7326771E+00  0.1524888E+01  0.1704703E+01  0.2298934E+01  0.2419568E+01  0.2456092E+01
 0.1581000E+01 -0.2883415E+01 -0.2083401E+01 -0.1608000E+01 -0.1168506E+01 -0.6864980E+00 -0.5914639E+00 -0.4142800E+00 -0.3355934E+00  0.1152609E+00  0.7323425E+00  0.1530736E+01  0.1708655E+01  0.2307811E+01  0.2424084E+01  0.2459790E+01
 0.1582000E+01 -0.2883526E+01 -0.2082820E+01 -0.1602774E+01 -0.1176199E+01 -0.6876084E+00 -0.5938709E+00 -0.4170162E+00 -0.3385646E+00  0.1114045E+00  0.7320067E+00  0.1536570E+01  0.1712605E+01  0.2316514E+01  0.2428609E+01  0.2463528E+01
 0.1583000E+01 -0.2883620E+01 -0.2082380E+01 -0.1595803E+01 -0.1187706E+01 -0.6888542E+00 -0.5966952E+00 -0.4199403E+00 -0.3415422E+00  0.1075456E+00  0.7316704E+00  0.1542389E+01  0.1716555E+01  0.2325039E+01  0.2433142E+01  0.2467308E+01
 0.1584000E+01 -0.2883699E+01 -0.2082090E+01 -0.1584936E+01 -0.1207931E+01 -0.6902348E+00 -0.5999088E+00 -0.4230416E+00 -0.3445243E+00  0.1036817E+00  0.7313339E+00  0.1548192E+01  0.1720503E+01  0.2333382E+01  0.2437684E+01  0.2471129E+01
 0.1585000E+01 -0.2883760E+01 -0.2081962E+01 -0.1559546E+01 -0.1247160E+01 -0.6917499E+00 -0.6034739E+00 -0.4263136E+00 -0.3475111E+00  0.9980969E-01  0.7309976E+00  0.1553977E+01  0.1724452E+01  0.2341544E+01  0.2442234E+01  0.2474991E+01
 0.1586000E+01 -0.2883806E+01 -0.2082009E+01 -0.1548139E+01 -0.1263037E+01 -0.6934020E+00 -0.6073530E+00 -0.4297573E+00 -0.3505058E+00  0.9592494E-01  0.7306617E+00  0.1559744E+01  0.1728402E+01  0.2349526E+01  0.2446793E+01  0.2478896E+01
 0.1587000E+01 -0.2883833E+01 -0.2081988E+01 -0.1525338E+01 -0.1270477E+01 -0.6951522E+00 -0.6113756E+00 -0.4333881E+00 -0.3535126E+00  0.9202085E-01  0.7303262E+00  0.1565491E+01  0.1732353E+01  0.2357335E+01  0.2451361E+01  0.2482842E+01
 0.1588000E+01 -0.2883846E+01 -0.2082033E+01 -0.1511979E+01 -0.1277297E+01 -0.6969867E+00 -0.6154723E+00 -0.4372241E+00 -0.3565372E+00  0.8809406E-01  0.7299914E+00  0.1571217E+01  0.1736305E+01  0.2364974E+01  0.2455937E+01  0.2486829E+01
 0.1589000E+01 -0.2883845E+01 -0.2082143E+01 -0.1503212E+01 -0.1282327E+01 -0.6988986E+00 -0.6196035E+00 -0.4412871E+00 -0.3595817E+00  0.8414176E-01  0.7296577E+00  0.1576922E+01  0.1740258E+01  0.2372450E+01  0.2460521E+01  0.2490857E+01
 0.1590000E+01 -0.2883829E+01 -0.2082328E+01 -0.1496142E+01 -0.1286550E+01 -0.7008825E+00 -0.6237453E+00 -0.4456198E+00 -0.3626541E+00  0.8015948E-01  0.7293253E+00  0.1582604E+01  0.1744213E+01  0.2379769E+01  0.2465112E+01  0.2494924E+01
 0.1591000E+01 -0.2883800E+01 -0.2082594E+01 -0.1490479E+01 -0.1290396E+01 -0.7029355E+00 -0.6278921E+00 -0.4502781E+00 -0.3657640E+00  0.7614256E-01  0.7289945E+00  0.1588263E+01  0.1748170E+01  0.2386938E+01  0.2469711E+01  0.2499031E+01
