-0.9118903E+01 -0.2459989E+01  0.1981714E+00 -0.8109772E-01
-0.9458952E+01 -0.1779994E+01  0.5894764E+00  0.2058343E+00
-0.8978788E+01 -0.4948268E+00  0.8507911E-01  0.9263845E+00
-0.8879486E+01  0.1746328E-01 -0.2240989E+00  0.7085949E+00
-0.8787066E+01  0.5088751E+00 -0.4272760E+00  0.1007848E+01
-0.8475561E+01  0.1241201E+01  0.9798868E-01  0.2741251E+01
-0.7997715E+01  0.3048755E+01  0.8276742E-01  0.1590354E+00
-0.7429995E+01  0.5309554E+01  0.1881632E+00  0.5954426E+00
-0.8244978E+01  0.7922187E+01  0.1648733E-01 -0.2641111E-01
-0.8183198E+01  0.8183198E+01 -0.1320238E-01  0.1320238E-01
-0.9022122E+01 -0.2469583E+01  0.1796699E+00 -0.4486982E-01
-0.9342353E+01 -0.1823077E+01  0.5532198E+00  0.2375866E+00
-0.8942266E+01 -0.7898016E+00  0.3398058E+00  0.1082353E+01
-0.8763464E+01 -0.5022005E-01 -0.1791376E+00  0.6556087E+00
-0.8654937E+01  0.4807731E+00 -0.3728860E+00  0.9023020E+00
-0.8226305E+01  0.5790906E+00 -0.1592011E+00  0.9760189E+00
-0.6913743E+01  0.4156685E+01 -0.5635865E-02  0.3752394E+00
-0.6861419E+01  0.5353265E+01  0.2275770E+00  0.7560616E+00
-0.8002333E+01  0.8002333E+01  0.5210143E-01 -0.5210143E-01
-0.7922187E+01  0.8244978E+01  0.2641111E-01 -0.1648733E-01
-0.5924365E+01 -0.2940115E+01  0.9802159E-01 -0.4042687E-01
-0.5792994E+01 -0.1950821E+01  0.1088231E+00 -0.2069933E-01
-0.5748248E+01 -0.3941997E+00 -0.5931710E-01  0.9852156E+00
-0.5760643E+01  0.1318445E+00  0.6347248E-01  0.3563207E+00
-0.5689340E+01  0.8833511E+00  0.1631033E+00  0.6448384E-01
-0.5210507E+01  0.1544555E+01  0.2005176E+00 -0.1367574E-01
-0.5256144E+01  0.2666628E+01  0.1395500E+00 -0.1163050E+00
-0.6202942E+01  0.6202942E+01 -0.8408499E-01  0.8408499E-01
-0.5353265E+01  0.6861419E+01 -0.7560616E+00 -0.2275770E+00
-0.5309554E+01  0.7429995E+01 -0.5954426E+00 -0.1881632E+00
-0.4762390E+01 -0.2396817E+01  0.4995045E-01 -0.1290935E+00
-0.4711570E+01 -0.1675902E+01 -0.5166931E-01 -0.4165378E-02
-0.4487437E+01 -0.7237685E+00 -0.4642264E+00  0.9500806E+00
-0.4532809E+01  0.5460831E+00  0.1153275E+00  0.3495493E+00
-0.2383025E+01  0.4573064E+00  0.1579567E+00  0.8929370E+00
-0.2146108E+01  0.1476572E+01 -0.1804921E+00  0.4630070E+00
-0.2107855E+01  0.2107855E+01 -0.2732146E+00  0.2732146E+00
-0.2666628E+01  0.5256144E+01  0.1163050E+00 -0.1395500E+00
-0.4156685E+01  0.6913743E+01 -0.3752394E+00  0.5635865E-02
-0.3048755E+01  0.7997715E+01 -0.1590354E+00 -0.8276742E-01
-0.1943283E+01 -0.3638813E+01  0.4364581E-01  0.1144586E-01
-0.1572641E+01 -0.2824283E+01  0.7438911E+00 -0.5409652E-01
-0.2305171E+01 -0.8416484E+00 -0.3058383E+00  0.1936497E+00
-0.1524731E+01  0.2661909E+00 -0.1062795E-01  0.7683798E+00
-0.1373283E+01  0.8943701E+00 -0.2885555E+00  0.6383416E+00
-0.1370855E+01  0.1370855E+01 -0.4002168E+00  0.4002168E+00
-0.1476572E+01  0.2146108E+01 -0.4630070E+00  0.1804921E+00
-0.1544555E+01  0.5210507E+01  0.1367574E-01 -0.2005176E+00
-0.5790906E+00  0.8226305E+01 -0.9760189E+00  0.1592011E+00
-0.1241201E+01  0.8475561E+01 -0.2741251E+01 -0.9798868E-01
-0.7970512E+00 -0.4129881E+01  0.1353217E+00  0.2212169E+00
-0.7711243E+00 -0.3259043E+01  0.2283311E+00  0.3434581E+00
-0.1601939E+01 -0.1051758E+01 -0.1302110E+00  0.3709008E+00
-0.6229310E+00  0.3902764E+00 -0.2730852E+00  0.3965914E+00
-0.1031073E+01  0.1031073E+01 -0.4771234E+00  0.4771234E+00
-0.8943701E+00  0.1373283E+01 -0.6383416E+00  0.2885555E+00
-0.4573064E+00  0.2383025E+01 -0.8929370E+00 -0.1579567E+00
-0.8833511E+00  0.5689340E+01 -0.6448384E-01 -0.1631033E+00
-0.4807731E+00  0.8654937E+01 -0.9023020E+00  0.3728860E+00
-0.5088751E+00  0.8787066E+01 -0.1007848E+01  0.4272760E+00
-0.1354955E+00 -0.4392496E+01  0.8534660E-01  0.2220767E+00
-0.4895316E-01 -0.4055726E+01  0.9363651E-01  0.2881337E+00
 0.1980145E+00 -0.2860694E+01  0.5088187E-01  0.3338318E+00
 0.3180078E+00 -0.3180078E+00  0.3109047E-01 -0.3109047E-01
-0.3902764E+00  0.6229310E+00 -0.3965914E+00  0.2730852E+00
-0.2661909E+00  0.1524731E+01 -0.7683798E+00  0.1062795E-01
-0.5460831E+00  0.4532809E+01 -0.3495493E+00 -0.1153275E+00
-0.1318445E+00  0.5760643E+01 -0.3563207E+00 -0.6347248E-01
 0.5022005E-01  0.8763464E+01 -0.6556087E+00  0.1791376E+00
-0.1746328E-01  0.8879486E+01 -0.7085949E+00  0.2240989E+00
 0.1033422E+01 -0.4350599E+01 -0.1655224E+00  0.2203617E+00
 0.1209231E+01 -0.3791215E+01 -0.4068993E+00  0.2330959E+00
 0.4014775E+00 -0.4014775E+00  0.7729607E-01 -0.7729607E-01
 0.2860694E+01 -0.1980145E+00 -0.3338318E+00 -0.5088187E-01
 0.1051758E+01  0.1601939E+01 -0.3709008E+00  0.1302110E+00
 0.8416484E+00  0.2305171E+01 -0.1936497E+00  0.3058383E+00
 0.7237685E+00  0.4487437E+01 -0.9500806E+00  0.4642264E+00
 0.3941997E+00  0.5748248E+01 -0.9852156E+00  0.5931710E-01
 0.7898016E+00  0.8942266E+01 -0.1082353E+01 -0.3398058E+00
 0.4948268E+00  0.8978788E+01 -0.9263845E+00 -0.8507911E-01
 0.2866938E+01 -0.3402904E+01 -0.3858116E+00 -0.4720898E-01
 0.2631301E+01 -0.2631301E+01 -0.1327300E+00  0.1327300E+00
 0.3791215E+01 -0.1209231E+01 -0.2330959E+00  0.4068993E+00
 0.4055726E+01  0.4895316E-01 -0.2881337E+00 -0.9363651E-01
