 0.1512000E+01  0.1125068E-02  0.1553130E-01  0.4140990E-01  0.7979913E-01  0.1688525E+00  0.7149212E+00  0.9985843E+00  0.8624210E+00  0.1134255E+01  0.1362585E+01  0.1028773E+01  0.8632556E+00  0.4559067E+00  0.3834145E+00  0.1803660E+00
 0.1513000E+01  0.1192273E-02  0.1564011E-01  0.4154485E-01  0.7890982E-01  0.1758444E+00  0.7823257E+00  0.1074015E+01  0.8789208E+00  0.1117521E+01  0.1336085E+01  0.1036009E+01  0.8811834E+00  0.4699391E+00  0.4049254E+00  0.1930571E+00
 0.1514000E+01  0.1256299E-02  0.1572523E-01  0.4166260E-01  0.7810531E-01  0.1840782E+00  0.8552687E+00  0.1154477E+01  0.8961936E+00  0.1101434E+01  0.1310380E+01  0.1042463E+01  0.8982527E+00  0.4849923E+00  0.4285561E+00  0.2069524E+00
 0.1515000E+01  0.1316736E-02  0.1579738E-01  0.4178875E-01  0.7743299E-01  0.1934581E+00  0.9337125E+00  0.1240001E+01  0.9141356E+00  0.1085912E+01  0.1285385E+01  0.1048132E+01  0.9144513E+00  0.5010784E+00  0.4544766E+00  0.2221749E+00
 0.1516000E+01  0.1377972E-02  0.1587715E-01  0.4194834E-01  0.7692667E-01  0.2038558E+00  0.1017581E+01  0.1330604E+01  0.9326546E+00  0.1070884E+01  0.1261029E+01  0.1053024E+01  0.9297853E+00  0.5182041E+00  0.4828414E+00  0.2388487E+00
 0.1517000E+01  0.1440624E-02  0.1596739E-01  0.4215091E-01  0.7659420E-01  0.2151524E+00  0.1106835E+01  0.1426330E+01  0.9516800E+00  0.1056292E+01  0.1237258E+01  0.1057158E+01  0.9442789E+00  0.5363625E+00  0.5137779E+00  0.2570945E+00
 0.1518000E+01  0.1504124E-02  0.1606585E-01  0.4239733E-01  0.7642708E-01  0.2272658E+00  0.1201508E+01  0.1527264E+01  0.9711657E+00  0.1042093E+01  0.1214026E+01  0.1060559E+01  0.9579729E+00  0.5555261E+00  0.5473758E+00  0.2770254E+00
 0.1519000E+01  0.1568208E-02  0.1617159E-01  0.4268550E-01  0.7641040E-01  0.2401535E+00  0.1301700E+01  0.1633529E+01  0.9910866E+00  0.1028250E+01  0.1191298E+01  0.1063260E+01  0.9709207E+00  0.5756420E+00  0.5836823E+00  0.2987445E+00
 0.1520000E+01  0.1632721E-02  0.1628400E-01  0.4301209E-01  0.7652795E-01  0.2538034E+00  0.1407559E+01  0.1745279E+01  0.1011434E+01  0.1014733E+01  0.1169042E+01  0.1065299E+01  0.9831834E+00  0.5966308E+00  0.6227027E+00  0.3223433E+00
 0.1521000E+01  0.1697553E-02  0.1640261E-01  0.4337360E-01  0.7676478E-01  0.2682253E+00  0.1519269E+01  0.1862691E+01  0.1032212E+01  0.1001517E+01  0.1147235E+01  0.1066720E+01  0.9948242E+00  0.6183905E+00  0.6644083E+00  0.3479036E+00
 0.1522000E+01  0.1762631E-02  0.1652707E-01  0.4376691E-01  0.7710826E-01  0.2834438E+00  0.1637033E+01  0.1985959E+01  0.1053434E+01  0.9885810E+00  0.1125857E+01  0.1067565E+01  0.1005904E+01  0.6408041E+00  0.7087509E+00  0.3755002E+00
 0.1523000E+01  0.1827908E-02  0.1665715E-01  0.4418951E-01  0.7754829E-01  0.2994928E+00  0.1761071E+01  0.2115293E+01  0.1075122E+01  0.9759044E+00  0.1104891E+01  0.1067881E+01  0.1016477E+01  0.6637496E+00  0.7556774E+00  0.4052055E+00
 0.1524000E+01  0.1893359E-02  0.1679272E-01  0.4463955E-01  0.7807725E-01  0.3164127E+00  0.1891610E+01  0.2250912E+01  0.1097305E+01  0.9634700E+00  0.1084324E+01  0.1067711E+01  0.1026591E+01  0.6871098E+00  0.8051447E+00  0.4370927E+00
 0.1525000E+01  0.1958972E-02  0.1693380E-01  0.4511583E-01  0.7868968E-01  0.3342472E+00  0.2028880E+01  0.2393044E+01  0.1120021E+01  0.9512612E+00  0.1064147E+01  0.1067099E+01  0.1036287E+01  0.7107797E+00  0.8571291E+00  0.4712384E+00
 0.1526000E+01  0.2024755E-02  0.1708050E-01  0.4561772E-01  0.7938208E-01  0.3530418E+00  0.2173111E+01  0.2541926E+01  0.1143312E+01  0.9392624E+00  0.1044351E+01  0.1066088E+01  0.1045600E+01  0.7346715E+00  0.9116311E+00  0.5077233E+00
 0.1527000E+01  0.2090724E-02  0.1723303E-01  0.4614513E-01  0.8015264E-01  0.3728425E+00  0.2324533E+01  0.2697799E+01  0.1167230E+01  0.9274584E+00  0.1024930E+01  0.1064718E+01  0.1054557E+01  0.7587166E+00  0.9686766E+00  0.5466322E+00
 0.1528000E+01  0.2156903E-02  0.1739171E-01  0.4669844E-01  0.8100100E-01  0.3936956E+00  0.2483368E+01  0.2860912E+01  0.1191837E+01  0.9158339E+00  0.1005878E+01  0.1063029E+01  0.1063185E+01  0.7828652E+00  0.1028314E+01  0.5880525E+00
 0.1529000E+01  0.2223329E-02  0.1755694E-01  0.4727844E-01  0.8192812E-01  0.4156468E+00  0.2649840E+01  0.3031526E+01  0.1217203E+01  0.9043741E+00  0.9871910E+00  0.1061057E+01  0.1071505E+01  0.8070853E+00  0.1090613E+01  0.6320734E+00
 0.1530000E+01  0.2290043E-02  0.1772919E-01  0.4788627E-01  0.8293612E-01  0.4387421E+00  0.2824166E+01  0.3209908E+01  0.1243411E+01  0.8930636E+00  0.9688656E+00  0.1058838E+01  0.1079537E+01  0.8313598E+00  0.1155656E+01  0.6787839E+00
 0.1531000E+01  0.2357091E-02  0.1790903E-01  0.4852340E-01  0.8402813E-01  0.4630282E+00  0.3006567E+01  0.3396347E+01  0.1270560E+01  0.8818870E+00  0.9508993E+00  0.1056406E+01  0.1087298E+01  0.8556848E+00  0.1223541E+01  0.7282729E+00
 0.1532000E+01  0.2424525E-02  0.1809708E-01  0.4919158E-01  0.8520820E-01  0.4885548E+00  0.3197268E+01  0.3591150E+01  0.1298767E+01  0.8708286E+00  0.9332897E+00  0.1053793E+01  0.1094806E+01  0.8800662E+00  0.1294371E+01  0.7806282E+00
 0.1533000E+01  0.2492402E-02  0.1829402E-01  0.4989277E-01  0.8648123E-01  0.5153766E+00  0.3396511E+01  0.3794661E+01  0.1328170E+01  0.8598721E+00  0.9160354E+00  0.1051027E+01  0.1102075E+01  0.9045184E+00  0.1368258E+01  0.8359369E+00
 0.1534000E+01  0.2560779E-02  0.1850061E-01  0.5062916E-01  0.8785288E-01  0.5435568E+00  0.3604561E+01  0.4007269E+01  0.1358936E+01  0.8490012E+00  0.8991351E+00  0.1048138E+01  0.1109120E+01  0.9290619E+00  0.1445321E+01  0.8942858E+00
 0.1535000E+01  0.2629717E-02  0.1871764E-01  0.5140308E-01  0.8932952E-01  0.5731714E+00  0.3821726E+01  0.4229425E+01  0.1391265E+01  0.8381989E+00  0.8825881E+00  0.1045152E+01  0.1115951E+01  0.9537221E+00  0.1525681E+01  0.9557626E+00
 0.1536000E+01  0.2699279E-02  0.1894597E-01  0.5221706E-01  0.9091824E-01  0.6043141E+00  0.4048370E+01  0.4461666E+01  0.1425401E+01  0.8274481E+00  0.8663938E+00  0.1042094E+01  0.1122582E+01  0.9785283E+00  0.1609466E+01  0.1020457E+01
 0.1537000E+01  0.2769530E-02  0.1918653E-01  0.5307375E-01  0.9262678E-01  0.6371018E+00  0.4284941E+01  0.4704642E+01  0.1461640E+01  0.8167314E+00  0.8505522E+00  0.1038985E+01  0.1129022E+01  0.1003513E+01  0.1696809E+01  0.1088461E+01
 0.1538000E+01  0.2840533E-02  0.1944028E-01  0.5397595E-01  0.9446362E-01  0.6716811E+00  0.4531990E+01  0.4959144E+01  0.1500347E+01  0.8060314E+00  0.8350634E+00  0.1035848E+01  0.1135280E+01  0.1028710E+01  0.1787852E+01  0.1159873E+01
 0.1539000E+01  0.2912358E-02  0.1970826E-01  0.5492660E-01  0.9643798E-01  0.7082345E+00  0.4790203E+01  0.5226147E+01  0.1541966E+01  0.7953310E+00  0.8199277E+00  0.1032703E+01  0.1141364E+01  0.1054159E+01  0.1882743E+01  0.1234797E+01
 0.1540000E+01  0.2985072E-02  0.1999159E-01  0.5592879E-01  0.9855984E-01  0.7469870E+00  0.5060431E+01  0.5506851E+01  0.1587050E+01  0.7846140E+00  0.8051460E+00  0.1029568E+01  0.1147280E+01  0.1079898E+01  0.1981642E+01  0.1313345E+01
 0.1541000E+01  0.3058745E-02  0.2029142E-01  0.5698573E-01  0.1008399E+00  0.7882125E+00  0.5343714E+01  0.5802728E+01  0.1636280E+01  0.7738653E+00  0.7907191E+00  0.1026460E+01  0.1153036E+01  0.1105971E+01  0.2084720E+01  0.1395639E+01
 0.1542000E+01  0.3133449E-02  0.2060899E-01  0.5810067E-01  0.1032897E+00  0.8322389E+00  0.5641306E+01  0.6115565E+01  0.1690494E+01  0.7630725E+00  0.7766484E+00  0.1023396E+01  0.1158634E+01  0.1132425E+01  0.2192164E+01  0.1481811E+01
 0.1543000E+01  0.3209254E-02  0.2094552E-01  0.5927679E-01  0.1059209E+00  0.8794508E+00  0.5954680E+01  0.6447498E+01  0.1750724E+01  0.7522272E+00  0.7629353E+00  0.1020390E+01  0.1164081E+01  0.1159308E+01  0.2304177E+01  0.1572010E+01
 0.1544000E+01  0.3286221E-02  0.2130218E-01  0.6051687E-01  0.1087453E+00  0.9302886E+00  0.6285490E+01  0.6801006E+01  0.1818225E+01  0.7413268E+00  0.7495818E+00  0.1017457E+01  0.1169379E+01  0.1186677E+01  0.2420982E+01  0.1666397E+01
 0.1545000E+01  0.3364396E-02  0.2167994E-01  0.6182290E-01  0.1117734E+00  0.9852386E+00  0.6635470E+01  0.7178832E+01  0.1894490E+01  0.7303778E+00  0.7365901E+00  0.1014613E+01  0.1174534E+01  0.1214593E+01  0.2542828E+01  0.1765153E+01
 0.1546000E+01  0.3443799E-02  0.2207938E-01  0.6319535E-01  0.1150135E+00  0.1044812E+01  0.7006208E+01  0.7583757E+01  0.1981240E+01  0.7193984E+00  0.7239625E+00  0.1011871E+01  0.1179549E+01  0.1243124E+01  0.2669989E+01  0.1868479E+01
 0.1547000E+01  0.3524398E-02  0.2250042E-01  0.6463230E-01  0.1184690E+00  0.1109507E+01  0.7398720E+01  0.8018127E+01  0.2080339E+01  0.7084219E+00  0.7117011E+00  0.1009248E+01  0.1184432E+01  0.1272347E+01  0.2802771E+01  0.1976603E+01
 0.1548000E+01  0.3606101E-02  0.2294205E-01  0.6612850E-01  0.1221370E+00  0.1179757E+01  0.7812752E+01  0.8483019E+01  0.2193610E+01  0.6974985E+00  0.6998075E+00  0.1006759E+01  0.1189188E+01  0.1302350E+01  0.2941520E+01  0.2089778E+01
 0.1549000E+01  0.3688736E-02  0.2340213E-01  0.6767494E-01  0.1260065E+00  0.1255884E+01  0.8245765E+01  0.8976940E+01  0.2322503E+01  0.6866935E+00  0.6882815E+00  0.1004422E+01  0.1193827E+01  0.1333231E+01  0.3086623E+01  0.2208290E+01
 0.1550000E+01  0.3772076E-02  0.2387759E-01  0.6925961E-01  0.1300606E+00  0.1338089E+01  0.8691628E+01  0.9494082E+01  0.2467645E+01  0.6760805E+00  0.6771206E+00  0.1002254E+01  0.1198358E+01  0.1365103E+01  0.3238517E+01  0.2332461E+01
 0.1551000E+01  0.3855886E-02  0.2436510E-01  0.7086993E-01  0.1342814E+00  0.1426548E+01  0.9139168E+01  0.1002230E+02  0.2628327E+01  0.6657289E+00  0.6663192E+00  0.1000266E+01  0.1202788E+01  0.1398091E+01  0.3397687E+01  0.2462652E+01
 0.1552000E+01  0.3940000E-02  0.2486210E-01  0.7249657E-01  0.1386584E+00  0.1521617E+01  0.9570747E+01  0.1054102E+02  0.2802034E+01  0.6556908E+00  0.6558690E+00  0.9984673E+00  0.1207120E+01  0.1432335E+01  0.3564678E+01  0.2599264E+01
 0.1553000E+01  0.4024402E-02  0.2536791E-01  0.7413721E-01  0.1431967E+00  0.1624173E+01  0.9960854E+01  0.1101897E+02  0.2983918E+01  0.6459925E+00  0.6457600E+00  0.9968607E+00  0.1211351E+01  0.1467986E+01  0.3740090E+01  0.2742742E+01
 0.1554000E+01  0.4109311E-02  0.2588487E-01  0.7580059E-01  0.1479252E+00  0.1736152E+01  0.1027446E+02  0.1141121E+02  0.3165983E+01  0.6366321E+00  0.6359817E+00  0.9954436E+00  0.1215473E+01  0.1505214E+01  0.3924594E+01  0.2893581E+01
 0.1555000E+01  0.4195371E-02  0.2642073E-01  0.7751465E-01  0.1529148E+00  0.1861744E+01  0.1046470E+02  0.1165424E+02  0.3335658E+01  0.6275767E+00  0.6265257E+00  0.9942088E+00  0.1219472E+01  0.1544208E+01  0.4118928E+01  0.3052326E+01
 0.1556000E+01  0.4284143E-02  0.2699517E-01  0.7934907E-01  0.1583314E+00  0.2010630E+01  0.1047008E+02  0.1165754E+02  0.3473399E+01  0.6187469E+00  0.6173889E+00  0.9931424E+00  0.1223325E+01  0.1585175E+01  0.4323907E+01  0.3219576E+01
 0.1557000E+01  0.4379751E-02  0.2766148E-01  0.8148958E-01  0.1646246E+00  0.2209389E+01  0.1021226E+02  0.1128562E+02  0.3548057E+01  0.6099546E+00  0.6085836E+00  0.9922147E+00  0.1226988E+01  0.1628331E+01  0.4540397E+01  0.3395964E+01
 0.1558000E+01  0.4496862E-02  0.2861370E-01  0.8460310E-01  0.1735101E+00  0.2566466E+01  0.9611352E+01  0.1029372E+02  0.3501062E+01  0.6005881E+00  0.6001856E+00  0.9913278E+00  0.1230321E+01  0.1673833E+01  0.4769160E+01  0.3582049E+01
 0.1559000E+01  0.4753440E-02  0.3145227E-01  0.9417896E-01  0.2004599E+00  0.4740803E+01  0.9936611E+01  0.8101117E+01  0.3123195E+01  0.5865386E+00  0.5927519E+00  0.9897375E+00  0.1232333E+01  0.1721043E+01  0.5009159E+01  0.3777110E+01
 0.1560000E+01  0.4875216E-02  0.3232061E-01  0.9700863E-01  0.2080853E+00  0.5547297E+01  0.1027636E+02  0.7522490E+01  0.2998465E+01  0.5782419E+00  0.5855125E+00  0.9898600E+00  0.1235909E+01  0.1772834E+01  0.5267121E+01  0.3985865E+01
 0.1561000E+01  0.4953476E-02  0.3260223E-01  0.9771980E-01  0.2109921E+00  0.5747937E+01  0.1047691E+02  0.7538899E+01  0.3008983E+01  0.5724646E+00  0.5779281E+00  0.9900153E+00  0.1239324E+01  0.1828592E+01  0.5542559E+01  0.4207998E+01
 0.1562000E+01  0.4845612E-02  0.3048604E-01  0.8919310E-01  0.2187466E+00  0.5942963E+01  0.1082133E+02  0.7879360E+01  0.3184172E+01  0.5679592E+00  0.5700762E+00  0.9904287E+00  0.1242819E+01  0.1888922E+01  0.5837587E+01  0.4445078E+01
 0.1563000E+01  0.4773767E-02  0.2881123E-01  0.8317315E-01  0.2194016E+00  0.5860711E+01  0.1057854E+02  0.8056985E+01  0.3516455E+01  0.5648335E+00  0.5622313E+00  0.9911602E+00  0.1246394E+01  0.1954325E+01  0.6153972E+01  0.4698358E+01
 0.1564000E+01  0.4714998E-02  0.2727724E-01  0.7799898E-01  0.2163030E+00  0.5631953E+01  0.1001789E+02  0.8158520E+01  0.3948169E+01  0.5622317E+00  0.5545405E+00  0.9921759E+00  0.1249980E+01  0.2025348E+01  0.6493695E+01  0.4969241E+01
 0.1565000E+01  0.4678861E-02  0.2608558E-01  0.7413050E-01  0.2138418E+00  0.5455703E+01  0.9614463E+01  0.8296306E+01  0.4310831E+01  0.5586997E+00  0.5471784E+00  0.9931557E+00  0.1253185E+01  0.2102320E+01  0.6858213E+01  0.5258743E+01
 0.1566000E+01  0.4672918E-02  0.2536893E-01  0.7194052E-01  0.2123541E+00  0.5358267E+01  0.9431802E+01  0.8476537E+01  0.4573691E+01  0.5545891E+00  0.5400925E+00  0.9939353E+00  0.1255835E+01  0.2185878E+01  0.7249739E+01  0.5568398E+01
 0.1567000E+01  0.4681231E-02  0.2490289E-01  0.7063719E-01  0.2116784E+00  0.5315494E+01  0.9391155E+01  0.8709916E+01  0.4801947E+01  0.5503923E+00  0.5332442E+00  0.9946079E+00  0.1258039E+01  0.2277024E+01  0.7671307E+01  0.5900278E+01
 0.1568000E+01  0.4693770E-02  0.2453539E-01  0.6971320E-01  0.2113098E+00  0.5297393E+01  0.9413043E+01  0.8975854E+01  0.5024704E+01  0.5462414E+00  0.5266220E+00  0.9952892E+00  0.1259931E+01  0.2376904E+01  0.8126309E+01  0.6256671E+01
 0.1569000E+01  0.4707049E-02  0.2421062E-01  0.6898340E-01  0.2110276E+00  0.5287298E+01  0.9457162E+01  0.9253339E+01  0.5244688E+01  0.5421713E+00  0.5202150E+00  0.9960305E+00  0.1261580E+01  0.2486706E+01  0.8618244E+01  0.6639916E+01
 0.1570000E+01  0.4720168E-02  0.2391342E-01  0.6839621E-01  0.2108005E+00  0.5279990E+01  0.9510199E+01  0.9532341E+01  0.5459962E+01  0.5381941E+00  0.5140180E+00  0.9968508E+00  0.1263025E+01  0.2607662E+01  0.9150689E+01  0.7052379E+01
 0.1571000E+01  0.4732834E-02  0.2363871E-01  0.6793452E-01  0.2106435E+00  0.5274454E+01  0.9568437E+01  0.9808080E+01  0.5668423E+01  0.5343186E+00  0.5080277E+00  0.9977612E+00  0.1264300E+01  0.2741052E+01  0.9727281E+01  0.7496439E+01
 0.1572000E+01  0.4744927E-02  0.2338416E-01  0.6759171E-01  0.2105777E+00  0.5270802E+01  0.9630666E+01  0.1007719E+02  0.5868012E+01  0.5305550E+00  0.5022409E+00  0.9987707E+00  0.1265441E+01  0.2888190E+01  0.1035165E+02  0.7974430E+01
 0.1573000E+01  0.4756418E-02  0.2314868E-01  0.6736685E-01  0.2106240E+00  0.5269481E+01  0.9696262E+01  0.1033641E+02  0.6056525E+01  0.5269151E+00  0.4966545E+00  0.9998880E+00  0.1266487E+01  0.3050390E+01  0.1102729E+02  0.8488570E+01
 0.1574000E+01  0.4767349E-02  0.2293210E-01  0.6726379E-01  0.2108030E+00  0.5271135E+01  0.9764773E+01  0.1058219E+02  0.6231513E+01  0.5234127E+00  0.4912649E+00  0.1001121E+01  0.1267477E+01  0.3228929E+01  0.1175748E+02  0.9040870E+01
 0.1575000E+01  0.4777828E-02  0.2273510E-01  0.6729134E-01  0.2111353E+00  0.5276592E+01  0.9835822E+01  0.1081059E+02  0.6390246E+01  0.5200642E+00  0.4860688E+00  0.1002476E+01  0.1268450E+01  0.3425001E+01  0.1254511E+02  0.9633059E+01
 0.1576000E+01  0.4788026E-02  0.2255917E-01  0.6746381E-01  0.2116414E+00  0.5286867E+01  0.9909041E+01  0.1101722E+02  0.6529722E+01  0.5168895E+00  0.4810631E+00  0.1003959E+01  0.1269440E+01  0.3639681E+01  0.1339261E+02  0.1026651E+02
 0.1577000E+01  0.4798184E-02  0.2240659E-01  0.6780241E-01  0.2123406E+00  0.5303154E+01  0.9984001E+01  0.1119717E+02  0.6646700E+01  0.5139126E+00  0.4762449E+00  0.1005572E+01  0.1270479E+01  0.3873897E+01  0.1430186E+02  0.1094218E+02
 0.1578000E+01  0.4808615E-02  0.2228060E-01  0.6833747E-01  0.2132495E+00  0.5326791E+01  0.1006012E+02  0.1134506E+02  0.6737773E+01  0.5111624E+00  0.4716116E+00  0.1007315E+01  0.1271591E+01  0.4128407E+01  0.1527411E+02  0.1166060E+02
 0.1579000E+01  0.4819725E-02  0.2218558E-01  0.6911267E-01  0.2143792E+00  0.5359168E+01  0.1013655E+02  0.1145511E+02  0.6799489E+01  0.5086746E+00  0.4671608E+00  0.1009189E+01  0.1272793E+01  0.4403787E+01  0.1630999E+02  0.1242183E+02
 0.1580000E+01  0.4832049E-02  0.2212757E-01  0.7019293E-01  0.2157307E+00  0.5401551E+01  0.1021198E+02  0.1152131E+02  0.6828532E+01  0.5064924E+00  0.4628905E+00  0.1011188E+01  0.1274097E+01  0.4700427E+01  0.1740949E+02  0.1322546E+02
 0.1581000E+01  0.4846341E-02  0.2211545E-01  0.7168065E-01  0.2172890E+00  0.5454724E+01  0.1028440E+02  0.1153763E+02  0.6821929E+01  0.5046692E+00  0.4587988E+00  0.1013307E+01  0.1275507E+01  0.5018536E+01  0.1857196E+02  0.1407065E+02
 0.1582000E+01  0.4863786E-02  0.2216395E-01  0.7375307E-01  0.2190164E+00  0.5518316E+01  0.1035042E+02  0.1149827E+02  0.6777213E+01  0.5032738E+00  0.4548851E+00  0.1015542E+01  0.1277024E+01  0.5358143E+01  0.1979614E+02  0.1495612E+02
 0.1583000E+01  0.4886618E-02  0.2230200E-01  0.7676230E-01  0.2208562E+00  0.5589454E+01  0.1040393E+02  0.1139726E+02  0.6692282E+01  0.5024023E+00  0.4511512E+00  0.1017883E+01  0.1278644E+01  0.5719105E+01  0.2108017E+02  0.1588014E+02
 0.1584000E+01  0.4920105E-02  0.2259973E-01  0.8156868E-01  0.2228141E+00  0.5659617E+01  0.1043188E+02  0.1122599E+02  0.6564245E+01  0.5022192E+00  0.4476090E+00  0.1020328E+01  0.1280360E+01  0.6101107E+01  0.2242161E+02  0.1684058E+02
 0.1585000E+01  0.4980048E-02  0.2327059E-01  0.9108231E-01  0.2257753E+00  0.5705644E+01  0.1040114E+02  0.1096379E+02  0.6385041E+01  0.5030998E+00  0.4443040E+00  0.1022877E+01  0.1282168E+01  0.6503653E+01  0.2381736E+02  0.1783484E+02
 0.1586000E+01  0.5072740E-02  0.2437698E-01  0.1174738E+00  0.2409041E+00  0.5707179E+01  0.1028356E+02  0.1059746E+02  0.6151319E+01  0.5054670E+00  0.4412721E+00  0.1025532E+01  0.1284065E+01  0.6926090E+01  0.2526379E+02  0.1885993E+02
 0.1587000E+01  0.5111563E-02  0.2479827E-01  0.1323536E+00  0.2537177E+00  0.5817293E+01  0.1031006E+02  0.1030542E+02  0.5947021E+01  0.5069520E+00  0.4380763E+00  0.1028195E+01  0.1285997E+01  0.7367814E+01  0.2675747E+02  0.1991306E+02
 0.1588000E+01  0.5034016E-02  0.2361809E-01  0.1499229E+00  0.2758430E+00  0.6004820E+01  0.1044505E+02  0.1006997E+02  0.5762389E+01  0.5077805E+00  0.4347753E+00  0.1030860E+01  0.1287946E+01  0.7827816E+01  0.2829355E+02  0.2099035E+02
 0.1589000E+01  0.5008311E-02  0.2322158E-01  0.1657468E+00  0.2946765E+00  0.6182869E+01  0.1056081E+02  0.9798276E+01  0.5554010E+01  0.5092858E+00  0.4316090E+00  0.1033565E+01  0.1289917E+01  0.8304867E+01  0.2986635E+02  0.2208734E+02
 0.1590000E+01  0.4998665E-02  0.2308950E-01  0.1791961E+00  0.3110130E+00  0.6363466E+01  0.1067886E+02  0.9511477E+01  0.5332454E+01  0.5112443E+00  0.4285262E+00  0.1036294E+01  0.1291894E+01  0.8797706E+01  0.3147012E+02  0.2319956E+02
 0.1591000E+01  0.4993390E-02  0.2304879E-01  0.1921250E+00  0.3268716E+00  0.6546918E+01  0.1080243E+02  0.9214885E+01  0.5100375E+01  0.5136329E+00  0.4255150E+00  0.1039036E+01  0.1293864E+01  0.9304845E+01  0.3309836E+02  0.2432198E+02
 0.1592000E+01  0.4993130E-02  0.2310561E-01  0.2047476E+00  0.3423054E+00  0.6731402E+01  0.1093051E+02  0.8909274E+01  0.4858377E+01  0.5164870E+00  0.4225746E+00  0.1041781E+01  0.1295814E+01  0.9824614E+01  0.3474393E+02  0.2544913E+02
 0.1593000E+01  0.4996156E-02  0.2323358E-01  0.2172283E+00  0.3575025E+00  0.6918153E+01  0.1106638E+02  0.8597779E+01  0.4608048E+01  0.5198065E+00  0.4196995E+00  0.1044522E+01  0.1297731E+01  0.1035516E+02  0.3639907E+02  0.2657510E+02
 0.1594000E+01  0.5001325E-02  0.2341532E-01  0.2297090E+00  0.3726200E+00  0.7109401E+01  0.1121508E+02  0.8284357E+01  0.4351130E+01  0.5235895E+00  0.4168851E+00  0.1047250E+01  0.1299604E+01  0.1089444E+02  0.3805543E+02  0.2769359E+02
 0.1595000E+01  0.5007964E-02  0.2364001E-01  0.2422831E+00  0.3877555E+00  0.7308884E+01  0.1138462E+02  0.7974646E+01  0.4089688E+01  0.5278306E+00  0.4141275E+00  0.1049958E+01  0.1301425E+01  0.1144022E+02  0.3970403E+02  0.2879784E+02
