 0.1000000E-01  0.1031944E+01  0.1029366E+01  0.1026788E+01  0.1024209E+01  0.1021631E+01  0.1019053E+01  0.1016474E+01  0.1013896E+01  0.1011317E+01  0.1008739E+01  0.1006161E+01  0.1003582E+01  0.1001004E+01  0.9984256E+00  0.9958472E+00  0.9932689E+00  0.9906905E+00  0.9881121E+00  0.9855338E+00  0.9829554E+00
 0.2000000E-01  0.1063786E+01  0.1058629E+01  0.1053473E+01  0.1048316E+01  0.1043160E+01  0.1038003E+01  0.1032847E+01  0.1027690E+01  0.1022534E+01  0.1017377E+01  0.1012221E+01  0.1007064E+01  0.1001908E+01  0.9967513E+00  0.9915949E+00  0.9864384E+00  0.9812819E+00  0.9761254E+00  0.9709690E+00  0.9658125E+00
 0.3000000E-01  0.1095520E+01  0.1087786E+01  0.1080052E+01  0.1072318E+01  0.1064584E+01  0.1056850E+01  0.1049116E+01  0.1041382E+01  0.1033648E+01  0.1025914E+01  0.1018180E+01  0.1010446E+01  0.1002711E+01  0.9949774E+00  0.9872433E+00  0.9795093E+00  0.9717752E+00  0.9640411E+00  0.9563071E+00  0.9485730E+00
 0.4000000E-01  0.1127146E+01  0.1116835E+01  0.1106524E+01  0.1096213E+01  0.1085902E+01  0.1075591E+01  0.1065280E+01  0.1054969E+01  0.1044658E+01  0.1034348E+01  0.1024037E+01  0.1013726E+01  0.1003415E+01  0.9931040E+00  0.9827931E+00  0.9724822E+00  0.9621713E+00  0.9518604E+00  0.9415495E+00  0.9312386E+00
 0.5000000E-01  0.1158658E+01  0.1145771E+01  0.1132885E+01  0.1119998E+01  0.1107111E+01  0.1094225E+01  0.1081338E+01  0.1068451E+01  0.1055565E+01  0.1042678E+01  0.1029791E+01  0.1016905E+01  0.1004018E+01  0.9911313E+00  0.9782446E+00  0.9653579E+00  0.9524712E+00  0.9395845E+00  0.9266979E+00  0.9138112E+00
 0.6000000E-01  0.1190055E+01  0.1174594E+01  0.1159132E+01  0.1143671E+01  0.1128210E+01  0.1112749E+01  0.1097288E+01  0.1081826E+01  0.1066365E+01  0.1050904E+01  0.1035443E+01  0.1019982E+01  0.1004521E+01  0.9890594E+00  0.9735982E+00  0.9581370E+00  0.9426759E+00  0.9272147E+00  0.9117535E+00  0.8962923E+00
 0.7000000E-01  0.1221332E+01  0.1203298E+01  0.1185264E+01  0.1167230E+01  0.1149196E+01  0.1131162E+01  0.1113128E+01  0.1095093E+01  0.1077059E+01  0.1059025E+01  0.1040991E+01  0.1022957E+01  0.1004923E+01  0.9868887E+00  0.9688545E+00  0.9508204E+00  0.9327863E+00  0.9147521E+00  0.8967180E+00  0.8786838E+00
 0.8000000E-01  0.1252488E+01  0.1231883E+01  0.1211277E+01  0.1190672E+01  0.1170067E+01  0.1149462E+01  0.1128856E+01  0.1108251E+01  0.1087646E+01  0.1067040E+01  0.1046435E+01  0.1025830E+01  0.1005225E+01  0.9846192E+00  0.9640139E+00  0.9434087E+00  0.9228034E+00  0.9021981E+00  0.8815928E+00  0.8609875E+00
 0.9000000E-01  0.1283518E+01  0.1260344E+01  0.1237169E+01  0.1213995E+01  0.1190821E+01  0.1167646E+01  0.1144472E+01  0.1121298E+01  0.1098123E+01  0.1074949E+01  0.1051774E+01  0.1028600E+01  0.1005426E+01  0.9822513E+00  0.9590769E+00  0.9359026E+00  0.9127282E+00  0.8895538E+00  0.8663794E+00  0.8432051E+00
 0.1000000E+00  0.1314420E+01  0.1288679E+01  0.1262938E+01  0.1237197E+01  0.1211456E+01  0.1185714E+01  0.1159973E+01  0.1134232E+01  0.1108491E+01  0.1082750E+01  0.1057009E+01  0.1031268E+01  0.1005526E+01  0.9797852E+00  0.9540441E+00  0.9283029E+00  0.9025617E+00  0.8768206E+00  0.8510794E+00  0.8253383E+00
 0.1100000E+00  0.1345191E+01  0.1316885E+01  0.1288580E+01  0.1260275E+01  0.1231969E+01  0.1203664E+01  0.1175359E+01  0.1147053E+01  0.1118748E+01  0.1090442E+01  0.1062137E+01  0.1033832E+01  0.1005526E+01  0.9772211E+00  0.9489158E+00  0.9206104E+00  0.8923051E+00  0.8639997E+00  0.8356944E+00  0.8073890E+00
 0.1200000E+00  0.1375827E+01  0.1344960E+01  0.1314093E+01  0.1283226E+01  0.1252360E+01  0.1221493E+01  0.1190626E+01  0.1159760E+01  0.1128893E+01  0.1098026E+01  0.1067159E+01  0.1036293E+01  0.1005426E+01  0.9745593E+00  0.9436926E+00  0.9128258E+00  0.8819591E+00  0.8510924E+00  0.8202257E+00  0.7893590E+00
 0.1300000E+00  0.1406325E+01  0.1372900E+01  0.1339475E+01  0.1306050E+01  0.1272625E+01  0.1239200E+01  0.1205775E+01  0.1172350E+01  0.1138925E+01  0.1105500E+01  0.1072075E+01  0.1038650E+01  0.1005225E+01  0.9718000E+00  0.9383750E+00  0.9049500E+00  0.8715250E+00  0.8381000E+00  0.8046750E+00  0.7712500E+00
 0.1400000E+00  0.1436683E+01  0.1400703E+01  0.1364723E+01  0.1328743E+01  0.1292763E+01  0.1256783E+01  0.1220803E+01  0.1184823E+01  0.1148843E+01  0.1112863E+01  0.1076883E+01  0.1040903E+01  0.1004923E+01  0.9689435E+00  0.9329636E+00  0.8969837E+00  0.8610037E+00  0.8250238E+00  0.7890438E+00  0.7530639E+00
 0.1500000E+00  0.1466897E+01  0.1428366E+01  0.1389834E+01  0.1351303E+01  0.1312772E+01  0.1274240E+01  0.1235709E+01  0.1197178E+01  0.1158647E+01  0.1120115E+01  0.1081584E+01  0.1043053E+01  0.1004521E+01  0.9659902E+00  0.9274589E+00  0.8889276E+00  0.8503963E+00  0.8118651E+00  0.7733338E+00  0.7348025E+00
 0.1600000E+00  0.1496964E+01  0.1455885E+01  0.1414807E+01  0.1373728E+01  0.1332649E+01  0.1291570E+01  0.1250492E+01  0.1209413E+01  0.1168334E+01  0.1127255E+01  0.1086177E+01  0.1045098E+01  0.1004019E+01  0.9629402E+00  0.9218615E+00  0.8807827E+00  0.8397039E+00  0.7986252E+00  0.7575464E+00  0.7164676E+00
 0.1700000E+00  0.1526882E+01  0.1483260E+01  0.1439638E+01  0.1396016E+01  0.1352393E+01  0.1308771E+01  0.1265149E+01  0.1221527E+01  0.1177905E+01  0.1134283E+01  0.1090660E+01  0.1047038E+01  0.1003416E+01  0.9597940E+00  0.9161719E+00  0.8725497E+00  0.8289276E+00  0.7853054E+00  0.7416833E+00  0.6980611E+00
 0.1800000E+00  0.1556647E+01  0.1510486E+01  0.1464325E+01  0.1418163E+01  0.1372002E+01  0.1325841E+01  0.1279680E+01  0.1233519E+01  0.1187358E+01  0.1141196E+01  0.1095035E+01  0.1048874E+01  0.1002713E+01  0.9565518E+00  0.9103906E+00  0.8642294E+00  0.8180683E+00  0.7719071E+00  0.7257459E+00  0.6795848E+00
 0.1900000E+00  0.1586256E+01  0.1537561E+01  0.1488865E+01  0.1440170E+01  0.1391474E+01  0.1342778E+01  0.1294083E+01  0.1245387E+01  0.1196692E+01  0.1147996E+01  0.1099301E+01  0.1050605E+01  0.1001909E+01  0.9532139E+00  0.9045183E+00  0.8558228E+00  0.8071272E+00  0.7584316E+00  0.7097361E+00  0.6610405E+00
 0.2000000E+00  0.1615707E+01  0.1564482E+01  0.1513257E+01  0.1462032E+01  0.1410807E+01  0.1359582E+01  0.1308356E+01  0.1257131E+01  0.1205906E+01  0.1154681E+01  0.1103456E+01  0.1052231E+01  0.1001006E+01  0.9497807E+00  0.8985556E+00  0.8473305E+00  0.7961054E+00  0.7448803E+00  0.6936552E+00  0.6424301E+00
 0.2100000E+00  0.1644996E+01  0.1591247E+01  0.1537497E+01  0.1483748E+01  0.1429998E+01  0.1376249E+01  0.1322499E+01  0.1268750E+01  0.1215000E+01  0.1161251E+01  0.1107501E+01  0.1053752E+01  0.1000002E+01  0.9462525E+00  0.8925030E+00  0.8387535E+00  0.7850040E+00  0.7312545E+00  0.6775050E+00  0.6237555E+00
 0.2200000E+00  0.1674121E+01  0.1617852E+01  0.1561584E+01  0.1505315E+01  0.1449047E+01  0.1392778E+01  0.1336510E+01  0.1280241E+01  0.1223972E+01  0.1167704E+01  0.1111435E+01  0.1055167E+01  0.9988983E+00  0.9426297E+00  0.8863612E+00  0.8300926E+00  0.7738241E+00  0.7175555E+00  0.6612870E+00  0.6050184E+00
