-0.3079490E+01 -0.1819490E+01  0.2420083E-08  0.2420083E-08  0.0000000E+00
-0.3079490E+01 -0.1411241E+01  0.3507170E-07  0.3507170E-07  0.0000000E+00
-0.3079490E+01 -0.1002993E+01  0.3346903E-06  0.3346903E-06  0.0000000E+00
-0.3079490E+01 -0.5947449E+00  0.1924961E-05  0.1924961E-05  0.0000000E+00
-0.3079490E+01 -0.1864966E+00  0.6719247E-05  0.6719247E-05  0.0000000E+00
-0.3079490E+01  0.2217517E+00  0.1422447E-04  0.1422447E-04  0.0000000E+00
-0.3079490E+01  0.6300000E+00  0.1826464E-04  0.1826464E-04  0.0000000E+00
-0.3079490E+01  0.1038248E+01  0.1422447E-04  0.1422447E-04  0.0000000E+00
-0.3079490E+01  0.1446497E+01  0.6719247E-05  0.6719247E-05  0.0000000E+00
-0.3079490E+01  0.1854745E+01  0.1924961E-05  0.1924961E-05  0.0000000E+00
-0.3079490E+01  0.2262993E+01  0.3346905E-06  0.3346905E-06  0.0000000E+00
-0.3079490E+01  0.2671241E+01  0.3507161E-07  0.3507161E-07  0.0000000E+00
-0.3079490E+01  0.3079490E+01  0.2420111E-08  0.2420111E-08  0.0000000E+00
-0.2671241E+01 -0.1819490E+01  0.3507170E-07  0.3507170E-07  0.0000000E+00
-0.2671241E+01 -0.1411241E+01  0.5081872E-06  0.5081872E-06  0.0000000E+00
-0.2671241E+01 -0.1002993E+01  0.4849789E-05  0.4849789E-05  0.0000000E+00
-0.2671241E+01 -0.5947449E+00  0.2789324E-04  0.2789324E-04  0.0000000E+00
-0.2671241E+01 -0.1864966E+00  0.9736398E-04  0.9736398E-04  0.0000000E+00
-0.2671241E+01  0.2217517E+00  0.2061168E-03  0.2061168E-03  0.0000000E+00
-0.2671241E+01  0.6300000E+00  0.2646603E-03  0.2646603E-03  0.0000000E+00
-0.2671241E+01  0.1038248E+01  0.2061168E-03  0.2061168E-03  0.0000000E+00
-0.2671241E+01  0.1446497E+01  0.9736398E-04  0.9736398E-04  0.0000000E+00
-0.2671241E+01  0.1854745E+01  0.2789324E-04  0.2789324E-04  0.0000000E+00
-0.2671241E+01  0.2262993E+01  0.4849788E-05  0.4849788E-05  0.0000000E+00
-0.2671241E+01  0.2671241E+01  0.5081874E-06  0.5081874E-06  0.0000000E+00
-0.2671241E+01  0.3079490E+01  0.3507161E-07  0.3507161E-07  0.0000000E+00
-0.2262993E+01 -0.1819490E+01  0.3346903E-06  0.3346903E-06  0.0000000E+00
-0.2262993E+01 -0.1411241E+01  0.4849788E-05  0.4849788E-05  0.0000000E+00
-0.2262993E+01 -0.1002993E+01  0.4628275E-04  0.4628275E-04  0.0000000E+00
-0.2262993E+01 -0.5947449E+00  0.2661926E-03  0.2661926E-03  0.0000000E+00
-0.2262993E+01 -0.1864966E+00  0.9291698E-03  0.9291698E-03  0.0000000E+00
-0.2262993E+01  0.2217517E+00  0.1967027E-02  0.1967027E-02  0.0000000E+00
-0.2262993E+01  0.6300000E+00  0.2525722E-02  0.2525722E-02  0.0000000E+00
-0.2262993E+01  0.1038248E+01  0.1967027E-02  0.1967027E-02  0.0000000E+00
-0.2262993E+01  0.1446497E+01  0.9291698E-03  0.9291698E-03  0.0000000E+00
-0.2262993E+01  0.1854745E+01  0.2661926E-03  0.2661926E-03  0.0000000E+00
-0.2262993E+01  0.2262993E+01  0.4628275E-04  0.4628275E-04  0.0000000E+00
-0.2262993E+01  0.2671241E+01  0.4849788E-05  0.4849788E-05  0.0000000E+00
-0.2262993E+01  0.3079490E+01  0.3346905E-06  0.3346905E-06  0.0000000E+00
-0.1854745E+01 -0.1819490E+01  0.1924961E-05  0.1924961E-05  0.0000000E+00
-0.1854745E+01 -0.1411241E+01  0.2789324E-04  0.2789324E-04  0.0000000E+00
-0.1854745E+01 -0.1002993E+01  0.2661926E-03  0.2661926E-03  0.0000000E+00
-0.1854745E+01 -0.5947449E+00  0.1530991E-02  0.1530991E-02  0.0000000E+00
-0.1854745E+01 -0.1864966E+00  0.5344065E-02  0.5344065E-02  0.0000000E+00
-0.1854745E+01  0.2217517E+00  0.1131324E-01  0.1131324E-01  0.0000000E+00
-0.1854745E+01  0.6300000E+00  0.1452654E-01  0.1452654E-01  0.0000000E+00
-0.1854745E+01  0.1038248E+01  0.1131324E-01  0.1131324E-01  0.0000000E+00
-0.1854745E+01  0.1446497E+01  0.5344065E-02  0.5344065E-02  0.0000000E+00
-0.1854745E+01  0.1854745E+01  0.1530991E-02  0.1530991E-02  0.0000000E+00
-0.1854745E+01  0.2262993E+01  0.2661926E-03  0.2661926E-03  0.0000000E+00
-0.1854745E+01  0.2671241E+01  0.2789324E-04  0.2789324E-04  0.0000000E+00
-0.1854745E+01  0.3079490E+01  0.1924961E-05  0.1924961E-05  0.0000000E+00
-0.1446497E+01 -0.1819490E+01  0.6719247E-05  0.6719247E-05  0.0000000E+00
-0.1446497E+01 -0.1411241E+01  0.9736398E-04  0.9736398E-04  0.0000000E+00
-0.1446497E+01 -0.1002993E+01  0.9291698E-03  0.9291698E-03  0.0000000E+00
-0.1446497E+01 -0.5947449E+00  0.5344065E-02  0.5344065E-02  0.0000000E+00
-0.1446497E+01 -0.1864966E+00  0.1865396E-01  0.1865396E-01  0.0000000E+00
-0.1446497E+01  0.2217517E+00  0.3948991E-01  0.3948991E-01  0.0000000E+00
-0.1446497E+01  0.6300000E+00  0.5070625E-01  0.5070625E-01  0.0000000E+00
-0.1446497E+01  0.1038248E+01  0.3948991E-01  0.3948991E-01  0.0000000E+00
-0.1446497E+01  0.1446497E+01  0.1865396E-01  0.1865396E-01  0.0000000E+00
-0.1446497E+01  0.1854745E+01  0.5344065E-02  0.5344065E-02  0.0000000E+00
-0.1446497E+01  0.2262993E+01  0.9291699E-03  0.9291699E-03  0.0000000E+00
-0.1446497E+01  0.2671241E+01  0.9736398E-04  0.9736398E-04  0.0000000E+00
-0.1446497E+01  0.3079490E+01  0.6719247E-05  0.6719247E-05  0.0000000E+00
-0.1038248E+01 -0.1819490E+01  0.1422447E-04  0.1422447E-04  0.0000000E+00
-0.1038248E+01 -0.1411241E+01  0.2061168E-03  0.2061168E-03  0.0000000E+00
-0.1038248E+01 -0.1002993E+01  0.1967027E-02  0.1967027E-02  0.0000000E+00
-0.1038248E+01 -0.5947449E+00  0.1131324E-01  0.1131324E-01  0.0000000E+00
-0.1038248E+01 -0.1864966E+00  0.3948991E-01  0.3948991E-01  0.0000000E+00
-0.1038248E+01  0.2217517E+00  0.8359902E-01  0.8359902E-01  0.0000000E+00
-0.1038248E+01  0.6300000E+00  0.1073437E+00  0.1073437E+00  0.0000000E+00
-0.1038248E+01  0.1038248E+01  0.8359902E-01  0.8359902E-01  0.0000000E+00
-0.1038248E+01  0.1446497E+01  0.3948991E-01  0.3948991E-01  0.0000000E+00
-0.1038248E+01  0.1854745E+01  0.1131324E-01  0.1131324E-01  0.0000000E+00
-0.1038248E+01  0.2262993E+01  0.1967027E-02  0.1967027E-02  0.0000000E+00
-0.1038248E+01  0.2671241E+01  0.2061168E-03  0.2061168E-03  0.0000000E+00
-0.1038248E+01  0.3079490E+01  0.1422447E-04  0.1422447E-04  0.0000000E+00
