 0.8880000E+00 -0.1592641E+01 -0.1238323E+01 -0.8531363E+00 -0.4144630E+00 -0.4952690E-01  0.2193599E+00  0.4996274E+00  0.7736914E+00  0.1130294E+01  0.1410800E+01  0.1998470E+01  0.2003957E+01  0.1797853E+01
 0.8900000E+00 -0.1585122E+01 -0.1235818E+01 -0.8504641E+00 -0.4115366E+00 -0.4760946E-01  0.2204245E+00  0.4996466E+00  0.7726762E+00  0.1128154E+01  0.1407142E+01  0.1993001E+01  0.1995758E+01  0.1788190E+01
 0.8920000E+00 -0.1577473E+01 -0.1233327E+01 -0.8477751E+00 -0.4085935E+00 -0.4569441E-01  0.2214993E+00  0.4996577E+00  0.7716699E+00  0.1125984E+01  0.1403519E+01  0.1987445E+01  0.1987495E+01  0.1778479E+01
 0.8940000E+00 -0.1569702E+01 -0.1230851E+01 -0.8450691E+00 -0.4056339E+00 -0.4378169E-01  0.2225843E+00  0.4996610E+00  0.7706725E+00  0.1123782E+01  0.1399929E+01  0.1981805E+01  0.1979169E+01  0.1768724E+01
 0.8960000E+00 -0.1561817E+01 -0.1228388E+01 -0.8423458E+00 -0.4026580E+00 -0.4187126E-01  0.2236796E+00  0.4996565E+00  0.7696843E+00  0.1121550E+01  0.1396372E+01  0.1976085E+01  0.1970778E+01  0.1758930E+01
 0.8980000E+00 -0.1553824E+01 -0.1225940E+01 -0.8396049E+00 -0.3996661E+00 -0.3996304E-01  0.2247852E+00  0.4996442E+00  0.7687051E+00  0.1119287E+01  0.1392847E+01  0.1970289E+01  0.1962323E+01  0.1749104E+01
 0.9000000E+00 -0.1545732E+01 -0.1223504E+01 -0.8368462E+00 -0.3966585E+00 -0.3805693E-01  0.2259011E+00  0.4996244E+00  0.7677351E+00  0.1116995E+01  0.1389354E+01  0.1964421E+01  0.1953805E+01  0.1739250E+01
 0.9020000E+00 -0.1537548E+01 -0.1221082E+01 -0.8340694E+00 -0.3936353E+00 -0.3615286E-01  0.2270271E+00  0.4995971E+00  0.7667743E+00  0.1114672E+01  0.1385891E+01  0.1958484E+01  0.1945225E+01  0.1729373E+01
 0.9040000E+00 -0.1529279E+01 -0.1218673E+01 -0.8312743E+00 -0.3905968E+00 -0.3425070E-01  0.2281634E+00  0.4995624E+00  0.7658226E+00  0.1112320E+01  0.1382458E+01  0.1952482E+01  0.1936582E+01  0.1719478E+01
 0.9060000E+00 -0.1520933E+01 -0.1216276E+01 -0.8284606E+00 -0.3875434E+00 -0.3235033E-01  0.2293098E+00  0.4995207E+00  0.7648800E+00  0.1109939E+01  0.1379053E+01  0.1946419E+01  0.1927878E+01  0.1709569E+01
 0.9080000E+00 -0.1512516E+01 -0.1213890E+01 -0.8256280E+00 -0.3844752E+00 -0.3045163E-01  0.2304662E+00  0.4994719E+00  0.7639466E+00  0.1107530E+01  0.1375677E+01  0.1940298E+01  0.1919115E+01  0.1699651E+01
 0.9100000E+00 -0.1504037E+01 -0.1211516E+01 -0.8227764E+00 -0.3813926E+00 -0.2855445E-01  0.2316327E+00  0.4994163E+00  0.7630222E+00  0.1105092E+01  0.1372328E+01  0.1934122E+01  0.1910294E+01  0.1689729E+01
 0.9120000E+00 -0.1495503E+01 -0.1209152E+01 -0.8199054E+00 -0.3782960E+00 -0.2665864E-01  0.2328092E+00  0.4993541E+00  0.7621068E+00  0.1102626E+01  0.1369005E+01  0.1927896E+01  0.1901416E+01  0.1679807E+01
 0.9140000E+00 -0.1486919E+01 -0.1206799E+01 -0.8170149E+00 -0.3751856E+00 -0.2476402E-01  0.2339955E+00  0.4992854E+00  0.7612004E+00  0.1100134E+01  0.1365708E+01  0.1921622E+01  0.1892482E+01  0.1669888E+01
 0.9160000E+00 -0.1478293E+01 -0.1204455E+01 -0.8141046E+00 -0.3720617E+00 -0.2287043E-01  0.2351916E+00  0.4992105E+00  0.7603028E+00  0.1097615E+01  0.1362435E+01  0.1915303E+01  0.1883496E+01  0.1659977E+01
 0.9180000E+00 -0.1469632E+01 -0.1202120E+01 -0.8111743E+00 -0.3689248E+00 -0.2097767E-01  0.2363974E+00  0.4991296E+00  0.7594139E+00  0.1095069E+01  0.1359185E+01  0.1908944E+01  0.1874458E+01  0.1650077E+01
 0.9200000E+00 -0.1460942E+01 -0.1199794E+01 -0.8082238E+00 -0.3657751E+00 -0.1908555E-01  0.2376127E+00  0.4990429E+00  0.7585337E+00  0.1092499E+01  0.1355959E+01  0.1902546E+01  0.1865371E+01  0.1640193E+01
 0.9220000E+00 -0.1452230E+01 -0.1197474E+01 -0.8052529E+00 -0.3626130E+00 -0.1719387E-01  0.2388375E+00  0.4989507E+00  0.7576619E+00  0.1089903E+01  0.1352754E+01  0.1896113E+01  0.1856237E+01  0.1630328E+01
 0.9240000E+00 -0.1443501E+01 -0.1195162E+01 -0.8022614E+00 -0.3594389E+00 -0.1530241E-01  0.2400717E+00  0.4988531E+00  0.7567985E+00  0.1087283E+01  0.1349570E+01  0.1889648E+01  0.1847058E+01  0.1620485E+01
 0.9260000E+00 -0.1434762E+01 -0.1192855E+01 -0.7992491E+00 -0.3562532E+00 -0.1341094E-01  0.2413150E+00  0.4987505E+00  0.7559434E+00  0.1084639E+01  0.1346405E+01  0.1883153E+01  0.1837837E+01  0.1610668E+01
 0.9280000E+00 -0.1426019E+01 -0.1190553E+01 -0.7962158E+00 -0.3530563E+00 -0.1151923E-01  0.2425674E+00  0.4986431E+00  0.7550962E+00  0.1081972E+01  0.1343260E+01  0.1876631E+01  0.1828576E+01  0.1600879E+01
 0.9300000E+00 -0.1417277E+01 -0.1188255E+01 -0.7931614E+00 -0.3498486E+00 -0.9627047E-02  0.2438288E+00  0.4985312E+00  0.7542570E+00  0.1079283E+01  0.1340133E+01  0.1870085E+01  0.1819277E+01  0.1591122E+01
 0.9320000E+00 -0.1408543E+01 -0.1185961E+01 -0.7900856E+00 -0.3466304E+00 -0.7734138E-02  0.2450989E+00  0.4984150E+00  0.7534254E+00  0.1076572E+01  0.1337022E+01  0.1863518E+01  0.1809944E+01  0.1581399E+01
 0.9340000E+00 -0.1399820E+01 -0.1183669E+01 -0.7869884E+00 -0.3434022E+00 -0.5840249E-02  0.2463776E+00  0.4982948E+00  0.7526013E+00  0.1073840E+01  0.1333928E+01  0.1856931E+01  0.1800578E+01  0.1571713E+01
 0.9360000E+00 -0.1391115E+01 -0.1181378E+01 -0.7838696E+00 -0.3401644E+00 -0.3945118E-02  0.2476648E+00  0.4981710E+00  0.7517845E+00  0.1071088E+01  0.1330849E+01  0.1850327E+01  0.1791182E+01  0.1562068E+01
 0.9380000E+00 -0.1382433E+01 -0.1179088E+01 -0.7807291E+00 -0.3369174E+00 -0.2048478E-02  0.2489602E+00  0.4980438E+00  0.7509748E+00  0.1068316E+01  0.1327784E+01  0.1843707E+01  0.1781760E+01  0.1552464E+01
 0.9400000E+00 -0.1373778E+01 -0.1176797E+01 -0.7775667E+00 -0.3336617E+00 -0.1500545E-03  0.2502638E+00  0.4979134E+00  0.7501720E+00  0.1065525E+01  0.1324732E+01  0.1837075E+01  0.1772314E+01  0.1542906E+01
 0.9420000E+00 -0.1365155E+01 -0.1174505E+01 -0.7743823E+00 -0.3303977E+00  0.1750431E-02  0.2515753E+00  0.4977803E+00  0.7493757E+00  0.1062716E+01  0.1321693E+01  0.1830432E+01  0.1762845E+01  0.1533394E+01
 0.9440000E+00 -0.1356569E+01 -0.1172210E+01 -0.7711759E+00 -0.3271259E+00  0.3653261E-02  0.2528946E+00  0.4976447E+00  0.7485859E+00  0.1059889E+01  0.1318665E+01  0.1823780E+01  0.1753359E+01  0.1523932E+01
 0.9460000E+00 -0.1348024E+01 -0.1169911E+01 -0.7679472E+00 -0.3238466E+00  0.5558724E-02  0.2542213E+00  0.4975070E+00  0.7478022E+00  0.1057045E+01  0.1315647E+01  0.1817121E+01  0.1743856E+01  0.1514520E+01
 0.9480000E+00 -0.1339523E+01 -0.1167608E+01 -0.7646963E+00 -0.3205605E+00  0.7467112E-02  0.2555555E+00  0.4973674E+00  0.7470244E+00  0.1054186E+01  0.1312640E+01  0.1810455E+01  0.1734340E+01  0.1505162E+01
 0.9500000E+00 -0.1331073E+01 -0.1165299E+01 -0.7614231E+00 -0.3172678E+00  0.9378720E-02  0.2568968E+00  0.4972262E+00  0.7462523E+00  0.1051311E+01  0.1309640E+01  0.1803786E+01  0.1724813E+01  0.1495858E+01
 0.9520000E+00 -0.1322675E+01 -0.1162982E+01 -0.7581275E+00 -0.3139691E+00  0.1129385E-01  0.2582451E+00  0.4970839E+00  0.7454855E+00  0.1048422E+01  0.1306649E+01  0.1797113E+01  0.1715279E+01  0.1486611E+01
 0.9540000E+00 -0.1314333E+01 -0.1160658E+01 -0.7548094E+00 -0.3106648E+00  0.1321279E-01  0.2596002E+00  0.4969407E+00  0.7447239E+00  0.1045519E+01  0.1303664E+01  0.1790439E+01  0.1705739E+01  0.1477422E+01
 0.9560000E+00 -0.1306052E+01 -0.1158324E+01 -0.7514689E+00 -0.3073555E+00  0.1513585E-01  0.2609618E+00  0.4967969E+00  0.7439671E+00  0.1042603E+01  0.1300685E+01  0.1783765E+01  0.1696197E+01  0.1468292E+01
 0.9580000E+00 -0.1297834E+01 -0.1155980E+01 -0.7481058E+00 -0.3040415E+00  0.1706334E-01  0.2623297E+00  0.4966529E+00  0.7432149E+00  0.1039674E+01  0.1297712E+01  0.1777092E+01  0.1686655E+01  0.1459224E+01
 0.9600000E+00 -0.1289683E+01 -0.1153625E+01 -0.7447202E+00 -0.3007234E+00  0.1899555E-01  0.2637038E+00  0.4965089E+00  0.7424670E+00  0.1036734E+01  0.1294742E+01  0.1770421E+01  0.1677117E+01  0.1450218E+01
 0.9620000E+00 -0.1281601E+01 -0.1151256E+01 -0.7413121E+00 -0.2974015E+00  0.2093279E-01  0.2650838E+00  0.4963655E+00  0.7417231E+00  0.1033783E+01  0.1291776E+01  0.1763753E+01  0.1667583E+01  0.1441275E+01
 0.9640000E+00 -0.1273592E+01 -0.1148874E+01 -0.7378814E+00 -0.2940765E+00  0.2287536E-01  0.2664696E+00  0.4962227E+00  0.7409829E+00  0.1030822E+01  0.1288813E+01  0.1757088E+01  0.1658058E+01  0.1432397E+01
 0.9660000E+00 -0.1265659E+01 -0.1146476E+01 -0.7344282E+00 -0.2907487E+00  0.2482358E-01  0.2678608E+00  0.4960811E+00  0.7402461E+00  0.1027852E+01  0.1285851E+01  0.1750428E+01  0.1648543E+01  0.1423586E+01
 0.9680000E+00 -0.1257803E+01 -0.1144063E+01 -0.7309525E+00 -0.2874187E+00  0.2677773E-01  0.2692573E+00  0.4959409E+00  0.7395125E+00  0.1024873E+01  0.1282890E+01  0.1743774E+01  0.1639042E+01  0.1414840E+01
 0.9700000E+00 -0.1250027E+01 -0.1141631E+01 -0.7274543E+00 -0.2840869E+00  0.2873813E-01  0.2706588E+00  0.4958024E+00  0.7387818E+00  0.1021886E+01  0.1279930E+01  0.1737125E+01  0.1629555E+01  0.1406163E+01
 0.9720000E+00 -0.1242333E+01 -0.1139181E+01 -0.7239337E+00 -0.2807537E+00  0.3070506E-01  0.2720652E+00  0.4956660E+00  0.7380536E+00  0.1018891E+01  0.1276969E+01  0.1730483E+01  0.1620087E+01  0.1397555E+01
 0.9740000E+00 -0.1234724E+01 -0.1136712E+01 -0.7203907E+00 -0.2774197E+00  0.3267883E-01  0.2734762E+00  0.4955320E+00  0.7373277E+00  0.1015891E+01  0.1274006E+01  0.1723847E+01  0.1610638E+01  0.1389015E+01
 0.9760000E+00 -0.1227202E+01 -0.1134221E+01 -0.7168254E+00 -0.2740852E+00  0.3465973E-01  0.2748917E+00  0.4954008E+00  0.7366038E+00  0.1012884E+01  0.1271041E+01  0.1717219E+01  0.1601212E+01  0.1380546E+01
 0.9780000E+00 -0.1219769E+01 -0.1131707E+01 -0.7132379E+00 -0.2707509E+00  0.3664804E-01  0.2763113E+00  0.4952725E+00  0.7358816E+00  0.1009872E+01  0.1268074E+01  0.1710599E+01  0.1591810E+01  0.1372148E+01
 0.9800000E+00 -0.1212425E+01 -0.1129171E+01 -0.7096281E+00 -0.2674170E+00  0.3864406E-01  0.2777349E+00  0.4951476E+00  0.7351608E+00  0.1006856E+01  0.1265103E+01  0.1703986E+01  0.1582435E+01  0.1363821E+01
 0.9820000E+00 -0.1205173E+01 -0.1126610E+01 -0.7059963E+00 -0.2640841E+00  0.4064806E-01  0.2791622E+00  0.4950264E+00  0.7344411E+00  0.1003837E+01  0.1262127E+01  0.1697382E+01  0.1573088E+01  0.1355566E+01
 0.9840000E+00 -0.1198015E+01 -0.1124023E+01 -0.7023426E+00 -0.2607526E+00  0.4266031E-01  0.2805931E+00  0.4949092E+00  0.7337222E+00  0.1000813E+01  0.1259147E+01  0.1690786E+01  0.1563773E+01  0.1347383E+01
 0.9860000E+00 -0.1190951E+01 -0.1121409E+01 -0.6986669E+00 -0.2574230E+00  0.4468110E-01  0.2820274E+00  0.4947962E+00  0.7330039E+00  0.9977880E+00  0.1256161E+01  0.1684198E+01  0.1554490E+01  0.1339273E+01
 0.9880000E+00 -0.1183983E+01 -0.1118768E+01 -0.6949695E+00 -0.2540956E+00  0.4671069E-01  0.2834647E+00  0.4946878E+00  0.7322858E+00  0.9947607E+00  0.1253169E+01  0.1677618E+01  0.1545241E+01  0.1331237E+01
 0.9900000E+00 -0.1177112E+01 -0.1116097E+01 -0.6912505E+00 -0.2507710E+00  0.4874933E-01  0.2849050E+00  0.4945843E+00  0.7315677E+00  0.9917321E+00  0.1250171E+01  0.1671047E+01  0.1536029E+01  0.1323273E+01
 0.9920000E+00 -0.1170339E+01 -0.1113396E+01 -0.6875099E+00 -0.2474495E+00  0.5079728E-01  0.2863480E+00  0.4944860E+00  0.7308493E+00  0.9887029E+00  0.1247164E+01  0.1664483E+01  0.1526855E+01  0.1315384E+01
 0.9940000E+00 -0.1163665E+01 -0.1110665E+01 -0.6837481E+00 -0.2441316E+00  0.5285479E-01  0.2877936E+00  0.4943931E+00  0.7301303E+00  0.9856737E+00  0.1244150E+01  0.1657928E+01  0.1517721E+01  0.1307569E+01
 0.9960000E+00 -0.1157090E+01 -0.1107900E+01 -0.6799649E+00 -0.2408176E+00  0.5492210E-01  0.2892414E+00  0.4943060E+00  0.7294104E+00  0.9826450E+00  0.1241127E+01  0.1651381E+01  0.1508628E+01  0.1299828E+01
 0.9980000E+00 -0.1150616E+01 -0.1105103E+01 -0.6761608E+00 -0.2375080E+00  0.5699943E-01  0.2906913E+00  0.4942248E+00  0.7286895E+00  0.9796175E+00  0.1238096E+01  0.1644841E+01  0.1499579E+01  0.1292161E+01
 0.1000000E+01 -0.1144243E+01 -0.1102271E+01 -0.6723357E+00 -0.2342031E+00  0.5908702E-01  0.2921432E+00  0.4941499E+00  0.7279672E+00  0.9765917E+00  0.1235054E+01  0.1638308E+01  0.1490574E+01  0.1284569E+01
 0.1002000E+01 -0.1137971E+01 -0.1099405E+01 -0.6684899E+00 -0.2309033E+00  0.6118508E-01  0.2935968E+00  0.4940816E+00  0.7272432E+00  0.9735680E+00  0.1232003E+01  0.1631783E+01  0.1481615E+01  0.1277051E+01
 0.1004000E+01 -0.1131802E+01 -0.1096502E+01 -0.6646236E+00 -0.2276090E+00  0.6329382E-01  0.2950520E+00  0.4940201E+00  0.7265174E+00  0.9705471E+00  0.1228941E+01  0.1625264E+01  0.1472703E+01  0.1269608E+01
 0.1006000E+01 -0.1125734E+01 -0.1093562E+01 -0.6607368E+00 -0.2243206E+00  0.6541344E-01  0.2965086E+00  0.4939656E+00  0.7257894E+00  0.9675295E+00  0.1225868E+01  0.1618752E+01  0.1463840E+01  0.1262239E+01
 0.1008000E+01 -0.1119769E+01 -0.1090584E+01 -0.6568299E+00 -0.2210383E+00  0.6754414E-01  0.2979663E+00  0.4939184E+00  0.7250590E+00  0.9645156E+00  0.1222784E+01  0.1612246E+01  0.1455027E+01  0.1254945E+01
 0.1010000E+01 -0.1113907E+01 -0.1087568E+01 -0.6529030E+00 -0.2177626E+00  0.6968609E-01  0.2994251E+00  0.4938786E+00  0.7243261E+00  0.9615060E+00  0.1219688E+01  0.1605745E+01  0.1446265E+01  0.1247725E+01
 0.1012000E+01 -0.1108147E+01 -0.1084512E+01 -0.6489563E+00 -0.2144937E+00  0.7183948E-01  0.3008847E+00  0.4938467E+00  0.7235903E+00  0.9585010E+00  0.1216579E+01  0.1599249E+01  0.1437555E+01  0.1240579E+01
 0.1014000E+01 -0.1102489E+01 -0.1081416E+01 -0.6449900E+00 -0.2112320E+00  0.7400446E-01  0.3023450E+00  0.4938227E+00  0.7228515E+00  0.9555012E+00  0.1213458E+01  0.1592758E+01  0.1428899E+01  0.1233508E+01
 0.1016000E+01 -0.1096935E+01 -0.1078279E+01 -0.6410043E+00 -0.2079777E+00  0.7618120E-01  0.3038059E+00  0.4938069E+00  0.7221094E+00  0.9525069E+00  0.1210324E+01  0.1586271E+01  0.1420297E+01  0.1226510E+01
 0.1018000E+01 -0.1091482E+01 -0.1075100E+01 -0.6369995E+00 -0.2047312E+00  0.7836984E-01  0.3052671E+00  0.4937994E+00  0.7213639E+00  0.9495187E+00  0.1207177E+01  0.1579787E+01  0.1411751E+01  0.1219586E+01
 0.1020000E+01 -0.1086132E+01 -0.1071879E+01 -0.6329756E+00 -0.2014926E+00  0.8057051E-01  0.3067286E+00  0.4938005E+00  0.7206146E+00  0.9465368E+00  0.1204017E+01  0.1573306E+01  0.1403260E+01  0.1212736E+01
 0.1022000E+01 -0.1080883E+01 -0.1068615E+01 -0.6289331E+00 -0.1982624E+00  0.8278335E-01  0.3081902E+00  0.4938104E+00  0.7198616E+00  0.9435617E+00  0.1200842E+01  0.1566828E+01  0.1394827E+01  0.1205958E+01
 0.1024000E+01 -0.1075735E+01 -0.1065308E+01 -0.6248720E+00 -0.1950406E+00  0.8500847E-01  0.3096517E+00  0.4938292E+00  0.7191044E+00  0.9405938E+00  0.1197654E+01  0.1560352E+01  0.1386451E+01  0.1199254E+01
 0.1026000E+01 -0.1070689E+01 -0.1061957E+01 -0.6207927E+00 -0.1918276E+00  0.8724598E-01  0.3111131E+00  0.4938571E+00  0.7183431E+00  0.9376334E+00  0.1194451E+01  0.1553877E+01  0.1378135E+01  0.1192622E+01
 0.1028000E+01 -0.1065743E+01 -0.1058561E+01 -0.6166953E+00 -0.1886235E+00  0.8949597E-01  0.3125741E+00  0.4938943E+00  0.7175773E+00  0.9346808E+00  0.1191233E+01  0.1547403E+01  0.1369877E+01  0.1186062E+01
 0.1030000E+01 -0.1060896E+01 -0.1055120E+01 -0.6125801E+00 -0.1854286E+00  0.9175854E-01  0.3140348E+00  0.4939409E+00  0.7168070E+00  0.9317365E+00  0.1188001E+01  0.1540929E+01  0.1361679E+01  0.1179575E+01
 0.1032000E+01 -0.1056149E+01 -0.1051635E+01 -0.6084473E+00 -0.1822430E+00  0.9403376E-01  0.3154949E+00  0.4939971E+00  0.7160320E+00  0.9288006E+00  0.1184754E+01  0.1534454E+01  0.1353542E+01  0.1173158E+01
 0.1034000E+01 -0.1051500E+01 -0.1048103E+01 -0.6042972E+00 -0.1790668E+00  0.9632170E-01  0.3169543E+00  0.4940631E+00  0.7152521E+00  0.9258735E+00  0.1181492E+01  0.1527978E+01  0.1345465E+01  0.1166813E+01
 0.1036000E+01 -0.1046949E+01 -0.1044526E+01 -0.6001301E+00 -0.1759004E+00  0.9862242E-01  0.3184130E+00  0.4941388E+00  0.7144673E+00  0.9229555E+00  0.1178215E+01  0.1521501E+01  0.1337450E+01  0.1160538E+01
 0.1038000E+01 -0.1042495E+01 -0.1040902E+01 -0.5959461E+00 -0.1727437E+00  0.1009360E+00  0.3198709E+00  0.4942245E+00  0.7136774E+00  0.9200468E+00  0.1174923E+01  0.1515021E+01  0.1329497E+01  0.1154333E+01
 0.1040000E+01 -0.1038137E+01 -0.1037233E+01 -0.5917455E+00 -0.1695969E+00  0.1032624E+00  0.3213278E+00  0.4943203E+00  0.7128822E+00  0.9171477E+00  0.1171615E+01  0.1508539E+01  0.1321606E+01  0.1148198E+01
 0.1042000E+01 -0.1033874E+01 -0.1033517E+01 -0.5875286E+00 -0.1664600E+00  0.1056016E+00  0.3227837E+00  0.4944263E+00  0.7120817E+00  0.9142584E+00  0.1168291E+01  0.1502052E+01  0.1313777E+01  0.1142132E+01
 0.1044000E+01 -0.1029705E+01 -0.1029754E+01 -0.5832957E+00 -0.1633333E+00  0.1079538E+00  0.3242386E+00  0.4945425E+00  0.7112758E+00  0.9113791E+00  0.1164953E+01  0.1495562E+01  0.1306012E+01  0.1136134E+01
 0.1046000E+01 -0.1025630E+01 -0.1025945E+01 -0.5790470E+00 -0.1602167E+00  0.1103189E+00  0.3256922E+00  0.4946691E+00  0.7104643E+00  0.9085102E+00  0.1161598E+01  0.1489067E+01  0.1298309E+01  0.1130205E+01
 0.1048000E+01 -0.1021647E+01 -0.1022088E+01 -0.5747827E+00 -0.1571104E+00  0.1126969E+00  0.3271446E+00  0.4948061E+00  0.7096473E+00  0.9056516E+00  0.1158228E+01  0.1482567E+01  0.1290669E+01  0.1124343E+01
 0.1050000E+01 -0.1017755E+01 -0.1018186E+01 -0.5705032E+00 -0.1540142E+00  0.1150878E+00  0.3285957E+00  0.4949537E+00  0.7088246E+00  0.9028037E+00  0.1154842E+01  0.1476061E+01  0.1283093E+01  0.1118547E+01
 0.1052000E+01 -0.1013953E+01 -0.1014237E+01 -0.5662087E+00 -0.1509284E+00  0.1174916E+00  0.3300454E+00  0.4951118E+00  0.7079961E+00  0.8999666E+00  0.1151441E+01  0.1469548E+01  0.1275580E+01  0.1112818E+01
 0.1054000E+01 -0.1010240E+01 -0.1010241E+01 -0.5618995E+00 -0.1478527E+00  0.1199082E+00  0.3314937E+00  0.4952805E+00  0.7071618E+00  0.8971405E+00  0.1148025E+01  0.1463029E+01  0.1268131E+01  0.1107154E+01
 0.1056000E+01 -0.1006615E+01 -0.1006199E+01 -0.5575758E+00 -0.1447874E+00  0.1223376E+00  0.3329405E+00  0.4954599E+00  0.7063218E+00  0.8943255E+00  0.1144592E+01  0.1456501E+01  0.1260745E+01  0.1101555E+01
 0.1058000E+01 -0.1003077E+01 -0.1002111E+01 -0.5532380E+00 -0.1417322E+00  0.1247798E+00  0.3343859E+00  0.4956501E+00  0.7054758E+00  0.8915217E+00  0.1141145E+01  0.1449966E+01  0.1253423E+01  0.1096020E+01
 0.1060000E+01 -0.9996236E+00 -0.9979773E+00 -0.5488862E+00 -0.1386872E+00  0.1272347E+00  0.3358297E+00  0.4958509E+00  0.7046239E+00  0.8887292E+00  0.1137682E+01  0.1443422E+01  0.1246164E+01  0.1090549E+01
 0.1062000E+01 -0.9962547E+00 -0.9937980E+00 -0.5445209E+00 -0.1356523E+00  0.1297021E+00  0.3372720E+00  0.4960625E+00  0.7037661E+00  0.8859482E+00  0.1134203E+01  0.1436869E+01  0.1238969E+01  0.1085140E+01
 0.1064000E+01 -0.9929686E+00 -0.9895736E+00 -0.5401422E+00 -0.1326274E+00  0.1321821E+00  0.3387127E+00  0.4962849E+00  0.7029024E+00  0.8831788E+00  0.1130710E+01  0.1430306E+01  0.1231836E+01  0.1079794E+01
 0.1066000E+01 -0.9897639E+00 -0.9853043E+00 -0.5357504E+00 -0.1296125E+00  0.1346746E+00  0.3401517E+00  0.4965181E+00  0.7020328E+00  0.8804210E+00  0.1127202E+01  0.1423732E+01  0.1224767E+01  0.1074509E+01
 0.1068000E+01 -0.9866395E+00 -0.9809906E+00 -0.5313460E+00 -0.1266074E+00  0.1371794E+00  0.3415892E+00  0.4967620E+00  0.7011572E+00  0.8776749E+00  0.1123678E+01  0.1417149E+01  0.1217761E+01  0.1069284E+01
 0.1070000E+01 -0.9835939E+00 -0.9766331E+00 -0.5269290E+00 -0.1236119E+00  0.1396965E+00  0.3430251E+00  0.4970167E+00  0.7002757E+00  0.8749406E+00  0.1120140E+01  0.1410554E+01  0.1210817E+01  0.1064119E+01
 0.1072000E+01 -0.9806256E+00 -0.9722320E+00 -0.5224999E+00 -0.1206260E+00  0.1422258E+00  0.3444593E+00  0.4972821E+00  0.6993884E+00  0.8722181E+00  0.1116588E+01  0.1403947E+01  0.1203935E+01  0.1059013E+01
 0.1074000E+01 -0.9777334E+00 -0.9677881E+00 -0.5180589E+00 -0.1176495E+00  0.1447670E+00  0.3458919E+00  0.4975583E+00  0.6984952E+00  0.8695074E+00  0.1113021E+01  0.1397329E+01  0.1197115E+01  0.1053965E+01
 0.1076000E+01 -0.9749157E+00 -0.9633018E+00 -0.5136063E+00 -0.1146822E+00  0.1473202E+00  0.3473229E+00  0.4978451E+00  0.6975962E+00  0.8668087E+00  0.1109439E+01  0.1390698E+01  0.1190357E+01  0.1048975E+01
 0.1078000E+01 -0.9721711E+00 -0.9587738E+00 -0.5091424E+00 -0.1117239E+00  0.1498851E+00  0.3487523E+00  0.4981427E+00  0.6966914E+00  0.8641219E+00  0.1105844E+01  0.1384054E+01  0.1183660E+01  0.1044040E+01
 0.1080000E+01 -0.9694982E+00 -0.9542046E+00 -0.5046675E+00 -0.1087745E+00  0.1524616E+00  0.3501802E+00  0.4984508E+00  0.6957809E+00  0.8614470E+00  0.1102235E+01  0.1377397E+01  0.1177024E+01  0.1039162E+01
 0.1082000E+01 -0.9668954E+00 -0.9495950E+00 -0.5001819E+00 -0.1058336E+00  0.1550497E+00  0.3516064E+00  0.4987695E+00  0.6948648E+00  0.8587840E+00  0.1098612E+01  0.1370727E+01  0.1170448E+01  0.1034338E+01
 0.1084000E+01 -0.9643612E+00 -0.9449455E+00 -0.4956860E+00 -0.1029012E+00  0.1576490E+00  0.3530312E+00  0.4990986E+00  0.6939432E+00  0.8561330E+00  0.1094976E+01  0.1364043E+01  0.1163932E+01  0.1029568E+01
 0.1086000E+01 -0.9618941E+00 -0.9402571E+00 -0.4911799E+00 -0.9997687E-01  0.1602595E+00  0.3544544E+00  0.4994383E+00  0.6930160E+00  0.8534939E+00  0.1091327E+01  0.1357345E+01  0.1157475E+01  0.1024850E+01
 0.1088000E+01 -0.9594925E+00 -0.9355303E+00 -0.4866641E+00 -0.9706043E-01  0.1628809E+00  0.3558761E+00  0.4997882E+00  0.6920834E+00  0.8508667E+00  0.1087665E+01  0.1350632E+01  0.1151078E+01  0.1020185E+01
 0.1090000E+01 -0.9571550E+00 -0.9307659E+00 -0.4821389E+00 -0.9415161E-01  0.1655132E+00  0.3572965E+00  0.5001485E+00  0.6911456E+00  0.8482514E+00  0.1083990E+01  0.1343905E+01  0.1144738E+01  0.1015571E+01
 0.1092000E+01 -0.9548798E+00 -0.9259649E+00 -0.4776045E+00 -0.9125013E-01  0.1681561E+00  0.3587154E+00  0.5005190E+00  0.6902025E+00  0.8456479E+00  0.1080303E+01  0.1337163E+01  0.1138456E+01  0.1011006E+01
 0.1094000E+01 -0.9526655E+00 -0.9211279E+00 -0.4730612E+00 -0.8835570E-01  0.1708094E+00  0.3601330E+00  0.5008996E+00  0.6892543E+00  0.8430562E+00  0.1076604E+01  0.1330405E+01  0.1132232E+01  0.1006491E+01
 0.1096000E+01 -0.9505104E+00 -0.9162558E+00 -0.4685095E+00 -0.8546801E-01  0.1734729E+00  0.3615493E+00  0.5012902E+00  0.6883012E+00  0.8404763E+00  0.1072893E+01  0.1323632E+01  0.1126064E+01  0.1002024E+01
 0.1098000E+01 -0.9484129E+00 -0.9113494E+00 -0.4639496E+00 -0.8258677E-01  0.1761466E+00  0.3629643E+00  0.5016907E+00  0.6873432E+00  0.8379080E+00  0.1069170E+01  0.1316844E+01  0.1119951E+01  0.9976042E+00
