 0.5000000E-03 -0.1203798E-02 -0.1347018E-02 -0.1396596E-02 -0.1406689E-02 -0.1407861E-02 -0.1407940E-02 -0.1408527E-02 -0.1412464E-02 -0.1423975E-02 -0.1429048E-02
 0.1000000E-02 -0.2407920E-02 -0.2694418E-02 -0.2793608E-02 -0.2813819E-02 -0.2816189E-02 -0.2816374E-02 -0.2817574E-02 -0.2825475E-02 -0.2848530E-02 -0.2858707E-02
 0.1500000E-02 -0.3612285E-02 -0.4042113E-02 -0.4190948E-02 -0.4221303E-02 -0.4224892E-02 -0.4225206E-02 -0.4227044E-02 -0.4238935E-02 -0.4273564E-02 -0.4288875E-02
 0.2000000E-02 -0.4816758E-02 -0.5389959E-02 -0.5588469E-02 -0.5628990E-02 -0.5633821E-02 -0.5634285E-02 -0.5636783E-02 -0.5652688E-02 -0.5698917E-02 -0.5719391E-02
 0.2500000E-02 -0.6021225E-02 -0.6737833E-02 -0.6986047E-02 -0.7036754E-02 -0.7042845E-02 -0.7043478E-02 -0.7046656E-02 -0.7066595E-02 -0.7124448E-02 -0.7150115E-02
 0.3000000E-02 -0.7225569E-02 -0.8085610E-02 -0.8383554E-02 -0.8444466E-02 -0.8451833E-02 -0.8452653E-02 -0.8456528E-02 -0.8480520E-02 -0.8550017E-02 -0.8580905E-02
 0.3500000E-02 -0.8429674E-02 -0.9433166E-02 -0.9780863E-02 -0.9851998E-02 -0.9860655E-02 -0.9861675E-02 -0.9866263E-02 -0.9894325E-02 -0.9975483E-02 -0.1001162E-01
 0.4000000E-02 -0.9633422E-02 -0.1078037E-01 -0.1117785E-01 -0.1125922E-01 -0.1126918E-01 -0.1127041E-01 -0.1127573E-01 -0.1130787E-01 -0.1140070E-01 -0.1144211E-01
 0.4500000E-02 -0.1083670E-01 -0.1212711E-01 -0.1257438E-01 -0.1266600E-01 -0.1267727E-01 -0.1267873E-01 -0.1268478E-01 -0.1272102E-01 -0.1282554E-01 -0.1287225E-01
 0.5000000E-02 -0.1203938E-01 -0.1347325E-01 -0.1397033E-01 -0.1407221E-01 -0.1408480E-01 -0.1408649E-01 -0.1409328E-01 -0.1413362E-01 -0.1424984E-01 -0.1430188E-01
 0.5500000E-02 -0.1324136E-01 -0.1481866E-01 -0.1536557E-01 -0.1547772E-01 -0.1549164E-01 -0.1549356E-01 -0.1550110E-01 -0.1554555E-01 -0.1567346E-01 -0.1573085E-01
 0.6000000E-02 -0.1444250E-01 -0.1616322E-01 -0.1675996E-01 -0.1688240E-01 -0.1689764E-01 -0.1689980E-01 -0.1690809E-01 -0.1695665E-01 -0.1709626E-01 -0.1715903E-01
 0.6500000E-02 -0.1564270E-01 -0.1750680E-01 -0.1815339E-01 -0.1828610E-01 -0.1830267E-01 -0.1830507E-01 -0.1831412E-01 -0.1836678E-01 -0.1851809E-01 -0.1858626E-01
 0.7000000E-02 -0.1684183E-01 -0.1884927E-01 -0.1954571E-01 -0.1968871E-01 -0.1970660E-01 -0.1970924E-01 -0.1971904E-01 -0.1977581E-01 -0.1993881E-01 -0.2001240E-01
 0.7500000E-02 -0.1803977E-01 -0.2019050E-01 -0.2093679E-01 -0.2109008E-01 -0.2110929E-01 -0.2111215E-01 -0.2112271E-01 -0.2118357E-01 -0.2135826E-01 -0.2143730E-01
 0.8000000E-02 -0.1923640E-01 -0.2153036E-01 -0.2232651E-01 -0.2249008E-01 -0.2251060E-01 -0.2251369E-01 -0.2252498E-01 -0.2258994E-01 -0.2277629E-01 -0.2286079E-01
 0.8500000E-02 -0.2043160E-01 -0.2286871E-01 -0.2371472E-01 -0.2388857E-01 -0.2391039E-01 -0.2391369E-01 -0.2392571E-01 -0.2399474E-01 -0.2419275E-01 -0.2428274E-01
 0.9000000E-02 -0.2162524E-01 -0.2420543E-01 -0.2510129E-01 -0.2528541E-01 -0.2530852E-01 -0.2531201E-01 -0.2532475E-01 -0.2539785E-01 -0.2560749E-01 -0.2570299E-01
 0.9500000E-02 -0.2281720E-01 -0.2554038E-01 -0.2648608E-01 -0.2668047E-01 -0.2670484E-01 -0.2670852E-01 -0.2672196E-01 -0.2679910E-01 -0.2702035E-01 -0.2712137E-01
 0.1000000E-01 -0.2400736E-01 -0.2687343E-01 -0.2786896E-01 -0.2807360E-01 -0.2809922E-01 -0.2810306E-01 -0.2811718E-01 -0.2819834E-01 -0.2843118E-01 -0.2853774E-01
 0.1050000E-01 -0.2519558E-01 -0.2820444E-01 -0.2924979E-01 -0.2946466E-01 -0.2949151E-01 -0.2949549E-01 -0.2951027E-01 -0.2959542E-01 -0.2983980E-01 -0.2995192E-01
 0.1100000E-01 -0.2638175E-01 -0.2953327E-01 -0.3062842E-01 -0.3085351E-01 -0.3088156E-01 -0.3088565E-01 -0.3090106E-01 -0.3099019E-01 -0.3124608E-01 -0.3136377E-01
 0.1150000E-01 -0.2756573E-01 -0.3085979E-01 -0.3200471E-01 -0.3224000E-01 -0.3226922E-01 -0.3227340E-01 -0.3228941E-01 -0.3238247E-01 -0.3264983E-01 -0.3277311E-01
 0.1200000E-01 -0.2874739E-01 -0.3218385E-01 -0.3337853E-01 -0.3362399E-01 -0.3365435E-01 -0.3365858E-01 -0.3367516E-01 -0.3377211E-01 -0.3405091E-01 -0.3417979E-01
 0.1250000E-01 -0.2992661E-01 -0.3350532E-01 -0.3474972E-01 -0.3500533E-01 -0.3503680E-01 -0.3504103E-01 -0.3505815E-01 -0.3515896E-01 -0.3544913E-01 -0.3558362E-01
 0.1300000E-01 -0.3110325E-01 -0.3482405E-01 -0.3611815E-01 -0.3638388E-01 -0.3641640E-01 -0.3642061E-01 -0.3643821E-01 -0.3654283E-01 -0.3684433E-01 -0.3698445E-01
 0.1350000E-01 -0.3227718E-01 -0.3613991E-01 -0.3748366E-01 -0.3775947E-01 -0.3779301E-01 -0.3779715E-01 -0.3781520E-01 -0.3792358E-01 -0.3823634E-01 -0.3838209E-01
 0.1400000E-01 -0.3344827E-01 -0.3745274E-01 -0.3884610E-01 -0.3913196E-01 -0.3916647E-01 -0.3917048E-01 -0.3918894E-01 -0.3930102E-01 -0.3962499E-01 -0.3977638E-01
 0.1450000E-01 -0.3461638E-01 -0.3876240E-01 -0.4020533E-01 -0.4050119E-01 -0.4053662E-01 -0.4054046E-01 -0.4055926E-01 -0.4067500E-01 -0.4101010E-01 -0.4116714E-01
 0.1500000E-01 -0.3578138E-01 -0.4006874E-01 -0.4156119E-01 -0.4186702E-01 -0.4190331E-01 -0.4190691E-01 -0.4192600E-01 -0.4204532E-01 -0.4239149E-01 -0.4255418E-01
