 0.2000000E-02  0.9961337E+00  0.4079622E-02  0.9961421E+00
 0.4000000E-02  0.9961110E+00  0.6799276E-02  0.9961342E+00
 0.6000000E-02  0.9960768E+00  0.9518855E-02  0.9961223E+00
 0.8000000E-02  0.9960318E+00  0.1223826E-01  0.9961070E+00
 0.1000000E-01  0.9959758E+00  0.1495745E-01  0.9960881E+00
 0.1200000E-01  0.9959088E+00  0.1767635E-01  0.9960656E+00
 0.1400000E-01  0.9958308E+00  0.2039490E-01  0.9960396E+00
 0.1600000E-01  0.9957418E+00  0.2311306E-01  0.9960100E+00
 0.1800000E-01  0.9956417E+00  0.2583077E-01  0.9959768E+00
 0.2000000E-01  0.9955307E+00  0.2854799E-01  0.9959399E+00
 0.2200000E-01  0.9954087E+00  0.3126465E-01  0.9958996E+00
 0.2400000E-01  0.9952757E+00  0.3398072E-01  0.9958556E+00
 0.2600000E-01  0.9951316E+00  0.3669613E-01  0.9958079E+00
 0.2800000E-01  0.9949764E+00  0.3941084E-01  0.9957567E+00
 0.3000000E-01  0.9948103E+00  0.4212478E-01  0.9957018E+00
 0.3200000E-01  0.9946332E+00  0.4483791E-01  0.9956433E+00
 0.3400000E-01  0.9944451E+00  0.4755018E-01  0.9955812E+00
 0.3600000E-01  0.9942460E+00  0.5026153E-01  0.9955156E+00
 0.3800000E-01  0.9940359E+00  0.5297190E-01  0.9954463E+00
 0.4000000E-01  0.9938148E+00  0.5568125E-01  0.9953734E+00
 0.4200000E-01  0.9935827E+00  0.5838953E-01  0.9952969E+00
 0.4400000E-01  0.9933397E+00  0.6109667E-01  0.9952168E+00
 0.4600000E-01  0.9930857E+00  0.6380264E-01  0.9951332E+00
 0.4800000E-01  0.9928208E+00  0.6650737E-01  0.9950459E+00
 0.5000000E-01  0.9925449E+00  0.6921082E-01  0.9949551E+00
 0.5200000E-01  0.9922581E+00  0.7191292E-01  0.9948606E+00
 0.5400000E-01  0.9919603E+00  0.7461364E-01  0.9947625E+00
 0.5600000E-01  0.9916517E+00  0.7731290E-01  0.9946609E+00
 0.5800000E-01  0.9913320E+00  0.8001067E-01  0.9945556E+00
 0.6000000E-01  0.9910015E+00  0.8270690E-01  0.9944468E+00
 0.6200000E-01  0.9906601E+00  0.8540153E-01  0.9943344E+00
 0.6400000E-01  0.9903078E+00  0.8809451E-01  0.9942183E+00
 0.6600000E-01  0.9899446E+00  0.9078577E-01  0.9940987E+00
 0.6800000E-01  0.9895705E+00  0.9347527E-01  0.9939755E+00
 0.7000000E-01  0.9891855E+00  0.9616297E-01  0.9938487E+00
 0.7200000E-01  0.9887897E+00  0.9884879E-01  0.9937184E+00
 0.7400000E-01  0.9883831E+00  0.1015327E+00  0.9935844E+00
 0.7600000E-01  0.9879656E+00  0.1042146E+00  0.9934468E+00
 0.7800000E-01  0.9875372E+00  0.1068946E+00  0.9933057E+00
 0.8000000E-01  0.9870981E+00  0.1095724E+00  0.9931610E+00
 0.8200000E-01  0.9866482E+00  0.1122481E+00  0.9930127E+00
 0.8400000E-01  0.9861875E+00  0.1149217E+00  0.9928609E+00
 0.8600000E-01  0.9857160E+00  0.1175930E+00  0.9927054E+00
 0.8800000E-01  0.9852337E+00  0.1202621E+00  0.9925464E+00
 0.9000000E-01  0.9847406E+00  0.1229288E+00  0.9923838E+00
 0.9200000E-01  0.9842368E+00  0.1255931E+00  0.9922176E+00
 0.9400000E-01  0.9837222E+00  0.1282550E+00  0.9920478E+00
 0.9600000E-01  0.9831970E+00  0.1309144E+00  0.9918744E+00
 0.9800000E-01  0.9826610E+00  0.1335712E+00  0.9916975E+00
 0.1000000E+00  0.9821143E+00  0.1362255E+00  0.9915169E+00
 0.1020000E+00  0.9815569E+00  0.1388771E+00  0.9913328E+00
