 0.2000000E-02 -0.8324169E+01 -0.7218698E+01 -0.2852717E+01 -0.4008479E+01 -0.8134876E+01 -0.5154279E+01 -0.8562961E+00 -0.6245942E+01  0.4003783E+01 -0.6185330E+01
 0.4000000E-02 -0.8324381E+01 -0.7218804E+01 -0.2852718E+01 -0.4008978E+01 -0.8134938E+01 -0.5154167E+01 -0.8563011E+00 -0.6246091E+01  0.4003819E+01 -0.6183115E+01
 0.6000000E-02 -0.8324693E+01 -0.7218962E+01 -0.2852721E+01 -0.4009719E+01 -0.8135032E+01 -0.5153999E+01 -0.8563096E+00 -0.6246313E+01  0.4003943E+01 -0.6178810E+01
 0.8000000E-02 -0.8325107E+01 -0.7219171E+01 -0.2852725E+01 -0.4010691E+01 -0.8135154E+01 -0.5153776E+01 -0.8563229E+00 -0.6246611E+01  0.4004158E+01 -0.6168110E+01
 0.1000000E-01 -0.8325637E+01 -0.7219430E+01 -0.2852729E+01 -0.4011880E+01 -0.8135300E+01 -0.5153497E+01 -0.8563429E+00 -0.6246982E+01  0.4004476E+01 -0.5758642E+01
 0.1200000E-01 -0.8326463E+01 -0.7219704E+01 -0.2852734E+01 -0.4013184E+01 -0.8135300E+01 -0.5153169E+01 -0.8563711E+00 -0.6247421E+01  0.4004938E+01 -0.5758599E+01
 0.1400000E-01 -0.8327352E+01 -0.7220021E+01 -0.2852741E+01 -0.4014664E+01 -0.8135304E+01 -0.5152786E+01 -0.8564063E+00 -0.6247924E+01  0.4005535E+01 -0.5758548E+01
 0.1600000E-01 -0.8328295E+01 -0.7220381E+01 -0.2852748E+01 -0.4016306E+01 -0.8135310E+01 -0.5152348E+01 -0.8564489E+00 -0.6248484E+01  0.4006262E+01 -0.5758489E+01
 0.1800000E-01 -0.8329280E+01 -0.7220785E+01 -0.2852756E+01 -0.4018093E+01 -0.8135320E+01 -0.5151855E+01 -0.8564993E+00 -0.6249097E+01  0.4007120E+01 -0.5758422E+01
 0.2000000E-01 -0.8330299E+01 -0.7221232E+01 -0.2852765E+01 -0.4020011E+01 -0.8135332E+01 -0.5151306E+01 -0.8565578E+00 -0.6249755E+01  0.4008107E+01 -0.5758348E+01
 0.2200000E-01 -0.8331343E+01 -0.7221722E+01 -0.2852774E+01 -0.4022046E+01 -0.8135346E+01 -0.5150701E+01 -0.8566248E+00 -0.6250454E+01  0.4009222E+01 -0.5758264E+01
 0.2400000E-01 -0.8332418E+01 -0.7222256E+01 -0.2852785E+01 -0.4024183E+01 -0.8135362E+01 -0.5150038E+01 -0.8567006E+00 -0.6251177E+01  0.4010465E+01 -0.5758173E+01
 0.2600000E-01 -0.8333500E+01 -0.7222832E+01 -0.2852797E+01 -0.4026410E+01 -0.8135379E+01 -0.5149319E+01 -0.8567856E+00 -0.6251933E+01  0.4011840E+01 -0.5758073E+01
 0.2800000E-01 -0.8334585E+01 -0.7223452E+01 -0.2852809E+01 -0.4028716E+01 -0.8135396E+01 -0.5148541E+01 -0.8568800E+00 -0.6252719E+01  0.4013345E+01 -0.5757964E+01
 0.3000000E-01 -0.8335665E+01 -0.7224115E+01 -0.2852823E+01 -0.4031090E+01 -0.8135413E+01 -0.5147705E+01 -0.8569841E+00 -0.6253528E+01  0.4014975E+01 -0.5757846E+01
 0.3200000E-01 -0.8336737E+01 -0.7224821E+01 -0.2852837E+01 -0.4033523E+01 -0.8135429E+01 -0.5146809E+01 -0.8570983E+00 -0.6254359E+01  0.4016723E+01 -0.5757719E+01
 0.3400000E-01 -0.8337797E+01 -0.7225570E+01 -0.2852852E+01 -0.4036007E+01 -0.8135444E+01 -0.5145853E+01 -0.8572229E+00 -0.6255207E+01  0.4018582E+01 -0.5757583E+01
 0.3600000E-01 -0.8338840E+01 -0.7226363E+01 -0.2852868E+01 -0.4038534E+01 -0.8135457E+01 -0.5144836E+01 -0.8573584E+00 -0.6256069E+01  0.4020546E+01 -0.5757437E+01
 0.3800000E-01 -0.8339864E+01 -0.7227199E+01 -0.2852885E+01 -0.4041099E+01 -0.8135467E+01 -0.5143756E+01 -0.8575046E+00 -0.6256942E+01  0.4022609E+01 -0.5757282E+01
 0.4000000E-01 -0.8340866E+01 -0.7228078E+01 -0.2852903E+01 -0.4043695E+01 -0.8135474E+01 -0.5142614E+01 -0.8576615E+00 -0.6257823E+01  0.4024762E+01 -0.5757117E+01
 0.4200000E-01 -0.8341844E+01 -0.7229000E+01 -0.2852921E+01 -0.4046317E+01 -0.8135477E+01 -0.5141409E+01 -0.8578294E+00 -0.6258710E+01  0.4026999E+01 -0.5756942E+01
 0.4400000E-01 -0.8342796E+01 -0.7229966E+01 -0.2852941E+01 -0.4048962E+01 -0.8135476E+01 -0.5140138E+01 -0.8580083E+00 -0.6259602E+01  0.4029307E+01 -0.5756758E+01
 0.4600000E-01 -0.8343721E+01 -0.7230975E+01 -0.2852961E+01 -0.4051625E+01 -0.8135469E+01 -0.5138801E+01 -0.8581984E+00 -0.6260496E+01  0.4031669E+01 -0.5756563E+01
 0.4800000E-01 -0.8344616E+01 -0.7232029E+01 -0.2852983E+01 -0.4054303E+01 -0.8135457E+01 -0.5137398E+01 -0.8583996E+00 -0.6261391E+01  0.4034052E+01 -0.5756357E+01
 0.5000000E-01 -0.8345482E+01 -0.7233127E+01 -0.2853005E+01 -0.4056993E+01 -0.8135437E+01 -0.5135926E+01 -0.8586122E+00 -0.6262285E+01  0.4036373E+01 -0.5756141E+01
 0.5200000E-01 -0.8346317E+01 -0.7234269E+01 -0.2853028E+01 -0.4059693E+01 -0.8135411E+01 -0.5134384E+01 -0.8588361E+00 -0.6263178E+01  0.4038427E+01 -0.5755914E+01
 0.5400000E-01 -0.8347120E+01 -0.7235456E+01 -0.2853052E+01 -0.4062400E+01 -0.8135376E+01 -0.5132772E+01 -0.8590713E+00 -0.6264069E+01  0.4040353E+01 -0.5755676E+01
 0.5600000E-01 -0.8347891E+01 -0.7236688E+01 -0.2853077E+01 -0.4065112E+01 -0.8135333E+01 -0.5131088E+01 -0.8593178E+00 -0.6264956E+01  0.4042254E+01 -0.5755427E+01
 0.5800000E-01 -0.8348630E+01 -0.7237966E+01 -0.2853103E+01 -0.4067829E+01 -0.8135280E+01 -0.5129330E+01 -0.8595755E+00 -0.6265839E+01  0.4044157E+01 -0.5755167E+01
 0.6000000E-01 -0.8349336E+01 -0.7239290E+01 -0.2853129E+01 -0.4070548E+01 -0.8135217E+01 -0.5127497E+01 -0.8598442E+00 -0.6266718E+01  0.4046077E+01 -0.5754895E+01
 0.6200000E-01 -0.8350009E+01 -0.7240660E+01 -0.2853157E+01 -0.4073268E+01 -0.8135143E+01 -0.5125588E+01 -0.8601238E+00 -0.6267592E+01  0.4048026E+01 -0.5754612E+01
 0.6400000E-01 -0.8350649E+01 -0.7242078E+01 -0.2853185E+01 -0.4075988E+01 -0.8135057E+01 -0.5123601E+01 -0.8604141E+00 -0.6268461E+01  0.4050007E+01 -0.5754317E+01
 0.6600000E-01 -0.8351255E+01 -0.7243544E+01 -0.2853214E+01 -0.4078707E+01 -0.8134959E+01 -0.5121534E+01 -0.8607155E+00 -0.6269323E+01  0.4052030E+01 -0.5754010E+01
 0.6800000E-01 -0.8351829E+01 -0.7245058E+01 -0.2853244E+01 -0.4081425E+01 -0.8134848E+01 -0.5119387E+01 -0.8610278E+00 -0.6270180E+01  0.4054101E+01 -0.5753691E+01
 0.7000000E-01 -0.8352371E+01 -0.7246622E+01 -0.2853275E+01 -0.4084140E+01 -0.8134723E+01 -0.5117156E+01 -0.8613511E+00 -0.6271031E+01  0.4056228E+01 -0.5753359E+01
 0.7200000E-01 -0.8352880E+01 -0.7248236E+01 -0.2853307E+01 -0.4086852E+01 -0.8134583E+01 -0.5114841E+01 -0.8616853E+00 -0.6271876E+01  0.4058421E+01 -0.5753016E+01
 0.7400000E-01 -0.8353356E+01 -0.7249902E+01 -0.2853340E+01 -0.4089560E+01 -0.8134428E+01 -0.5112439E+01 -0.8620304E+00 -0.6272715E+01  0.4060691E+01 -0.5752659E+01
 0.7600000E-01 -0.8353801E+01 -0.7251621E+01 -0.2853374E+01 -0.4092264E+01 -0.8134257E+01 -0.5109949E+01 -0.8623862E+00 -0.6273548E+01  0.4063056E+01 -0.5752290E+01
 0.7800000E-01 -0.8354215E+01 -0.7253394E+01 -0.2853408E+01 -0.4094963E+01 -0.8134070E+01 -0.5107369E+01 -0.8627528E+00 -0.6274375E+01  0.4065534E+01 -0.5751908E+01
 0.8000000E-01 -0.8354597E+01 -0.7255222E+01 -0.2853444E+01 -0.4097658E+01 -0.8133865E+01 -0.5104698E+01 -0.8631299E+00 -0.6275196E+01  0.4068156E+01 -0.5751513E+01
 0.8200000E-01 -0.8354950E+01 -0.7257106E+01 -0.2853480E+01 -0.4100347E+01 -0.8133641E+01 -0.5101932E+01 -0.8635172E+00 -0.6276011E+01  0.4070963E+01 -0.5751105E+01
 0.8400000E-01 -0.8355272E+01 -0.7259050E+01 -0.2853517E+01 -0.4103029E+01 -0.8133398E+01 -0.5099071E+01 -0.8639120E+00 -0.6276821E+01  0.4074042E+01 -0.5750682E+01
 0.8600000E-01 -0.8355565E+01 -0.7261054E+01 -0.2853555E+01 -0.4105706E+01 -0.8133136E+01 -0.5096112E+01 -0.8643176E+00 -0.6277625E+01  0.4077442E+01 -0.5750247E+01
 0.8800000E-01 -0.8355829E+01 -0.7263120E+01 -0.2853594E+01 -0.4108377E+01 -0.8132854E+01 -0.5093054E+01 -0.8647343E+00 -0.6278423E+01  0.4081272E+01 -0.5749798E+01
 0.9000000E-01 -0.8356065E+01 -0.7265251E+01 -0.2853634E+01 -0.4111042E+01 -0.8132552E+01 -0.5089895E+01 -0.8651624E+00 -0.6279217E+01  0.4085715E+01 -0.5749335E+01
 0.9200000E-01 -0.8356273E+01 -0.7267449E+01 -0.2853674E+01 -0.4113700E+01 -0.8132228E+01 -0.5086633E+01 -0.8656021E+00 -0.6280005E+01  0.4091084E+01 -0.5748859E+01
 0.9400000E-01 -0.8356454E+01 -0.7269717E+01 -0.2853716E+01 -0.4116353E+01 -0.8131883E+01 -0.5083267E+01 -0.8660534E+00 -0.6280789E+01  0.4097985E+01 -0.5748369E+01
 0.9600000E-01 -0.8356609E+01 -0.7272058E+01 -0.2853758E+01 -0.4118999E+01 -0.8131516E+01 -0.5079795E+01 -0.8665167E+00 -0.6281568E+01  0.4107778E+01 -0.5747865E+01
 0.9800000E-01 -0.8356739E+01 -0.7274475E+01 -0.2853801E+01 -0.4121639E+01 -0.8131126E+01 -0.5076215E+01 -0.8669920E+00 -0.6282343E+01  0.4124447E+01 -0.5747347E+01
 0.1000000E+00 -0.8356844E+01 -0.7276973E+01 -0.2853845E+01 -0.4124272E+01 -0.8130712E+01 -0.5072526E+01 -0.8674797E+00 -0.6283114E+01  0.4164055E+01 -0.5746815E+01
 0.1020000E+00 -0.8356925E+01 -0.7279554E+01 -0.2853890E+01 -0.4126898E+01 -0.8130275E+01 -0.5068728E+01 -0.8679798E+00 -0.6283882E+01  0.4190353E+01 -0.5746269E+01
 0.1040000E+00 -0.8356984E+01 -0.7282224E+01 -0.2853936E+01 -0.4129519E+01 -0.8129813E+01 -0.5064820E+01 -0.8684926E+00 -0.6284646E+01  0.4204288E+01 -0.5745709E+01
 0.1060000E+00 -0.8357019E+01 -0.7284988E+01 -0.2853983E+01 -0.4132132E+01 -0.8129326E+01 -0.5060800E+01 -0.8690185E+00 -0.6285406E+01  0.4215496E+01 -0.5745135E+01
 0.1080000E+00 -0.8357034E+01 -0.7287851E+01 -0.2854030E+01 -0.4134739E+01 -0.8128814E+01 -0.5056670E+01 -0.8695584E+00 -0.6286164E+01  0.4225179E+01 -0.5744546E+01
 0.1100000E+00 -0.8357028E+01 -0.7290820E+01 -0.2854079E+01 -0.4137339E+01 -0.8128277E+01 -0.5052428E+01 -0.8701129E+00 -0.6286920E+01  0.4233838E+01 -0.5743944E+01
 0.1120000E+00 -0.8357002E+01 -0.7293903E+01 -0.2854128E+01 -0.4139932E+01 -0.8127713E+01 -0.5048077E+01 -0.8706830E+00 -0.6287673E+01  0.4241747E+01 -0.5743327E+01
 0.1140000E+00 -0.8356957E+01 -0.7297107E+01 -0.2854178E+01 -0.4142519E+01 -0.8127122E+01 -0.5043616E+01 -0.8712694E+00 -0.6288425E+01  0.4249074E+01 -0.5742696E+01
