 0.5000000E+00 -0.1259084E-01  0.4605024E-09  0.2243913E-01  0.9848295E-02
 0.1000000E+01 -0.1259084E-01  0.1842007E-08  0.2243913E-01  0.9848292E-02
 0.1500000E+01 -0.1259084E-01  0.4144505E-08  0.2243913E-01  0.9848287E-02
 0.2000000E+01 -0.1259085E-01  0.7367984E-08  0.2243913E-01  0.9848280E-02
 0.2500000E+01 -0.1259086E-01  0.1151243E-07  0.2243912E-01  0.9848272E-02
 0.3000000E+01 -0.1259088E-01  0.1657780E-07  0.2243912E-01  0.9848261E-02
 0.3500000E+01 -0.1259089E-01  0.2256409E-07  0.2243912E-01  0.9848249E-02
 0.4000000E+01 -0.1259091E-01  0.2947125E-07  0.2243911E-01  0.9848235E-02
 0.4500000E+01 -0.1259093E-01  0.3729925E-07  0.2243911E-01  0.9848219E-02
 0.5000000E+01 -0.1259095E-01  0.4604803E-07  0.2243911E-01  0.9848201E-02
 0.5500000E+01 -0.1259097E-01  0.5571755E-07  0.2243910E-01  0.9848181E-02
 0.6000000E+01 -0.1259100E-01  0.6630775E-07  0.2243909E-01  0.9848159E-02
 0.6500000E+01 -0.1259103E-01  0.7781857E-07  0.2243909E-01  0.9848136E-02
 0.7000000E+01 -0.1259106E-01  0.9024994E-07  0.2243908E-01  0.9848110E-02
 0.7500000E+01 -0.1259110E-01  0.1036018E-06  0.2243907E-01  0.9848083E-02
 0.8000000E+01 -0.1259113E-01  0.1178741E-06  0.2243907E-01  0.9848053E-02
 0.8500000E+01 -0.1259117E-01  0.1330666E-06  0.2243906E-01  0.9848022E-02
 0.9000000E+01 -0.1259121E-01  0.1491794E-06  0.2243905E-01  0.9847989E-02
 0.9500000E+01 -0.1259125E-01  0.1662124E-06  0.2243904E-01  0.9847954E-02
 0.1000000E+02 -0.1259130E-01  0.1841654E-06  0.2243903E-01  0.9847918E-02
 0.1050000E+02 -0.1259135E-01  0.2030383E-06  0.2243902E-01  0.9847879E-02
 0.1100000E+02 -0.1259140E-01  0.2228311E-06  0.2243901E-01  0.9847838E-02
 0.1150000E+02 -0.1259145E-01  0.2435436E-06  0.2243900E-01  0.9847796E-02
 0.1200000E+02 -0.1259150E-01  0.2651756E-06  0.2243899E-01  0.9847751E-02
 0.1250000E+02 -0.1259156E-01  0.2877272E-06  0.2243898E-01  0.9847705E-02
 0.1300000E+02 -0.1259162E-01  0.3111981E-06  0.2243896E-01  0.9847657E-02
 0.1350000E+02 -0.1259168E-01  0.3355882E-06  0.2243895E-01  0.9847607E-02
 0.1400000E+02 -0.1259174E-01  0.3608973E-06  0.2243894E-01  0.9847555E-02
 0.1450000E+02 -0.1259181E-01  0.3871254E-06  0.2243892E-01  0.9847501E-02
 0.1500000E+02 -0.1259188E-01  0.4142722E-06  0.2243891E-01  0.9847446E-02
 0.1550000E+02 -0.1259195E-01  0.4423377E-06  0.2243889E-01  0.9847388E-02
 0.1600000E+02 -0.1259202E-01  0.4713216E-06  0.2243888E-01  0.9847329E-02
 0.1650000E+02 -0.1259210E-01  0.5012238E-06  0.2243886E-01  0.9847268E-02
 0.1700000E+02 -0.1259217E-01  0.5320441E-06  0.2243885E-01  0.9847205E-02
