 0.1560000E+01  0.1041446E+00  0.8408730E-01  0.9857237E-01  0.7824091E-01  0.2314830E-01  0.3418124E-01  0.1082701E+00  0.1939476E+00  0.8585222E-01  0.1168050E+00  0.8435592E-01  0.2199200E+00  0.3950776E+00  0.3156843E+00  0.3201267E+00  0.4653607E+00  0.2761003E+00  0.1887564E+00  0.5141497E-01  0.1199519E+00  0.6564844E-01  0.1910330E+00  0.1175106E+00  0.1098451E+00  0.2104613E+00  0.2205503E+00  0.2540996E+00  0.3033058E+00  0.2919331E+00  0.2766409E+00  0.3571743E+00  0.4730977E+00  0.5161233E+00  0.4400584E+00  0.3530171E+00  0.3725281E+00  0.4565493E+00  0.4934813E+00  0.4507244E+00  0.3360289E+00  0.2051419E+00  0.9618948E-01  0.2349518E-01
 0.1561000E+01  0.1042135E+00  0.8465794E-01  0.9956741E-01  0.7782838E-01  0.2351219E-01  0.3482518E-01  0.1074664E+00  0.1941042E+00  0.8700807E-01  0.1156999E+00  0.8503414E-01  0.2236795E+00  0.3955165E+00  0.3126880E+00  0.3228089E+00  0.4653579E+00  0.2755469E+00  0.1874001E+00  0.5340417E-01  0.1192654E+00  0.6786975E-01  0.1894843E+00  0.1192627E+00  0.1074644E+00  0.2094292E+00  0.2208590E+00  0.2526752E+00  0.3015668E+00  0.2928327E+00  0.2772470E+00  0.3546114E+00  0.4715426E+00  0.5176084E+00  0.4431029E+00  0.3542473E+00  0.3700098E+00  0.4541063E+00  0.4933531E+00  0.4530899E+00  0.3397422E+00  0.2085610E+00  0.9830318E-01  0.2414433E-01
 0.1562000E+01  0.1042647E+00  0.8521461E-01  0.1005337E+00  0.7742124E-01  0.2396794E-01  0.3544955E-01  0.1067318E+00  0.1942896E+00  0.8815682E-01  0.1146844E+00  0.8579755E-01  0.2273058E+00  0.3959497E+00  0.3098016E+00  0.3254233E+00  0.4653006E+00  0.2749367E+00  0.1860997E+00  0.5528027E-01  0.1186098E+00  0.7000798E-01  0.1881126E+00  0.1209336E+00  0.1052955E+00  0.2085512E+00  0.2212068E+00  0.2512951E+00  0.2997433E+00  0.2938662E+00  0.2781916E+00  0.3525663E+00  0.4703227E+00  0.5192700E+00  0.4461232E+00  0.3554450E+00  0.3676115E+00  0.4518432E+00  0.4933654E+00  0.4554923E+00  0.3434079E+00  0.2119091E+00  0.1003711E+00  0.2478375E-01
 0.1563000E+01  0.1043134E+00  0.8576558E-01  0.1014992E+00  0.7703809E-01  0.2443147E-01  0.3609671E-01  0.1059243E+00  0.1943851E+00  0.8927881E-01  0.1136063E+00  0.8670731E-01  0.2310491E+00  0.3962201E+00  0.3067348E+00  0.3282838E+00  0.4652056E+00  0.2743755E+00  0.1846902E+00  0.5736954E-01  0.1178304E+00  0.7228353E-01  0.1864678E+00  0.1225862E+00  0.1031278E+00  0.2074426E+00  0.2214220E+00  0.2499094E+00  0.2980451E+00  0.2948490E+00  0.2790091E+00  0.3501017E+00  0.4686180E+00  0.5205606E+00  0.4491187E+00  0.3568842E+00  0.3652315E+00  0.4493433E+00  0.4931419E+00  0.4577950E+00  0.3471272E+00  0.2153791E+00  0.1025360E+00  0.2545954E-01
 0.1564000E+01  0.1043435E+00  0.8629877E-01  0.1024293E+00  0.7665747E-01  0.2497860E-01  0.3671955E-01  0.1051787E+00  0.1944982E+00  0.9037741E-01  0.1126309E+00  0.8771736E-01  0.2346408E+00  0.3964613E+00  0.3037897E+00  0.3310754E+00  0.4650496E+00  0.2737560E+00  0.1833366E+00  0.5932875E-01  0.1170398E+00  0.7440117E-01  0.1849536E+00  0.1240987E+00  0.1012105E+00  0.2065017E+00  0.2216767E+00  0.2485417E+00  0.2962258E+00  0.2960138E+00  0.2802131E+00  0.3481530E+00  0.4672619E+00  0.5220030E+00  0.4520504E+00  0.3582755E+00  0.3629807E+00  0.4470010E+00  0.4930052E+00  0.4600735E+00  0.3507515E+00  0.2187527E+00  0.1046464E+00  0.2612381E-01
 0.1565000E+01  0.1043710E+00  0.8682619E-01  0.1033550E+00  0.7629359E-01  0.2551934E-01  0.3736791E-01  0.1043729E+00  0.1945363E+00  0.9146428E-01  0.1115940E+00  0.8886368E-01  0.2383577E+00  0.3965603E+00  0.3006672E+00  0.3341017E+00  0.4648582E+00  0.2731836E+00  0.1818840E+00  0.6147778E-01  0.1161729E+00  0.7670839E-01  0.1832225E+00  0.1256516E+00  0.9927872E-01  0.2053315E+00  0.2218050E+00  0.2471843E+00  0.2945542E+00  0.2970775E+00  0.2812257E+00  0.3457777E+00  0.4654278E+00  0.5231132E+00  0.4549908E+00  0.3599056E+00  0.3607483E+00  0.4444523E+00  0.4926896E+00  0.4623124E+00  0.3544733E+00  0.2222706E+00  0.1068610E+00  0.2682611E-01
 0.1566000E+01  0.1043790E+00  0.8733229E-01  0.1042390E+00  0.7592944E-01  0.2613662E-01  0.3798780E-01  0.1036209E+00  0.1945806E+00  0.9251208E-01  0.1106724E+00  0.9012382E-01  0.2419072E+00  0.3966064E+00  0.2976776E+00  0.3370585E+00  0.4645998E+00  0.2725529E+00  0.1804854E+00  0.6348740E-01  0.1152507E+00  0.7879420E-01  0.1815686E+00  0.1270071E+00  0.9763368E-01  0.2043377E+00  0.2219704E+00  0.2458209E+00  0.2927311E+00  0.2983762E+00  0.2826713E+00  0.3439131E+00  0.4639452E+00  0.5243441E+00  0.4578290E+00  0.3614758E+00  0.3586530E+00  0.4420337E+00  0.4924029E+00  0.4644654E+00  0.3580548E+00  0.2256691E+00  0.1090138E+00  0.2751564E-01
 0.1567000E+01  0.1043841E+00  0.8783254E-01  0.1051151E+00  0.7557462E-01  0.2673553E-01  0.3863476E-01  0.1028220E+00  0.1945643E+00  0.9356239E-01  0.1096924E+00  0.9150783E-01  0.2455873E+00  0.3965315E+00  0.2945159E+00  0.3402369E+00  0.4643077E+00  0.2719662E+00  0.1790004E+00  0.6566371E-01  0.1143009E+00  0.8111253E-01  0.1797599E+00  0.1284594E+00  0.9595850E-01  0.2031210E+00  0.2220189E+00  0.2444822E+00  0.2910712E+00  0.2995203E+00  0.2838688E+00  0.3416216E+00  0.4620004E+00  0.5252863E+00  0.4607084E+00  0.3632788E+00  0.3565779E+00  0.4394447E+00  0.4919985E+00  0.4666389E+00  0.3617746E+00  0.2292309E+00  0.1112759E+00  0.2824424E-01
 0.1568000E+01  0.1043692E+00  0.8830821E-01  0.1059435E+00  0.7521691E-01  0.2740534E-01  0.3924980E-01  0.1020680E+00  0.1945430E+00  0.9455887E-01  0.1088397E+00  0.9301769E-01  0.2490870E+00  0.3963799E+00  0.2914980E+00  0.3433460E+00  0.4639433E+00  0.2713230E+00  0.1775657E+00  0.6769836E-01  0.1132518E+00  0.8315909E-01  0.1779702E+00  0.1296605E+00  0.9460313E-01  0.2020844E+00  0.2221002E+00  0.2431162E+00  0.2892358E+00  0.3009554E+00  0.2855425E+00  0.3398316E+00  0.4604002E+00  0.5263130E+00  0.4634493E+00  0.3650131E+00  0.3546459E+00  0.4369534E+00  0.4915618E+00  0.4686655E+00  0.3653120E+00  0.2326537E+00  0.1134708E+00  0.2895935E-01
 0.1569000E+01  0.1043509E+00  0.8877793E-01  0.1067607E+00  0.7486116E-01  0.2804705E-01  0.3989235E-01  0.1012806E+00  0.1944752E+00  0.9557100E-01  0.1079337E+00  0.9463691E-01  0.2527198E+00  0.3961284E+00  0.2883156E+00  0.3466622E+00  0.4635463E+00  0.2707199E+00  0.1760592E+00  0.6987566E-01  0.1122229E+00  0.8546957E-01  0.1760919E+00  0.1310102E+00  0.9320163E-01  0.2008362E+00  0.2220763E+00  0.2417873E+00  0.2875726E+00  0.3021810E+00  0.2869197E+00  0.3376212E+00  0.4583617E+00  0.5270978E+00  0.4662618E+00  0.3669713E+00  0.3527376E+00  0.4343331E+00  0.4910712E+00  0.4707712E+00  0.3690246E+00  0.2362549E+00  0.1157781E+00  0.2971392E-01
 0.1570000E+01  0.1043123E+00  0.8922015E-01  0.1075246E+00  0.7450025E-01  0.2875534E-01  0.4050035E-01  0.1005288E+00  0.1943914E+00  0.9651576E-01  0.1071666E+00  0.9639266E-01  0.2561623E+00  0.3957774E+00  0.2852877E+00  0.3499101E+00  0.4630723E+00  0.2700636E+00  0.1745978E+00  0.7191556E-01  0.1110527E+00  0.8747228E-01  0.1741715E+00  0.1320612E+00  0.9214882E-01  0.1997671E+00  0.2220796E+00  0.2404128E+00  0.2857155E+00  0.3037543E+00  0.2888121E+00  0.3358985E+00  0.4566523E+00  0.5279273E+00  0.4689020E+00  0.3688552E+00  0.3509761E+00  0.4317734E+00  0.4904852E+00  0.4726707E+00  0.3725165E+00  0.2397007E+00  0.1180144E+00  0.3045480E-01
 0.1571000E+01  0.1042698E+00  0.8965626E-01  0.1082742E+00  0.7413406E-01  0.2942784E-01  0.4113526E-01  0.9975710E-01  0.1942748E+00  0.9748791E-01  0.1063532E+00  0.9824140E-01  0.2597373E+00  0.3953471E+00  0.2821053E+00  0.3533490E+00  0.4625661E+00  0.2694424E+00  0.1730811E+00  0.7407237E-01  0.1099477E+00  0.8975737E-01  0.1722301E+00  0.1333056E+00  0.9103282E-01  0.1985021E+00  0.2219914E+00  0.2390856E+00  0.2840343E+00  0.3050645E+00  0.2903680E+00  0.3337684E+00  0.4545358E+00  0.5285644E+00  0.4716417E+00  0.3709513E+00  0.3492442E+00  0.4291310E+00  0.4899109E+00  0.4747058E+00  0.3762161E+00  0.2433362E+00  0.1203641E+00  0.3123488E-01
 0.1572000E+01  0.1042068E+00  0.9006230E-01  0.1089655E+00  0.7376085E-01  0.3016364E-01  0.4173389E-01  0.9901138E-01  0.1941316E+00  0.9838061E-01  0.1056894E+00  0.1002362E+00  0.2631153E+00  0.3947952E+00  0.2790881E+00  0.3567217E+00  0.4619789E+00  0.2687731E+00  0.1716031E+00  0.7610192E-01  0.1086634E+00  0.9171365E-01  0.1701853E+00  0.1342113E+00  0.9028946E-01  0.1974109E+00  0.2219239E+00  0.2376979E+00  0.2821454E+00  0.3067776E+00  0.2924724E+00  0.3321078E+00  0.4527252E+00  0.5292035E+00  0.4741785E+00  0.3729699E+00  0.3476601E+00  0.4265083E+00  0.4891772E+00  0.4764784E+00  0.3796611E+00  0.2468033E+00  0.1226407E+00  0.3200153E-01
 0.1573000E+01  0.1041393E+00  0.9046201E-01  0.1096397E+00  0.7337541E-01  0.3085772E-01  0.4235788E-01  0.9825928E-01  0.1939685E+00  0.9931084E-01  0.1049879E+00  0.1023062E+00  0.2666219E+00  0.3941841E+00  0.2759285E+00  0.3602677E+00  0.4613594E+00  0.2681328E+00  0.1700876E+00  0.7822053E-01  0.1074847E+00  0.9395715E-01  0.1681864E+00  0.1353473E+00  0.8946410E-01  0.1961436E+00  0.2217796E+00  0.2363654E+00  0.2804315E+00  0.3081769E+00  0.2942090E+00  0.3300585E+00  0.4505448E+00  0.5297008E+00  0.4768396E+00  0.3751868E+00  0.3461135E+00  0.4238536E+00  0.4885215E+00  0.4784394E+00  0.3833411E+00  0.2504673E+00  0.1250295E+00  0.3280652E-01
 0.1574000E+01  0.1040513E+00  0.9082943E-01  0.1102509E+00  0.7298150E-01  0.3161260E-01  0.4294479E-01  0.9752345E-01  0.1937690E+00  0.1001512E+00  0.1044460E+00  0.1045309E+00  0.2699279E+00  0.3934307E+00  0.2729451E+00  0.3637506E+00  0.4606554E+00  0.2674515E+00  0.1686036E+00  0.8022722E-01  0.1060942E+00  0.9586581E-01  0.1660244E+00  0.1361138E+00  0.8902998E-01  0.1950406E+00  0.2216492E+00  0.2349609E+00  0.2785001E+00  0.3100308E+00  0.2965214E+00  0.3284564E+00  0.4486405E+00  0.5301563E+00  0.4792706E+00  0.3773255E+00  0.3447127E+00  0.4211741E+00  0.4876425E+00  0.4800856E+00  0.3867376E+00  0.2539534E+00  0.1273448E+00  0.3359877E-01
 0.1575000E+01  0.1039581E+00  0.9119021E-01  0.1108424E+00  0.7256877E-01  0.3232128E-01  0.4355461E-01  0.9679428E-01  0.1935616E+00  0.1010374E+00  0.1038762E+00  0.1068119E+00  0.2733554E+00  0.3926371E+00  0.2698337E+00  0.3673879E+00  0.4599186E+00  0.2667919E+00  0.1671009E+00  0.8229292E-01  0.1048437E+00  0.9805283E-01  0.1639726E+00  0.1371376E+00  0.8849285E-01  0.1937849E+00  0.2214573E+00  0.2336171E+00  0.2767388E+00  0.3115257E+00  0.2984435E+00  0.3264892E+00  0.4464094E+00  0.5305211E+00  0.4818475E+00  0.3796468E+00  0.3433598E+00  0.4185170E+00  0.4869074E+00  0.4819685E+00  0.3903906E+00  0.2576391E+00  0.1297690E+00  0.3442791E-01
 0.1576000E+01  0.1038448E+00  0.9151682E-01  0.1113667E+00  0.7214655E-01  0.3308876E-01  0.4412750E-01  0.9607195E-01  0.1933088E+00  0.1018250E+00  0.1034751E+00  0.1092553E+00  0.2765820E+00  0.3916821E+00  0.2669097E+00  0.3709661E+00  0.4590942E+00  0.2661002E+00  0.1656218E+00  0.8426647E-01  0.1033561E+00  0.9991350E-01  0.1617018E+00  0.1377717E+00  0.8836006E-01  0.1926804E+00  0.2212730E+00  0.2321934E+00  0.2747535E+00  0.3135213E+00  0.3009618E+00  0.3249434E+00  0.4444188E+00  0.5307995E+00  0.4841707E+00  0.3818911E+00  0.3421476E+00  0.4157880E+00  0.4858867E+00  0.4834894E+00  0.3937368E+00  0.2611412E+00  0.1321205E+00  0.3524533E-01
 0.1577000E+01  0.1037253E+00  0.9183636E-01  0.1118690E+00  0.7169930E-01  0.3380675E-01  0.4472009E-01  0.9536867E-01  0.1930591E+00  0.1026651E+00  0.1030566E+00  0.1117357E+00  0.2799198E+00  0.3907048E+00  0.2638739E+00  0.3746785E+00  0.4582364E+00  0.2654218E+00  0.1641438E+00  0.8626700E-01  0.1020350E+00  0.1020305E+00  0.1596005E+00  0.1386793E+00  0.8810100E-01  0.1914498E+00  0.2210421E+00  0.2308337E+00  0.2729304E+00  0.3151194E+00  0.3030760E+00  0.3230606E+00  0.4421486E+00  0.5310379E+00  0.4866577E+00  0.3843007E+00  0.3409959E+00  0.4131390E+00  0.4850741E+00  0.4852899E+00  0.3973549E+00  0.2648413E+00  0.1345758E+00  0.3609766E-01
 0.1578000E+01  0.1035862E+00  0.9212021E-01  0.1123002E+00  0.7124196E-01  0.3458183E-01  0.4527679E-01  0.9466329E-01  0.1927562E+00  0.1033998E+00  0.1028146E+00  0.1143855E+00  0.2830596E+00  0.3895489E+00  0.2610376E+00  0.3783370E+00  0.4572882E+00  0.2647219E+00  0.1626812E+00  0.8819874E-01  0.1004603E+00  0.1038432E+00  0.1572303E+00  0.1391882E+00  0.8825405E-01  0.1903539E+00  0.2208135E+00  0.2293898E+00  0.2708792E+00  0.3172573E+00  0.3058003E+00  0.3215699E+00  0.4400789E+00  0.5311461E+00  0.4888715E+00  0.3866362E+00  0.3399764E+00  0.4103687E+00  0.4839162E+00  0.4866868E+00  0.4006483E+00  0.2683554E+00  0.1369606E+00  0.3693957E-01
 0.1579000E+01  0.1034399E+00  0.9239642E-01  0.1127074E+00  0.7075383E-01  0.3530513E-01  0.4584929E-01  0.9398847E-01  0.1924662E+00  0.1041913E+00  0.1025664E+00  0.1170528E+00  0.2862970E+00  0.3883869E+00  0.2581077E+00  0.3821081E+00  0.4563055E+00  0.2640262E+00  0.1612395E+00  0.9012392E-01  0.9906985E-01  0.1058783E+00  0.1550820E+00  0.1399755E+00  0.8825573E-01  0.1891610E+00  0.2205527E+00  0.2280105E+00  0.2689803E+00  0.3189680E+00  0.3081150E+00  0.3197742E+00  0.4377805E+00  0.5312635E+00  0.4912631E+00  0.3891186E+00  0.3390323E+00  0.4077386E+00  0.4830280E+00  0.4884003E+00  0.4042230E+00  0.2720617E+00  0.1394421E+00  0.3781393E-01
 0.1580000E+01  0.1032747E+00  0.9263576E-01  0.1130401E+00  0.7025540E-01  0.3608388E-01  0.4638781E-01  0.9330330E-01  0.1921161E+00  0.1048728E+00  0.1025007E+00  0.1198957E+00  0.2893424E+00  0.3870313E+00  0.2553896E+00  0.3858316E+00  0.4552304E+00  0.2633212E+00  0.1598052E+00  0.9200631E-01  0.9741871E-01  0.1076430E+00  0.1526225E+00  0.1403670E+00  0.8867242E-01  0.1880838E+00  0.2202901E+00  0.2265467E+00  0.2668503E+00  0.3212486E+00  0.3110464E+00  0.3183384E+00  0.4356389E+00  0.5312081E+00  0.4933661E+00  0.3915308E+00  0.3382083E+00  0.4049364E+00  0.4817383E+00  0.4896750E+00  0.4074609E+00  0.2755828E+00  0.1418563E+00  0.3867938E-01
 0.1581000E+01  0.1031011E+00  0.9286672E-01  0.1133468E+00  0.6972090E-01  0.3680942E-01  0.4693762E-01  0.9265917E-01  0.1917877E+00  0.1056136E+00  0.1024400E+00  0.1227369E+00  0.2924688E+00  0.3856843E+00  0.2525980E+00  0.3896449E+00  0.4541196E+00  0.2626102E+00  0.1584116E+00  0.9384774E-01  0.9595992E-01  0.1095856E+00  0.1504288E+00  0.1410302E+00  0.8891159E-01  0.1869404E+00  0.2200082E+00  0.2251459E+00  0.2648616E+00  0.3230827E+00  0.3135713E+00  0.3166327E+00  0.4333220E+00  0.5312091E+00  0.4956570E+00  0.3940711E+00  0.3374771E+00  0.4023363E+00  0.4807765E+00  0.4912967E+00  0.4109830E+00  0.2792862E+00  0.1443584E+00  0.3957440E-01
 0.1582000E+01  0.1029095E+00  0.9305996E-01  0.1135759E+00  0.6917621E-01  0.3758876E-01  0.4745613E-01  0.9199726E-01  0.1913935E+00  0.1062414E+00  0.1025660E+00  0.1257590E+00  0.2954120E+00  0.3841309E+00  0.2500314E+00  0.3934180E+00  0.4529144E+00  0.2619038E+00  0.1570176E+00  0.9567400E-01  0.9424368E-01  0.1113020E+00  0.1478910E+00  0.1413120E+00  0.8956442E-01  0.1858914E+00  0.2197225E+00  0.2236637E+00  0.2626393E+00  0.3255067E+00  0.3167128E+00  0.3152527E+00  0.4311157E+00  0.5309971E+00  0.4976481E+00  0.3965460E+00  0.3368502E+00  0.3995128E+00  0.4793614E+00  0.4924513E+00  0.4141620E+00  0.2828083E+00  0.1467973E+00  0.4046216E-01
 0.1583000E+01  0.1027083E+00  0.9324395E-01  0.1137774E+00  0.6859073E-01  0.3831415E-01  0.4798095E-01  0.9138568E-01  0.1910285E+00  0.1069292E+00  0.1027076E+00  0.1287609E+00  0.2984170E+00  0.3825991E+00  0.2474125E+00  0.3972570E+00  0.4516722E+00  0.2611804E+00  0.1556836E+00  0.9742486E-01  0.9271788E-01  0.1131432E+00  0.1456530E+00  0.1418474E+00  0.9001364E-01  0.1848085E+00  0.2194287E+00  0.2222409E+00  0.2605473E+00  0.3274763E+00  0.3194585E+00  0.3136401E+00  0.4287890E+00  0.5308856E+00  0.4998330E+00  0.3991299E+00  0.3363356E+00  0.3969542E+00  0.4783281E+00  0.4939761E+00  0.4176219E+00  0.2864992E+00  0.1493140E+00  0.4137630E-01
 0.1584000E+01  0.1024900E+00  0.9338967E-01  0.1138986E+00  0.6799546E-01  0.3909155E-01  0.4847783E-01  0.9074989E-01  0.1905933E+00  0.1075030E+00  0.1030379E+00  0.1319479E+00  0.3012501E+00  0.3808507E+00  0.2450325E+00  0.4010643E+00  0.4503342E+00  0.2604770E+00  0.1543421E+00  0.9918871E-01  0.9094837E-01  0.1148106E+00  0.1430482E+00  0.1420274E+00  0.9087150E-01  0.1837970E+00  0.2191312E+00  0.2207435E+00  0.2582183E+00  0.3300446E+00  0.3228140E+00  0.3123175E+00  0.4265253E+00  0.5305241E+00  0.5017112E+00  0.4016533E+00  0.3359059E+00  0.3941208E+00  0.4767951E+00  0.4950129E+00  0.4207380E+00  0.2900152E+00  0.1517723E+00  0.4228491E-01
