 0.1100000E-01  0.3870698E+01  0.3881942E+01  0.3893186E+01  0.3904429E+01  0.3915673E+01  0.3926916E+01  0.3938160E+01  0.3949403E+01  0.3960647E+01  0.3971890E+01  0.3983132E+01  0.3994373E+01  0.4005612E+01  0.4016847E+01  0.4028075E+01  0.4039288E+01  0.4050473E+01  0.4061607E+01  0.4072642E+01  0.4083492E+01  0.4093992E+01  0.4103832E+01  0.4112441E+01  0.4118782E+01
 0.1200000E-01  0.3858950E+01  0.3871215E+01  0.3883480E+01  0.3895746E+01  0.3908011E+01  0.3920276E+01  0.3932541E+01  0.3944806E+01  0.3957071E+01  0.3969335E+01  0.3981599E+01  0.3993862E+01  0.4006122E+01  0.4018378E+01  0.4030625E+01  0.4042857E+01  0.4055059E+01  0.4067203E+01  0.4079240E+01  0.4091073E+01  0.4102522E+01  0.4113249E+01  0.4122626E+01  0.4129516E+01
 0.1300000E-01  0.3847204E+01  0.3860490E+01  0.3873777E+01  0.3887063E+01  0.3900350E+01  0.3913637E+01  0.3926923E+01  0.3940210E+01  0.3953496E+01  0.3966782E+01  0.3980067E+01  0.3993351E+01  0.4006632E+01  0.4019908E+01  0.4033176E+01  0.4046426E+01  0.4059643E+01  0.4072798E+01  0.4085836E+01  0.4098653E+01  0.4111051E+01  0.4122662E+01  0.4132803E+01  0.4140237E+01
 0.1400000E-01  0.3835459E+01  0.3849767E+01  0.3864075E+01  0.3878383E+01  0.3892690E+01  0.3906998E+01  0.3921306E+01  0.3935614E+01  0.3949921E+01  0.3964228E+01  0.3978535E+01  0.3992840E+01  0.4007142E+01  0.4021439E+01  0.4035726E+01  0.4049994E+01  0.4064227E+01  0.4078393E+01  0.4092431E+01  0.4106230E+01  0.4119576E+01  0.4132070E+01  0.4142973E+01  0.4150946E+01
 0.1500000E-01  0.3823716E+01  0.3839045E+01  0.3854374E+01  0.3869703E+01  0.3885032E+01  0.3900361E+01  0.3915690E+01  0.3931019E+01  0.3946347E+01  0.3961675E+01  0.3977003E+01  0.3992328E+01  0.4007651E+01  0.4022968E+01  0.4038275E+01  0.4053561E+01  0.4068809E+01  0.4083985E+01  0.4099025E+01  0.4113805E+01  0.4128098E+01  0.4141473E+01  0.4153136E+01  0.4161643E+01
 0.1600000E-01  0.3811975E+01  0.3828325E+01  0.3844675E+01  0.3861025E+01  0.3877375E+01  0.3893725E+01  0.3910075E+01  0.3926425E+01  0.3942774E+01  0.3959123E+01  0.3975471E+01  0.3991818E+01  0.4008161E+01  0.4024498E+01  0.4040824E+01  0.4057128E+01  0.4073391E+01  0.4089577E+01  0.4105616E+01  0.4121378E+01  0.4136617E+01  0.4150872E+01  0.4163291E+01  0.4172327E+01
 0.1700000E-01  0.3800237E+01  0.3817608E+01  0.3834978E+01  0.3852349E+01  0.3869720E+01  0.3887090E+01  0.3904461E+01  0.3921831E+01  0.3939201E+01  0.3956571E+01  0.3973940E+01  0.3991307E+01  0.4008670E+01  0.4026027E+01  0.4043372E+01  0.4060694E+01  0.4077972E+01  0.4095167E+01  0.4112206E+01  0.4128949E+01  0.4145132E+01  0.4160266E+01  0.4173438E+01  0.4182998E+01
 0.1800000E-01  0.3788501E+01  0.3806892E+01  0.3825284E+01  0.3843675E+01  0.3862066E+01  0.3880457E+01  0.3898848E+01  0.3917239E+01  0.3935630E+01  0.3954020E+01  0.3972409E+01  0.3990796E+01  0.4009179E+01  0.4027556E+01  0.4045920E+01  0.4064259E+01  0.4082552E+01  0.4100756E+01  0.4118794E+01  0.4136517E+01  0.4153645E+01  0.4169654E+01  0.4183576E+01  0.4193655E+01
 0.1900000E-01  0.3776768E+01  0.3796179E+01  0.3815591E+01  0.3835002E+01  0.3854414E+01  0.3873825E+01  0.3893236E+01  0.3912648E+01  0.3932058E+01  0.3951469E+01  0.3970878E+01  0.3990285E+01  0.4009689E+01  0.4029085E+01  0.4048467E+01  0.4067823E+01  0.4087130E+01  0.4106344E+01  0.4125380E+01  0.4144082E+01  0.4162153E+01  0.4179037E+01  0.4193707E+01  0.4204299E+01
 0.2000000E-01  0.3765037E+01  0.3785468E+01  0.3805900E+01  0.3826332E+01  0.3846763E+01  0.3867195E+01  0.3887626E+01  0.3908057E+01  0.3928488E+01  0.3948918E+01  0.3969348E+01  0.3989775E+01  0.4010198E+01  0.4030613E+01  0.4051014E+01  0.4071387E+01  0.4091708E+01  0.4111930E+01  0.4131965E+01  0.4151645E+01  0.4170658E+01  0.4188415E+01  0.4203829E+01  0.4214929E+01
 0.2100000E-01  0.3753309E+01  0.3774760E+01  0.3796212E+01  0.3817663E+01  0.3839114E+01  0.3860566E+01  0.3882017E+01  0.3903468E+01  0.3924919E+01  0.3946369E+01  0.3967818E+01  0.3989264E+01  0.4010707E+01  0.4032141E+01  0.4053560E+01  0.4074949E+01  0.4096284E+01  0.4117514E+01  0.4138547E+01  0.4159206E+01  0.4179159E+01  0.4197787E+01  0.4213942E+01  0.4225544E+01
 0.2200000E-01  0.3741584E+01  0.3764055E+01  0.3786526E+01  0.3808997E+01  0.3831468E+01  0.3853938E+01  0.3876409E+01  0.3898880E+01  0.3921350E+01  0.3943820E+01  0.3966288E+01  0.3988754E+01  0.4011215E+01  0.4033668E+01  0.4056105E+01  0.4078511E+01  0.4100859E+01  0.4123097E+01  0.4145127E+01  0.4166763E+01  0.4187656E+01  0.4207154E+01  0.4224046E+01  0.4236145E+01
 0.2300000E-01  0.3729862E+01  0.3753352E+01  0.3776842E+01  0.3800333E+01  0.3823823E+01  0.3847313E+01  0.3870803E+01  0.3894293E+01  0.3917782E+01  0.3941271E+01  0.3964759E+01  0.3988244E+01  0.4011724E+01  0.4035195E+01  0.4058649E+01  0.4082071E+01  0.4105432E+01  0.4128678E+01  0.4151704E+01  0.4174317E+01  0.4196150E+01  0.4216514E+01  0.4234141E+01  0.4246732E+01
 0.2400000E-01  0.3718143E+01  0.3742652E+01  0.3767162E+01  0.3791671E+01  0.3816180E+01  0.3840689E+01  0.3865198E+01  0.3889707E+01  0.3914216E+01  0.3938724E+01  0.3963230E+01  0.3987734E+01  0.4012232E+01  0.4036722E+01  0.4061193E+01  0.4085631E+01  0.4110005E+01  0.4134257E+01  0.4158280E+01  0.4181869E+01  0.4204638E+01  0.4225869E+01  0.4244227E+01  0.4257303E+01
 0.2500000E-01  0.3706428E+01  0.3731956E+01  0.3757484E+01  0.3783012E+01  0.3808540E+01  0.3834068E+01  0.3859595E+01  0.3885123E+01  0.3910650E+01  0.3936177E+01  0.3961701E+01  0.3987224E+01  0.4012741E+01  0.4038248E+01  0.4063736E+01  0.4089189E+01  0.4114575E+01  0.4139834E+01  0.4164853E+01  0.4189417E+01  0.4213123E+01  0.4235217E+01  0.4254303E+01  0.4267859E+01
 0.2600000E-01  0.3694716E+01  0.3721262E+01  0.3747809E+01  0.3774355E+01  0.3800902E+01  0.3827448E+01  0.3853994E+01  0.3880540E+01  0.3907086E+01  0.3933630E+01  0.3960174E+01  0.3986714E+01  0.4013249E+01  0.4039773E+01  0.4066279E+01  0.4092747E+01  0.4119145E+01  0.4145410E+01  0.4171423E+01  0.4196962E+01  0.4221603E+01  0.4244559E+01  0.4264370E+01  0.4278399E+01
 0.2700000E-01  0.3683008E+01  0.3710572E+01  0.3738137E+01  0.3765701E+01  0.3793266E+01  0.3820830E+01  0.3848394E+01  0.3875959E+01  0.3903522E+01  0.3931085E+01  0.3958646E+01  0.3986204E+01  0.4013757E+01  0.4041299E+01  0.4068820E+01  0.4096303E+01  0.4123712E+01  0.4150983E+01  0.4177991E+01  0.4204503E+01  0.4230079E+01  0.4253894E+01  0.4274426E+01  0.4288923E+01
 0.2800000E-01  0.3671303E+01  0.3699886E+01  0.3728468E+01  0.3757050E+01  0.3785632E+01  0.3814215E+01  0.3842797E+01  0.3871378E+01  0.3899960E+01  0.3928540E+01  0.3957119E+01  0.3985695E+01  0.4014265E+01  0.4042823E+01  0.4071361E+01  0.4099858E+01  0.4128278E+01  0.4156554E+01  0.4184557E+01  0.4212041E+01  0.4238550E+01  0.4263223E+01  0.4284473E+01  0.4299431E+01
 0.2900000E-01  0.3659603E+01  0.3689203E+01  0.3718802E+01  0.3748402E+01  0.3778002E+01  0.3807601E+01  0.3837201E+01  0.3866800E+01  0.3896399E+01  0.3925997E+01  0.3955593E+01  0.3985186E+01  0.4014772E+01  0.4044347E+01  0.4073900E+01  0.4103411E+01  0.4132843E+01  0.4162123E+01  0.4191119E+01  0.4219576E+01  0.4247016E+01  0.4272544E+01  0.4294509E+01  0.4309923E+01
 0.3000000E-01  0.3647906E+01  0.3678523E+01  0.3709140E+01  0.3739757E+01  0.3770374E+01  0.3800990E+01  0.3831607E+01  0.3862223E+01  0.3892839E+01  0.3923454E+01  0.3954067E+01  0.3984676E+01  0.4015280E+01  0.4045871E+01  0.4076439E+01  0.4106963E+01  0.4137405E+01  0.4167690E+01  0.4197679E+01  0.4227107E+01  0.4255477E+01  0.4281859E+01  0.4304534E+01  0.4320397E+01
 0.3100000E-01  0.3636214E+01  0.3667848E+01  0.3699481E+01  0.3731115E+01  0.3762748E+01  0.3794382E+01  0.3826015E+01  0.3857648E+01  0.3889280E+01  0.3920912E+01  0.3952541E+01  0.3984167E+01  0.4015787E+01  0.4047394E+01  0.4078977E+01  0.4110514E+01  0.4141966E+01  0.4173255E+01  0.4204236E+01  0.4234634E+01  0.4263933E+01  0.4291166E+01  0.4314548E+01  0.4330855E+01
 0.3200000E-01  0.3624526E+01  0.3657176E+01  0.3689826E+01  0.3722476E+01  0.3755126E+01  0.3787775E+01  0.3820425E+01  0.3853074E+01  0.3885723E+01  0.3918371E+01  0.3951017E+01  0.3983659E+01  0.4016294E+01  0.4048916E+01  0.4081514E+01  0.4114064E+01  0.4146525E+01  0.4178817E+01  0.4210789E+01  0.4242157E+01  0.4272384E+01  0.4300466E+01  0.4324552E+01  0.4341295E+01
 0.3300000E-01  0.3612843E+01  0.3646508E+01  0.3680174E+01  0.3713840E+01  0.3747506E+01  0.3781172E+01  0.3814837E+01  0.3848502E+01  0.3882167E+01  0.3915831E+01  0.3949492E+01  0.3983150E+01  0.4016801E+01  0.4050438E+01  0.4084049E+01  0.4117612E+01  0.4151082E+01  0.4184377E+01  0.4217340E+01  0.4249676E+01  0.4280829E+01  0.4309759E+01  0.4334544E+01  0.4351717E+01
 0.3400000E-01  0.3601164E+01  0.3635845E+01  0.3670526E+01  0.3705208E+01  0.3739889E+01  0.3774570E+01  0.3809251E+01  0.3843932E+01  0.3878612E+01  0.3913292E+01  0.3947969E+01  0.3982642E+01  0.4017307E+01  0.4051959E+01  0.4086584E+01  0.4121158E+01  0.4155637E+01  0.4189934E+01  0.4223888E+01  0.4257191E+01  0.4289269E+01  0.4319044E+01  0.4344524E+01  0.4362121E+01
 0.3500000E-01  0.3589489E+01  0.3625186E+01  0.3660883E+01  0.3696579E+01  0.3732276E+01  0.3767972E+01  0.3803668E+01  0.3839364E+01  0.3875059E+01  0.3910754E+01  0.3946446E+01  0.3982134E+01  0.4017814E+01  0.4053480E+01  0.4089118E+01  0.4124704E+01  0.4160190E+01  0.4195489E+01  0.4230432E+01  0.4264702E+01  0.4297704E+01  0.4328321E+01  0.4354493E+01  0.4372507E+01
 0.3600000E-01  0.3577820E+01  0.3614531E+01  0.3651243E+01  0.3687954E+01  0.3724665E+01  0.3761376E+01  0.3798087E+01  0.3834798E+01  0.3871508E+01  0.3908217E+01  0.3944923E+01  0.3981626E+01  0.4018320E+01  0.4054999E+01  0.4091650E+01  0.4128247E+01  0.4164741E+01  0.4201041E+01  0.4236973E+01  0.4272209E+01  0.4306133E+01  0.4337590E+01  0.4364450E+01  0.4382875E+01
 0.3700000E-01  0.3566156E+01  0.3603881E+01  0.3641607E+01  0.3679333E+01  0.3717058E+01  0.3754783E+01  0.3792509E+01  0.3830233E+01  0.3867958E+01  0.3905681E+01  0.3943401E+01  0.3981118E+01  0.4018826E+01  0.4056519E+01  0.4094182E+01  0.4131789E+01  0.4169290E+01  0.4206590E+01  0.4243510E+01  0.4279711E+01  0.4314556E+01  0.4346851E+01  0.4374395E+01  0.4393223E+01
 0.3800000E-01  0.3554497E+01  0.3593236E+01  0.3631976E+01  0.3670715E+01  0.3709454E+01  0.3748193E+01  0.3786932E+01  0.3825671E+01  0.3864409E+01  0.3903146E+01  0.3941880E+01  0.3980610E+01  0.4019332E+01  0.4058037E+01  0.4096712E+01  0.4135329E+01  0.4173837E+01  0.4212137E+01  0.4250045E+01  0.4287209E+01  0.4322973E+01  0.4356103E+01  0.4384327E+01  0.4403552E+01
 0.3900000E-01  0.3542843E+01  0.3582596E+01  0.3622348E+01  0.3662101E+01  0.3701854E+01  0.3741606E+01  0.3781359E+01  0.3821111E+01  0.3860862E+01  0.3900612E+01  0.3940360E+01  0.3980103E+01  0.4019837E+01  0.4059555E+01  0.4099241E+01  0.4138868E+01  0.4178381E+01  0.4217681E+01  0.4256575E+01  0.4294702E+01  0.4331383E+01  0.4365347E+01  0.4394247E+01  0.4413861E+01
 0.4000000E-01  0.3531194E+01  0.3571960E+01  0.3612726E+01  0.3653491E+01  0.3694257E+01  0.3735023E+01  0.3775788E+01  0.3816553E+01  0.3857317E+01  0.3898080E+01  0.3938840E+01  0.3979596E+01  0.4020342E+01  0.4061072E+01  0.4101769E+01  0.4142405E+01  0.4182924E+01  0.4223222E+01  0.4263102E+01  0.4302191E+01  0.4339788E+01  0.4374582E+01  0.4404154E+01  0.4424150E+01
 0.4100000E-01  0.3519552E+01  0.3561330E+01  0.3603108E+01  0.3644886E+01  0.3686664E+01  0.3728442E+01  0.3770219E+01  0.3811997E+01  0.3853773E+01  0.3895549E+01  0.3937321E+01  0.3979089E+01  0.4020847E+01  0.4062588E+01  0.4104296E+01  0.4145940E+01  0.4187463E+01  0.4228760E+01  0.4269625E+01  0.4309675E+01  0.4348186E+01  0.4383809E+01  0.4414048E+01  0.4434419E+01
 0.4200000E-01  0.3507914E+01  0.3550704E+01  0.3593494E+01  0.3636284E+01  0.3679074E+01  0.3721864E+01  0.3764654E+01  0.3807443E+01  0.3850232E+01  0.3893019E+01  0.3935803E+01  0.3978582E+01  0.4021352E+01  0.4064104E+01  0.4106821E+01  0.4149473E+01  0.4192001E+01  0.4234295E+01  0.4276144E+01  0.4317154E+01  0.4356578E+01  0.4393026E+01  0.4423929E+01  0.4444668E+01
 0.4300000E-01  0.3496283E+01  0.3540084E+01  0.3583886E+01  0.3627687E+01  0.3671489E+01  0.3715290E+01  0.3759091E+01  0.3802892E+01  0.3846691E+01  0.3890490E+01  0.3934286E+01  0.3978076E+01  0.4021857E+01  0.4065619E+01  0.4109345E+01  0.4153004E+01  0.4196536E+01  0.4239826E+01  0.4282659E+01  0.4324627E+01  0.4364964E+01  0.4402234E+01  0.4433796E+01  0.4454895E+01
 0.4400000E-01  0.3484657E+01  0.3529470E+01  0.3574282E+01  0.3619095E+01  0.3663907E+01  0.3708719E+01  0.3753531E+01  0.3798342E+01  0.3843153E+01  0.3887962E+01  0.3932769E+01  0.3977570E+01  0.4022361E+01  0.4067133E+01  0.4111868E+01  0.4156534E+01  0.4201069E+01  0.4245355E+01  0.4289171E+01  0.4332096E+01  0.4373342E+01  0.4411433E+01  0.4443649E+01  0.4465102E+01
 0.4500000E-01  0.3473038E+01  0.3518861E+01  0.3564684E+01  0.3610506E+01  0.3656329E+01  0.3702151E+01  0.3747974E+01  0.3793796E+01  0.3839617E+01  0.3885436E+01  0.3931253E+01  0.3977064E+01  0.4022865E+01  0.4068646E+01  0.4114389E+01  0.4160061E+01  0.4205599E+01  0.4250880E+01  0.4295678E+01  0.4339560E+01  0.4381714E+01  0.4420623E+01  0.4453488E+01  0.4475286E+01
 0.4600000E-01  0.3461425E+01  0.3508258E+01  0.3555090E+01  0.3601923E+01  0.3648755E+01  0.3695588E+01  0.3742420E+01  0.3789251E+01  0.3836082E+01  0.3882911E+01  0.3929738E+01  0.3976558E+01  0.4023368E+01  0.4070158E+01  0.4116909E+01  0.4163587E+01  0.4210126E+01  0.4256402E+01  0.4302181E+01  0.4347018E+01  0.4390078E+01  0.4429802E+01  0.4463314E+01  0.4485449E+01
 0.4700000E-01  0.3449818E+01  0.3497660E+01  0.3545502E+01  0.3593344E+01  0.3641185E+01  0.3689027E+01  0.3736869E+01  0.3784709E+01  0.3832550E+01  0.3880388E+01  0.3928224E+01  0.3976053E+01  0.4023872E+01  0.4071669E+01  0.4119427E+01  0.4167110E+01  0.4214651E+01  0.4261921E+01  0.4308680E+01  0.4354471E+01  0.4398436E+01  0.4438972E+01  0.4473124E+01  0.4495590E+01
 0.4800000E-01  0.3438218E+01  0.3487068E+01  0.3535919E+01  0.3584770E+01  0.3633620E+01  0.3682470E+01  0.3731321E+01  0.3780170E+01  0.3829019E+01  0.3877866E+01  0.3926710E+01  0.3975548E+01  0.4024375E+01  0.4073180E+01  0.4121944E+01  0.4170632E+01  0.4219173E+01  0.4267436E+01  0.4315174E+01  0.4361918E+01  0.4406786E+01  0.4448132E+01  0.4482921E+01  0.4505708E+01
 0.4900000E-01  0.3426624E+01  0.3476483E+01  0.3526342E+01  0.3576200E+01  0.3626059E+01  0.3675917E+01  0.3725776E+01  0.3775633E+01  0.3825490E+01  0.3875346E+01  0.3925197E+01  0.3975043E+01  0.4024878E+01  0.4074690E+01  0.4124460E+01  0.4174151E+01  0.4223692E+01  0.4272948E+01  0.4321664E+01  0.4369360E+01  0.4415129E+01  0.4457282E+01  0.4492702E+01  0.4515803E+01
 0.5000000E-01  0.3415037E+01  0.3465903E+01  0.3516770E+01  0.3567636E+01  0.3618502E+01  0.3669368E+01  0.3720234E+01  0.3771099E+01  0.3821964E+01  0.3872826E+01  0.3923686E+01  0.3974539E+01  0.4025380E+01  0.4076198E+01  0.4126974E+01  0.4177668E+01  0.4228208E+01  0.4278456E+01  0.4328150E+01  0.4376796E+01  0.4423465E+01  0.4466421E+01  0.4502468E+01  0.4525874E+01
 0.5100000E-01  0.3403457E+01  0.3455330E+01  0.3507204E+01  0.3559077E+01  0.3610950E+01  0.3662823E+01  0.3714696E+01  0.3766568E+01  0.3818439E+01  0.3870309E+01  0.3922175E+01  0.3974035E+01  0.4025882E+01  0.4077706E+01  0.4129487E+01  0.4181183E+01  0.4232722E+01  0.4283960E+01  0.4334630E+01  0.4384226E+01  0.4431793E+01  0.4475550E+01  0.4512218E+01  0.4535923E+01
 0.5200000E-01  0.3391884E+01  0.3444763E+01  0.3497643E+01  0.3550523E+01  0.3603402E+01  0.3656282E+01  0.3709161E+01  0.3762039E+01  0.3814917E+01  0.3867793E+01  0.3920665E+01  0.3973531E+01  0.4026384E+01  0.4079213E+01  0.4131997E+01  0.4184696E+01  0.4237232E+01  0.4289461E+01  0.4341107E+01  0.4391650E+01  0.4440113E+01  0.4484668E+01  0.4521954E+01  0.4545947E+01
 0.5300000E-01  0.3380318E+01  0.3434203E+01  0.3488089E+01  0.3541974E+01  0.3595859E+01  0.3649744E+01  0.3703629E+01  0.3757513E+01  0.3811397E+01  0.3865278E+01  0.3919156E+01  0.3973027E+01  0.4026885E+01  0.4080719E+01  0.4134507E+01  0.4188207E+01  0.4241740E+01  0.4294958E+01  0.4347578E+01  0.4399068E+01  0.4448425E+01  0.4493775E+01  0.4531673E+01  0.4555947E+01
 0.5400000E-01  0.3368759E+01  0.3423650E+01  0.3478540E+01  0.3533431E+01  0.3588321E+01  0.3643211E+01  0.3698101E+01  0.3752990E+01  0.3807879E+01  0.3862765E+01  0.3917648E+01  0.3972524E+01  0.4027387E+01  0.4082224E+01  0.4137014E+01  0.4191715E+01  0.4246245E+01  0.4300451E+01  0.4354045E+01  0.4406480E+01  0.4456729E+01  0.4502872E+01  0.4541376E+01  0.4565922E+01
 0.5500000E-01  0.3357208E+01  0.3413103E+01  0.3468998E+01  0.3524893E+01  0.3580787E+01  0.3636682E+01  0.3692576E+01  0.3748470E+01  0.3804363E+01  0.3860254E+01  0.3916141E+01  0.3972021E+01  0.4027887E+01  0.4083728E+01  0.4139520E+01  0.4195221E+01  0.4250746E+01  0.4305940E+01  0.4360507E+01  0.4413886E+01  0.4465025E+01  0.4511956E+01  0.4551063E+01  0.4575872E+01
 0.5600000E-01  0.3345664E+01  0.3402563E+01  0.3459462E+01  0.3516360E+01  0.3573259E+01  0.3630157E+01  0.3687055E+01  0.3743953E+01  0.3800850E+01  0.3857744E+01  0.3914635E+01  0.3971518E+01  0.4028388E+01  0.4085231E+01  0.4142025E+01  0.4198724E+01  0.4255244E+01  0.4311425E+01  0.4366964E+01  0.4421286E+01  0.4473312E+01  0.4521030E+01  0.4560733E+01  0.4585797E+01
 0.5700000E-01  0.3334128E+01  0.3392030E+01  0.3449932E+01  0.3507833E+01  0.3565735E+01  0.3623637E+01  0.3681538E+01  0.3739439E+01  0.3797339E+01  0.3855236E+01  0.3913130E+01  0.3971016E+01  0.4028888E+01  0.4086733E+01  0.4144527E+01  0.4202225E+01  0.4259740E+01  0.4316907E+01  0.4373415E+01  0.4428679E+01  0.4481592E+01  0.4530092E+01  0.4570386E+01  0.4595697E+01
 0.5800000E-01  0.3322599E+01  0.3381504E+01  0.3440408E+01  0.3499312E+01  0.3558217E+01  0.3617121E+01  0.3676025E+01  0.3734928E+01  0.3793830E+01  0.3852730E+01  0.3911626E+01  0.3970514E+01  0.4029388E+01  0.4088234E+01  0.4147028E+01  0.4205724E+01  0.4264231E+01  0.4322384E+01  0.4379862E+01  0.4436065E+01  0.4489862E+01  0.4539142E+01  0.4580022E+01  0.4605570E+01
 0.5900000E-01  0.3311079E+01  0.3370985E+01  0.3430891E+01  0.3490797E+01  0.3550703E+01  0.3610609E+01  0.3670515E+01  0.3730420E+01  0.3790323E+01  0.3850225E+01  0.3910123E+01  0.3970012E+01  0.4029887E+01  0.4089734E+01  0.4149527E+01  0.4209220E+01  0.4268720E+01  0.4327856E+01  0.4386303E+01  0.4443445E+01  0.4498124E+01  0.4548181E+01  0.4589641E+01  0.4615417E+01
 0.6000000E-01  0.3299567E+01  0.3360474E+01  0.3421381E+01  0.3482288E+01  0.3543195E+01  0.3604102E+01  0.3665009E+01  0.3725915E+01  0.3786820E+01  0.3847722E+01  0.3908621E+01  0.3969511E+01  0.4030386E+01  0.4091233E+01  0.4152025E+01  0.4212713E+01  0.4273205E+01  0.4333325E+01  0.4392739E+01  0.4450818E+01  0.4506378E+01  0.4557207E+01  0.4599243E+01  0.4625237E+01
 0.6100000E-01  0.3288062E+01  0.3349970E+01  0.3411877E+01  0.3473785E+01  0.3535692E+01  0.3597600E+01  0.3659507E+01  0.3721413E+01  0.3783318E+01  0.3845221E+01  0.3907120E+01  0.3969010E+01  0.4030885E+01  0.4092730E+01  0.4154520E+01  0.4216204E+01  0.4277687E+01  0.4338789E+01  0.4399170E+01  0.4458185E+01  0.4514622E+01  0.4566221E+01  0.4608826E+01  0.4635029E+01
