 0.2940000E+03 -0.1480818E-01  0.1363917E-03  0.1955323E-01  0.4881441E-02
 0.2970000E+03 -0.1481514E-01  0.1366634E-03  0.1955331E-01  0.4874827E-02
 0.3000000E+03 -0.1482210E-01  0.1369162E-03  0.1955339E-01  0.4868199E-02
 0.3030000E+03 -0.1482906E-01  0.1371506E-03  0.1955347E-01  0.4861558E-02
 0.3060000E+03 -0.1483601E-01  0.1373669E-03  0.1955355E-01  0.4854907E-02
 0.3090000E+03 -0.1484295E-01  0.1375656E-03  0.1955363E-01  0.4848246E-02
 0.3120000E+03 -0.1484988E-01  0.1377472E-03  0.1955371E-01  0.4841577E-02
 0.3150000E+03 -0.1485680E-01  0.1379120E-03  0.1955379E-01  0.4834898E-02
 0.3180000E+03 -0.1486372E-01  0.1380605E-03  0.1955387E-01  0.4828212E-02
 0.3210000E+03 -0.1487062E-01  0.1381932E-03  0.1955395E-01  0.4821520E-02
 0.3240000E+03 -0.1487751E-01  0.1383103E-03  0.1955403E-01  0.4814823E-02
 0.3270000E+03 -0.1488440E-01  0.1384123E-03  0.1955411E-01  0.4808120E-02
 0.3300000E+03 -0.1489127E-01  0.1384996E-03  0.1955419E-01  0.4801412E-02
 0.3330000E+03 -0.1489814E-01  0.1385725E-03  0.1955427E-01  0.4794700E-02
 0.3360000E+03 -0.1490499E-01  0.1386315E-03  0.1955434E-01  0.4787984E-02
 0.3390000E+03 -0.1491183E-01  0.1386769E-03  0.1955442E-01  0.4781266E-02
 0.3420000E+03 -0.1491866E-01  0.1387091E-03  0.1955450E-01  0.4774548E-02
 0.3450000E+03 -0.1492548E-01  0.1387284E-03  0.1955458E-01  0.4767827E-02
 0.3480000E+03 -0.1493229E-01  0.1387352E-03  0.1955466E-01  0.4761106E-02
 0.3510000E+03 -0.1493908E-01  0.1387299E-03  0.1955474E-01  0.4754385E-02
 0.3540000E+03 -0.1494586E-01  0.1387128E-03  0.1955481E-01  0.4747665E-02
 0.3570000E+03 -0.1495263E-01  0.1386841E-03  0.1955489E-01  0.4740946E-02
 0.3600000E+03 -0.1495941E-01  0.1386443E-03  0.1955497E-01  0.4734204E-02
 0.3630000E+03 -0.1496615E-01  0.1385937E-03  0.1955505E-01  0.4727489E-02
 0.3660000E+03 -0.1497288E-01  0.1385326E-03  0.1955512E-01  0.4720776E-02
 0.3690000E+03 -0.1497959E-01  0.1384612E-03  0.1955520E-01  0.4714067E-02
 0.3720000E+03 -0.1498632E-01  0.1383799E-03  0.1955528E-01  0.4707338E-02
 0.3750000E+03 -0.1499301E-01  0.1382890E-03  0.1955535E-01  0.4700636E-02
 0.3780000E+03 -0.1499968E-01  0.1381888E-03  0.1955543E-01  0.4693939E-02
 0.3810000E+03 -0.1500634E-01  0.1380795E-03  0.1955551E-01  0.4687248E-02
 0.3840000E+03 -0.1501298E-01  0.1379615E-03  0.1955558E-01  0.4680562E-02
 0.3870000E+03 -0.1501961E-01  0.1378350E-03  0.1955566E-01  0.4673882E-02
 0.3900000E+03 -0.1502622E-01  0.1377002E-03  0.1955573E-01  0.4667208E-02
 0.3930000E+03 -0.1503282E-01  0.1375575E-03  0.1955581E-01  0.4660541E-02
 0.3960000E+03 -0.1503941E-01  0.1374070E-03  0.1955588E-01  0.4653882E-02
 0.3990000E+03 -0.1504598E-01  0.1372491E-03  0.1955596E-01  0.4647229E-02
 0.4020000E+03 -0.1505253E-01  0.1370840E-03  0.1955603E-01  0.4640585E-02
 0.4050000E+03 -0.1505907E-01  0.1369119E-03  0.1955610E-01  0.4633949E-02
 0.4080000E+03 -0.1506559E-01  0.1367330E-03  0.1955618E-01  0.4627321E-02
 0.4110000E+03 -0.1507210E-01  0.1365476E-03  0.1955625E-01  0.4620703E-02
 0.4140000E+03 -0.1507859E-01  0.1363560E-03  0.1955632E-01  0.4614093E-02
 0.4170000E+03 -0.1508506E-01  0.1361582E-03  0.1955640E-01  0.4607493E-02
 0.4200000E+03 -0.1509152E-01  0.1359545E-03  0.1955647E-01  0.4600903E-02
 0.4230000E+03 -0.1509797E-01  0.1357452E-03  0.1955654E-01  0.4594322E-02
 0.4260000E+03 -0.1510439E-01  0.1355304E-03  0.1955661E-01  0.4587752E-02
 0.4290000E+03 -0.1511080E-01  0.1353103E-03  0.1955669E-01  0.4581193E-02
 0.4320000E+03 -0.1511720E-01  0.1350852E-03  0.1955676E-01  0.4574645E-02
 0.4350000E+03 -0.1512358E-01  0.1348552E-03  0.1955683E-01  0.4568108E-02
 0.4380000E+03 -0.1512994E-01  0.1346204E-03  0.1955690E-01  0.4561581E-02
 0.4410000E+03 -0.1513629E-01  0.1343812E-03  0.1955697E-01  0.4555066E-02
 0.4440000E+03 -0.1514262E-01  0.1341376E-03  0.1955704E-01  0.4548564E-02
 0.4470000E+03 -0.1514893E-01  0.1338897E-03  0.1955711E-01  0.4542072E-02
 0.4500000E+03 -0.1515523E-01  0.1336379E-03  0.1955718E-01  0.4535593E-02
 0.4530000E+03 -0.1516151E-01  0.1333822E-03  0.1955725E-01  0.4529126E-02
 0.4560000E+03 -0.1516777E-01  0.1331228E-03  0.1955732E-01  0.4522673E-02
 0.4590000E+03 -0.1517402E-01  0.1328599E-03  0.1955739E-01  0.4516231E-02
 0.4620000E+03 -0.1518025E-01  0.1325935E-03  0.1955746E-01  0.4509803E-02
 0.4650000E+03 -0.1518646E-01  0.1323239E-03  0.1955753E-01  0.4503387E-02
 0.4680000E+03 -0.1519266E-01  0.1320512E-03  0.1955759E-01  0.4496985E-02
 0.4710000E+03 -0.1519884E-01  0.1317755E-03  0.1955766E-01  0.4490597E-02
 0.4740000E+03 -0.1520501E-01  0.1314970E-03  0.1955773E-01  0.4484222E-02
 0.4770000E+03 -0.1521115E-01  0.1312157E-03  0.1955780E-01  0.4477860E-02
 0.4800000E+03 -0.1521728E-01  0.1309319E-03  0.1955786E-01  0.4471512E-02
 0.4830000E+03 -0.1522345E-01  0.1306456E-03  0.1955793E-01  0.4465130E-02
 0.4860000E+03 -0.1522955E-01  0.1303569E-03  0.1955800E-01  0.4458809E-02
 0.4890000E+03 -0.1523563E-01  0.1300661E-03  0.1955806E-01  0.4452502E-02
 0.4920000E+03 -0.1524169E-01  0.1297731E-03  0.1955813E-01  0.4446209E-02
 0.4950000E+03 -0.1524774E-01  0.1294781E-03  0.1955819E-01  0.4439931E-02
 0.4980000E+03 -0.1525377E-01  0.1291812E-03  0.1955826E-01  0.4433668E-02
 0.5010000E+03 -0.1525979E-01  0.1288826E-03  0.1955832E-01  0.4427419E-02
 0.5040000E+03 -0.1526579E-01  0.1285822E-03  0.1955839E-01  0.4421184E-02
 0.5070000E+03 -0.1527177E-01  0.1282803E-03  0.1955845E-01  0.4414964E-02
 0.5100000E+03 -0.1527774E-01  0.1279768E-03  0.1955852E-01  0.4408759E-02
 0.5130000E+03 -0.1528369E-01  0.1276720E-03  0.1955858E-01  0.4402568E-02
 0.5160000E+03 -0.1528962E-01  0.1273658E-03  0.1955864E-01  0.4396392E-02
 0.5190000E+03 -0.1529554E-01  0.1270585E-03  0.1955871E-01  0.4390231E-02
 0.5220000E+03 -0.1530144E-01  0.1267499E-03  0.1955877E-01  0.4384085E-02
 0.5250000E+03 -0.1530732E-01  0.1264404E-03  0.1955883E-01  0.4377954E-02
 0.5280000E+03 -0.1531319E-01  0.1261299E-03  0.1955890E-01  0.4371838E-02
 0.5310000E+03 -0.1531904E-01  0.1258184E-03  0.1955896E-01  0.4365737E-02
 0.5340000E+03 -0.1532487E-01  0.1255062E-03  0.1955902E-01  0.4359651E-02
 0.5370000E+03 -0.1533069E-01  0.1251932E-03  0.1955908E-01  0.4353581E-02
 0.5400000E+03 -0.1533649E-01  0.1248795E-03  0.1955914E-01  0.4347525E-02
 0.5430000E+03 -0.1534228E-01  0.1245652E-03  0.1955920E-01  0.4341485E-02
 0.5460000E+03 -0.1534805E-01  0.1242504E-03  0.1955926E-01  0.4335460E-02
 0.5490000E+03 -0.1535381E-01  0.1239351E-03  0.1955932E-01  0.4329451E-02
 0.5520000E+03 -0.1535954E-01  0.1236194E-03  0.1955938E-01  0.4323456E-02
 0.5550000E+03 -0.1536527E-01  0.1233034E-03  0.1955944E-01  0.4317477E-02
 0.5580000E+03 -0.1537097E-01  0.1229870E-03  0.1955950E-01  0.4311513E-02
 0.5610000E+03 -0.1537666E-01  0.1226704E-03  0.1955956E-01  0.4305565E-02
 0.5640000E+03 -0.1538234E-01  0.1223537E-03  0.1955962E-01  0.4299632E-02
 0.5670000E+03 -0.1538800E-01  0.1220368E-03  0.1955968E-01  0.4293714E-02
 0.5700000E+03 -0.1539364E-01  0.1217198E-03  0.1955973E-01  0.4287812E-02
 0.5730000E+03 -0.1539927E-01  0.1214029E-03  0.1955979E-01  0.4281925E-02
 0.5760000E+03 -0.1540488E-01  0.1210859E-03  0.1955985E-01  0.4276053E-02
 0.5790000E+03 -0.1541048E-01  0.1207690E-03  0.1955990E-01  0.4270197E-02
 0.5820000E+03 -0.1541606E-01  0.1204523E-03  0.1955996E-01  0.4264356E-02
 0.5850000E+03 -0.1542162E-01  0.1201357E-03  0.1956002E-01  0.4258531E-02
 0.5880000E+03 -0.1542717E-01  0.1198193E-03  0.1956007E-01  0.4252721E-02
 0.5910000E+03 -0.1543271E-01  0.1195031E-03  0.1956013E-01  0.4246926E-02
 0.5940000E+03 -0.1543823E-01  0.1191873E-03  0.1956019E-01  0.4241147E-02
 0.5970000E+03 -0.1544373E-01  0.1188717E-03  0.1956024E-01  0.4235382E-02
 0.6000000E+03 -0.1544922E-01  0.1185565E-03  0.1956030E-01  0.4229633E-02
 0.6030000E+03 -0.1545469E-01  0.1182417E-03  0.1956035E-01  0.4223899E-02
 0.6060000E+03 -0.1546015E-01  0.1179274E-03  0.1956040E-01  0.4218181E-02
 0.6090000E+03 -0.1546559E-01  0.1176135E-03  0.1956046E-01  0.4212478E-02
 0.6120000E+03 -0.1547102E-01  0.1173001E-03  0.1956051E-01  0.4206790E-02
 0.6150000E+03 -0.1547643E-01  0.1169872E-03  0.1956056E-01  0.4201118E-02
 0.6180000E+03 -0.1548183E-01  0.1166749E-03  0.1956062E-01  0.4195460E-02
 0.6210000E+03 -0.1548722E-01  0.1163632E-03  0.1956067E-01  0.4189818E-02
 0.6240000E+03 -0.1549258E-01  0.1160521E-03  0.1956072E-01  0.4184190E-02
 0.6270000E+03 -0.1549794E-01  0.1157416E-03  0.1956077E-01  0.4178578E-02
 0.6300000E+03 -0.1550328E-01  0.1154318E-03  0.1956083E-01  0.4172981E-02
 0.6330000E+03 -0.1550860E-01  0.1151227E-03  0.1956088E-01  0.4167399E-02
 0.6360000E+03 -0.1551391E-01  0.1148143E-03  0.1956093E-01  0.4161831E-02
 0.6390000E+03 -0.1551921E-01  0.1145066E-03  0.1956098E-01  0.4156279E-02
 0.6420000E+03 -0.1552449E-01  0.1141997E-03  0.1956103E-01  0.4150742E-02
 0.6450000E+03 -0.1552976E-01  0.1138935E-03  0.1956108E-01  0.4145219E-02
 0.6480000E+03 -0.1553501E-01  0.1135882E-03  0.1956113E-01  0.4139711E-02
 0.6510000E+03 -0.1554025E-01  0.1132836E-03  0.1956118E-01  0.4134218E-02
 0.6540000E+03 -0.1554547E-01  0.1129800E-03  0.1956123E-01  0.4128740E-02
 0.6570000E+03 -0.1555068E-01  0.1126771E-03  0.1956128E-01  0.4123277E-02
 0.6600000E+03 -0.1555590E-01  0.1123751E-03  0.1956133E-01  0.4117804E-02
 0.6630000E+03 -0.1556108E-01  0.1120741E-03  0.1956138E-01  0.4112370E-02
 0.6660000E+03 -0.1556625E-01  0.1117739E-03  0.1956142E-01  0.4106950E-02
 0.6690000E+03 -0.1557140E-01  0.1114746E-03  0.1956147E-01  0.4101545E-02
 0.6720000E+03 -0.1557654E-01  0.1111763E-03  0.1956152E-01  0.4096154E-02
 0.6750000E+03 -0.1558167E-01  0.1108789E-03  0.1956157E-01  0.4090778E-02
 0.6780000E+03 -0.1558678E-01  0.1105824E-03  0.1956161E-01  0.4085415E-02
 0.6810000E+03 -0.1559188E-01  0.1102869E-03  0.1956166E-01  0.4080067E-02
 0.6840000E+03 -0.1559697E-01  0.1099924E-03  0.1956171E-01  0.4074734E-02
 0.6870000E+03 -0.1560204E-01  0.1096989E-03  0.1956175E-01  0.4069415E-02
 0.6900000E+03 -0.1560710E-01  0.1094064E-03  0.1956180E-01  0.4064111E-02
 0.6930000E+03 -0.1561214E-01  0.1091149E-03  0.1956185E-01  0.4058820E-02
 0.6960000E+03 -0.1561717E-01  0.1088245E-03  0.1956189E-01  0.4053543E-02
 0.6990000E+03 -0.1562219E-01  0.1085350E-03  0.1956194E-01  0.4048281E-02
 0.7020000E+03 -0.1562719E-01  0.1082466E-03  0.1956198E-01  0.4043032E-02
 0.7050000E+03 -0.1563219E-01  0.1079592E-03  0.1956202E-01  0.4037797E-02
 0.7080000E+03 -0.1563717E-01  0.1076729E-03  0.1956207E-01  0.4032577E-02
 0.7110000E+03 -0.1564213E-01  0.1073877E-03  0.1956211E-01  0.4027370E-02
 0.7140000E+03 -0.1564708E-01  0.1071035E-03  0.1956216E-01  0.4022177E-02
 0.7170000E+03 -0.1565202E-01  0.1068204E-03  0.1956220E-01  0.4016998E-02
 0.7200000E+03 -0.1565695E-01  0.1065383E-03  0.1956224E-01  0.4011832E-02
 0.7230000E+03 -0.1566186E-01  0.1062573E-03  0.1956229E-01  0.4006680E-02
 0.7260000E+03 -0.1566676E-01  0.1059775E-03  0.1956233E-01  0.4001542E-02
 0.7290000E+03 -0.1567165E-01  0.1056987E-03  0.1956237E-01  0.3996417E-02
 0.7320000E+03 -0.1567653E-01  0.1054210E-03  0.1956241E-01  0.3991306E-02
 0.7350000E+03 -0.1568141E-01  0.1051444E-03  0.1956245E-01  0.3986185E-02
 0.7380000E+03 -0.1568626E-01  0.1048689E-03  0.1956249E-01  0.3981100E-02
 0.7410000E+03 -0.1569110E-01  0.1045945E-03  0.1956254E-01  0.3976029E-02
 0.7440000E+03 -0.1569593E-01  0.1043212E-03  0.1956258E-01  0.3970971E-02
 0.7470000E+03 -0.1570074E-01  0.1040491E-03  0.1956262E-01  0.3965926E-02
 0.7500000E+03 -0.1570554E-01  0.1037780E-03  0.1956266E-01  0.3960894E-02
 0.7530000E+03 -0.1571033E-01  0.1035081E-03  0.1956270E-01  0.3955875E-02
 0.7560000E+03 -0.1571511E-01  0.1032392E-03  0.1956274E-01  0.3950870E-02
 0.7590000E+03 -0.1571987E-01  0.1029715E-03  0.1956278E-01  0.3945877E-02
 0.7620000E+03 -0.1572462E-01  0.1027049E-03  0.1956281E-01  0.3940898E-02
 0.7650000E+03 -0.1572936E-01  0.1024394E-03  0.1956285E-01  0.3935931E-02
 0.7680000E+03 -0.1573409E-01  0.1021751E-03  0.1956289E-01  0.3930978E-02
 0.7710000E+03 -0.1573881E-01  0.1019118E-03  0.1956293E-01  0.3926037E-02
 0.7740000E+03 -0.1574351E-01  0.1016497E-03  0.1956297E-01  0.3921109E-02
 0.7770000E+03 -0.1574820E-01  0.1013887E-03  0.1956301E-01  0.3916193E-02
 0.7800000E+03 -0.1575288E-01  0.1011288E-03  0.1956304E-01  0.3911290E-02
 0.7830000E+03 -0.1575755E-01  0.1008700E-03  0.1956308E-01  0.3906400E-02
 0.7860000E+03 -0.1576223E-01  0.1006124E-03  0.1956312E-01  0.3901498E-02
 0.7890000E+03 -0.1576688E-01  0.1003559E-03  0.1956315E-01  0.3896633E-02
 0.7920000E+03 -0.1577151E-01  0.1001004E-03  0.1956319E-01  0.3891779E-02
 0.7950000E+03 -0.1577613E-01  0.9984611E-04  0.1956323E-01  0.3886938E-02
 0.7980000E+03 -0.1578075E-01  0.9959291E-04  0.1956326E-01  0.3882110E-02
 0.8010000E+03 -0.1578534E-01  0.9934086E-04  0.1956330E-01  0.3877294E-02
 0.8040000E+03 -0.1578993E-01  0.9909010E-04  0.1956333E-01  0.3872490E-02
 0.8070000E+03 -0.1579451E-01  0.9884062E-04  0.1956337E-01  0.3867698E-02
 0.8100000E+03 -0.1579908E-01  0.9859240E-04  0.1956340E-01  0.3862918E-02
 0.8130000E+03 -0.1580363E-01  0.9834543E-04  0.1956344E-01  0.3858150E-02
 0.8160000E+03 -0.1580818E-01  0.9809969E-04  0.1956347E-01  0.3853394E-02
 0.8190000E+03 -0.1581271E-01  0.9785516E-04  0.1956350E-01  0.3848649E-02
 0.8220000E+03 -0.1581723E-01  0.9761185E-04  0.1956354E-01  0.3843917E-02
 0.8250000E+03 -0.1582174E-01  0.9736974E-04  0.1956357E-01  0.3839197E-02
 0.8280000E+03 -0.1582625E-01  0.9712881E-04  0.1956361E-01  0.3834488E-02
 0.8310000E+03 -0.1583074E-01  0.9688905E-04  0.1956364E-01  0.3829791E-02
 0.8340000E+03 -0.1583522E-01  0.9665045E-04  0.1956367E-01  0.3825106E-02
 0.8370000E+03 -0.1583968E-01  0.9641299E-04  0.1956370E-01  0.3820431E-02
 0.8400000E+03 -0.1584414E-01  0.9617667E-04  0.1956374E-01  0.3815769E-02
 0.8430000E+03 -0.1584859E-01  0.9594147E-04  0.1956377E-01  0.3811118E-02
 0.8460000E+03 -0.1585303E-01  0.9570740E-04  0.1956380E-01  0.3806478E-02
 0.8490000E+03 -0.1585745E-01  0.9547443E-04  0.1956383E-01  0.3801850E-02
 0.8520000E+03 -0.1586187E-01  0.9524256E-04  0.1956386E-01  0.3797233E-02
 0.8550000E+03 -0.1586628E-01  0.9501177E-04  0.1956389E-01  0.3792627E-02
 0.8580000E+03 -0.1587067E-01  0.9478206E-04  0.1956392E-01  0.3788032E-02
 0.8610000E+03 -0.1587506E-01  0.9455341E-04  0.1956395E-01  0.3783448E-02
 0.8640000E+03 -0.1587943E-01  0.9432583E-04  0.1956398E-01  0.3778875E-02
 0.8670000E+03 -0.1588380E-01  0.9409930E-04  0.1956401E-01  0.3774314E-02
 0.8700000E+03 -0.1588815E-01  0.9387382E-04  0.1956404E-01  0.3769763E-02
 0.8730000E+03 -0.1589250E-01  0.9364936E-04  0.1956407E-01  0.3765224E-02
 0.8760000E+03 -0.1589683E-01  0.9342594E-04  0.1956410E-01  0.3760695E-02
 0.8790000E+03 -0.1590116E-01  0.9320353E-04  0.1956413E-01  0.3756176E-02
 0.8820000E+03 -0.1590547E-01  0.9298213E-04  0.1956416E-01  0.3751669E-02
 0.8850000E+03 -0.1590978E-01  0.9276174E-04  0.1956419E-01  0.3747172E-02
 0.8880000E+03 -0.1591407E-01  0.9254235E-04  0.1956421E-01  0.3742686E-02
 0.8910000E+03 -0.1591835E-01  0.9232394E-04  0.1956424E-01  0.3738211E-02
