   0.5000000E-03   -0.1172742E-02   -0.1111964E-02   -0.9320559E-03   -0.7061699E-03   -0.4704258E-03   -0.2335418E-03    0.2344499E-05    0.2297618E-03    0.4191760E-03    0.5144791E-03
   0.1000000E-02   -0.2345704E-02   -0.2224148E-02   -0.1864305E-02   -0.1412497E-02   -0.9409704E-03   -0.4671623E-03    0.4651490E-05    0.4595272E-03    0.8383896E-03    0.1029009E-02
   0.1500000E-02   -0.3518892E-02   -0.3336553E-02   -0.2796745E-02   -0.2118973E-02   -0.1411619E-02   -0.7008408E-03    0.6948042E-05    0.6893293E-03    0.1257680E-02    0.1543636E-02
   0.2000000E-02   -0.4692266E-02   -0.4449134E-02   -0.3729333E-02   -0.2825560E-02   -0.1882338E-02   -0.9345465E-03    0.9261175E-05    0.9191915E-03    0.1677068E-02    0.2058383E-02
   0.2500000E-02   -0.5865798E-02   -0.5561863E-02   -0.4662041E-02   -0.3532230E-02   -0.2353099E-02   -0.1168252E-02    0.1161801E-04    0.1149141E-02    0.2096581E-02    0.2573281E-02
   0.3000000E-02   -0.7039463E-02   -0.6674712E-02   -0.5594841E-02   -0.4238955E-02   -0.2823874E-02   -0.1401930E-02    0.1404572E-04    0.1379203E-02    0.2516248E-02    0.3088362E-02
   0.3500000E-02   -0.8213237E-02   -0.7787650E-02   -0.6527704E-02   -0.4945706E-02   -0.3294635E-02   -0.1635552E-02    0.1657161E-04    0.1609407E-02    0.2936094E-02    0.3603657E-02
   0.4000000E-02   -0.9387091E-02   -0.8900649E-02   -0.7460601E-02   -0.5652456E-02   -0.3765355E-02   -0.1869092E-02    0.1922302E-04    0.1839779E-02    0.3356149E-02    0.4119197E-02
   0.4500000E-02   -0.1056100E-01   -0.1001368E-01   -0.8393502E-02   -0.6359175E-02   -0.4236005E-02   -0.2102521E-02    0.2202747E-04    0.2070345E-02    0.3776439E-02    0.4635014E-02
   0.5000000E-02   -0.1173494E-01   -0.1112671E-01   -0.9326380E-02   -0.7065835E-02   -0.4706557E-02   -0.2335811E-02    0.2501254E-04    0.2301134E-02    0.4196992E-02    0.5151140E-02
   0.5500000E-02   -0.1290889E-01   -0.1223972E-01   -0.1025920E-01   -0.7772408E-02   -0.5176983E-02   -0.2568934E-02    0.2820600E-04    0.2532172E-02    0.4617837E-02    0.5667606E-02
   0.6000000E-02   -0.1408281E-01   -0.1335267E-01   -0.1119195E-01   -0.8478865E-02   -0.5647254E-02   -0.2801863E-02    0.3163572E-04    0.2763488E-02    0.5039002E-02    0.6184444E-02
   0.6500000E-02   -0.1525668E-01   -0.1446553E-01   -0.1212457E-01   -0.9185176E-02   -0.6117341E-02   -0.3034568E-02    0.3532979E-04    0.2995109E-02    0.5460514E-02    0.6701686E-02
   0.7000000E-02   -0.1643047E-01   -0.1557828E-01   -0.1305706E-01   -0.9891312E-02   -0.6587216E-02   -0.3267021E-02    0.3931641E-04    0.3227062E-02    0.5882402E-02    0.7219364E-02
   0.7500000E-02   -0.1760416E-01   -0.1669087E-01   -0.1398938E-01   -0.1059724E-01   -0.7056848E-02   -0.3499193E-02    0.4362402E-04    0.3459376E-02    0.6304695E-02    0.7737511E-02
   0.8000000E-02   -0.1877772E-01   -0.1780329E-01   -0.1492149E-01   -0.1130294E-01   -0.7526209E-02   -0.3731055E-02    0.4828123E-04    0.3692080E-02    0.6727422E-02    0.8256159E-02
   0.8500000E-02   -0.1995111E-01   -0.1891550E-01   -0.1585336E-01   -0.1200837E-01   -0.7995270E-02   -0.3962579E-02    0.5331688E-04    0.3925200E-02    0.7150611E-02    0.8775341E-02
   0.9000000E-02   -0.2112433E-01   -0.2002747E-01   -0.1678498E-01   -0.1271351E-01   -0.8464000E-02   -0.4193734E-02    0.5876000E-04    0.4158767E-02    0.7574291E-02    0.9295089E-02
   0.9500000E-02   -0.2229732E-01   -0.2113917E-01   -0.1771630E-01   -0.1341833E-01   -0.8932369E-02   -0.4424491E-02    0.6463990E-04    0.4392809E-02    0.7998492E-02    0.9815437E-02
   0.1000000E-01   -0.2347008E-01   -0.2225057E-01   -0.1864729E-01   -0.1412278E-01   -0.9400346E-02   -0.4654820E-02    0.7098612E-04    0.4627355E-02    0.8423244E-02    0.1033642E-01
   0.1050000E-01   -0.2464256E-01   -0.2336163E-01   -0.1957792E-01   -0.1482685E-01   -0.9867902E-02   -0.4884690E-02    0.7782844E-04    0.4862435E-02    0.8848576E-02    0.1085807E-01
   0.1100000E-01   -0.2581474E-01   -0.2447232E-01   -0.2050816E-01   -0.1553051E-01   -0.1033501E-01   -0.5114072E-02    0.8519694E-04    0.5098078E-02    0.9274518E-02    0.1138041E-01
   0.1150000E-01   -0.2698659E-01   -0.2558262E-01   -0.2143798E-01   -0.1623371E-01   -0.1080163E-01   -0.5342934E-02    0.9312197E-04    0.5334313E-02    0.9701101E-02    0.1190349E-01
   0.1200000E-01   -0.2815808E-01   -0.2669248E-01   -0.2236734E-01   -0.1693643E-01   -0.1126773E-01   -0.5571245E-02    0.1016342E-03    0.5571172E-02    0.1012835E-01    0.1242734E-01
   0.1250000E-01   -0.2932918E-01   -0.2780187E-01   -0.2329622E-01   -0.1763864E-01   -0.1173329E-01   -0.5798974E-02    0.1107645E-03    0.5808685E-02    0.1055631E-01    0.1295200E-01
   0.1300000E-01   -0.3049987E-01   -0.2891076E-01   -0.2422457E-01   -0.1834030E-01   -0.1219826E-01   -0.6026090E-02    0.1205443E-03    0.6046882E-02    0.1098500E-01    0.1347749E-01
   0.1350000E-01   -0.3167010E-01   -0.3001912E-01   -0.2515237E-01   -0.1904138E-01   -0.1266263E-01   -0.6252559E-02    0.1310050E-03    0.6285795E-02    0.1141445E-01    0.1400385E-01
   0.1400000E-01   -0.3283985E-01   -0.3112691E-01   -0.2607958E-01   -0.1974185E-01   -0.1312635E-01   -0.6478351E-02    0.1421786E-03    0.6525454E-02    0.1184470E-01    0.1453112E-01
   0.1450000E-01   -0.3400909E-01   -0.3223410E-01   -0.2700617E-01   -0.2044167E-01   -0.1358939E-01   -0.6703431E-02    0.1540974E-03    0.6765893E-02    0.1227578E-01    0.1505933E-01
   0.1500000E-01   -0.3517778E-01   -0.3334065E-01   -0.2793209E-01   -0.2114080E-01   -0.1405172E-01   -0.6927767E-02    0.1667941E-03    0.7007142E-02    0.1270772E-01    0.1558853E-01
   0.1550000E-01   -0.3634590E-01   -0.3444653E-01   -0.2885732E-01   -0.2183923E-01   -0.1451330E-01   -0.7151325E-02    0.1803016E-03    0.7249235E-02    0.1314056E-01    0.1611874E-01
   0.1600000E-01   -0.3751341E-01   -0.3555169E-01   -0.2978183E-01   -0.2253690E-01   -0.1497410E-01   -0.7374072E-02    0.1946533E-03    0.7492204E-02    0.1357432E-01    0.1665000E-01
   0.1650000E-01   -0.3868027E-01   -0.3665611E-01   -0.3070556E-01   -0.2323379E-01   -0.1543409E-01   -0.7595972E-02    0.2098829E-03    0.7736082E-02    0.1400904E-01    0.1718235E-01
   0.1700000E-01   -0.3984647E-01   -0.3775975E-01   -0.3162850E-01   -0.2392985E-01   -0.1589323E-01   -0.7816992E-02    0.2260246E-03    0.7980904E-02    0.1444476E-01    0.1771582E-01
   0.1750000E-01   -0.4101195E-01   -0.3886257E-01   -0.3255059E-01   -0.2462506E-01   -0.1635148E-01   -0.8037097E-02    0.2431129E-03    0.8226702E-02    0.1488150E-01    0.1825046E-01
   0.1800000E-01   -0.4217670E-01   -0.3996453E-01   -0.3347181E-01   -0.2531937E-01   -0.1680881E-01   -0.8256250E-02    0.2611828E-03    0.8473511E-02    0.1531931E-01    0.1878630E-01
   0.1850000E-01   -0.4334066E-01   -0.4106560E-01   -0.3439212E-01   -0.2601275E-01   -0.1726518E-01   -0.8474416E-02    0.2802695E-03    0.8721367E-02    0.1575822E-01    0.1932338E-01
   0.1900000E-01   -0.4450382E-01   -0.4216573E-01   -0.3531147E-01   -0.2670517E-01   -0.1772056E-01   -0.8691559E-02    0.3004089E-03    0.8970303E-02    0.1619826E-01    0.1986174E-01
   0.1950000E-01   -0.4566613E-01   -0.4326488E-01   -0.3622983E-01   -0.2739657E-01   -0.1817490E-01   -0.8907641E-02    0.3216370E-03    0.9220356E-02    0.1663946E-01    0.2040142E-01
   0.2000000E-01   -0.4682755E-01   -0.4436303E-01   -0.3714716E-01   -0.2808693E-01   -0.1862817E-01   -0.9122626E-02    0.3439906E-03    0.9471562E-02    0.1708188E-01    0.2094245E-01
   0.2050000E-01   -0.4798806E-01   -0.4546012E-01   -0.3806343E-01   -0.2877620E-01   -0.1908034E-01   -0.9336476E-02    0.3675066E-03    0.9723956E-02    0.1752553E-01    0.2148487E-01
   0.2100000E-01   -0.4914761E-01   -0.4655612E-01   -0.3897858E-01   -0.2946436E-01   -0.1953135E-01   -0.9549153E-02    0.3922223E-03    0.9977576E-02    0.1797047E-01    0.2202873E-01
