 0.1000000E-02 -0.1295872E+01 -0.4288558E+00 -0.1193169E+01 -0.1311520E+01 -0.1425700E+01 -0.9244319E+00 -0.1886467E+00 -0.3058788E+00 -0.8214404E+00 -0.7743205E+00 -0.1307721E+01 -0.5287897E+00 -0.9912813E+00 -0.1988032E+01 -0.1146493E+01 -0.1254774E+01 -0.1383035E+01 -0.9262403E+00 -0.6884122E+00 -0.7925209E+00
 0.2000000E-02 -0.1295876E+01 -0.4288484E+00 -0.1193171E+01 -0.1311524E+01 -0.1425706E+01 -0.9244310E+00 -0.1886362E+00 -0.3058699E+00 -0.8214381E+00 -0.7743176E+00 -0.1307725E+01 -0.5287836E+00 -0.9912812E+00 -0.1988044E+01 -0.1146494E+01 -0.1254778E+01 -0.1383040E+01 -0.9262393E+00 -0.6884082E+00 -0.7925183E+00
 0.3000000E-02 -0.1295884E+01 -0.4288338E+00 -0.1193176E+01 -0.1311532E+01 -0.1425717E+01 -0.9244292E+00 -0.1886155E+00 -0.3058521E+00 -0.8214335E+00 -0.7743118E+00 -0.1307733E+01 -0.5287716E+00 -0.9912810E+00 -0.1988070E+01 -0.1146498E+01 -0.1254784E+01 -0.1383050E+01 -0.9262373E+00 -0.6884001E+00 -0.7925130E+00
 0.4000000E-02 -0.1295895E+01 -0.4288119E+00 -0.1193183E+01 -0.1311544E+01 -0.1425733E+01 -0.9244266E+00 -0.1885845E+00 -0.3058256E+00 -0.8214266E+00 -0.7743032E+00 -0.1307745E+01 -0.5287537E+00 -0.9912806E+00 -0.1988108E+01 -0.1146504E+01 -0.1254794E+01 -0.1383065E+01 -0.9262343E+00 -0.6883880E+00 -0.7925051E+00
 0.5000000E-02 -0.1295910E+01 -0.4287829E+00 -0.1193193E+01 -0.1311560E+01 -0.1425755E+01 -0.9244230E+00 -0.1885433E+00 -0.3057903E+00 -0.8214175E+00 -0.7742917E+00 -0.1307761E+01 -0.5287299E+00 -0.9912801E+00 -0.1988159E+01 -0.1146511E+01 -0.1254807E+01 -0.1383084E+01 -0.9262304E+00 -0.6883720E+00 -0.7924946E+00
 0.6000000E-02 -0.1295929E+01 -0.4287468E+00 -0.1193205E+01 -0.1311580E+01 -0.1425782E+01 -0.9244186E+00 -0.1884920E+00 -0.3057464E+00 -0.8214062E+00 -0.7742774E+00 -0.1307780E+01 -0.5287002E+00 -0.9912795E+00 -0.1988221E+01 -0.1146520E+01 -0.1254823E+01 -0.1383108E+01 -0.9262254E+00 -0.6883520E+00 -0.7924815E+00
 0.7000000E-02 -0.1295952E+01 -0.4287036E+00 -0.1193220E+01 -0.1311604E+01 -0.1425815E+01 -0.9244134E+00 -0.1884307E+00 -0.3056939E+00 -0.8213926E+00 -0.7742603E+00 -0.1307803E+01 -0.5286648E+00 -0.9912788E+00 -0.1988297E+01 -0.1146531E+01 -0.1254842E+01 -0.1383137E+01 -0.9262195E+00 -0.6883281E+00 -0.7924659E+00
 0.8000000E-02 -0.1295978E+01 -0.4286535E+00 -0.1193237E+01 -0.1311632E+01 -0.1425852E+01 -0.9244072E+00 -0.1883595E+00 -0.3056330E+00 -0.8213769E+00 -0.7742405E+00 -0.1307831E+01 -0.5286236E+00 -0.9912780E+00 -0.1988384E+01 -0.1146543E+01 -0.1254865E+01 -0.1383170E+01 -0.9262127E+00 -0.6883004E+00 -0.7924477E+00
 0.9000000E-02 -0.1296007E+01 -0.4285963E+00 -0.1193256E+01 -0.1311663E+01 -0.1425895E+01 -0.9244003E+00 -0.1882784E+00 -0.3055636E+00 -0.8213590E+00 -0.7742179E+00 -0.1307861E+01 -0.5285767E+00 -0.9912770E+00 -0.1988483E+01 -0.1146557E+01 -0.1254890E+01 -0.1383208E+01 -0.9262049E+00 -0.6882688E+00 -0.7924271E+00
 0.1000000E-01 -0.1296040E+01 -0.4285324E+00 -0.1193277E+01 -0.1311698E+01 -0.1425943E+01 -0.9243925E+00 -0.1881876E+00 -0.3054858E+00 -0.8213389E+00 -0.7741926E+00 -0.1307896E+01 -0.5285242E+00 -0.9912760E+00 -0.1988595E+01 -0.1146573E+01 -0.1254918E+01 -0.1383251E+01 -0.9261962E+00 -0.6882335E+00 -0.7924039E+00
