-0.1000000E+02 -0.1000000E+02  0.7406183-316
-0.9797980E+01 -0.1000000E+02  0.2376708-307
-0.9595960E+01 -0.1000000E+02  0.4673727-299
-0.9393939E+01 -0.1000000E+02  0.5631925-291
-0.9191919E+01 -0.1000000E+02  0.4158689-283
-0.8989899E+01 -0.1000000E+02  0.1881751-275
-0.8787879E+01 -0.1000000E+02  0.5217637-268
-0.8585859E+01 -0.1000000E+02  0.8865264-261
-0.8383838E+01 -0.1000000E+02  0.9230297-254
-0.8181818E+01 -0.1000000E+02  0.5889059-247
-0.7979798E+01 -0.1000000E+02  0.2302409-240
-0.7777778E+01 -0.1000000E+02  0.5516018-234
-0.7575758E+01 -0.1000000E+02  0.8097962-228
-0.7373737E+01 -0.1000000E+02  0.7285063-222
-0.7171717E+01 -0.1000000E+02  0.4016051-216
-0.6969697E+01 -0.1000000E+02  0.1356673-210
-0.6767677E+01 -0.1000000E+02  0.2808428-205
-0.6565657E+01 -0.1000000E+02  0.3562608-200
-0.6363636E+01 -0.1000000E+02  0.2769464-195
-0.6161616E+01 -0.1000000E+02  0.1319342-190
-0.5959596E+01 -0.1000000E+02  0.3851866-186
-0.5757576E+01 -0.1000000E+02  0.6892329-182
-0.5555556E+01 -0.1000000E+02  0.7559450-178
-0.5353535E+01 -0.1000000E+02  0.5083029-174
-0.5151515E+01 -0.1000000E+02  0.2096005-170
-0.4949495E+01 -0.1000000E+02  0.5302873-167
-0.4747475E+01 -0.1000000E+02  0.8238064-164
-0.4545455E+01 -0.1000000E+02  0.7868632-161
-0.4343434E+01 -0.1000000E+02  0.4630770-158
-0.4141414E+01 -0.1000000E+02  0.1684912-155
-0.3939394E+01 -0.1000000E+02  0.3811244-153
-0.3737374E+01 -0.1000000E+02  0.5406603-151
-0.3535354E+01 -0.1000000E+02  0.4876038-149
-0.3333333E+01 -0.1000000E+02  0.2853746-147
-0.3131313E+01 -0.1000000E+02  0.1116311-145
-0.2929293E+01 -0.1000000E+02  0.3036114-144
-0.2727273E+01 -0.1000000E+02  0.6021914-143
-0.2525253E+01 -0.1000000E+02  0.9160282-142
-0.2323232E+01 -0.1000000E+02  0.1117566-140
-0.2121212E+01 -0.1000000E+02  0.1129188-139
-0.1919192E+01 -0.1000000E+02  0.9616581-139
-0.1717172E+01 -0.1000000E+02  0.6949277-138
-0.1515152E+01 -0.1000000E+02  0.4267010-137
-0.1313131E+01 -0.1000000E+02  0.2225964-136
-0.1111111E+01 -0.1000000E+02  0.9863169-136
-0.9090909E+00 -0.1000000E+02  0.3711920-135
-0.7070707E+00 -0.1000000E+02  0.1186556-134
-0.5050505E+00 -0.1000000E+02  0.3221642-134
-0.3030303E+00 -0.1000000E+02  0.7429569-134
-0.1010101E+00 -0.1000000E+02  0.1455331-133
 0.1010101E+00 -0.1000000E+02  0.2421354-133
 0.3030303E+00 -0.1000000E+02  0.3421764-133
 0.5050505E+00 -0.1000000E+02  0.4107273-133
 0.7070707E+00 -0.1000000E+02  0.4187515-133
 0.9090909E+00 -0.1000000E+02  0.3626221-133
 0.1111111E+01 -0.1000000E+02  0.2667251-133
 0.1313131E+01 -0.1000000E+02  0.1666376-133
 0.1515152E+01 -0.1000000E+02  0.8842531-134
 0.1717172E+01 -0.1000000E+02  0.3985578-134
 0.1919192E+01 -0.1000000E+02  0.1525835-134
 0.2121212E+01 -0.1000000E+02  0.4961575-135
 0.2323232E+01 -0.1000000E+02  0.1370378-135
 0.2525253E+01 -0.1000000E+02  0.3214777-136
 0.2727273E+01 -0.1000000E+02  0.6405478-137
 0.2929293E+01 -0.1000000E+02  0.1084259-137
 0.3131313E+01 -0.1000000E+02  0.1559518-138
 0.3333333E+01 -0.1000000E+02  0.1904501-139
 0.3535354E+01 -0.1000000E+02  0.1964980-140
 0.3737374E+01 -0.1000000E+02  0.1688171-141
 0.3939394E+01 -0.1000000E+02  0.1173655-142
 0.4141414E+01 -0.1000000E+02  0.6329757-144
 0.4343434E+01 -0.1000000E+02  0.2519540-145
 0.4545455E+01 -0.1000000E+02  0.7048018-147
 0.4747475E+01 -0.1000000E+02  0.1328949-148
 0.4949495E+01 -0.1000000E+02  0.1636108-150
 0.5151515E+01 -0.1000000E+02  0.1285901-152
 0.5353535E+01 -0.1000000E+02  0.6355525-155
 0.5555556E+01 -0.1000000E+02  0.1956194-157
 0.5757576E+01 -0.1000000E+02  0.3726599-160
 0.5959596E+01 -0.1000000E+02  0.4377082-163
 0.6161616E+01 -0.1000000E+02  0.3162250-166
 0.6363636E+01 -0.1000000E+02  0.1403179-169
 0.6565657E+01 -0.1000000E+02  0.3820727-173
 0.6767677E+01 -0.1000000E+02  0.6380544-177
 0.6969697E+01 -0.1000000E+02  0.6532850-181
 0.7171717E+01 -0.1000000E+02  0.4100080-185
 0.7373737E+01 -0.1000000E+02  0.1577148-189
 0.7575758E+01 -0.1000000E+02  0.3718008-194
 0.7777778E+01 -0.1000000E+02  0.5371377-199
 0.7979798E+01 -0.1000000E+02  0.4755390-204
 0.8181818E+01 -0.1000000E+02  0.2579909-209
 0.8383838E+01 -0.1000000E+02  0.8577007-215
 0.8585859E+01 -0.1000000E+02  0.1747340-220
 0.8787879E+01 -0.1000000E+02  0.2181363-226
 0.8989899E+01 -0.1000000E+02  0.1668730-232
 0.9191919E+01 -0.1000000E+02  0.7822601-239
 0.9393939E+01 -0.1000000E+02  0.2247103-245
 0.9595960E+01 -0.1000000E+02  0.3955498-252
 0.9797980E+01 -0.1000000E+02  0.4266636-259
 0.1000000E+02 -0.1000000E+02  0.2820176-266
  
  
-0.1000000E+02 -0.9797980E+01  0.1120479-308
-0.9797980E+01 -0.9797980E+01  0.3595715-300
-0.9595960E+01 -0.9797980E+01  0.7070868-292
-0.9393939E+01 -0.9797980E+01  0.8520523-284
-0.9191919E+01 -0.9797980E+01  0.6291669-276
-0.8989899E+01 -0.9797980E+01  0.2846895-268
-0.8787879E+01 -0.9797980E+01  0.7893747-261
-0.8585859E+01 -0.9797980E+01  0.1341223-253
-0.8383838E+01 -0.9797980E+01  0.1396449-246
-0.8181818E+01 -0.9797980E+01  0.8909540-240
-0.7979798E+01 -0.9797980E+01  0.3483308-233
-0.7777778E+01 -0.9797980E+01  0.8345168-227
-0.7575758E+01 -0.9797980E+01  0.1225138-220
-0.7373737E+01 -0.9797980E+01  0.1102155-214
-0.7171717E+01 -0.9797980E+01  0.6075873-209
-0.6969697E+01 -0.9797980E+01  0.2052506-203
-0.6767677E+01 -0.9797980E+01  0.4248863-198
-0.6565657E+01 -0.9797980E+01  0.5389859-193
-0.6363636E+01 -0.9797980E+01  0.4189914-188
-0.6161616E+01 -0.9797980E+01  0.1996029-183
-0.5959596E+01 -0.9797980E+01  0.5827476-179
-0.5757576E+01 -0.9797980E+01  0.1042738-174
-0.5555556E+01 -0.9797980E+01  0.1143667-170
-0.5353535E+01 -0.9797980E+01  0.7690100-167
-0.5151515E+01 -0.9797980E+01  0.3171041-163
-0.4949495E+01 -0.9797980E+01  0.8022702-160
-0.4747475E+01 -0.9797980E+01  0.1246334-156
-0.4545455E+01 -0.9797980E+01  0.1190443-153
-0.4343434E+01 -0.9797980E+01  0.7005878-151
-0.4141414E+01 -0.9797980E+01  0.2549098-148
-0.3939394E+01 -0.9797980E+01  0.5766020-146
-0.3737374E+01 -0.9797980E+01  0.8179634-144
-0.3535354E+01 -0.9797980E+01  0.7376944-142
-0.3333333E+01 -0.9797980E+01  0.4317425-140
-0.3131313E+01 -0.9797980E+01  0.1688864-138
-0.2929293E+01 -0.9797980E+01  0.4593328-137
-0.2727273E+01 -0.9797980E+01  0.9110536-136
-0.2525253E+01 -0.9797980E+01  0.1385856-134
-0.2323232E+01 -0.9797980E+01  0.1690763-133
-0.2121212E+01 -0.9797980E+01  0.1708345-132
-0.1919192E+01 -0.9797980E+01  0.1454890-131
-0.1717172E+01 -0.9797980E+01  0.1051354-130
-0.1515152E+01 -0.9797980E+01  0.6455547-130
-0.1313131E+01 -0.9797980E+01  0.3367655-129
-0.1111111E+01 -0.9797980E+01  0.1492196-128
