 0.8400000E-01  0.9668353E+00 -0.2469676E+00  0.1171162E+01 -0.2723717E+00  0.7625089E+00 -0.2215635E+00
 0.8600000E-01  0.9652719E+00 -0.2526219E+00  0.1169596E+01 -0.2786373E+00  0.7609482E+00 -0.2266066E+00
 0.8800000E-01  0.9636734E+00 -0.2582655E+00  0.1167994E+01 -0.2848930E+00  0.7593525E+00 -0.2316380E+00
 0.9000000E-01  0.9620400E+00 -0.2638979E+00  0.1166358E+01 -0.2911386E+00  0.7577221E+00 -0.2366573E+00
 0.9200000E-01  0.9603717E+00 -0.2695191E+00  0.1164686E+01 -0.2973739E+00  0.7560569E+00 -0.2416643E+00
 0.9400000E-01  0.9586685E+00 -0.2751288E+00  0.1162980E+01 -0.3035987E+00  0.7543572E+00 -0.2466588E+00
 0.9600000E-01  0.9569307E+00 -0.2807267E+00  0.1161238E+01 -0.3098128E+00  0.7526230E+00 -0.2516405E+00
 0.9800000E-01  0.9551583E+00 -0.2863125E+00  0.1159462E+01 -0.3160159E+00  0.7508543E+00 -0.2566092E+00
 0.1000000E+00  0.9533513E+00 -0.2918862E+00  0.1157651E+01 -0.3222079E+00  0.7490514E+00 -0.2615645E+00
 0.1020000E+00  0.9515099E+00 -0.2974474E+00  0.1155806E+01 -0.3283884E+00  0.7472143E+00 -0.2665064E+00
 0.1040000E+00  0.9496342E+00 -0.3029959E+00  0.1153925E+01 -0.3345574E+00  0.7453432E+00 -0.2714344E+00
 0.1060000E+00  0.9477243E+00 -0.3085315E+00  0.1152010E+01 -0.3407146E+00  0.7434381E+00 -0.2763483E+00
 0.1080000E+00  0.9457802E+00 -0.3140539E+00  0.1150061E+01 -0.3468598E+00  0.7414992E+00 -0.2812480E+00
 0.1100000E+00  0.9438021E+00 -0.3195629E+00  0.1148078E+01 -0.3529927E+00  0.7395266E+00 -0.2861331E+00
 0.1120000E+00  0.9417901E+00 -0.3250583E+00  0.1146060E+01 -0.3591133E+00  0.7375204E+00 -0.2910034E+00
 0.1140000E+00  0.9397443E+00 -0.3305399E+00  0.1144008E+01 -0.3652212E+00  0.7354807E+00 -0.2958587E+00
 0.1160000E+00  0.9376648E+00 -0.3360074E+00  0.1141922E+01 -0.3713162E+00  0.7334076E+00 -0.3006987E+00
 0.1180000E+00  0.9355517E+00 -0.3414607E+00  0.1139802E+01 -0.3773982E+00  0.7313013E+00 -0.3055231E+00
 0.1200000E+00  0.9334051E+00 -0.3468994E+00  0.1137648E+01 -0.3834670E+00  0.7291620E+00 -0.3103318E+00
 0.1220000E+00  0.9312251E+00 -0.3523234E+00  0.1135461E+01 -0.3895223E+00  0.7269897E+00 -0.3151245E+00
 0.1240000E+00  0.9290118E+00 -0.3577324E+00  0.1133239E+01 -0.3955640E+00  0.7247845E+00 -0.3199009E+00
 0.1260000E+00  0.9267655E+00 -0.3631263E+00  0.1130984E+01 -0.4015917E+00  0.7225466E+00 -0.3246608E+00
 0.1280000E+00  0.9244861E+00 -0.3685047E+00  0.1128696E+01 -0.4076055E+00  0.7202762E+00 -0.3294040E+00
 0.1300000E+00  0.9221737E+00 -0.3738676E+00  0.1126374E+01 -0.4136049E+00  0.7179733E+00 -0.3341302E+00
 0.1320000E+00  0.9198286E+00 -0.3792146E+00  0.1124019E+01 -0.4195899E+00  0.7156381E+00 -0.3388392E+00
 0.1340000E+00  0.9174509E+00 -0.3845455E+00  0.1121631E+01 -0.4255602E+00  0.7132708E+00 -0.3435308E+00
 0.1360000E+00  0.9150406E+00 -0.3898602E+00  0.1119210E+01 -0.4315157E+00  0.7108715E+00 -0.3482047E+00
 0.1380000E+00  0.9125979E+00 -0.3951584E+00  0.1116755E+01 -0.4374561E+00  0.7084403E+00 -0.3528608E+00
 0.1400000E+00  0.9101229E+00 -0.4004400E+00  0.1114268E+01 -0.4433813E+00  0.7059774E+00 -0.3574986E+00
 0.1420000E+00  0.9076157E+00 -0.4057046E+00  0.1111748E+01 -0.4492910E+00  0.7034829E+00 -0.3621182E+00
 0.1440000E+00  0.9050765E+00 -0.4109521E+00  0.1109196E+01 -0.4551850E+00  0.7009570E+00 -0.3667191E+00
 0.1460000E+00  0.9025054E+00 -0.4161822E+00  0.1106611E+01 -0.4610632E+00  0.6983998E+00 -0.3713013E+00
 0.1480000E+00  0.8999026E+00 -0.4213949E+00  0.1103994E+01 -0.4669254E+00  0.6958115E+00 -0.3758644E+00
 0.1500000E+00  0.8972681E+00 -0.4265898E+00  0.1101344E+01 -0.4727714E+00  0.6931923E+00 -0.3804082E+00
 0.1520000E+00  0.8946021E+00 -0.4317667E+00  0.1098662E+01 -0.4786009E+00  0.6905422E+00 -0.3849326E+00
 0.1540000E+00  0.8919048E+00 -0.4369255E+00  0.1095948E+01 -0.4844138E+00  0.6878615E+00 -0.3894372E+00
 0.1560000E+00  0.8891763E+00 -0.4420660E+00  0.1093202E+01 -0.4902100E+00  0.6851502E+00 -0.3939220E+00
 0.1580000E+00  0.8864167E+00 -0.4471879E+00  0.1090425E+01 -0.4959892E+00  0.6824087E+00 -0.3983866E+00
 0.1600000E+00  0.8836261E+00 -0.4522910E+00  0.1087615E+01 -0.5017512E+00  0.6796370E+00 -0.4028308E+00
 0.1620000E+00  0.8808048E+00 -0.4573751E+00  0.1084774E+01 -0.5074958E+00  0.6768353E+00 -0.4072545E+00
 0.1640000E+00  0.8779528E+00 -0.4624401E+00  0.1081902E+01 -0.5132229E+00  0.6740037E+00 -0.4116574E+00
 0.1660000E+00  0.8750703E+00 -0.4674858E+00  0.1078998E+01 -0.5189323E+00  0.6711425E+00 -0.4160393E+00
 0.1680000E+00  0.8721575E+00 -0.4725119E+00  0.1076063E+01 -0.5246238E+00  0.6682518E+00 -0.4204000E+00
 0.1700000E+00  0.8692145E+00 -0.4775182E+00  0.1073097E+01 -0.5302972E+00  0.6653318E+00 -0.4247393E+00
 0.1720000E+00  0.8662414E+00 -0.4825046E+00  0.1070100E+01 -0.5359523E+00  0.6623826E+00 -0.4290569E+00
 0.1740000E+00  0.8632384E+00 -0.4874709E+00  0.1067072E+01 -0.5415890E+00  0.6594044E+00 -0.4333528E+00
 0.1760000E+00  0.8602057E+00 -0.4924168E+00  0.1064014E+01 -0.5472071E+00  0.6563975E+00 -0.4376266E+00
 0.1780000E+00  0.8571434E+00 -0.4973423E+00  0.1060925E+01 -0.5528063E+00  0.6533619E+00 -0.4418782E+00
 0.1800000E+00  0.8540516E+00 -0.5022470E+00  0.1057805E+01 -0.5583866E+00  0.6502978E+00 -0.4461073E+00
 0.1820000E+00  0.8509306E+00 -0.5071308E+00  0.1054656E+01 -0.5639478E+00  0.6472055E+00 -0.4503138E+00
 0.1840000E+00  0.8477804E+00 -0.5119936E+00  0.1051476E+01 -0.5694896E+00  0.6440851E+00 -0.4544975E+00
 0.1860000E+00  0.8446013E+00 -0.5168351E+00  0.1048266E+01 -0.5750120E+00  0.6409369E+00 -0.4586582E+00
 0.1880000E+00  0.8413934E+00 -0.5216551E+00  0.1045026E+01 -0.5805146E+00  0.6377608E+00 -0.4627956E+00
 0.1900000E+00  0.8381568E+00 -0.5264536E+00  0.1041756E+01 -0.5859975E+00  0.6345573E+00 -0.4669097E+00
 0.1920000E+00  0.8348918E+00 -0.5312302E+00  0.1038457E+01 -0.5914603E+00  0.6313264E+00 -0.4710001E+00
 0.1940000E+00  0.8315985E+00 -0.5359848E+00  0.1035129E+01 -0.5969029E+00  0.6280684E+00 -0.4750667E+00
 0.1960000E+00  0.8282770E+00 -0.5407173E+00  0.1031771E+01 -0.6023252E+00  0.6247834E+00 -0.4791094E+00
 0.1980000E+00  0.8249275E+00 -0.5454275E+00  0.1028383E+01 -0.6077271E+00  0.6214716E+00 -0.4831279E+00
 0.2000000E+00  0.8215503E+00 -0.5501151E+00  0.1024967E+01 -0.6131082E+00  0.6181333E+00 -0.4871220E+00
 0.2020000E+00  0.8181454E+00 -0.5547801E+00  0.1021522E+01 -0.6184685E+00  0.6147686E+00 -0.4910916E+00
 0.2040000E+00  0.8147130E+00 -0.5594222E+00  0.1018048E+01 -0.6238078E+00  0.6113777E+00 -0.4950365E+00
 0.2060000E+00  0.8112533E+00 -0.5640412E+00  0.1014546E+01 -0.6291260E+00  0.6079608E+00 -0.4989565E+00
 0.2080000E+00  0.8077665E+00 -0.5686371E+00  0.1011015E+01 -0.6344228E+00  0.6045181E+00 -0.5028514E+00
 0.2100000E+00  0.8042527E+00 -0.5732097E+00  0.1007456E+01 -0.6396982E+00  0.6010498E+00 -0.5067211E+00
 0.2120000E+00  0.8007122E+00 -0.5777587E+00  0.1003868E+01 -0.6449519E+00  0.5975561E+00 -0.5105654E+00
 0.2140000E+00  0.7971451E+00 -0.5822840E+00  0.1000253E+01 -0.6501839E+00  0.5940372E+00 -0.5143841E+00
 0.2160000E+00  0.7935515E+00 -0.5867854E+00  0.9966096E+00 -0.6553939E+00  0.5904934E+00 -0.5181770E+00
 0.2180000E+00  0.7899317E+00 -0.5912629E+00  0.9929387E+00 -0.6605818E+00  0.5869247E+00 -0.5219439E+00
 0.2200000E+00  0.7862858E+00 -0.5957162E+00  0.9892401E+00 -0.6657475E+00  0.5833315E+00 -0.5256848E+00
 0.2220000E+00  0.7826141E+00 -0.6001451E+00  0.9855142E+00 -0.6708908E+00  0.5797139E+00 -0.5293994E+00
 0.2240000E+00  0.7789166E+00 -0.6045496E+00  0.9817610E+00 -0.6760115E+00  0.5760722E+00 -0.5330876E+00
 0.2260000E+00  0.7751936E+00 -0.6089294E+00  0.9779807E+00 -0.6811095E+00  0.5724065E+00 -0.5367492E+00
 0.2280000E+00  0.7714453E+00 -0.6132844E+00  0.9741735E+00 -0.6861847E+00  0.5687171E+00 -0.5403841E+00
 0.2300000E+00  0.7676718E+00 -0.6176145E+00  0.9703395E+00 -0.6912370E+00  0.5650041E+00 -0.5439920E+00
 0.2320000E+00  0.7638733E+00 -0.6219195E+00  0.9664788E+00 -0.6962660E+00  0.5612678E+00 -0.5475729E+00
 0.2340000E+00  0.7600501E+00 -0.6261992E+00  0.9625917E+00 -0.7012718E+00  0.5575084E+00 -0.5511265E+00
 0.2360000E+00  0.7562022E+00 -0.6304535E+00  0.9586783E+00 -0.7062542E+00  0.5537261E+00 -0.5546528E+00
 0.2380000E+00  0.7523299E+00 -0.6346823E+00  0.9547387E+00 -0.7112131E+00  0.5499212E+00 -0.5581516E+00
 0.2400000E+00  0.7484335E+00 -0.6388855E+00  0.9507731E+00 -0.7161482E+00  0.5460938E+00 -0.5616227E+00
 0.2420000E+00  0.7445129E+00 -0.6430628E+00  0.9467818E+00 -0.7210595E+00  0.5422441E+00 -0.5650660E+00
 0.2440000E+00  0.7405686E+00 -0.6472141E+00  0.9427647E+00 -0.7259468E+00  0.5383724E+00 -0.5684814E+00
 0.2460000E+00  0.7366005E+00 -0.6513393E+00  0.9387221E+00 -0.7308100E+00  0.5344789E+00 -0.5718686E+00
 0.2480000E+00  0.7326090E+00 -0.6554383E+00  0.9346542E+00 -0.7356490E+00  0.5305639E+00 -0.5752276E+00
 0.2500000E+00  0.7285943E+00 -0.6595109E+00  0.9305611E+00 -0.7404636E+00  0.5266274E+00 -0.5785582E+00
 0.2520000E+00  0.7245564E+00 -0.6635570E+00  0.9264430E+00 -0.7452537E+00  0.5226699E+00 -0.5818603E+00
 0.2540000E+00  0.7204957E+00 -0.6675765E+00  0.9223001E+00 -0.7500192E+00  0.5186914E+00 -0.5851337E+00
 0.2560000E+00  0.7164123E+00 -0.6715691E+00  0.9181324E+00 -0.7547599E+00  0.5146922E+00 -0.5883784E+00
 0.2580000E+00  0.7123064E+00 -0.6755349E+00  0.9139403E+00 -0.7594757E+00  0.5106725E+00 -0.5915941E+00
 0.2600000E+00  0.7081782E+00 -0.6794736E+00  0.9097238E+00 -0.7641665E+00  0.5066326E+00 -0.5947808E+00
 0.2620000E+00  0.7040279E+00 -0.6833852E+00  0.9054831E+00 -0.7688321E+00  0.5025727E+00 -0.5979383E+00
 0.2640000E+00  0.6998557E+00 -0.6872695E+00  0.9012184E+00 -0.7734725E+00  0.4984930E+00 -0.6010665E+00
 0.2660000E+00  0.6956618E+00 -0.6911264E+00  0.8969299E+00 -0.7780875E+00  0.4943938E+00 -0.6041653E+00
 0.2680000E+00  0.6914464E+00 -0.6949557E+00  0.8926177E+00 -0.7826769E+00  0.4902752E+00 -0.6072345E+00
 0.2700000E+00  0.6872097E+00 -0.6987574E+00  0.8882820E+00 -0.7872408E+00  0.4861375E+00 -0.6102741E+00
 0.2720000E+00  0.6829519E+00 -0.7025314E+00  0.8839229E+00 -0.7917788E+00  0.4819809E+00 -0.6132839E+00
 0.2740000E+00  0.6786732E+00 -0.7062774E+00  0.8795407E+00 -0.7962910E+00  0.4778057E+00 -0.6162638E+00
 0.2760000E+00  0.6743738E+00 -0.7099955E+00  0.8751355E+00 -0.8007773E+00  0.4736120E+00 -0.6192136E+00
 0.2780000E+00  0.6700538E+00 -0.7136854E+00  0.8707075E+00 -0.8052374E+00  0.4694002E+00 -0.6221334E+00
 0.2800000E+00  0.6657136E+00 -0.7173471E+00  0.8662568E+00 -0.8096713E+00  0.4651704E+00 -0.6250229E+00
 0.2820000E+00  0.6613533E+00 -0.7209805E+00  0.8617837E+00 -0.8140789E+00  0.4609230E+00 -0.6278820E+00
 0.2840000E+00  0.6569731E+00 -0.7245854E+00  0.8572882E+00 -0.8184601E+00  0.4566580E+00 -0.6307107E+00
 0.2860000E+00  0.6525732E+00 -0.7281618E+00  0.8527707E+00 -0.8228147E+00  0.4523758E+00 -0.6335089E+00
 0.2880000E+00  0.6481539E+00 -0.7317095E+00  0.8482312E+00 -0.8271427E+00  0.4480766E+00 -0.6362764E+00
 0.2900000E+00  0.6437152E+00 -0.7352285E+00  0.8436699E+00 -0.8314439E+00  0.4437606E+00 -0.6390131E+00
 0.2920000E+00  0.6392575E+00 -0.7387186E+00  0.8390870E+00 -0.8357183E+00  0.4394281E+00 -0.6417190E+00
 0.2940000E+00  0.6347810E+00 -0.7421798E+00  0.8344827E+00 -0.8399657E+00  0.4350792E+00 -0.6443939E+00
 0.2960000E+00  0.6302857E+00 -0.7456119E+00  0.8298571E+00 -0.8441860E+00  0.4307143E+00 -0.6470377E+00
 0.2980000E+00  0.6257721E+00 -0.7490148E+00  0.8252105E+00 -0.8483791E+00  0.4263336E+00 -0.6496505E+00
 0.3000000E+00  0.6212402E+00 -0.7523885E+00  0.8205430E+00 -0.8525450E+00  0.4219373E+00 -0.6522320E+00
 0.3020000E+00  0.6166902E+00 -0.7557328E+00  0.8158548E+00 -0.8566835E+00  0.4175256E+00 -0.6547821E+00
 0.3040000E+00  0.6121224E+00 -0.7590478E+00  0.8111460E+00 -0.8607946E+00  0.4130989E+00 -0.6573009E+00
 0.3060000E+00  0.6075370E+00 -0.7623331E+00  0.8064169E+00 -0.8648781E+00  0.4086572E+00 -0.6597882E+00
 0.3080000E+00  0.6029342E+00 -0.7655889E+00  0.8016675E+00 -0.8689339E+00  0.4042009E+00 -0.6622439E+00
 0.3100000E+00  0.5983142E+00 -0.7688150E+00  0.7968982E+00 -0.8729620E+00  0.3997302E+00 -0.6646680E+00
 0.3120000E+00  0.5936772E+00 -0.7720113E+00  0.7921091E+00 -0.8769622E+00  0.3952454E+00 -0.6670603E+00
 0.3140000E+00  0.5890235E+00 -0.7751777E+00  0.7873003E+00 -0.8809345E+00  0.3907466E+00 -0.6694208E+00
 0.3160000E+00  0.5843531E+00 -0.7783141E+00  0.7824721E+00 -0.8848788E+00  0.3862342E+00 -0.6717494E+00
 0.3180000E+00  0.5796664E+00 -0.7814206E+00  0.7776245E+00 -0.8887950E+00  0.3817084E+00 -0.6740461E+00
 0.3200000E+00  0.5749636E+00 -0.7844969E+00  0.7727579E+00 -0.8926830E+00  0.3771693E+00 -0.6763108E+00
 0.3220000E+00  0.5702448E+00 -0.7875430E+00  0.7678723E+00 -0.8965427E+00  0.3726174E+00 -0.6785433E+00
 0.3240000E+00  0.5655103E+00 -0.7905589E+00  0.7629680E+00 -0.9003741E+00  0.3680527E+00 -0.6807437E+00
 0.3260000E+00  0.5607603E+00 -0.7935444E+00  0.7580451E+00 -0.9041770E+00  0.3634755E+00 -0.6829119E+00
 0.3280000E+00  0.5559950E+00 -0.7964995E+00  0.7531039E+00 -0.9079513E+00  0.3588861E+00 -0.6850478E+00
 0.3300000E+00  0.5512146E+00 -0.7994242E+00  0.7481445E+00 -0.9116971E+00  0.3542848E+00 -0.6871513E+00
 0.3320000E+00  0.5464193E+00 -0.8023183E+00  0.7431670E+00 -0.9154142E+00  0.3496717E+00 -0.6892224E+00
 0.3340000E+00  0.5416094E+00 -0.8051818E+00  0.7381717E+00 -0.9191025E+00  0.3450471E+00 -0.6912611E+00
 0.3360000E+00  0.5367850E+00 -0.8080146E+00  0.7331587E+00 -0.9227619E+00  0.3404113E+00 -0.6932672E+00
 0.3380000E+00  0.5319464E+00 -0.8108166E+00  0.7281283E+00 -0.9263925E+00  0.3357645E+00 -0.6952408E+00
 0.3400000E+00  0.5270937E+00 -0.8135879E+00  0.7230806E+00 -0.9299941E+00  0.3311069E+00 -0.6971817E+00
 0.3420000E+00  0.5222273E+00 -0.8163283E+00  0.7180158E+00 -0.9335666E+00  0.3264388E+00 -0.6990899E+00
 0.3440000E+00  0.5173472E+00 -0.8190377E+00  0.7129340E+00 -0.9371099E+00  0.3217604E+00 -0.7009655E+00
 0.3460000E+00  0.5124538E+00 -0.8217162E+00  0.7078356E+00 -0.9406241E+00  0.3170720E+00 -0.7028083E+00
 0.3480000E+00  0.5075472E+00 -0.8243636E+00  0.7027205E+00 -0.9441090E+00  0.3123738E+00 -0.7046182E+00
 0.3500000E+00  0.5026276E+00 -0.8269800E+00  0.6975891E+00 -0.9475646E+00  0.3076661E+00 -0.7063953E+00
 0.3520000E+00  0.4976953E+00 -0.8295652E+00  0.6924415E+00 -0.9509908E+00  0.3029490E+00 -0.7081396E+00
 0.3540000E+00  0.4927504E+00 -0.8321192E+00  0.6872779E+00 -0.9543875E+00  0.2982229E+00 -0.7098509E+00
 0.3560000E+00  0.4877932E+00 -0.8346419E+00  0.6820984E+00 -0.9577546E+00  0.2934880E+00 -0.7115292E+00
 0.3580000E+00  0.4828239E+00 -0.8371334E+00  0.6769033E+00 -0.9610922E+00  0.2887446E+00 -0.7131745E+00
 0.3600000E+00  0.4778428E+00 -0.8395935E+00  0.6716928E+00 -0.9644002E+00  0.2839928E+00 -0.7147868E+00
 0.3620000E+00  0.4728499E+00 -0.8420222E+00  0.6664670E+00 -0.9676784E+00  0.2792329E+00 -0.7163661E+00
 0.3640000E+00  0.4678456E+00 -0.8444195E+00  0.6612260E+00 -0.9709268E+00  0.2744652E+00 -0.7179123E+00
 0.3660000E+00  0.4628300E+00 -0.8467854E+00  0.6559702E+00 -0.9741454E+00  0.2696899E+00 -0.7194253E+00
 0.3680000E+00  0.4578034E+00 -0.8491197E+00  0.6506997E+00 -0.9773342E+00  0.2649072E+00 -0.7209053E+00
 0.3700000E+00  0.4527660E+00 -0.8514225E+00  0.6454146E+00 -0.9804930E+00  0.2601174E+00 -0.7223520E+00
 0.3720000E+00  0.4477180E+00 -0.8536937E+00  0.6401151E+00 -0.9836218E+00  0.2553208E+00 -0.7237656E+00
 0.3740000E+00  0.4426595E+00 -0.8559333E+00  0.6348015E+00 -0.9867206E+00  0.2505176E+00 -0.7251460E+00
 0.3760000E+00  0.4375909E+00 -0.8581412E+00  0.6294739E+00 -0.9897893E+00  0.2457079E+00 -0.7264932E+00
 0.3780000E+00  0.4325123E+00 -0.8603175E+00  0.6241324E+00 -0.9928278E+00  0.2408921E+00 -0.7278072E+00
 0.3800000E+00  0.4274239E+00 -0.8624620E+00  0.6187774E+00 -0.9958362E+00  0.2360705E+00 -0.7290879E+00
 0.3820000E+00  0.4223260E+00 -0.8645748E+00  0.6134089E+00 -0.9988143E+00  0.2312431E+00 -0.7303354E+00
 0.3840000E+00  0.4172188E+00 -0.8666559E+00  0.6080271E+00 -0.1001762E+01  0.2264104E+00 -0.7315496E+00
 0.3860000E+00  0.4121024E+00 -0.8687051E+00  0.6026323E+00 -0.1004680E+01  0.2215725E+00 -0.7327306E+00
 0.3880000E+00  0.4069771E+00 -0.8707225E+00  0.5972246E+00 -0.1007567E+01  0.2167297E+00 -0.7338783E+00
 0.3900000E+00  0.4018432E+00 -0.8727081E+00  0.5918042E+00 -0.1010424E+01  0.2118821E+00 -0.7349927E+00
 0.3920000E+00  0.3967007E+00 -0.8746618E+00  0.5863712E+00 -0.1013250E+01  0.2070302E+00 -0.7360738E+00
 0.3940000E+00  0.3915499E+00 -0.8765837E+00  0.5809259E+00 -0.1016046E+01  0.2021740E+00 -0.7371217E+00
 0.3960000E+00  0.3863911E+00 -0.8784736E+00  0.5754684E+00 -0.1018811E+01  0.1973138E+00 -0.7381363E+00
 0.3980000E+00  0.3812245E+00 -0.8803316E+00  0.5699990E+00 -0.1021546E+01  0.1924500E+00 -0.7391177E+00
 0.4000000E+00  0.3760502E+00 -0.8821577E+00  0.5645178E+00 -0.1024250E+01  0.1875826E+00 -0.7400657E+00
 0.4020000E+00  0.3708684E+00 -0.8839518E+00  0.5590249E+00 -0.1026923E+01  0.1827120E+00 -0.7409806E+00
 0.4040000E+00  0.3656795E+00 -0.8857140E+00  0.5535206E+00 -0.1029566E+01  0.1778383E+00 -0.7418622E+00
 0.4060000E+00  0.3604835E+00 -0.8874442E+00  0.5480051E+00 -0.1032178E+01  0.1729619E+00 -0.7427105E+00
 0.4080000E+00  0.3552807E+00 -0.8891425E+00  0.5424785E+00 -0.1034759E+01  0.1680829E+00 -0.7435256E+00
 0.4100000E+00  0.3500714E+00 -0.8908087E+00  0.5369410E+00 -0.1037310E+01  0.1632017E+00 -0.7443076E+00
 0.4120000E+00  0.3448556E+00 -0.8924430E+00  0.5313928E+00 -0.1039830E+01  0.1583184E+00 -0.7450563E+00
 0.4140000E+00  0.3396337E+00 -0.8940453E+00  0.5258341E+00 -0.1042319E+01  0.1534332E+00 -0.7457719E+00
 0.4160000E+00  0.3344058E+00 -0.8956155E+00  0.5202651E+00 -0.1044777E+01  0.1485465E+00 -0.7464543E+00
