 0.1900000E+00  0.3079062E-02  0.1535349E-01  0.5027662E-01  0.1170530E+00  0.2320833E+00  0.3858895E+00  0.5925217E+00  0.8036978E+00  0.1053419E+01  0.1236676E+01  0.1456345E+01  0.1517768E+01  0.1655361E+01  0.1532863E+01  0.1576066E+01  0.1257278E+01  0.1224358E+01  0.7522771E+00  0.6730594E+00  0.2506354E+00  0.2143899E+00  0.6703651E+00  0.7298778E+00  0.1215457E+01  0.1240918E+01  0.1566122E+01  0.1520295E+01  0.1646385E+01  0.1508553E+01  0.1449472E+01  0.1230631E+01  0.1049067E+01  0.8004069E+00  0.5903928E+00  0.3845559E+00  0.2313769E+00  0.1167209E+00  0.5015581E-01  0.1532099E-01  0.3074636E-02
 0.2000000E+00  0.3079206E-02  0.1535464E-01  0.5028049E-01  0.1170640E+00  0.2321052E+00  0.3859346E+00  0.5925915E+00  0.8038251E+00  0.1053588E+01  0.1236971E+01  0.1456691E+01  0.1518377E+01  0.1656000E+01  0.1534026E+01  0.1577178E+01  0.1259439E+01  0.1226292E+01  0.7566941E+00  0.6769665E+00  0.2633720E+00  0.2251701E+00  0.6740591E+00  0.7320519E+00  0.1216501E+01  0.1241388E+01  0.1566213E+01  0.1520149E+01  0.1646092E+01  0.1508197E+01  0.1449097E+01  0.1230290E+01  0.1048776E+01  0.8001857E+00  0.5902368E+00  0.3844592E+00  0.2313236E+00  0.1166964E+00  0.5014679E-01  0.1531867E-01  0.3074308E-02
 0.2100000E+00  0.3079358E-02  0.1535585E-01  0.5028455E-01  0.1170755E+00  0.2321281E+00  0.3859819E+00  0.5926649E+00  0.8039587E+00  0.1053765E+01  0.1237282E+01  0.1457054E+01  0.1519018E+01  0.1656671E+01  0.1535248E+01  0.1578347E+01  0.1261706E+01  0.1228321E+01  0.7613097E+00  0.6810501E+00  0.2761312E+00  0.2359763E+00  0.6779229E+00  0.7343325E+00  0.1217599E+01  0.1241883E+01  0.1566311E+01  0.1519996E+01  0.1645784E+01  0.1507823E+01  0.1448703E+01  0.1229932E+01  0.1048471E+01  0.7999534E+00  0.5900730E+00  0.3843575E+00  0.2312676E+00  0.1166708E+00  0.5013731E-01  0.1531624E-01  0.3073964E-02
 0.2200000E+00  0.3079517E-02  0.1535711E-01  0.5028881E-01  0.1170876E+00  0.2321522E+00  0.3860314E+00  0.5927418E+00  0.8040988E+00  0.1053950E+01  0.1237608E+01  0.1457434E+01  0.1519689E+01  0.1657375E+01  0.1536527E+01  0.1579570E+01  0.1264077E+01  0.1230444E+01  0.7661141E+00  0.6853004E+00  0.2888881E+00  0.2467830E+00  0.6819436E+00  0.7367112E+00  0.1218747E+01  0.1242400E+01  0.1566411E+01  0.1519835E+01  0.1645460E+01  0.1507431E+01  0.1448290E+01  0.1229556E+01  0.1048151E+01  0.7997097E+00  0.5899012E+00  0.3842509E+00  0.2312088E+00  0.1166438E+00  0.5012736E-01  0.1531368E-01  0.3073603E-02
 0.2300000E+00  0.3079683E-02  0.1535844E-01  0.5029326E-01  0.1171002E+00  0.2321774E+00  0.3860833E+00  0.5928222E+00  0.8042453E+00  0.1054144E+01  0.1237948E+01  0.1457832E+01  0.1520390E+01  0.1658110E+01  0.1537864E+01  0.1580848E+01  0.1266552E+01  0.1232660E+01  0.7711075E+00  0.6897184E+00  0.3016557E+00  0.2576034E+00  0.6861248E+00  0.7391918E+00  0.1219946E+01  0.1242940E+01  0.1566517E+01  0.1519667E+01  0.1645121E+01  0.1507020E+01  0.1447858E+01  0.1229163E+01  0.1047815E+01  0.7994547E+00  0.5897215E+00  0.3841394E+00  0.2311473E+00  0.1166156E+00  0.5011696E-01  0.1531101E-01  0.3073226E-02
 0.2400000E+00  0.3079857E-02  0.1535982E-01  0.5029791E-01  0.1171134E+00  0.2322037E+00  0.3861374E+00  0.5929062E+00  0.8043982E+00  0.1054346E+01  0.1238303E+01  0.1458247E+01  0.1521122E+01  0.1658877E+01  0.1539257E+01  0.1582180E+01  0.1269128E+01  0.1234967E+01  0.7762821E+00  0.6942967E+00  0.3144206E+00  0.2684237E+00  0.6904578E+00  0.7417691E+00  0.1221195E+01  0.1243503E+01  0.1566626E+01  0.1519490E+01  0.1644768E+01  0.1506592E+01  0.1447407E+01  0.1228752E+01  0.1047465E+01  0.7991884E+00  0.5895337E+00  0.3840229E+00  0.2310831E+00  0.1165862E+00  0.5010609E-01  0.1530821E-01  0.3072831E-02
 0.2500000E+00  0.3080037E-02  0.1536126E-01  0.5030276E-01  0.1171271E+00  0.2322311E+00  0.3861938E+00  0.5929936E+00  0.8045575E+00  0.1054557E+01  0.1238673E+01  0.1458679E+01  0.1521884E+01  0.1659675E+01  0.1540708E+01  0.1583567E+01  0.1271808E+01  0.1237367E+01  0.7816381E+00  0.6990359E+00  0.3271944E+00  0.2792556E+00  0.6949456E+00  0.7444467E+00  0.1222496E+01  0.1244090E+01  0.1566741E+01  0.1519307E+01  0.1644399E+01  0.1506145E+01  0.1446936E+01  0.1228324E+01  0.1047100E+01  0.7989109E+00  0.5893381E+00  0.3839016E+00  0.2310162E+00  0.1165555E+00  0.5009477E-01  0.1530530E-01  0.3072420E-02
 0.2600000E+00  0.3080225E-02  0.1536276E-01  0.5030779E-01  0.1171414E+00  0.2322595E+00  0.3862525E+00  0.5930846E+00  0.8047232E+00  0.1054776E+01  0.1239058E+01  0.1459128E+01  0.1522676E+01  0.1660505E+01  0.1542215E+01  0.1585009E+01  0.1274588E+01  0.1239858E+01  0.7871689E+00  0.7039300E+00  0.3399675E+00  0.2900891E+00  0.6995808E+00  0.7472199E+00  0.1223847E+01  0.1244699E+01  0.1566860E+01  0.1519116E+01  0.1644016E+01  0.1505681E+01  0.1446447E+01  0.1227879E+01  0.1046721E+01  0.7986222E+00  0.5891346E+00  0.3837753E+00  0.2309466E+00  0.1165236E+00  0.5008299E-01  0.1530227E-01  0.3071993E-02
 0.2700000E+00  0.3080420E-02  0.1536432E-01  0.5031303E-01  0.1171563E+00  0.2322891E+00  0.3863134E+00  0.5931791E+00  0.8048952E+00  0.1055004E+01  0.1239457E+01  0.1459595E+01  0.1523498E+01  0.1661367E+01  0.1543778E+01  0.1586504E+01  0.1277469E+01  0.1242439E+01  0.7928702E+00  0.7089753E+00  0.3527394E+00  0.3009237E+00  0.7043604E+00  0.7500879E+00  0.1225248E+01  0.1245332E+01  0.1566983E+01  0.1518918E+01  0.1643618E+01  0.1505198E+01  0.1445939E+01  0.1227416E+01  0.1046327E+01  0.7983222E+00  0.5889231E+00  0.3836441E+00  0.2308742E+00  0.1164905E+00  0.5007075E-01  0.1529913E-01  0.3071549E-02
 0.2800000E+00  0.3080623E-02  0.1536593E-01  0.5031846E-01  0.1171717E+00  0.2323198E+00  0.3863766E+00  0.5932770E+00  0.8050736E+00  0.1055240E+01  0.1239871E+01  0.1460079E+01  0.1524350E+01  0.1662260E+01  0.1545397E+01  0.1588053E+01  0.1280449E+01  0.1245109E+01  0.7987385E+00  0.7141687E+00  0.3655100E+00  0.3117595E+00  0.7092817E+00  0.7530498E+00  0.1226698E+01  0.1245987E+01  0.1567110E+01  0.1518712E+01  0.1643205E+01  0.1504698E+01  0.1445411E+01  0.1226937E+01  0.1045917E+01  0.7980110E+00  0.5887037E+00  0.3835079E+00  0.2307992E+00  0.1164561E+00  0.5005806E-01  0.1529587E-01  0.3071088E-02
 0.2900000E+00  0.3080832E-02  0.1536760E-01  0.5032408E-01  0.1171876E+00  0.2323516E+00  0.3864420E+00  0.5933785E+00  0.8052583E+00  0.1055484E+01  0.1240300E+01  0.1460579E+01  0.1525231E+01  0.1663184E+01  0.1547072E+01  0.1589654E+01  0.1283526E+01  0.1247867E+01  0.8047672E+00  0.7195040E+00  0.3782727E+00  0.3225895E+00  0.7143382E+00  0.7561019E+00  0.1228196E+01  0.1246663E+01  0.1567242E+01  0.1518498E+01  0.1642776E+01  0.1504179E+01  0.1444865E+01  0.1226439E+01  0.1045494E+01  0.7976885E+00  0.5884764E+00  0.3833669E+00  0.2307214E+00  0.1164204E+00  0.5004490E-01  0.1529249E-01  0.3070611E-02
 0.3000000E+00  0.3081049E-02  0.1536933E-01  0.5032990E-01  0.1172041E+00  0.2323845E+00  0.3865097E+00  0.5934834E+00  0.8054494E+00  0.1055737E+01  0.1240743E+01  0.1461097E+01  0.1526143E+01  0.1664139E+01  0.1548802E+01  0.1591309E+01  0.1286701E+01  0.1250713E+01  0.8109552E+00  0.7249808E+00  0.3910343E+00  0.3334208E+00  0.7195305E+00  0.7592457E+00  0.1229744E+01  0.1247363E+01  0.1567377E+01  0.1518277E+01  0.1642333E+01  0.1503642E+01  0.1444299E+01  0.1225925E+01  0.1045055E+01  0.7973549E+00  0.5882412E+00  0.3832210E+00  0.2306410E+00  0.1163836E+00  0.5003129E-01  0.1528899E-01  0.3070117E-02
 0.3100000E+00  0.3081273E-02  0.1537112E-01  0.5033591E-01  0.1172212E+00  0.2324184E+00  0.3865797E+00  0.5935918E+00  0.8056467E+00  0.1055998E+01  0.1241201E+01  0.1461631E+01  0.1527084E+01  0.1665124E+01  0.1550587E+01  0.1593016E+01  0.1289972E+01  0.1253645E+01  0.8172966E+00  0.7305936E+00  0.4037895E+00  0.3442476E+00  0.7248527E+00  0.7624779E+00  0.1231339E+01  0.1248084E+01  0.1567517E+01  0.1518048E+01  0.1641875E+01  0.1503087E+01  0.1443715E+01  0.1225393E+01  0.1044602E+01  0.7970101E+00  0.5879981E+00  0.3830702E+00  0.2305578E+00  0.1163455E+00  0.5001723E-01  0.1528537E-01  0.3069607E-02
 0.3200000E+00  0.3081504E-02  0.1537297E-01  0.5034211E-01  0.1172388E+00  0.2324535E+00  0.3866519E+00  0.5937037E+00  0.8058504E+00  0.1056267E+01  0.1241673E+01  0.1462183E+01  0.1528054E+01  0.1666141E+01  0.1552427E+01  0.1594776E+01  0.1293338E+01  0.1256663E+01  0.8237880E+00  0.7363394E+00  0.4165394E+00  0.3550714E+00  0.7303024E+00  0.7657980E+00  0.1232983E+01  0.1248828E+01  0.1567661E+01  0.1517812E+01  0.1641402E+01  0.1502514E+01  0.1443112E+01  0.1224844E+01  0.1044134E+01  0.7966541E+00  0.5877472E+00  0.3829145E+00  0.2304720E+00  0.1163061E+00  0.5000271E-01  0.1528164E-01  0.3069080E-02
 0.3300000E+00  0.3081743E-02  0.1537487E-01  0.5034851E-01  0.1172569E+00  0.2324896E+00  0.3867263E+00  0.5938191E+00  0.8060603E+00  0.1056545E+01  0.1242160E+01  0.1462751E+01  0.1529054E+01  0.1667188E+01  0.1554321E+01  0.1596587E+01  0.1296798E+01  0.1259765E+01  0.8304229E+00  0.7422124E+00  0.4292781E+00  0.3658862E+00  0.7358733E+00  0.7692020E+00  0.1234673E+01  0.1249593E+01  0.1567808E+01  0.1517568E+01  0.1640914E+01  0.1501923E+01  0.1442489E+01  0.1224278E+01  0.1043651E+01  0.7962869E+00  0.5874883E+00  0.3827538E+00  0.2303835E+00  0.1162656E+00  0.4998773E-01  0.1527779E-01  0.3068537E-02
 0.3400000E+00  0.3081988E-02  0.1537683E-01  0.5035511E-01  0.1172756E+00  0.2325269E+00  0.3868030E+00  0.5939379E+00  0.8062766E+00  0.1056831E+01  0.1242661E+01  0.1463336E+01  0.1530082E+01  0.1668266E+01  0.1556269E+01  0.1598450E+01  0.1300350E+01  0.1262951E+01  0.8371988E+00  0.7482103E+00  0.4420081E+00  0.3766943E+00  0.7415636E+00  0.7726897E+00  0.1236410E+01  0.1250379E+01  0.1567959E+01  0.1517316E+01  0.1640411E+01  0.1501314E+01  0.1441848E+01  0.1223694E+01  0.1043154E+01  0.7959085E+00  0.5872215E+00  0.3825883E+00  0.2302922E+00  0.1162237E+00  0.4997230E-01  0.1527382E-01  0.3067977E-02
 0.3500000E+00  0.3082241E-02  0.1537885E-01  0.5036189E-01  0.1172949E+00  0.2325652E+00  0.3868819E+00  0.5940602E+00  0.8064990E+00  0.1057125E+01  0.1243177E+01  0.1463938E+01  0.1531140E+01  0.1669374E+01  0.1558270E+01  0.1600364E+01  0.1303994E+01  0.1266220E+01  0.8441111E+00  0.7543292E+00  0.4547283E+00  0.3874946E+00  0.7473695E+00  0.7762592E+00  0.1238192E+01  0.1251186E+01  0.1568113E+01  0.1517056E+01  0.1639893E+01  0.1500686E+01  0.1441187E+01  0.1223093E+01  0.1042641E+01  0.7955189E+00  0.5869469E+00  0.3824180E+00  0.2301983E+00  0.1161807E+00  0.4995641E-01  0.1526974E-01  0.3067401E-02
 0.3600000E+00  0.3082501E-02  0.1538093E-01  0.5036887E-01  0.1173146E+00  0.2326047E+00  0.3869630E+00  0.5941859E+00  0.8067278E+00  0.1057427E+01  0.1243706E+01  0.1464556E+01  0.1532227E+01  0.1670512E+01  0.1560324E+01  0.1602329E+01  0.1307729E+01  0.1269571E+01  0.8511584E+00  0.7605680E+00  0.4674438E+00  0.3982925E+00  0.7532917E+00  0.7799123E+00  0.1240022E+01  0.1252015E+01  0.1568272E+01  0.1516789E+01  0.1639360E+01  0.1500041E+01  0.1440508E+01  0.1222476E+01  0.1042115E+01  0.7951183E+00  0.5866645E+00  0.3822428E+00  0.2301017E+00  0.1161364E+00  0.4994008E-01  0.1526554E-01  0.3066808E-02
