0.424 (1.00002731027+0j) 
0.428 (1.00002948134+0j) 
0.432 (1.00002967092+0j) 
0.436 (1.00003110279+0j) 
0.44 (1.00003220859+0j) 
0.444 (1.00003279586+0j) 
0.448 (1.00003493211+0j) 
0.452 (1.00003456124+0j) 
0.456 (1.00003784968+0j) 
0.46 (1.00003640055+0j) 
0.464 (1.00004096706+0j) 
0.468 (1.00003831812+0j) 
0.472 (1.00004428519+0j) 
0.476 (1.00004032339+0j) 
0.48 (1.00004779719+0j) 
0.484 (1.00004243373+0j) 
0.488 (1.00005148517+0j) 
0.492 (1.00004467709+0j) 
0.496 (1.00005531735+0j) 
0.5 (1.00004709381+0j) 
0.504 (1.00005924654+0j) 
0.508 (1.00004973667+0j) 
0.512 (1.00006321075+0j) 
0.516 (1.00005266811+0j) 
0.52 (1.000067137+0j) 
0.524 (1.00005595401+0j) 
0.528 (1.00007094883+0j) 
0.532 (1.00005965363+0j) 
0.536 (1.00007457719+0j) 
0.54 (1.00006380678+0j) 
0.544 (1.00007797347+0j) 
0.548 (1.00006842007+0j) 
0.552 (1.0000811219+0j) 
0.556 (1.00007345539+0j) 
0.56 (1.00008404795+0j) 
0.564 (1.00007882462+0j) 
0.568 (1.00008681887+0j) 
0.572 (1.00008439371+0j) 
0.576 (1.00008953386+0j) 
0.58 (1.00008999787+0j) 
0.584 (1.00009230377+0j) 
0.588 (1.00009546624+0j) 
0.592 (1.0000952236+0j) 
0.596 (1.00010065086+0j) 
0.6 (1.00009834481+0j) 
0.604 (1.00010545216+0j) 
0.608 (1.00010165577+0j) 
0.612 (1.00010983221+0j) 
0.616 (1.00010507805+0j) 
0.62 (1.00011381043+0j) 
0.624 (1.00010848149+0j) 
0.628 (1.00011744154+0j) 
0.632 (1.00011171448+0j) 
0.636 (1.00012078294+0j) 
0.64 (1.00011463968+0j) 
0.644 (1.00012386314+0j) 
0.648 (1.00011716249+0j) 
0.652 (1.0001266633+0j) 
0.656 (1.00011924209+0j) 
0.66 (1.00012911897+0j) 
0.664 (1.00012088213+0j) 
0.668 (1.00013114025+0j) 
0.672 (1.00012210693+0j) 
0.676 (1.00013264089+0j) 
0.68 (1.00012293522+0j) 
0.684 (1.00013356313+0j) 
0.688 (1.00012336366+0j) 
0.692 (1.00013388821+0j) 
0.696 (1.00012336677+0j) 
0.7 (1.0001336299+0j) 
0.704 (1.00012291148+0j) 
0.708 (1.00013281666+0j) 
0.712 (1.00012197757+0j) 
0.716 (1.00013147264+0j) 
0.72 (1.00012057348+0j) 
0.724 (1.00012960687+0j) 
0.728 (1.0001187403+0j) 
0.732 (1.00012721487+0j) 
0.736 (1.00011654295+0j) 
0.74 (1.00012429071+0j) 
0.744 (1.00011405316+0j) 
0.748 (1.00012084295+0j) 
0.752 (1.00011133189+0j) 
0.756 (1.00011690738+0j) 
0.76 (1.00010841746+0j) 
0.764 (1.0001125513+0j) 
0.768 (1.00010532334+0j) 
0.772 (1.00010786812+0j) 
0.776 (1.00010204486+0j) 
0.78 (1.00010296431+0j) 
0.784 (1.00009857185+0j) 
0.788 (1.00009794317+0j) 
0.792 (1.00009490233+0j) 
0.796 (1.00009289008+0j) 
0.8 (1.00009105301+0j) 
0.804 (1.00008786325+0j) 
0.808 (1.00008706346+0j) 
0.812 (1.00008289183+0j) 
0.816 (1.00008299328+0j) 
0.82 (1.00007798111+0j) 
0.824 (1.00007891339+0j) 
0.828 (1.00007312281+0j) 
0.832 (1.00007489416+0j) 
0.836 (1.00006830716+0j) 
0.84 (1.00007099356+0j) 
0.844 (1.00006353375+0j) 
0.848 (1.00006724829+0j) 
0.852 (1.00005881858+0j) 
0.856 (1.00006366949+0j) 
0.86 (1.00005419616+0j) 
0.864 (1.0000602437+0j) 
0.868 (1.00004971684+0j) 
0.872 (1.00005693808+0j) 
0.876 (1.00004544065+0j) 
0.88 (1.00005370838+0j) 
0.884 (1.00004142918+0j) 
0.888 (1.00005050789+0j) 
0.892 (1.00003773763+0j) 
0.896 (1.00004729547+0j) 
0.9 (1.00003440819+0j) 
0.904 (1.00004404169+0j) 
0.908 (1.00003146585+0j) 
0.912 (1.00004073229+0j) 
0.916 (1.0000289168+0j) 
0.92 (1.00003736903+0j) 
0.924 (1.00002674927+0j) 
0.928 (1.00003396838+0j) 
0.932 (1.00002493625+0j) 
0.936 (1.00003055856+0j) 
0.94 (1.00002343935+0j) 
0.944 (1.00002717581+0j) 
0.948 (1.00002221312+0j) 
0.952 (1.00002386038+0j) 
0.956 (1.0000212093+0j) 
0.96 (1.00002065291+0j) 
0.964 (1.00002038045+0j) 
0.968 (1.00001759144+0j) 
0.972 (1.00001968283+0j) 
0.976 (1.0000147092+0j) 
0.98 (1.00001907838+0j) 
0.984 (1.00001203329+0j) 
0.988 (1.00001853587+0j) 
0.992 (1.00000958412+0j) 
0.996 (1.00001803129+0j) 
1.0 (1.00000737553+0j) 
1.004 (1.00001754763+0j) 
1.008 (1.00000541528+0j) 
1.012 (1.0000170743+0j) 
1.016 (1.00000370595+0j) 
1.02 (1.00001660623+0j) 
1.024 (1.00000224601+0j) 
1.028 (1.00001614291+0j) 
1.032 (1.00000103084+0j) 
1.036 (1.00001568736+0j) 
1.04 (1.00000005382+0j) 
1.044 (1.00001524521+0j) 
1.048 (0.999999307218+0j) 
1.052 (1.00001482389+0j) 
1.056 (0.999998782991+0j) 
1.06 (1.00001443199+0j) 
1.064 (0.999998473356+0j) 
1.068 (1.00001407875+0j) 
1.072 (0.999998371217+0j) 
1.076 (1.00001377379+0j) 
1.08 (0.999998470407+0j) 
1.084 (1.00001352695+0j) 
1.088 (0.999998765761+0j) 
1.092 (1.00001334833+0j) 
1.096 (0.999999253041+0j) 
1.1 (1.00001324847+0j) 
1.104 (0.999999928746+0j) 
1.108 (1.00001323858+0j) 
1.112 (1.00000078982+0j) 
1.116 (1.00001333094+0j) 
1.12 (1.00000183332+0j) 
1.124 (1.00001353928+0j) 
1.128 (1.00000305605+0j) 
1.132 (1.00001387922+0j) 
1.136 (1.00000445431+0j) 
1.14 (1.00001436848+0j) 
1.144 (1.00000602373+0j) 
1.148 (1.00001502714+0j) 
1.152 (1.00000775936+0j) 
1.156 (1.00001587744+0j) 
1.16 (1.00000965607+0j) 
1.164 (1.00001694337+0j) 
1.168 (1.00001170936+0j) 
1.172 (1.00001824979+0j) 
1.176 (1.00001391652+0j) 
1.18 (1.00001982113+0j) 
1.184 (1.00001627832+0j) 
1.188 (1.00002167973+0j) 
1.192 (1.00001880076+0j) 
1.196 (1.00002384401+0j) 
1.2 (1.0000214969+0j) 
1.204 (1.00002632677+0j) 
1.208 (1.00002438802+0j) 
1.212 (1.00002913423+0j) 
1.216 (1.0000275036+0j) 
1.22 (1.0000322663+0j) 
1.224 (1.00003087944+0j) 
1.228 (1.00003571875+0j) 
1.232 (1.00003455315+0j) 
1.236 (1.00003948759+0j) 
1.24 (1.00003855699+0j) 
1.244 (1.00004357549+0j) 
1.248 (1.00004290857+0j) 
1.252 (1.00004799901+0j) 
1.256 (1.00004760119+0j) 
1.26 (1.00005279445+0j) 
1.264 (1.00005259691+0j) 
1.268 (1.00005801867+0j) 
1.272 (1.00005782656+0j) 
1.276 (1.0000637412+0j) 
1.28 (1.00006320094+0j) 
1.284 (1.0000700245+0j) 
1.288 (1.00006863568+0j) 
1.292 (1.00007689275+0j) 
1.296 (1.00007408773+0j) 
1.3 (1.00008429497+0j) 
1.304 (1.00007959509+0j) 
1.308 (1.00009207488+0j) 
1.312 (1.00008530445+0j) 
1.316 (1.000099965+0j) 
1.32 (1.00009146811+0j) 
1.324 (1.00010762167+0j) 
1.328 (1.0000983956+0j) 
1.332 (1.00011470778+0j) 
1.336 (1.00010635964+0j) 
1.34 (1.00012101072+0j) 
1.344 (1.00011547819+0j) 
1.348 (1.00012655994+0j) 
1.352 (1.00012561618+0j) 
1.356 (1.00013169211+0j) 
1.36 (1.00013635943+0j) 
1.364 (1.00013701469+0j) 
1.368 (1.00014709859+0j) 
1.372 (1.00014324818+0j) 
1.376 (1.00015721985+0j) 
1.38 (1.00015097901+0j) 
1.384 (1.00016634267+0j) 
1.388 (1.00016041133+0j) 
1.392 (1.00017449832+0j) 
1.396 (1.0001712369+0j) 
1.4 (1.00018213873+0j) 
1.404 (1.00018271782+0j) 
1.408 (1.00018992688+0j) 
1.412 (1.00019398427+0j) 
1.416 (1.00019838114+0j) 
1.42 (1.00020441756+0j) 
1.424 (1.00020756754+0j) 
1.428 (1.00021389643+0j) 
1.432 (1.00021706066+0j) 
1.436 (1.00022272549+0j) 
1.44 (1.00022625417+0j) 
1.444 (1.0002312659+0j) 
1.448 (1.00023484355+0j) 
1.452 (1.00023953605+0j) 
1.456 (1.00024311323+0j) 
1.46 (1.00024713337+0j) 
1.464 (1.0002517386+0j) 
1.468 (1.00025361421+0j) 
1.472 (1.00026117195+0j) 
1.476 (1.00025907206+0j) 
1.48 (1.00027106838+0j) 
1.484 (1.00026439642+0j) 
1.488 (1.00028028031+0j) 
1.492 (1.0002708505+0j) 
1.496 (1.00028756788+0j) 
1.5 (1.00027914131+0j) 
1.504 (1.00029256717+0j) 
1.508 (1.00028868076+0j) 
1.512 (1.0002962199+0j) 
1.516 (1.00029775378+0j) 
1.52 (1.00030018419+0j) 
1.524 (1.00030464893+0j) 
1.528 (1.00030558904+0j) 
1.532 (1.00030892912+0j) 
1.536 (1.00031215871+0j) 
1.54 (1.00031175483+0j) 
1.544 (1.00031850895+0j) 
1.548 (1.00031491263+0j) 
1.552 (1.00032338248+0j) 
1.556 (1.00031935548+0j) 
1.56 (1.00032668896+0j) 
1.564 (1.00032453377+0j) 
1.568 (1.00032935668+0j) 
1.572 (1.00032908443+0j) 
1.576 (1.00033212987+0j) 
1.58 (1.00033217336+0j) 
1.584 (1.00033452257+0j) 
1.588 (1.00033415539+0j) 
1.592 (1.00033507735+0j) 
1.596 (1.00033590195+0j) 
1.6 (1.00033279528+0j) 
1.604 (1.00033755085+0j) 
1.608 (1.00032832319+0j) 
1.612 (1.00033809068+0j) 
1.616 (1.00032362768+0j) 
1.62 (1.00033630947+0j) 
1.624 (1.00032041071+0j) 
1.628 (1.00033214403+0j) 
1.632 (1.00031878979+0j) 
1.636 (1.00032701377+0j) 
1.64 (1.00031743997+0j) 
1.644 (1.00032274644+0j) 
1.648 (1.00031493563+0j) 
1.652 (1.00032006428+0j) 
1.656 (1.00031096163+0j) 
1.66 (1.00031799082+0j) 
1.664 (1.00030630595+0j) 
1.668 (1.00031469585+0j) 
1.672 (1.00030175084+0j) 
1.676 (1.00030901543+0j) 
1.68 (1.00029702207+0j) 
1.684 (1.00030129517+0j) 
1.688 (1.00029087352+0j) 
1.692 (1.00029286423+0j) 
1.696 (1.00028223765+0j) 
1.7 (1.00028474396+0j) 
1.704 (1.00027131172+0j) 
1.708 (1.0002768383+0j) 
1.712 (1.00025956088+0j) 
1.716 (1.00026824857+0j) 
1.72 (1.00024869846+0j) 
1.724 (1.00025824993+0j) 
1.728 (1.00023957608+0j) 
1.732 (1.0002469862+0j) 
1.736 (1.00023183081+0j) 
1.74 (1.00023536186+0j) 
1.744 (1.00022439758+0j) 
1.748 (1.00022434914+0j) 
1.752 (1.0002163559+0j) 
1.756 (1.00021432478+0j) 
1.76 (1.00020747327+0j) 
1.764 (1.00020491202+0j) 
1.768 (1.00019815769+0j) 
1.772 (1.00019536168+0j) 
1.776 (1.00018899+0j) 
1.78 (1.00018512873+0j) 
1.784 (1.00018024748+0j) 
1.788 (1.00017423003+0j) 
1.792 (1.00017174338+0j) 
1.796 (1.00016319125+0j) 
1.8 (1.00016302339+0j) 
1.804 (1.00015269319+0j) 
1.808 (1.00015371851+0j) 
1.812 (1.00014318855+0j) 
1.816 (1.00014380334+0j) 
1.82 (1.00013471057+0j) 
1.824 (1.00013362834+0j) 
1.828 (1.00012692961+0j) 
1.832 (1.00012375556+0j) 
1.836 (1.00011936782+0j) 
1.84 (1.00011472204+0j) 
1.844 (1.00011163196+0j) 
1.848 (1.00010685473+0j) 
1.852 (1.00010355983+0j) 
1.856 (1.00010020086+0j) 
1.86 (1.00009524648+0j) 
1.864 (1.00009457021+0j) 
1.868 (1.00008697594+0j) 
1.872 (1.0000896432+0j) 
1.876 (1.00007911146+0j) 
1.88 (1.00008508957+0j) 
1.884 (1.00007199395+0j) 
1.888 (1.00008065703+0j) 
1.892 (1.00006587807+0j) 
1.896 (1.000076213+0j) 
1.9 (1.00006091263+0j) 
1.904 (1.00007174353+0j) 
1.908 (1.00005715537+0j) 
1.912 (1.00006732472+0j) 
1.916 (1.00005460556+0j) 
1.92 (1.00006308457+0j) 
1.924 (1.00005323926+0j) 
1.928 (1.00005916865+0j) 
1.932 (1.00005303691+0j) 
1.936 (1.00005571703+0j) 
1.94 (1.00005399965+0j) 
1.944 (1.00005285368+0j) 
1.948 (1.00005615474+0j) 
1.952 (1.00005068636+0j) 
1.956 (1.00005955329+0j) 
1.96 (1.00004931306+0j) 
1.964 (1.00006426389+0j) 
1.968 (1.00004883159+0j) 
1.972 (1.00007036522+0j) 
1.976 (1.00004934934+0j) 
1.98 (1.00007793974+0j) 
1.984 (1.00005099168+0j) 
1.988 (1.0000870698+0j) 
1.992 (1.00005390795+0j) 
1.996 (1.00009783677+0j) 
2.0 (1.00005827465+0j) 
2.004 (1.00011032341+0j) 
2.008 (1.00006429581+0j) 
2.012 (1.00012461956+0j) 
2.016 (1.00007220047+0j) 
2.02 (1.00014083122+0j) 
2.024 (1.00008223742+0j) 
2.028 (1.00015909258+0j) 
2.032 (1.00009466787+0j) 
2.036 (1.00017958034+0j) 
2.04 (1.00010975686+0j) 
2.044 (1.00020252879+0j) 
2.048 (1.00012776572+0j) 
2.052 (1.00022824278+0j) 
2.056 (1.00014894863+0j) 
2.06 (1.00025710443+0j) 
2.064 (1.00017355812+0j) 
2.068 (1.00028956813+0j) 
2.072 (1.00020186485+0j) 
2.076 (1.00032613785+0j) 
2.08 (1.00023419646+0j) 
2.084 (1.00036732236+0j) 
2.088 (1.00027099693+0j) 
2.092 (1.00041356957+0j) 
2.096 (1.00031289935+0j) 
2.1 (1.00046519144+0j) 
2.104 (1.00036079153+0j) 
2.108 (1.00052230672+0j) 
2.112 (1.00041583587+0j) 
2.116 (1.00058484604+0j) 
2.12 (1.00047938989+0j) 
2.124 (1.00065267178+0j) 
2.128 (1.0005527756+0j) 
2.132 (1.0007258466+0j) 
2.136 (1.00063688636+0j) 
2.14 (1.00080501639+0j) 
2.144 (1.0007317159+0j) 
2.148 (1.00089175027+0j) 
2.152 (1.0008360358+0j) 
2.156 (1.00098853922+0j) 
2.16 (1.00094755935+0j) 
2.164 (1.00109811421+0j) 
2.168 (1.00106385682+0j) 
2.172 (1.00122197979+0j) 
2.176 (1.00118386677+0j) 
2.18 (1.00135866876+0j) 
2.184 (1.00130911667+0j) 
2.188 (1.00150296161+0j) 
2.192 (1.00144323165+0j) 
2.196 (1.00164741979+0j) 
2.2 (1.00158889045+0j) 
2.204 (1.00178619108+0j) 
2.208 (1.00174356304+0j) 
2.212 (1.00191844322+0j) 
2.216 (1.00189777943+0j) 
2.22 (1.00204744434+0j) 
2.224 (1.00203910143+0j) 
2.228 (1.00217433445+0j) 
2.232 (1.00215970042+0j) 
2.236 (1.00229200797+0j) 
2.24 (1.00225990378+0j) 
2.244 (1.00238689509+0j) 
2.248 (1.00234253249+0j) 
2.252 (1.00244879503+0j) 
2.256 (1.00240372384+0j) 
2.26 (1.00247825448+0j) 
2.264 (1.00243200012+0j) 
2.268 (1.00248243062+0j) 
2.272 (1.00241794089+0j) 
2.276 (1.00246466211+0j) 
2.28 (1.00236299816+0j) 
2.284 (1.00242085669+0j) 
2.288 (1.00227735813+0j) 
2.292 (1.00234601463+0j) 
2.296 (1.00217099761+0j) 
2.3 (1.00224154023+0j) 
2.304 (1.00204866719+0j) 
2.308 (1.00211542233+0j) 
2.312 (1.00191193848+0j) 
2.316 (1.00197733571+0j) 
2.32 (1.00176322624+0j) 
2.324 (1.00183464929+0j) 
2.328 (1.0016073025+0j) 
2.332 (1.00169159748+0j) 
2.336 (1.00145036374+0j) 
2.34 (1.00155022537+0j) 
2.344 (1.00129849405+0j) 
2.348 (1.00141156485+0j) 
2.352 (1.00115647997+0j) 
2.356 (1.00127656855+0j) 
2.36 (1.00102711134+0j) 
2.364 (1.00114669183+0j) 
2.368 (1.0009110395+0j) 
2.372 (1.00102396674+0j) 
2.376 (1.00080723991+0j) 
2.38 (1.00091057786+0j) 
2.384 (1.00071386976+0j) 
2.388 (1.00080823297+0j) 
2.392 (1.00062912003+0j) 
2.396 (1.00071769692+0j) 
2.4 (1.00055173992+0j) 
2.404 (1.00063868576+0j) 
2.408 (1.00048114954+0j) 
2.412 (1.00057008768+0j) 
2.416 (1.00041725827+0j) 
2.42 (1.00051034503+0j) 
2.424 (1.00036017399+0j) 
2.428 (1.0004578279+0j) 
2.432 (1.00030995016+0j) 
2.436 (1.00041109724+0j) 
2.44 (1.00026643916+0j) 
2.444 (1.00036903191+0j) 
2.448 (1.00022925447+0j) 
2.452 (1.00033084435+0j) 
2.456 (1.00019780945+0j) 
2.46 (1.0002960281+0j) 
2.464 (1.00017139303+0j) 
2.468 (1.00026427782+0j) 
2.472 (1.0001492505+0j) 
2.476 (1.00023541005+0j) 
2.48 (1.00013065065+0j) 
2.484 (1.00020929959+0j) 
2.488 (1.00011493152+0j) 
2.492 (1.00018583606+0j) 
2.496 (1.000101525+0j) 
2.5 (1.00016489919+0j) 
2.504 (1.00008996443+0j) 
2.508 (1.00014634855+0j) 
2.512 (1.0000798802+0j) 
2.516 (1.00013002295+0j) 
2.52 (1.00007098856+0j) 
2.524 (1.00011574523+0j) 
2.528 (1.00006307726+0j) 
2.532 (1.00010332937+0j) 
2.536 (1.00005599081+0j) 
2.54 (1.00009258793+0j) 
2.544 (1.00004961686+0j) 
2.548 (1.00008333854+0j) 
2.552 (1.00004387459+0j) 
2.556 (1.000075409+0j) 
2.56 (1.00003870528+0j) 
2.564 (1.00006864082+0j) 
2.568 (1.00003406497+0j) 
2.572 (1.00006289136+0j) 
2.576 (1.00002991907+0j) 
2.58 (1.0000580348+0j) 
2.584 (1.00002623846+0j) 
2.588 (1.00005396219+0j) 
2.592 (1.00002299683+0j) 
2.596 (1.00005058085+0j) 
2.6 (1.000020169+0j) 
2.604 (1.00004781323+0j) 
2.608 (1.00001772991+0j) 
2.612 (1.00004559561+0j) 
2.616 (1.00001565421+0j) 
2.62 (1.00004387648+0j) 
2.624 (1.00001391625+0j) 
2.628 (1.00004261483+0j) 
2.632 (1.00001249037+0j) 
2.636 (1.00004177831+0j) 
2.64 (1.00001135156+0j) 
2.644 (1.00004134136+0j) 
2.648 (1.00001047638+0j) 
2.652 (1.00004128308+0j) 
2.656 (1.00000984419+0j) 
2.66 (1.00004158514+0j) 
2.664 (1.0000094386+0j) 
2.668 (1.00004222942+0j) 
2.672 (1.0000092492+0j) 
2.676 (1.00004319569+0j) 
2.68 (1.00000927342+0j) 
2.684 (1.00004445932+0j) 
2.688 (1.00000951833+0j) 
2.692 (1.00004598926+0j) 
2.696 (1.00001000221+0j) 
2.7 (1.00004774653+0j) 
2.704 (1.00001075548+0j) 
2.708 (1.0000496837+0j) 
2.712 (1.00001182056+0j) 
2.716 (1.00005174579+0j) 
2.72 (1.00001325017+0j) 
2.724 (1.00005387299+0j) 
2.728 (1.00001510371+0j) 
2.732 (1.00005600562+0j) 
2.736 (1.00001744136+0j) 
2.74 (1.00005809138+0j) 
2.744 (1.00002031601+0j) 
2.748 (1.00006009466+0j) 
2.752 (1.00002376359+0j) 
2.756 (1.00006200682+0j) 
2.76 (1.00002779295+0j) 
2.764 (1.00006385592+0j) 
2.768 (1.00003237751+0j) 
2.772 (1.0000657135+0j) 
2.776 (1.0000374509+0j) 
2.78 (1.00006769538+0j) 
2.784 (1.0000429099+0j) 
2.788 (1.00006995392+0j) 
2.792 (1.00004862682+0j) 
2.796 (1.00007265952+0j) 
2.8 (1.00005447245+0j) 
2.804 (1.00007597189+0j) 
2.808 (1.00006034787+0j) 
2.812 (1.00008000429+0j) 
2.816 (1.00006621977+0j) 
2.82 (1.00008478864+0j) 
2.824 (1.00007214961+0j) 
2.828 (1.00009025293+0j) 
2.832 (1.00007830403+0j) 
2.836 (1.00009622458+0j) 
2.84 (1.00008493379+0j) 
2.844 (1.00010247075+0j) 
2.848 (1.00009231401+0j) 
2.852 (1.00010877798+0j) 
2.856 (1.00010065032+0j) 
2.86 (1.00011505816+0j) 
2.864 (1.0001099735+0j) 
2.868 (1.00012144886+0j) 
2.872 (1.00012006242+0j) 
2.876 (1.00012836118+0j) 
2.88 (1.00013044438+0j) 
2.884 (1.00013642772+0j) 
2.888 (1.00014051023+0j) 
2.892 (1.00014632805+0j) 
2.896 (1.00014974336+0j) 
2.9 (1.0001585196+0j) 
2.904 (1.00015800137+0j) 
2.908 (1.00017296632+0j) 
2.912 (1.00016572969+0j) 
2.916 (1.00018900352+0j) 
2.92 (1.00017396458+0j) 
2.924 (1.00020546541+0j) 
2.928 (1.00018403686+0j) 
2.932 (1.00022110464+0j) 
2.936 (1.00019702716+0j) 
2.94 (1.00023516525+0j) 
2.944 (1.00021320213+0j) 
2.948 (1.00024781388+0j) 
2.952 (1.00023176899+0j) 
2.956 (1.00026011651+0j) 
2.96 (1.00025119324+0j) 
2.964 (1.00027346764+0j) 
2.968 (1.00026999662+0j) 
2.972 (1.00028877117+0j) 
2.976 (1.00028755941+0j) 
2.98 (1.00030595673+0j) 
2.984 (1.00030433924+0j) 
2.988 (1.0003242536+0j) 
2.992 (1.00032132187+0j) 
2.996 (1.00034301975+0j) 
3.0 (1.00033920125+0j) 
3.004 (1.00036234354+0j) 
3.008 (1.00035808525+0j) 
3.012 (1.0003827671+0j) 
3.016 (1.00037798832+0j) 
3.02 (1.00040437115+0j) 
3.024 (1.00039941921+0j) 
3.028 (1.00042625958+0j) 
3.032 (1.00042306965+0j) 
3.036 (1.00044718276+0j) 
3.04 (1.00044857501+0j) 
3.044 (1.00046668521+0j) 
3.048 (1.00047373742+0j) 
3.052 (1.00048524335+0j) 
3.056 (1.00049561106+0j) 
3.06 (1.00050295814+0j) 
3.064 (1.00051268768+0j) 
3.068 (1.00051865457+0j) 
3.072 (1.00052554691+0j) 
3.076 (1.00053118552+0j) 
3.08 (1.00053518337+0j) 
3.084 (1.00054121714+0j) 
3.088 (1.00054192579+0j) 
3.092 (1.00055012465+0j) 
3.096 (1.00054697283+0j) 
3.1 (1.00055705903+0j) 
3.104 (1.00055335628+0j) 
3.108 (1.00055935257+0j) 
3.112 (1.00056282203+0j) 
3.116 (1.0005570168+0j) 
3.12 (1.00057219709+0j) 
3.124 (1.00055467824+0j) 
3.128 (1.00057599388+0j) 
3.132 (1.00055662782+0j) 
3.136 (1.00057376618+0j) 
3.14 (1.00056119984+0j) 
3.144 (1.00057235481+0j) 
3.148 (1.00056311119+0j) 
3.152 (1.00057888086+0j) 
3.156 (1.00056135077+0j) 
3.16 (1.00059311728+0j) 
3.164 (1.00056175793+0j) 
3.168 (1.00060892925+0j) 
3.172 (1.00057032596+0j) 
3.176 (1.00062219699+0j) 
3.18 (1.00058592635+0j) 
3.184 (1.00063422342+0j) 
3.188 (1.00060205627+0j) 
3.192 (1.00064684924+0j) 
3.196 (1.00061458313+0j) 
3.2 (1.00065837827+0j) 
3.204 (1.00062419499+0j) 
3.208 (1.00066762978+0j) 
3.212 (1.00063198778+0j) 
3.216 (1.00067852358+0j) 
3.22 (1.00063820981+0j) 
3.224 (1.00069616371+0j) 
3.228 (1.00064630855+0j) 
3.232 (1.00072096128+0j) 
3.236 (1.00066239436+0j) 
3.24 (1.00075043171+0j) 
3.244 (1.00068785965+0j) 
3.248 (1.00078305509+0j) 
3.252 (1.00071632572+0j) 
3.256 (1.00081473254+0j) 
3.26 (1.00073926754+0j) 
3.264 (1.00083626099+0j) 
3.268 (1.00074943057+0j) 
3.272 (1.00084276993+0j) 
3.276 (1.00074100622+0j) 
3.28 (1.00083858709+0j) 
3.284 (1.00071726097+0j) 
3.288 (1.00082651703+0j) 
3.292 (1.00069275653+0j) 
3.296 (1.00080568044+0j) 
