 0.1800000E-01 -0.6792159E+00  0.8131354E+00 -0.2257425E+01 -0.6218781E+00 -0.1679306E+00  0.6001466E+00 -0.7429724E+00  0.5279333E+00 -0.1231312E+01  0.1417331E+01
 0.1900000E-01 -0.6920183E+00 -0.8961326E-01  0.6938387E+01 -0.2116905E+01 -0.9241232E-02  0.1231637E+01 -0.2048144E+01  0.1132351E+01 -0.3631465E+01  0.2609951E+01
 0.2000000E-01  0.9050802E+00 -0.3959254E+01 -0.7991198E+00  0.2929050E+01  0.6444213E+00  0.2417060E+01 -0.3360445E+01  0.2220787E+01 -0.5637525E+01  0.4755169E+01
 0.2100000E-01  0.2546319E+00  0.2436909E+02 -0.4185141E+00  0.6403927E+00  0.1496161E+01  0.4526149E+01 -0.2141848E+01  0.3102029E+01 -0.3320681E+01  0.9611241E+01
 0.2200000E-01  0.1096165E+00  0.5840027E+01  0.3240292E+00 -0.5175522E-02 -0.1089304E+00 -0.1037596E+02  0.4916163E+00 -0.2005765E+01  0.5173981E+00 -0.1026911E+03
 0.2300000E-01  0.5386556E-01  0.2282292E+01  0.8051721E+00 -0.3480807E+00 -0.5573783E+00 -0.4983446E+01  0.3947876E+01 -0.6613520E+01  0.4144739E+01 -0.1476765E+02
 0.2400000E-01  0.5099280E-03  0.3973580E+00  0.4347456E+00 -0.8583284E-01 -0.1163117E+00 -0.1846828E+01  0.6900648E+01 -0.3097572E+01  0.5227998E+01 -0.7963730E+01
 0.2500000E-01 -0.1506081E-01 -0.5676316E+00  0.1315464E-01  0.1343252E+00  0.1236888E+00 -0.2945128E+00  0.2167073E+01 -0.6440241E+00  0.1447213E+01 -0.3141063E+01
 0.2600000E-01  0.2508098E-02 -0.4525973E+00 -0.7443161E-01  0.2802819E-01  0.5128959E-01  0.5991824E+00 -0.1599079E+01  0.1179943E+01 -0.1092628E+01  0.8552434E+00
 0.2700000E-01  0.9246781E-02 -0.3138940E-01 -0.7088386E-01 -0.5636679E-01 -0.5046322E-01  0.6186872E+00 -0.1131775E+01  0.1591575E+01 -0.8907106E+00  0.2859149E+01
 0.2800000E-01 -0.7236239E-03  0.3797006E-01 -0.6957762E-01 -0.2585982E-01 -0.2008641E-01  0.2120742E+00 -0.3639278E+00  0.6064763E+00 -0.2877251E+00  0.2193310E+01
 0.2900000E-01 -0.8366048E-02 -0.3911585E-01 -0.4791929E-01  0.2379279E-01  0.2538233E-01 -0.4653297E-01  0.8892946E-01 -0.1339216E+00  0.8251324E-01  0.7848434E+00
 0.3000000E-01 -0.5284632E-02 -0.2696081E-01 -0.1093715E-02  0.1694391E-01  0.1695754E-01 -0.1015320E+00  0.1951229E+00 -0.2642922E+00  0.1644814E+00 -0.7288364E-01
 0.3100000E-01  0.6221849E-03  0.2504501E-01  0.2780552E-01 -0.6510008E-02 -0.9286167E-02 -0.5980725E-01  0.9923724E-01 -0.1367405E+00  0.8164647E-01 -0.3009199E+00
 0.3200000E-01  0.2409760E-02  0.2800615E-01  0.2138433E-01 -0.9142978E-02 -0.1068444E-01 -0.7656156E-02  0.2531841E-02 -0.9053860E-02 -0.8819599E-03 -0.2208419E+00
 0.3300000E-01  0.1119752E-02  0.1681804E-02  0.2354239E-02  0.9411128E-03  0.1175295E-02  0.1611494E-01 -0.2587483E-01  0.3891633E-01 -0.2587023E-01 -0.8788520E-01
 0.3400000E-01  0.4412824E-04 -0.8234951E-02 -0.5874451E-02  0.4221510E-02  0.4978472E-02  0.1381347E-01 -0.1886107E-01  0.3039251E-01 -0.2672870E-01  0.1281983E-01
 0.3500000E-01 -0.4633324E-04 -0.8212774E-03 -0.3287228E-02  0.4402009E-03  0.6523251E-03  0.2639396E-02 -0.5733672E-02  0.8029873E-02 -0.3374394E-02  0.3241127E-01
 0.3600000E-01  0.1969355E-04  0.3358440E-02 -0.3064164E-04 -0.1793794E-02 -0.1966521E-02 -0.3082862E-02  0.1994185E-02 -0.4172717E-02  0.7188719E-02  0.2299711E-01
 0.3700000E-01 -0.9386093E-04  0.1040154E-03  0.2218001E-03 -0.5883434E-03 -0.6741635E-03 -0.2316689E-02  0.3015074E-02 -0.4937714E-02  0.6764594E-02  0.8407483E-02
 0.3800000E-01 -0.1433909E-03 -0.2395161E-02 -0.3064955E-03  0.6618027E-03  0.7152031E-03 -0.1277016E-03  0.3768986E-03 -0.2805472E-02  0.2896921E-02 -0.1671212E-02
 0.3900000E-01 -0.4181916E-04 -0.1020998E-02 -0.7733596E-04  0.3954997E-03  0.4341661E-03  0.5503832E-03 -0.4058733E-03  0.5315778E-03 -0.6349674E-04 -0.7946753E-02
 0.4000000E-01  0.4952418E-04  0.8024316E-03  0.2899746E-03 -0.2053796E-03 -0.2276956E-03  0.2374106E-03 -0.4800155E-03  0.1704021E-02 -0.7634799E-03 -0.7018442E-02
 0.4100000E-01  0.4119720E-04  0.7738426E-03  0.2058020E-03 -0.2140600E-03 -0.2374542E-03 -0.1761564E-04 -0.2400468E-03  0.1549738E-02 -0.2088724E-03 -0.4179061E-02
 0.4200000E-01 -0.2651383E-05 -0.4065466E-04 -0.4102225E-04  0.4668787E-04  0.5083370E-04 -0.3264552E-04  0.5728778E-04  0.7424885E-03  0.1924243E-03 -0.1540484E-02
 0.4300000E-01 -0.1446303E-04 -0.2783246E-03 -0.9043526E-04  0.1030160E-03  0.1134524E-03 -0.1589156E-04  0.1816766E-03 -0.4738801E-04 -0.1828205E-04  0.1314909E-03
 0.4400000E-01 -0.1481275E-05 -0.3431882E-04 -0.4153269E-05 -0.1200508E-06 -0.2511311E-06 -0.2517301E-04  0.1245730E-03 -0.4242017E-03 -0.3746569E-03  0.4074277E-03
 0.4500000E-01  0.5487154E-05  0.9619331E-04  0.3235262E-04 -0.4545996E-04 -0.4997095E-04 -0.1369012E-04  0.2218738E-04 -0.3796972E-03 -0.4022700E-03 -0.3306252E-03
 0.4600000E-01  0.1548654E-05  0.1852893E-04  0.1945540E-05 -0.8955915E-05 -0.9370510E-05  0.1326663E-04 -0.3356724E-04 -0.1485426E-03 -0.1917597E-03 -0.1253349E-02
 0.4700000E-01 -0.2002397E-05 -0.4484980E-04 -0.1861148E-04  0.1840313E-04  0.2071485E-04  0.1875446E-04 -0.3902133E-04  0.4395647E-04  0.1468436E-04 -0.1804022E-02
 0.4800000E-01 -0.9892079E-06 -0.1724882E-04 -0.6898186E-05  0.7664474E-05  0.8488184E-05  0.2869382E-05 -0.2191258E-04  0.1085325E-03  0.9109709E-04 -0.1874659E-02
 0.4900000E-01  0.6515543E-06  0.1786598E-04  0.6690130E-05 -0.6703779E-05 -0.7589287E-05 -0.8341427E-05 -0.3446314E-05  0.7558476E-04  0.5631810E-04 -0.1656102E-02
 0.5000000E-01  0.4617096E-06  0.1220153E-04  0.5347313E-05 -0.4850318E-05 -0.5497687E-05 -0.5504991E-05  0.6817305E-05  0.1561270E-04 -0.1250074E-04 -0.1392319E-02
 0.5100000E-01 -0.2862463E-06 -0.5191972E-05 -0.8703474E-06  0.1965399E-05  0.2146635E-05  0.8672862E-06  0.7590966E-05 -0.2304084E-04 -0.5847986E-04 -0.1226310E-02
 0.5200000E-01 -0.2998185E-06 -0.6476269E-05 -0.1969274E-05  0.2589225E-05  0.2884331E-05  0.2282429E-05  0.3095190E-05 -0.3006363E-04 -0.6840071E-04 -0.1174513E-02
 0.5300000E-01  0.7051418E-07  0.9823448E-06  0.1248811E-06 -0.2984495E-06 -0.3148758E-06  0.4379163E-06 -0.1204671E-05 -0.1852685E-04 -0.5666621E-04 -0.1181200E-02
 0.5400000E-01  0.1659725E-06  0.3108238E-05  0.8081913E-06 -0.1190664E-05 -0.1313692E-05 -0.5856045E-06 -0.2673412E-05 -0.5009662E-05 -0.4172667E-04 -0.1184170E-02
 0.5500000E-01  0.1681231E-07  0.2136598E-06 -0.2517556E-07 -0.1165759E-06 -0.1284695E-06 -0.2551781E-06 -0.1998324E-05  0.1672131E-05 -0.3316254E-04 -0.1149637E-02
 0.5600000E-01 -0.6490835E-07 -0.1362523E-05 -0.4563481E-06  0.4922086E-06  0.5442797E-06  0.6803322E-07 -0.9013646E-06  0.1476611E-05 -0.3100872E-04 -0.1073476E-02
 0.5700000E-01 -0.2107759E-07 -0.4169947E-06 -0.1219851E-06  0.1453093E-06  0.1585250E-06 -0.5372111E-07 -0.2917463E-06 -0.1484070E-05 -0.3105405E-04 -0.9668881E-03
 0.5800000E-01  0.2268801E-07  0.4905104E-06  0.1718463E-06 -0.1900717E-06 -0.2133165E-06 -0.1754219E-06 -0.1579042E-06 -0.3666314E-05 -0.2979682E-04 -0.8433133E-03
 0.5900000E-01  0.1269254E-07  0.2791783E-06  0.9754622E-07 -0.1025459E-06 -0.1153695E-06 -0.9033383E-07 -0.2194890E-06 -0.3969388E-05 -0.2629104E-04 -0.7136427E-03
 0.6000000E-01 -0.8227597E-08 -0.1558254E-06 -0.4684891E-07  0.6437101E-07  0.7043232E-07  0.1273300E-07 -0.2966220E-06 -0.3066648E-05 -0.2149740E-04 -0.5883343E-03
 0.6100000E-01 -0.7964203E-08 -0.1526005E-06 -0.4731184E-07  0.5942566E-07  0.6509219E-07  0.5928535E-08 -0.3203613E-06 -0.1981010E-05 -0.1674445E-04 -0.4758253E-03
 0.6200000E-01  0.1351318E-08  0.3595745E-07  0.1263929E-07 -0.1605821E-07 -0.1862069E-07 -0.3971699E-07 -0.2788112E-06 -0.1255554E-05 -0.1278803E-04 -0.3789655E-03
 0.6300000E-01  0.3244110E-08  0.7050301E-07  0.2273837E-07 -0.2974622E-07 -0.3362803E-07 -0.4386541E-07 -0.1995226E-06 -0.9169232E-06 -0.9757735E-05 -0.2963359E-03
 0.6400000E-01 -0.2969736E-09 -0.5791245E-08 -0.2645566E-08  0.7509056E-09  0.4416980E-09 -0.1940749E-07 -0.1261802E-06 -0.7795208E-06 -0.7442094E-05 -0.2276368E-03
 0.6500000E-01 -0.1675503E-08 -0.3534794E-07 -0.1227012E-07  0.1315297E-07  0.1433893E-07 -0.6230597E-08 -0.8236574E-07 -0.6842621E-06 -0.5623253E-05 -0.1731407E-03
 0.6600000E-01 -0.2808440E-09 -0.6311875E-08 -0.2519234E-08  0.2313744E-08  0.2360689E-08 -0.8398467E-08 -0.6125123E-07 -0.5574398E-06 -0.4224629E-05 -0.1275414E-03
 0.6700000E-01  0.6511357E-09  0.1351136E-07  0.4276462E-08 -0.5345765E-08 -0.6106369E-08 -0.1018355E-07 -0.4869560E-07 -0.4093776E-06 -0.3119296E-05 -0.9100869E-04
 0.6800000E-01  0.2207793E-09  0.5036449E-08  0.1722001E-08 -0.2117751E-08 -0.2480193E-08 -0.6388521E-08 -0.3715696E-07 -0.2753511E-06 -0.2239514E-05 -0.6351468E-04
 0.6900000E-01 -0.2913355E-09 -0.5399137E-08 -0.1644659E-08  0.1926490E-08  0.2049682E-08 -0.2553008E-08 -0.2651713E-07 -0.1777956E-06 -0.1561920E-05 -0.4393439E-04
 0.7000000E-01 -0.2079630E-09 -0.3752649E-08 -0.1168081E-08  0.1326510E-08  0.1411916E-08 -0.1802003E-08 -0.1818559E-07 -0.1173140E-06 -0.1069006E-05 -0.3048095E-04
 0.7100000E-01  0.4416511E-10  0.1276704E-08  0.4152049E-09 -0.5845204E-09 -0.6910718E-09 -0.2138492E-08 -0.1225120E-07 -0.8213474E-07 -0.7298388E-06 -0.2133669E-04
 0.7200000E-01  0.7170492E-10  0.1676860E-08  0.5299212E-09 -0.7103476E-09 -0.8173285E-09 -0.1664627E-08 -0.8161546E-08 -0.6008313E-07 -0.5039306E-06 -0.1504632E-04
 0.7300000E-01 -0.2301931E-10 -0.3815236E-09 -0.1341773E-09  0.1099735E-09  0.1029298E-09 -0.7993303E-09 -0.5505027E-08 -0.4406676E-07 -0.3531227E-06 -0.1061966E-04
 0.7400000E-01 -0.4720804E-10 -0.9232570E-09 -0.3041532E-09  0.3350515E-09  0.3586997E-09 -0.4027566E-09 -0.3896862E-08 -0.3149146E-07 -0.2493268E-06 -0.7450361E-05
 0.7500000E-01 -0.6109382E-11 -0.8840977E-10 -0.3088749E-10  0.1923011E-10  0.1164134E-10 -0.4098165E-09 -0.2866472E-08 -0.2179038E-07 -0.1754202E-06 -0.5176874E-05
 0.7600000E-01  0.1516962E-10  0.3447541E-09  0.1099879E-09 -0.1448596E-09 -0.1678418E-09 -0.3832200E-09 -0.2069791E-08 -0.1474898E-07 -0.1220943E-06 -0.3566301E-05
 0.7700000E-01  0.2531936E-11  0.7881742E-10  0.2379287E-10 -0.3881517E-10 -0.4787470E-10 -0.2319148E-09 -0.1415112E-08 -0.9956194E-08 -0.8408573E-07 -0.2447095E-05
 0.7800000E-01 -0.8810677E-11 -0.1580942E-09 -0.5273079E-10  0.5562967E-10  0.5858827E-10 -0.1115597E-09 -0.9338036E-09 -0.6827608E-08 -0.5767482E-07 -0.1682192E-05
 0.7900000E-01 -0.5079997E-11 -0.8302506E-10 -0.2781332E-10  0.2829738E-10  0.2922943E-10 -0.8233680E-10 -0.6236723E-09 -0.4781780E-08 -0.3971343E-07 -0.1163072E-05
 0.8000000E-01  0.1060326E-11  0.4134983E-10  0.1309299E-10 -0.1895553E-10 -0.2260735E-10 -0.7963516E-10 -0.4303474E-09 -0.3383786E-08 -0.2756566E-07 -0.8090860E-06
 0.8100000E-01  0.9476034E-12  0.3681102E-10  0.1194637E-10 -0.1651637E-10 -0.1943529E-10 -0.5750693E-10 -0.3017066E-09 -0.2382578E-08 -0.1925571E-07 -0.5647000E-06
 0.8200000E-01 -0.1558053E-11 -0.1672402E-10 -0.5374676E-11  0.4908144E-11  0.4698088E-11 -0.3042609E-10 -0.2121222E-09 -0.1657315E-08 -0.1346717E-07 -0.3939153E-06
 0.8300000E-01 -0.1831038E-11 -0.2392566E-10 -0.7792554E-11  0.8251528E-11  0.8643722E-11 -0.1829585E-10 -0.1501200E-09 -0.1142293E-08 -0.9385308E-08 -0.2739013E-06
 0.8400000E-01 -0.6334951E-12 -0.4350185E-12 -0.2415909E-12 -0.5154354E-12 -0.9367840E-12 -0.1639597E-10 -0.1063408E-09 -0.7855271E-09 -0.6505296E-08 -0.1897711E-06
 0.8500000E-01 -0.1434241E-12  0.8506719E-11  0.2652162E-11 -0.3782106E-11 -0.4453357E-11 -0.1340995E-10 -0.7387618E-10 -0.5415284E-09 -0.4490998E-08 -0.1312250E-06
 0.8600000E-01 -0.4835836E-12  0.5478887E-12  0.9084230E-13 -0.5737464E-12 -0.8082592E-12 -0.8075304E-11 -0.5004845E-10 -0.3749490E-09 -0.3098632E-08 -0.9077975E-07
 0.8700000E-01 -0.7075718E-12 -0.4615434E-11 -0.1556695E-11  0.1536028E-11  0.1590502E-11 -0.4408557E-11 -0.3389759E-10 -0.2606929E-09 -0.2143806E-08 -0.6293579E-07
 0.8800000E-01 -0.5482467E-12 -0.1913211E-11 -0.6616300E-12  0.5539493E-12  0.5360579E-12 -0.3325295E-11 -0.2351695E-10 -0.1817920E-09 -0.1489112E-08 -0.4373795E-07
 0.8900000E-01 -0.3869136E-12  0.1102446E-11  0.3243380E-12 -0.5760796E-12 -0.6946822E-12 -0.2872652E-11 -0.1663057E-10 -0.1266988E-09 -0.1037209E-08 -0.3043766E-07
 0.9000000E-01 -0.3951144E-12  0.6772764E-12  0.2037234E-12 -0.3695851E-12 -0.4491958E-12 -0.1997209E-11 -0.1166819E-10 -0.8803288E-10 -0.7226576E-09 -0.2117834E-07
 0.9100000E-01 -0.4470566E-12 -0.6574689E-12 -0.2197072E-12  0.1718436E-12  0.1647345E-12 -0.1134355E-11 -0.8084269E-11 -0.6101906E-10 -0.5027296E-09 -0.1471743E-07
 0.9200000E-01 -0.4339127E-12 -0.6674328E-12 -0.2263726E-12  0.1942639E-12  0.1981328E-12 -0.7435598E-12 -0.5599598E-11 -0.4230896E-10 -0.3489949E-09 -0.1021330E-07
 0.9300000E-01 -0.3813265E-12 -0.4034982E-13 -0.2726877E-13 -0.4117385E-13 -0.5804745E-13 -0.6341438E-12 -0.3902954E-11 -0.2938346E-10 -0.2419507E-09 -0.7082162E-08
 0.9400000E-01 -0.3607660E-12  0.1238944E-12  0.2919951E-13 -0.9814451E-13 -0.1160813E-12 -0.4614476E-12 -0.2724643E-11 -0.2037702E-10 -0.1677220E-09 -0.4911632E-08
 0.9500000E-01 -0.3640879E-12 -0.1113652E-12 -0.4413797E-13 -0.5506415E-14 -0.1085742E-13 -0.2812108E-12 -0.1874823E-11 -0.1414883E-10 -0.1163522E-09 -0.3408930E-08
 0.9600000E-01 -0.3615470E-12 -0.2029580E-12 -0.7810995E-13  0.3915782E-13  0.4076524E-13 -0.1722863E-12 -0.1280458E-11 -0.9835101E-11 -0.8084142E-10 -0.2367862E-08
 0.9700000E-01 -0.3343371E-12 -0.1194993E-12 -0.4586396E-13  0.7845464E-14  0.7481856E-14 -0.1329452E-12 -0.8964612E-12 -0.6838489E-11 -0.5620004E-10 -0.1645578E-08
 0.9800000E-01 -0.3179349E-12 -0.3685425E-13 -0.2268643E-13 -0.1769304E-13 -0.2035717E-13 -0.1002313E-12 -0.6353492E-12 -0.4723267E-11 -0.3907135E-10 -0.1143674E-08
 0.9900000E-01 -0.3044652E-12 -0.5431317E-13 -0.1983536E-13 -0.9002263E-14 -0.1022673E-13 -0.7487794E-13 -0.4375715E-12 -0.3314271E-11 -0.2712915E-10 -0.7944367E-09
 0.1000000E+00 -0.2913163E-12 -0.7903126E-13 -0.2750043E-13  0.3778761E-14  0.4465620E-14 -0.3642712E-13 -0.2961729E-12 -0.2322275E-11 -0.1883839E-10 -0.5513701E-09
