 0.2000000E-02  0.9999596E+00 -0.8433949E-02
 0.4000000E-02  0.9998835E+00 -0.1405611E-01
 0.6000000E-02  0.9997695E+00 -0.1967754E-01
 0.8000000E-02  0.9996175E+00 -0.2529792E-01
 0.1000000E-01  0.9994276E+00 -0.3091695E-01
 0.1200000E-01  0.9991997E+00 -0.3653432E-01
 0.1400000E-01  0.9989339E+00 -0.4214971E-01
 0.1600000E-01  0.9986302E+00 -0.4776282E-01
 0.1800000E-01  0.9982886E+00 -0.5337334E-01
 0.2000000E-01  0.9979091E+00 -0.5898095E-01
 0.2200000E-01  0.9974918E+00 -0.6458536E-01
 0.2400000E-01  0.9970367E+00 -0.7018624E-01
 0.2600000E-01  0.9965439E+00 -0.7578330E-01
 0.2800000E-01  0.9960133E+00 -0.8137622E-01
 0.3000000E-01  0.9954451E+00 -0.8696470E-01
 0.3200000E-01  0.9948392E+00 -0.9254843E-01
 0.3400000E-01  0.9941957E+00 -0.9812710E-01
 0.3600000E-01  0.9935146E+00 -0.1037004E+00
 0.3800000E-01  0.9927961E+00 -0.1092681E+00
 0.4000000E-01  0.9920402E+00 -0.1148297E+00
 0.4200000E-01  0.9912468E+00 -0.1203851E+00
 0.4400000E-01  0.9904162E+00 -0.1259339E+00
 0.4600000E-01  0.9895483E+00 -0.1314759E+00
 0.4800000E-01  0.9886432E+00 -0.1370106E+00
 0.5000000E-01  0.9877010E+00 -0.1425379E+00
 0.5200000E-01  0.9867218E+00 -0.1480574E+00
 0.5400000E-01  0.9857056E+00 -0.1535688E+00
 0.5600000E-01  0.9846525E+00 -0.1590718E+00
 0.5800000E-01  0.9835626E+00 -0.1645661E+00
 0.6000000E-01  0.9824360E+00 -0.1700515E+00
 0.6200000E-01  0.9812728E+00 -0.1755275E+00
 0.6400000E-01  0.9800730E+00 -0.1809940E+00
 0.6600000E-01  0.9788367E+00 -0.1864507E+00
 0.6800000E-01  0.9775642E+00 -0.1918972E+00
 0.7000000E-01  0.9762553E+00 -0.1973332E+00
 0.7200000E-01  0.9749103E+00 -0.2027585E+00
 0.7400000E-01  0.9735293E+00 -0.2081727E+00
 0.7600000E-01  0.9721123E+00 -0.2135757E+00
 0.7800000E-01  0.9706594E+00 -0.2189670E+00
 0.8000000E-01  0.9691709E+00 -0.2243464E+00
 0.8200000E-01  0.9676467E+00 -0.2297137E+00
 0.8400000E-01  0.9660871E+00 -0.2350685E+00
 0.8600000E-01  0.9644920E+00 -0.2404105E+00
 0.8800000E-01  0.9628618E+00 -0.2457396E+00
 0.9000000E-01  0.9611964E+00 -0.2510553E+00
 0.9200000E-01  0.9594960E+00 -0.2563574E+00
 0.9400000E-01  0.9577607E+00 -0.2616457E+00
 0.9600000E-01  0.9559907E+00 -0.2669198E+00
 0.9800000E-01  0.9541861E+00 -0.2721795E+00
 0.1000000E+00  0.9523471E+00 -0.2774246E+00
 0.1020000E+00  0.9504737E+00 -0.2826547E+00
 0.1040000E+00  0.9485662E+00 -0.2878695E+00
 0.1060000E+00  0.9466246E+00 -0.2930689E+00
 0.1080000E+00  0.9446492E+00 -0.2982525E+00
 0.1100000E+00  0.9426400E+00 -0.3034201E+00
 0.1120000E+00  0.9405973E+00 -0.3085714E+00
 0.1140000E+00  0.9385211E+00 -0.3137061E+00
 0.1160000E+00  0.9364117E+00 -0.3188241E+00
 0.1180000E+00  0.9342692E+00 -0.3239249E+00
 0.1200000E+00  0.9320937E+00 -0.3290085E+00
 0.1220000E+00  0.9298855E+00 -0.3340744E+00
 0.1240000E+00  0.9276446E+00 -0.3391226E+00
 0.1260000E+00  0.9253714E+00 -0.3441526E+00
 0.1280000E+00  0.9230658E+00 -0.3491643E+00
 0.1300000E+00  0.9207282E+00 -0.3541575E+00
 0.1320000E+00  0.9183586E+00 -0.3591318E+00
 0.1340000E+00  0.9159573E+00 -0.3640871E+00
 0.1360000E+00  0.9135245E+00 -0.3690230E+00
 0.1380000E+00  0.9110603E+00 -0.3739394E+00
 0.1400000E+00  0.9085649E+00 -0.3788360E+00
 0.1420000E+00  0.9060384E+00 -0.3837126E+00
 0.1440000E+00  0.9034812E+00 -0.3885689E+00
 0.1460000E+00  0.9008934E+00 -0.3934048E+00
 0.1480000E+00  0.8982751E+00 -0.3982199E+00
 0.1500000E+00  0.8956266E+00 -0.4030141E+00
 0.1520000E+00  0.8929481E+00 -0.4077871E+00
 0.1540000E+00  0.8902397E+00 -0.4125387E+00
 0.1560000E+00  0.8875017E+00 -0.4172687E+00
 0.1580000E+00  0.8847342E+00 -0.4219769E+00
 0.1600000E+00  0.8819375E+00 -0.4266630E+00
 0.1620000E+00  0.8791119E+00 -0.4313269E+00
 0.1640000E+00  0.8762573E+00 -0.4359683E+00
 0.1660000E+00  0.8733742E+00 -0.4405870E+00
 0.1680000E+00  0.8704627E+00 -0.4451828E+00
 0.1700000E+00  0.8675231E+00 -0.4497555E+00
 0.1720000E+00  0.8645554E+00 -0.4543049E+00
 0.1740000E+00  0.8615600E+00 -0.4588308E+00
 0.1760000E+00  0.8585371E+00 -0.4633330E+00
 0.1780000E+00  0.8554869E+00 -0.4678112E+00
 0.1800000E+00  0.8524096E+00 -0.4722654E+00
 0.1820000E+00  0.8493055E+00 -0.4766954E+00
 0.1840000E+00  0.8461747E+00 -0.4811008E+00
 0.1860000E+00  0.8430175E+00 -0.4854816E+00
 0.1880000E+00  0.8398341E+00 -0.4898375E+00
 0.1900000E+00  0.8366248E+00 -0.4941684E+00
 0.1920000E+00  0.8333897E+00 -0.4984741E+00
 0.1940000E+00  0.8301292E+00 -0.5027544E+00
 0.1960000E+00  0.8268434E+00 -0.5070091E+00
 0.1980000E+00  0.8235326E+00 -0.5112381E+00
 0.2000000E+00  0.8201970E+00 -0.5154413E+00
 0.2020000E+00  0.8168369E+00 -0.5196183E+00
 0.2040000E+00  0.8134525E+00 -0.5237691E+00
 0.2060000E+00  0.8100440E+00 -0.5278935E+00
 0.2080000E+00  0.8066117E+00 -0.5319913E+00
 0.2100000E+00  0.8031559E+00 -0.5360625E+00
 0.2120000E+00  0.7996766E+00 -0.5401067E+00
 0.2140000E+00  0.7961743E+00 -0.5441239E+00
 0.2160000E+00  0.7926492E+00 -0.5481140E+00
