 0.4300000E-01 -0.8674130E-01 -0.9634167E-01 -0.1011110E+00 -0.1028924E+00 -0.1032932E+00 -0.1032122E+00 -0.1030044E+00 -0.1027736E+00 -0.1025519E+00 -0.1023897E+00 -0.1024297E+00 -0.1029695E+00 -0.1043891E+00 -0.1067972E+00
 0.4400000E-01 -0.8827435E-01 -0.9803552E-01 -0.1028945E+00 -0.1047113E+00 -0.1051180E+00 -0.1050312E+00 -0.1048145E+00 -0.1045742E+00 -0.1043431E+00 -0.1041727E+00 -0.1042079E+00 -0.1047497E+00 -0.1061791E+00 -0.1085985E+00
 0.4500000E-01 -0.8970604E-01 -0.9960631E-01 -0.1045380E+00 -0.1063756E+00 -0.1067744E+00 -0.1066684E+00 -0.1064292E+00 -0.1061659E+00 -0.1059122E+00 -0.1057204E+00 -0.1057375E+00 -0.1062667E+00 -0.1076884E+00 -0.1100963E+00
 0.4600000E-01 -0.9118371E-01 -0.1012369E+00 -0.1062551E+00 -0.1081266E+00 -0.1085303E+00 -0.1084175E+00 -0.1081682E+00 -0.1078941E+00 -0.1076297E+00 -0.1074283E+00 -0.1074390E+00 -0.1079680E+00 -0.1093957E+00 -0.1118081E+00
 0.4700000E-01 -0.9254756E-01 -0.1027309E+00 -0.1078184E+00 -0.1097099E+00 -0.1101056E+00 -0.1099735E+00 -0.1097020E+00 -0.1094052E+00 -0.1091187E+00 -0.1088966E+00 -0.1088898E+00 -0.1094065E+00 -0.1108253E+00 -0.1132224E+00
 0.4800000E-01 -0.9397177E-01 -0.1043002E+00 -0.1094708E+00 -0.1113950E+00 -0.1117945E+00 -0.1116547E+00 -0.1113719E+00 -0.1110633E+00 -0.1107650E+00 -0.1105321E+00 -0.1105176E+00 -0.1110321E+00 -0.1124533E+00 -0.1148480E+00
 0.4900000E-01 -0.9527317E-01 -0.1057234E+00 -0.1109606E+00 -0.1129043E+00 -0.1132962E+00 -0.1131378E+00 -0.1128334E+00 -0.1125030E+00 -0.1121836E+00 -0.1119311E+00 -0.1119004E+00 -0.1124035E+00 -0.1138151E+00 -0.1161911E+00
 0.5000000E-01 -0.9664676E-01 -0.1072342E+00 -0.1125514E+00 -0.1145265E+00 -0.1149216E+00 -0.1147545E+00 -0.1144382E+00 -0.1140950E+00 -0.1137629E+00 -0.1134988E+00 -0.1134593E+00 -0.1139585E+00 -0.1153692E+00 -0.1177364E+00
 0.5100000E-01 -0.9789224E-01 -0.1085940E+00 -0.1139754E+00 -0.1159702E+00 -0.1163586E+00 -0.1161740E+00 -0.1158373E+00 -0.1154737E+00 -0.1151220E+00 -0.1148400E+00 -0.1147861E+00 -0.1152751E+00 -0.1166762E+00 -0.1190215E+00
 0.5200000E-01 -0.9921903E-01 -0.1100505E+00 -0.1155088E+00 -0.1175341E+00 -0.1179250E+00 -0.1177313E+00 -0.1173819E+00 -0.1170051E+00 -0.1166402E+00 -0.1163461E+00 -0.1162828E+00 -0.1167667E+00 -0.1181639E+00 -0.1204942E+00
