 0.1627016E-01 -0.3810384E+01
 0.4452927E-01  0.8419659E+01
 0.6290604E-01  0.6125790E+01
-0.1411661E+00  0.4347453E+01
 0.7138766E-02  0.7409196E+01
 0.1257751E+01 -0.3407340E+01
-0.6429698E-02  0.7080782E+01
 0.4201699E+00  0.6112965E+01
 0.3341134E+00 -0.3832146E+01
 0.6366554E-01  0.4440302E+01
-0.4891528E-01 -0.3960351E+01
 0.9920374E-01  0.5731961E+01
-0.3970902E+00  0.4208277E+01
-0.2418737E-02 -0.2987269E+01
-0.1071590E-01  0.4926732E+01
-0.3657117E+00  0.6219531E+01
-0.7156627E-01 -0.3945691E+01
-0.3282366E+00 -0.3159610E+01
 0.7486009E+00 -0.3632882E+01
 0.6122523E+00 -0.3288417E+01
 0.1709401E+00 -0.3869327E+01
-0.1220149E+00 -0.3251518E+01
 0.2743405E+00  0.6368594E+01
-0.1602185E-01 -0.3752992E+01
 0.4433558E+00 -0.2884404E+01
 0.1687229E+01 -0.2571190E+01
-0.7078593E+00 -0.3872602E+01
 0.1805396E-01  0.4541883E+01
 0.9200057E+00  0.8124796E+01
-0.5159536E+00  0.6189018E+01
-0.8146078E+00 -0.2344591E+01
 0.2774028E-01  0.8774358E+01
-0.9029716E-01  0.5555308E+01
-0.1090017E-02  0.7493687E+01
 0.1084911E+00  0.7294539E+01
-0.8074569E+00 -0.2241323E+01
 0.6317494E+00 -0.3818280E+01
-0.2267814E-01  0.1139838E+01
-0.1768071E+00 -0.3990260E+01
 0.1545650E+00 -0.3979782E+01
-0.3232711E+00  0.4163526E+01
-0.2397519E+00  0.6744374E+01
-0.6536685E+00 -0.3241247E+01
-0.1454937E+01 -0.3389626E+01
 0.9501669E-01 -0.3506639E+01
-0.1425703E+00  0.6752598E+01
 0.3998253E+00  0.6263335E+01
-0.1282030E+00 -0.3985034E+01
-0.2103762E+00 -0.3010164E+01
 0.7955123E-01  0.4643179E+01
-0.1276437E+00 -0.3966576E+01
-0.2110165E-01 -0.3883091E+01
-0.1067514E+01 -0.3789807E+01
-0.1995664E+00 -0.3777454E+01
-0.9496154E+00 -0.3146100E+01
-0.1256605E-01 -0.3982120E+01
-0.2753962E+00  0.1020243E+02
-0.1394586E+01 -0.3262021E+01
 0.8152889E-01  0.7819729E+01
-0.1350875E+00 -0.3927125E+01
 0.1893315E-02  0.4826072E+01
 0.1136286E+01 -0.3470278E+01
-0.7145329E+00 -0.3648733E+01
-0.9488500E-01 -0.3590173E+01
-0.2306684E+00  0.8155125E+01
-0.2353136E-01  0.7907583E+01
 0.2724578E+00 -0.3997465E+01
-0.6305848E+00 -0.2730298E+01
-0.2120640E+00  0.6735189E+01
-0.6767279E-01 -0.3978884E+01
 0.3196327E+00 -0.3983575E+01
 0.4409741E+00  0.4136402E+01
-0.1177637E+00  0.6515719E+01
