 0.7800000E+02  0.2582001E+02 -0.3966462E+01  0.1514497E+02  0.3699852E+02
 0.7840000E+02  0.2570256E+02 -0.3966317E+01  0.1514577E+02  0.3688201E+02
 0.7880000E+02  0.2558571E+02 -0.3966172E+01  0.1514630E+02  0.3676584E+02
 0.7920000E+02  0.2546945E+02 -0.3966027E+01  0.1514706E+02  0.3665048E+02
 0.7960000E+02  0.2535380E+02 -0.3965882E+01  0.1514775E+02  0.3653567E+02
 0.8000000E+02  0.2523874E+02 -0.3965736E+01  0.1514841E+02  0.3642142E+02
 0.8040000E+02  0.2512429E+02 -0.3965590E+01  0.1514904E+02  0.3630774E+02
 0.8080000E+02  0.2501043E+02 -0.3965443E+01  0.1514966E+02  0.3619464E+02
 0.8120000E+02  0.2489716E+02 -0.3965297E+01  0.1515032E+02  0.3608218E+02
 0.8160000E+02  0.2478449E+02 -0.3965150E+01  0.1515109E+02  0.3597043E+02
 0.8200000E+02  0.2467242E+02 -0.3965003E+01  0.1515174E+02  0.3585915E+02
 0.8240000E+02  0.2456093E+02 -0.3964855E+01  0.1515227E+02  0.3574835E+02
 0.8280000E+02  0.2445004E+02 -0.3964708E+01  0.1515296E+02  0.3563830E+02
 0.8320000E+02  0.2433974E+02 -0.3964560E+01  0.1515369E+02  0.3552887E+02
 0.8360000E+02  0.2423003E+02 -0.3964411E+01  0.1515429E+02  0.3541992E+02
 0.8400000E+02  0.2412091E+02 -0.3964263E+01  0.1515501E+02  0.3531166E+02
 0.8440000E+02  0.2401238E+02 -0.3964114E+01  0.1515561E+02  0.3520387E+02
 0.8480000E+02  0.2390443E+02 -0.3963965E+01  0.1515626E+02  0.3509672E+02
 0.8520000E+02  0.2379706E+02 -0.3963816E+01  0.1515696E+02  0.3499020E+02
 0.8560000E+02  0.2369028E+02 -0.3963666E+01  0.1515771E+02  0.3488432E+02
 0.8600000E+02  0.2358407E+02 -0.3963517E+01  0.1515832E+02  0.3477888E+02
 0.8640000E+02  0.2347845E+02 -0.3963367E+01  0.1515898E+02  0.3467406E+02
 0.8680000E+02  0.2337340E+02 -0.3963216E+01  0.1515963E+02  0.3456981E+02
 0.8720000E+02  0.2326893E+02 -0.3963066E+01  0.1516029E+02  0.3446615E+02
 0.8760000E+02  0.2316504E+02 -0.3962915E+01  0.1516095E+02  0.3436307E+02
 0.8800000E+02  0.2306171E+02 -0.3962764E+01  0.1516162E+02  0.3426057E+02
 0.8840000E+02  0.2295896E+02 -0.3962613E+01  0.1516233E+02  0.3415868E+02
 0.8880000E+02  0.2285677E+02 -0.3962461E+01  0.1516293E+02  0.3405724E+02
 0.8920000E+02  0.2275516E+02 -0.3962310E+01  0.1516368E+02  0.3395652E+02
 0.8960000E+02  0.2265411E+02 -0.3962158E+01  0.1516439E+02  0.3385634E+02
 0.9000000E+02  0.2255362E+02 -0.3962005E+01  0.1516499E+02  0.3375660E+02
 0.9040000E+02  0.2245369E+02 -0.3961853E+01  0.1516567E+02  0.3365751E+02
 0.9080000E+02  0.2235432E+02 -0.3961700E+01  0.1516644E+02  0.3355906E+02
 0.9120000E+02  0.2225552E+02 -0.3961547E+01  0.1516708E+02  0.3346105E+02
 0.9160000E+02  0.2215726E+02 -0.3961394E+01  0.1516787E+02  0.3336374E+02
 0.9200000E+02  0.2205956E+02 -0.3961241E+01  0.1516847E+02  0.3326679E+02
 0.9240000E+02  0.2196241E+02 -0.3961087E+01  0.1516924E+02  0.3317057E+02
 0.9280000E+02  0.2186581E+02 -0.3960933E+01  0.1516989E+02  0.3307477E+02
 0.9320000E+02  0.2176976E+02 -0.3960779E+01  0.1517053E+02  0.3297951E+02
 0.9360000E+02  0.2167425E+02 -0.3960625E+01  0.1517133E+02  0.3288496E+02
 0.9400000E+02  0.2157929E+02 -0.3960471E+01  0.1517197E+02  0.3279079E+02
 0.9440000E+02  0.2148487E+02 -0.3960316E+01  0.1517273E+02  0.3269728E+02
 0.9480000E+02  0.2139098E+02 -0.3960161E+01  0.1517345E+02  0.3260427E+02
 0.9520000E+02  0.2129764E+02 -0.3960006E+01  0.1517406E+02  0.3251169E+02
